tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
1533362,1,40685,Salix mielichhoferi,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
1413699,1,40685,Salix triandroides,"",eukaryota,false,,,,0.08716122610549781,2,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
688348,1,40685,Salix paraplesia,"",eukaryota,false,,,,0.04358061305274891,1,,,97.333,150.0,10^-84.3419,,,,,,,,,,,,,,,,,,0
470278,1,40685,Salix cinerea,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
339964,1,40685,Salix myrsinifolia,"",eukaryota,false,,,,0.21790306526374453,5,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
75722,1,40685,Salix tetrasperma,"",eukaryota,false,,,,0.04358061305274891,1,,,98.667,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
40657,2,40657,Plectosphaerella,"",eukaryota,false,,,,,,,,,,,,,,,,1.0895153263187227,25,,,67.4071,43.2857,10^-10.2969,,,,,[936078],0
936078,1,40657,Plectosphaerella plurivora,"",eukaryota,false,,,,,,,,,,,,,,,,1.0895153263187227,25,,,67.4071,43.2857,10^-10.2969,,,,,,0
40566,2,40566,Actinosynnema,"",bacteria,false,,,,0.04358061305274891,1,,,98.667,150.0,10^-87.0866,,,,,,,,,,,,,,,,,[905025],0
905025,1,40566,uncultured Actinosynnema sp.,"",bacteria,false,,,,0.04358061305274891,1,,,98.667,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
40463,2,40463,Peniophora,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,0.08716122610549781,2,,,58.333,60.0,10^-16.1013,,,,,"[1314672, 1296609]",0
1314672,1,40463,Peniophora sp. CONT,"",eukaryota,false,,,,,,,,,,,,,,,,0.08716122610549781,2,,,58.333,60.0,10^-16.1013,,,,,,0
1296609,1,40463,Peniophora sp. X-34,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
40459,2,40459,Hericium,"",eukaryota,false,,,,0.08716122610549781,2,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,[135208],0
135208,1,40459,Hericium alpestre,"",eukaryota,false,,,,0.08716122610549781,2,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
40443,2,40443,Gloeophyllum,"",eukaryota,false,,,,0.17432245221099563,4,,,88.889,45.0,10^-11.4429,,,,,,,,,,,,,,,,,[104355],0
104355,1,40443,Gloeophyllum trabeum,"",eukaryota,false,,,,0.17432245221099563,4,,,88.889,45.0,10^-11.4429,,,,,,,,,,,,,,,,,,0
40439,2,40439,Echinodontium,"",eukaryota,false,,,,0.04358061305274891,1,,,97.333,150.0,10^-84.3419,,,,,,,,,,,,,,,,,[40440],0
40440,1,40439,Echinodontium tinctorium,"",eukaryota,false,,,,0.04358061305274891,1,,,97.333,150.0,10^-84.3419,,,,,,,,,,,,,,,,,,0
40418,2,40418,Auriscalpium,"",eukaryota,false,,,,0.17432245221099563,4,,,99.1665,150.0,10^-88.1159,,,,,,,,,,,,,,,,,[40419],0
40419,1,40418,Auriscalpium vulgare,"",eukaryota,false,,,,0.17432245221099563,4,,,99.1665,150.0,10^-88.1159,,,,,,,,,,,,,,,,,,0
40415,2,40415,Antrodia,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,[83255],0
83255,1,40415,Antrodia albida,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
40413,2,40413,Desulforhopalus,"",bacteria,false,,,,0.04358061305274891,1,,,96.0,150.0,10^-81.5971,,,,,,2.353353104848441,54,1,12,88.6798,53.5333,10^-22.4041,,,,,"[2569543, 2099376, 218291]",0
2569543,1,40413,Desulforhopalus sp. IMCC35007,"",bacteria,false,,,,,,,,,,,,,,,,0.7408704218967315,17,,,94.1571,47.3571,10^-21.0806,,,,,,0
2099376,1,40413,Desulforhopalus sp.,"",bacteria,false,,,,,,,,,,,,,,,,1.6124826829517096,37,1,12,86.2062,56.3226,10^-23.0018,,,,,,0
218291,1,40413,uncultured Desulforhopalus sp.,"",bacteria,false,,,,0.04358061305274891,1,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,,0
40336,2,40336,Mucuna,"",eukaryota,false,,,,0.13074183915824672,3,,,94.0,150.0,10^-77.48,,,,,,0.30506429136924235,7,,,65.9286,41.7143,10^-4.45748,,,,,"[202240, 157652]",0
202240,1,40336,Mucuna sloanei,"",eukaryota,false,,,,0.13074183915824672,3,,,94.0,150.0,10^-77.48,,,,,,,,,,,,,,,,,,0
157652,1,40336,Mucuna pruriens,"",eukaryota,false,,,,,,,,,,,,,,,,0.30506429136924235,7,,,65.9286,41.7143,10^-4.45748,,,,,,0
40323,2,40323,Stenotrophomonas,"",bacteria,false,,,,10.459347132659738,240,1,159,98.2257,140.382,10^-68.6553,,,,,,0.34864490442199125,8,,,82.6333,47.0,10^-10.6589,,,,,"[2072411, 2072410, 1520967, 1344459, 216778, 165438, 128780, 69392, 40324]",1
2072411,1,40323,Stenotrophomonas sp. ZAC14D1_NAIMI4_1,"",bacteria,false,,,,0.17432245221099563,4,,,90.0,50.0,10^-14.8281,,,,,,,,,,,,,,,,,,0
2072410,1,40323,Stenotrophomonas sp. ZAC14D1_NAIMI4_6,"",bacteria,false,,,,0.08716122610549781,2,,,90.0,50.0,10^-14.8281,,,,,,,,,,,,,,,,,,0
1520967,1,40323,Stenotrophomonas sp. B13B14P,"",bacteria,false,,,,0.04358061305274891,1,,,96.324,136.0,10^-73.4055,,,,,,,,,,,,,,,,,,0
1344459,1,40323,Stenotrophomonas sp. enrichment culture clone MRHull-S-10C,"",bacteria,false,,,,0.17432245221099563,4,,,98.4447,150.0,10^-86.6292,,,,,,,,,,,,,,,,,,0
216778,1,40323,Stenotrophomonas rhizophila,"",bacteria,false,,,,0.21790306526374453,5,,,94.995,135.25,10^-70.4926,,,,,,,,,,,,,,,,,,0
165438,1,40323,uncultured Stenotrophomonas sp.,"",bacteria,false,,,,0.21790306526374453,5,,,98.5334,150.0,10^-86.8122,,,,,,,,,,,,,,,,,,0
128780,1,40323,Stenotrophomonas acidaminiphila,"",bacteria,false,,,,0.08716122610549781,2,,,94.3415,95.5,10^-46.5403,,,,,,,,,,,,,,,,,,0
69392,1,40323,Stenotrophomonas sp.,"",bacteria,false,,,,6.9293174753870765,159,1,159,98.611,144.0,10^-64.4306,,,,,,,,,,,,,,,,,,0
40324,1,40323,Stenotrophomonas maltophilia,"",bacteria,false,,,,2.5276755570594367,58,,,98.5025,140.733,10^-80.8895,,,,,,0.34864490442199125,8,,,82.6333,47.0,10^-10.6589,,,,,,1
40222,2,40222,Methylophaga,"",bacteria,false,,,,10.76441142402898,247,,,93.802,149.589,10^-76.8584,,,,,,,,,,,,,,,,,"[2881052, 2024840, 1860140, 1337786, 285271, 45496, 40223]",0
2881052,1,40222,Methylophaga pinxianii,"",bacteria,false,,,,0.04358061305274891,1,,,81.667,120.0,10^-39.1506,,,,,,,,,,,,,,,,,,0
2024840,1,40222,Methylophaga sp.,"",bacteria,false,,,,0.30506429136924235,7,,,98.6665,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
1860140,1,40222,Methylophaga sp. AH1,"",bacteria,false,,,,0.30506429136924235,7,,,99.111,150.0,10^-88.0015,,,,,,,,,,,,,,,,,,0
1337786,1,40222,Methylophaga sp. DG1507,"",bacteria,false,,,,0.26148367831649344,6,,,98.2666,150.0,10^-86.2632,,,,,,,,,,,,,,,,,,0
285271,1,40222,uncultured Methylophaga sp.,"",bacteria,false,,,,3.312126592008917,76,,,94.8143,149.766,10^-78.9845,,,,,,,,,,,,,,,,,,0
45496,1,40222,Methylophaga sulfidovorans,"",bacteria,false,,,,0.17432245221099563,4,,,90.2223,150.0,10^-69.7033,,,,,,,,,,,,,,,,,,0
40223,1,40222,Methylophaga thalassica,"",bacteria,false,,,,6.3627695057013405,146,,,92.6512,149.779,10^-74.5845,,,,,,,,,,,,,,,,,,0
40144,2,40144,Tricholoma,"",eukaryota,false,,,,0.04358061305274891,1,,,88.679,53.0,10^-15.489,,,,,,,,,,,,,,,,,[40145],0
40145,1,40144,Tricholoma matsutake,"",eukaryota,false,,,,0.04358061305274891,1,,,88.679,53.0,10^-15.489,,,,,,,,,,,,,,,,,,0
39847,2,39847,Agrostemma,"",eukaryota,false,,,,0.958773487160476,22,,,95.9484,141.278,10^-76.7937,,,,,,,,,,,,,,,,,[39848],0
39848,1,39847,Agrostemma githago,corn cockle,eukaryota,false,,,,0.958773487160476,22,,,95.9484,141.278,10^-76.7937,,,,,,,,,,,,,,,,,,0
39773,2,39773,Methylomicrobium,"",bacteria,false,,,,0.17432245221099563,4,,,97.0,150.0,10^-83.6557,,,,,,,,,,,,,,,,,[229410],0
229410,1,39773,uncultured Methylomicrobium sp.,"",bacteria,false,,,,0.17432245221099563,4,,,97.0,150.0,10^-83.6557,,,,,,,,,,,,,,,,,,0
39716,2,39716,Paulinella,"",eukaryota,false,,,,3.7043521094836573,85,,,97.2177,149.667,10^-83.4279,,,,,,,,,,,,,,,,,[39717],0
39717,1,39716,Paulinella chromatophora,"",eukaryota,false,,,,3.7043521094836573,85,,,97.2177,149.667,10^-83.4279,,,,,,,,,,,,,,,,,,0
39713,2,39713,Euglypha,"",eukaryota,false,,,,0.17432245221099563,4,,,95.8335,141.0,10^-75.1082,,,,,,,,,,,,,,,,,"[432297, 178362, 39714]",0
432297,1,39713,Euglypha penardi,"",eukaryota,false,,,,0.04358061305274891,1,,,100.0,114.0,10^-65.2479,,,,,,,,,,,,,,,,,,0
178362,1,39713,Euglypha acanthophora,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
39714,1,39713,Euglypha rotunda,"",eukaryota,false,,,,0.08716122610549781,2,,,92.667,150.0,10^-74.7353,,,,,,,,,,,,,,,,,,0
39643,2,39643,Sorangium,"",bacteria,false,,,,0.13074183915824672,3,,,89.1943,54.3333,10^-14.1391,,,,,,,,,,,,,,,,,[56],0
56,1,39643,Sorangium cellulosum,"",bacteria,false,,,,0.13074183915824672,3,,,89.1943,54.3333,10^-14.1391,,,,,,,,,,,,,,,,,,0
39630,2,39630,Azolla,mosquito ferns,eukaryota,false,,,,0.13074183915824672,3,,,93.7777,150.0,10^-77.0226,,,,,,,,,,,,,,,,,[99433],0
99433,1,39630,Azolla pinnata,"",eukaryota,false,,,,0.13074183915824672,3,,,93.7777,150.0,10^-77.0226,,,,,,,,,,,,,,,,,,0
39458,2,39458,Loxophyllum,"",eukaryota,false,,,,0.5665479696857358,13,,,99.4443,149.833,10^-88.3451,,,,,,,,,,,,,,,,,"[1230117, 346240, 39459]",0
1230117,1,39458,Loxophyllum chinense,"",eukaryota,false,,,,0.13074183915824672,3,,,99.5553,149.667,10^-88.2312,,,,,,,,,,,,,,,,,,0
346240,1,39458,Loxophyllum rostratum,"",eukaryota,false,,,,0.34864490442199125,8,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
39459,1,39458,Loxophyllum utriculariae,"",eukaryota,false,,,,0.08716122610549781,2,,,99.0,150.0,10^-87.7728,,,,,,,,,,,,,,,,,,0
39251,2,39251,Paulownia,"",eukaryota,false,,,,,,,,,,,,,,,,0.17432245221099563,4,,,57.3,41.0,10^-4.47477,,,,,[586722],0
586722,1,39251,Paulownia fortunei,"",eukaryota,false,,,,,,,,,,,,,,,,0.17432245221099563,4,,,57.3,41.0,10^-4.47477,,,,,,0
39195,2,39195,Gyratrix,"",eukaryota,false,,,,0.04358061305274891,1,,,97.333,150.0,10^-84.3419,,,,,,,,,,,,,,,,,[1195799],0
1195799,1,39195,Gyratrix sp. RJR-2012,"",eukaryota,false,,,,0.04358061305274891,1,,,97.333,150.0,10^-84.3419,,,,,,,,,,,,,,,,,,0
39163,2,39163,Kingdonia,"",eukaryota,false,,,,,,,,,,,,,,,,0.5229673566329869,12,1,9,73.9312,66.5,10^-25.0755,,,,,[39325],0
39325,1,39163,Kingdonia uniflora,"",eukaryota,false,,,,,,,,,,,,,,,,0.5229673566329869,12,1,9,73.9312,66.5,10^-25.0755,,,,,,0
38944,2,38944,Flammulina,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,[38945],0
38945,1,38944,Flammulina velutipes,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
38880,2,38880,Botryococcus,"",eukaryota,false,,,,0.34864490442199125,8,,,97.1112,150.0,10^-83.8844,,,,,,4.052997013905649,93,,,45.6229,47.6458,10^-4.809,,,,,[38881],0
38881,1,38880,Botryococcus braunii,"",eukaryota,false,,,,0.34864490442199125,8,,,97.1112,150.0,10^-83.8844,,,,,,4.052997013905649,93,,,45.6229,47.6458,10^-4.809,,,,,,0
38835,2,38835,Pterosperma,"",eukaryota,false,,,,2.963481687586926,68,,,97.4447,150.0,10^-84.5706,,,,,,,,,,,,,,,,,"[1461541, 38836]",0
1461541,1,38835,Pterosperma sp. CCMP1384,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,,0
38836,1,38835,Pterosperma cristatum,"",eukaryota,false,,,,2.919901074534177,67,,,97.6002,150.0,10^-84.8908,,,,,,,,,,,,,,,,,,0
38832,2,38832,Micromonas,"",eukaryota,false,,,,1063.3233778740207,24399,4,24151,97.0008,160.664,10^-70.4913,,,,,,19.17546974320952,440,6,234,85.6859,66.2914,10^-26.7825,,,,,"[1907928, 296587, 38833]",0
1907928,1,38832,Micromonas sp. RCC4440,"",eukaryota,false,,,,0.04358061305274891,1,,,100.0,149.0,10^-89.1481,,,,,,,,,,,,,,,,,,0
296587,1,38832,Micromonas commoda,"",eukaryota,false,,,,1057.178511433583,24258,3,24084,96.786,158.942,10^-68.1649,,,,,,16.168407442569844,371,6,234,85.231,70.4534,10^-28.681,,,,,,0
38833,1,38832,Micromonas pusilla,"",eukaryota,false,,,,6.101285827384848,140,1,67,98.7822,175.392,10^-89.9556,,,,,,3.007062300639675,69,,,88.242,42.9048,10^-16.1147,,,,,,0
38823,2,38823,Ciliophrys,"",eukaryota,false,,,,0.43580613052748907,10,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,[38824],0
38824,1,38823,Ciliophrys infusionum,"",eukaryota,false,,,,0.43580613052748907,10,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
38821,2,38821,Pteridomonas,"",eukaryota,false,,,,1.525321456846212,35,,,97.8955,146.033,10^-82.8221,,,,,,,,,,,,,,,,,"[1955562, 38822]",0
1955562,1,38821,Pteridomonas sp.,"",eukaryota,false,,,,1.1766765524242204,27,,,97.8109,145.304,10^-82.1492,,,,,,,,,,,,,,,,,,0
38822,1,38821,Pteridomonas danica,"",eukaryota,false,,,,0.34864490442199125,8,,,98.1736,148.429,10^-85.0329,,,,,,,,,,,,,,,,,,0
38816,2,38816,Gephyrocapsa,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,[1856765],0
1856765,1,38816,Gephyrocapsa parvula,"",eukaryota,false,,,,0.04358061305274891,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
38501,2,38501,Blastococcus,"",bacteria,false,,,,1.6124826829517096,37,,,96.6981,122.29,10^-66.9271,,,,,,0.17432245221099563,4,,,62.5165,54.0,10^-13.9031,,,,,"[2933797, 2250577, 1873459, 1564162, 1348262, 217144]",0
2933797,1,38501,Blastococcus sp. PRF04-17,"",bacteria,false,,,,0.34864490442199125,8,,,90.7053,48.75,10^-14.003,,,,,,,,,,,,,,,,,,0
2250577,1,38501,Blastococcus sp. TF02A-26,"",bacteria,false,,,,,,,,,,,,,,,,0.08716122610549781,2,,,58.333,60.0,10^-15.8996,,,,,,0
1873459,1,38501,Blastococcus sp.,"",bacteria,false,,,,0.9151928741077271,21,,,99.0195,150.0,10^-87.8132,,,,,,,,,,,,,,,,,,0
1564162,1,38501,Blastococcus colisei,"",bacteria,false,,,,,,,,,,,,,,,,0.08716122610549781,2,,,66.7,48.0,10^-11.9066,,,,,,0
1348262,1,38501,Blastococcus sp. EGI 80177,"",bacteria,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
217144,1,38501,uncultured Blastococcus sp.,"",bacteria,false,,,,0.30506429136924235,7,,,98.1334,140.2,10^-76.8354,,,,,,,,,,,,,,,,,,0
38413,2,38413,Eragrostis,"",eukaryota,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,71.0,31.0,10^-4.35655,,,,,[38414],0
38414,1,38413,Eragrostis curvula,weeping love grass,eukaryota,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,71.0,31.0,10^-4.35655,,,,,,0
38326,2,38326,Botryocladia,"",eukaryota,false,,,,0.04358061305274891,1,,,94.667,150.0,10^-78.8524,,,,,,,,,,,,,,,,,[261722],0
261722,1,38326,Botryocladia spinulifera,"",eukaryota,false,,,,0.04358061305274891,1,,,94.667,150.0,10^-78.8524,,,,,,,,,,,,,,,,,,0
38280,2,38280,Heteractis,"",eukaryota,false,,,,0.04358061305274891,1,,,90.0,150.0,10^-69.2458,,,,,,,,,,,,,,,,,[38281],0
38281,1,38280,Heteractis magnifica,magnificent sea anemone,eukaryota,false,,,,0.04358061305274891,1,,,90.0,150.0,10^-69.2458,,,,,,,,,,,,,,,,,,0
38264,2,38264,Glaucosphaera,"",eukaryota,false,,,,0.6537091957912337,15,,,88.0,100.0,10^-36.485,,,,,,,,,,,,,,,,,[38265],0
38265,1,38264,Glaucosphaera vacuolata,"",eukaryota,false,,,,0.6537091957912337,15,,,88.0,100.0,10^-36.485,,,,,,,,,,,,,,,,,,0
38258,2,38258,Glaucocystis,"",eukaryota,false,,,,0.13074183915824672,3,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,[38271],0
38271,1,38258,Glaucocystis nostochinearum,"",eukaryota,false,,,,0.13074183915824672,3,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,,0
37991,2,37991,Xylaria,"",eukaryota,false,,,,0.13074183915824672,3,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,[77046],0
77046,1,37991,Xylaria polymorpha,"",eukaryota,false,,,,0.13074183915824672,3,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
37914,2,37914,Dietzia,"",bacteria,false,,,,2.0918694265319475,48,1,38,99.4283,138.857,10^-68.3491,,,,,,,,,,,,,,,,,"[2915130, 1871616, 1851034, 1620377, 395519, 37915]",0
2915130,1,37914,Dietzia sp. B32,"",bacteria,false,,,,0.04358061305274891,1,,,82.653,98.0,10^-31.0043,,,,,,,,,,,,,,,,,,0
1871616,1,37914,Dietzia sp.,"",bacteria,false,,,,0.08716122610549781,2,,,99.0,150.0,10^-87.7728,,,,,,,,,,,,,,,,,,0
1851034,1,37914,Dietzia sp. S1-41A,"",bacteria,false,,,,0.08716122610549781,2,,,99.0,150.0,10^-87.7728,,,,,,,,,,,,,,,,,,0
1620377,1,37914,Dietzia sp. S1-38,"",bacteria,false,,,,0.04358061305274891,1,,,98.667,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
395519,1,37914,uncultured Dietzia sp.,"",bacteria,false,,,,0.13074183915824672,3,,,99.5557,150.0,10^-88.9165,,,,,,,,,,,,,,,,,,0
37915,1,37914,Dietzia maris,"",bacteria,false,,,,1.6996439090572075,39,1,38,100.0,137.394,10^-64.6888,,,,,,,,,,,,,,,,,,0
37878,2,37878,Pseudoroegneria,"",eukaryota,false,,,,0.04358061305274891,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,[129766],0
129766,1,37878,Pseudoroegneria strigosa,"",eukaryota,false,,,,0.04358061305274891,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
37867,2,37867,Spirostomum,"",eukaryota,false,,,,0.04358061305274891,1,,,93.421,152.0,10^-77.4743,,,,,,,,,,,,,,,,,[1471040],0
1471040,1,37867,Spirostomum sp. Ind,"",eukaryota,false,,,,0.04358061305274891,1,,,93.421,152.0,10^-77.4743,,,,,,,,,,,,,,,,,,0
37847,2,37847,Priapulus,"",eukaryota,false,,,,0.34864490442199125,8,,,97.8255,132.0,10^-73.6838,,,,,,,,,,,,,,,,,[37621],0
37621,1,37847,Priapulus caudatus,"",eukaryota,false,,,,0.34864490442199125,8,,,97.8255,132.0,10^-73.6838,,,,,,,,,,,,,,,,,,0
37818,2,37818,Dendrobium,"",eukaryota,false,,,,,,,,,,,,,,,,97.70773446426305,2242,2,1193,65.546,63.3717,10^-15.3399,,,,,"[161865, 94219]",0
161865,1,37818,Dendrobium chrysotoxum,"",eukaryota,false,,,,,,,,,,,,,,,,97.6641538512103,2241,2,1193,65.5355,63.3875,10^-15.3468,,,,,,0
94219,1,37818,Dendrobium nobile,"",eukaryota,false,,,,,,,,,,,,,,,,0.04358061305274891,1,,,73.1,52.0,10^-10.3958,,,,,,0
37817,2,37817,Desulfuromusa,"",bacteria,false,,,,0.13074183915824672,3,,,98.4447,150.0,10^-86.6292,,,,,,,,,,,,,,,,,[219183],0
219183,1,37817,uncultured Desulfuromusa sp.,"",bacteria,false,,,,0.13074183915824672,3,,,98.4447,150.0,10^-86.6292,,,,,,,,,,,,,,,,,,0
37533,2,37533,Haliclystus,"",eukaryota,false,,,,0.21790306526374453,5,,,96.2223,150.0,10^-82.0546,,,,,,,,,,,,,,,,,"[1843217, 1843196, 168739]",0
1843217,1,37533,Haliclystus sp. AUS,"",eukaryota,false,,,,0.13074183915824672,3,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
1843196,1,37533,Haliclystus borealis,"",eukaryota,false,,,,0.04358061305274891,1,,,94.0,150.0,10^-77.48,,,,,,,,,,,,,,,,,,0
168739,1,37533,Haliclystus sanjuanensis,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,,0
37530,2,37530,Craterolophus,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,[37531],0
37531,1,37530,Craterolophus convolvulus,"",eukaryota,false,,,,0.04358061305274891,1,,,96.667,150.0,10^-82.9695,,,,,,,,,,,,,,,,,,0
37523,2,37523,Liriope,"",eukaryota,false,,,,0.39222551747474016,9,,,95.082,122.0,10^-62.4737,,,,,,,,,,,,,,,,,[37524],0
37524,1,37523,Liriope tetraphylla,"",eukaryota,false,,,,0.39222551747474016,9,,,95.082,122.0,10^-62.4737,,,,,,,,,,,,,,,,,,0
37424,2,37424,Takakia,"",eukaryota,false,,,,0.04358061305274891,1,,,97.333,150.0,10^-84.3419,,,,,,,,,,,,,,,,,[37425],0
37425,1,37424,Takakia lepidozioides,"",eukaryota,false,,,,0.04358061305274891,1,,,97.333,150.0,10^-84.3419,,,,,,,,,,,,,,,,,,0
37422,2,37422,Eurhynchium,"",eukaryota,false,,,,0.30506429136924235,7,,,96.7168,151.5,10^-83.9945,,,,,,,,,,,,,,,,,[37423],0
37423,1,37422,Eurhynchium hians,"",eukaryota,false,,,,0.30506429136924235,7,,,96.7168,151.5,10^-83.9945,,,,,,,,,,,,,,,,,,0
37419,2,37419,Tetraphis,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,[37420],0
37420,1,37419,Tetraphis pellucida,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
37414,2,37414,Physcomitrium,"",eukaryota,false,,,,0.17432245221099563,4,,,98.2223,150.0,10^-86.1717,,,,,,,,,,,,,,,,,[37415],0
37415,1,37414,Physcomitrium pyriforme,"",eukaryota,false,,,,0.17432245221099563,4,,,98.2223,150.0,10^-86.1717,,,,,,,,,,,,,,,,,,0
37359,2,37359,Plasmodiophora,"",eukaryota,false,,,,0.9151928741077271,21,,,97.7407,150.0,10^-85.1806,,,,,,0.6101285827384847,14,1,4,52.8197,56.0,10^-11.502,,,,,"[1484321, 37360]",0
1484321,1,37359,Plasmodiophora diplantherae,"",eukaryota,false,,,,0.26148367831649344,6,,,94.889,150.0,10^-79.3099,,,,,,,,,,,,,,,,,,0
37360,1,37359,Plasmodiophora brassicae,"",eukaryota,false,,,,0.6537091957912337,15,,,98.3111,150.0,10^-86.3547,,,,,,0.6101285827384847,14,1,4,52.8197,56.0,10^-11.502,,,,,,0
37306,2,37306,Cylindrocystis,"",eukaryota,false,,,,2.1790306526374454,50,,,97.679,149.87,10^-84.9091,,,,,,,,,,,,,,,,,"[2656818, 2656816, 2656815, 2656813, 592402, 592046, 592045, 592043, 592042, 184488, 102167, 37307]",0
2656818,1,37306,Cylindrocystis sp. Sven,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
2656816,1,37306,Cylindrocystis sp. P2016,"",eukaryota,false,,,,0.21790306526374453,5,,,97.83,149.75,10^-84.8573,,,,,,,,,,,,,,,,,,0
2656815,1,37306,Cylindrocystis sp. Fox7,"",eukaryota,false,,,,0.04358061305274891,1,,,98.667,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
2656813,1,37306,Cylindrocystis sp. CWM,"",eukaryota,false,,,,0.17432245221099563,4,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
592402,1,37306,Cylindrocystis cushleckae,"",eukaryota,false,,,,0.04358061305274891,1,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
592046,1,37306,Cylindrocystis sp. M3019,"",eukaryota,false,,,,0.13074183915824672,3,,,95.7777,150.0,10^-81.1397,,,,,,,,,,,,,,,,,,0
592045,1,37306,Cylindrocystis sp. M3015,"",eukaryota,false,,,,0.13074183915824672,3,,,98.0,150.0,10^-85.7143,,,,,,,,,,,,,,,,,,0
592043,1,37306,Cylindrocystis sp. M3009,"",eukaryota,false,,,,0.958773487160476,22,,,97.3333,150.0,10^-84.3419,,,,,,,,,,,,,,,,,,0
592042,1,37306,Cylindrocystis sp. M3004,"",eukaryota,false,,,,0.17432245221099563,4,,,98.667,150.0,10^-87.0866,,,,,,,,,,,,,,,,,,0
184488,1,37306,Cylindrocystis crassa,"",eukaryota,false,,,,0.13074183915824672,3,,,97.7777,150.0,10^-85.2568,,,,,,,,,,,,,,,,,,0
102167,1,37306,Cylindrocystis brebissonii,"",eukaryota,false,,,,0.04358061305274891,1,,,97.297,148.0,10^-82.9753,,,,,,,,,,,,,,,,,,0
37307,1,37306,Cylindrocystis sp. UTEX 1925,"",eukaryota,false,,,,0.08716122610549781,2,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
