,class,read count,relative error
1301,Calditrichia,1000000,0.455477008429761
1302,Candelariomycetes,1000000,
1303,Candidatus Abyssobacteria,1000000,
1304,Candidatus Altiarchaeia,1000000,
1305,Candidatus Aminicenantia,1000000,
1306,Candidatus Aquicultoria,1000000,
1307,Candidatus Asgardarchaeia (ex Tamarit et al. 2024),1000000,
1308,Candidatus Auribacteria,1000000,
1309,Candidatus Babeliae,1000000,0.5332775233554032
1310,Candidatus Bathyarchaeia,1000000,0.6030257742891718
1311,Candidatus Binatia,1000000,0.12789633186636046
1312,Candidatus Bipolaricaulia,1000000,0.25906262293136334
1313,Candidatus Borrarchaeia,1000000,
1314,Candidatus Brocadiia,1000000,0.41373106523775904
1315,Candidatus Cloacimonadia,1000000,0.5856289957927031
1316,Candidatus Cryosericia,1000000,
1317,Candidatus Culexarchaeia,1000000,
1318,Candidatus Dadabacteria,1000000,0.42833428783788463
1319,Candidatus Deferrimicrobia,1000000,
1320,Candidatus Desulfofervidia,1000000,0.5732041414596758
1321,Candidatus Dormibacteria,1000000,
1322,Candidatus Elulimicrobia,1000000,
1323,Candidatus Entotheonellia,1000000,0.31113653353177545
1324,Candidatus Fermentibacteria (class),1000000,
1325,Candidatus Fermentithermobacillia,1000000,
1326,Candidatus Geothermincolia,1000000,
1327,Candidatus Hadarchaeia,1000000,
1328,Candidatus Hydrogenedentia,1000000,
1329,Candidatus Izimaplasma,1000000,0.5248739366366951
1330,Candidatus Jordarchaeia,1000000,
1331,Candidatus Korarchaeia,1000000,
1332,Candidatus Krumholzibacteriia,1000000,
1333,Candidatus Lambdaproteobacteria,1000000,
1334,Candidatus Limnocylindria,1000000,
1335,Candidatus Marinamargulisbacteria,1000000,
1336,Candidatus Mcinerneyibacteria,1000000,
1337,Candidatus Methanofastidiosia,1000000,
1338,Candidatus Methanoliparia,1000000,0.002319187572987244
1339,Candidatus Methanomethylicia,1000000,
1340,Candidatus Methylomirabilia,1000000,0.5166090458704382
1341,Candidatus Micrarchaeia,1000000,
1342,Candidatus Moduliflexia,1000000,
1343,Candidatus Muproteobacteria,1000000,
1344,Candidatus Nanoarchaeia,1000000,
1345,Candidatus Nanohaloarchaea,1000000,
1346,Candidatus Nanosyncoccalia,1000000,
1347,Candidatus Odinarchaeia,1000000,
1348,Candidatus Ozemobacteria,1000000,
1349,Candidatus Paceibacteria,1000000,
1350,Candidatus Peribacteria,1000000,0.33201489212765806
1351,Candidatus Phoenicimicrobiia,1000000,
1352,Candidatus Polarisedimenticolia,1000000,
1353,Candidatus Poseidoniia,1000000,1.0375085838675235
1354,Candidatus Saccharimonadia,1000000,0.48080718795902283
1355,Candidatus Sericytochromatia,1000000,
1356,Candidatus Sumerlaeia,1000000,0.2077448024156805
1357,Candidatus Tariuqbacteria,1000000,
1358,Candidatus Termititenacia,1000000,
1359,Candidatus Tharpellia,1000000,
1360,Candidatus Thermofonsia,1000000,0.48532644973372746
1361,Candidatus Uabimicrobiia,1000000,0.6816272381322064
1362,Candidatus Undinarchaeia,1000000,
1363,Candidatus Vecturitrichia,1000000,
1364,Caudoviricetes,1000000,0.06393734265418609
1365,Centroplasthelida,1000000,0.5872224678712544
1366,Cephalocarida,1000000,
1367,Cephalopoda,1000000,0.132770306838738
1368,Cestoda,1000000,0.35286483657201767
1369,Charophyceae,1000000,0.6217572718285778
1370,Chilopoda,1000000,0.4366399351905949
1371,Chitinispirillia,1000000,
1372,Chitinivibrionia,1000000,
1373,Chitinophagia,1000000,0.06616533382567921
1374,Chlamydiia,1000000,0.21790551851542117
1375,Chlorarachniophyceae,1000000,0.5477537769482578
1376,Chlorobiia,1000000,0.24805321391318222
1377,Chlorodendrophyceae,1000000,0.48347691415009203
1378,Chloroflexia,1000000,0.22790857761023947
1379,Chlorokybophyceae,1000000,
1380,Chlorophyceae,1000000,0.10982165602235033
1381,Chloropicophyceae,1000000,0.4570847772797467
1382,Choanoflagellata,1000000,0.2569426885902368
1383,Chromadorea,1000000,0.18277770142203642
1384,Chrymotiviricetes,1000000,
1385,Chrysiogenia,1000000,0.46456907454672264
1386,Chrysomerophyceae,1000000,0.2697296940415159
1387,Chrysophyceae,1000000,0.41153677471200745
1388,Chthonomonadia,1000000,0.6887504697376975
1389,Chytridiomycetes,1000000,0.2636333451326219
1390,Clitellata,1000000,0.0648287720430915
1391,Clostridia,1000000,0.07474341061641059
1392,Coleochaetophyceae,1000000,0.5982543409083343
1393,Collembola,1000000,0.2819705426839398
1394,Colpodea,1000000,0.7899175642753392
1395,Compsopogonophyceae,1000000,0.5951613111542909
1396,Conexivisphaeria,1000000,
1397,Coniocybomycetes,1000000,
1398,Conoidasida,1000000,0.18080576289691702
1399,Coprothermobacteria,1000000,
1400,Coriobacteriia,1000000,0.2098426400040556
1401,Coscinodiscophyceae,1000000,0.01076240822346094
1402,Craniata,1000000,
1403,Cryptophyceae,1000000,0.1187339037662905
1404,Cubozoa,1000000,0.003003520765417551
1405,Culicoidibacteria,1000000,
1406,Cyanophyceae,1000000,0.022239266130118094
1407,Cystobasidiomycetes,1000000,0.2673304241075859
1408,Cytophagia,1000000,0.020761536973524886
1409,Dacrymycetes,1000000,0.5207918283906431
1410,Deferribacteres,1000000,0.30312316986374505
1411,Deferrisomatia,1000000,
1412,Dehalococcoidia,1000000,0.2524582283977283
1413,Deinococci,1000000,0.09759772521080819
1414,Deltaproteobacteria,1000000,0.14080659930117806
1415,Demospongiae,1000000,0.23128471306015255
1416,Desulfarculia,1000000,0.4878155850537457
1417,Desulfobaccia,1000000,0.7180078633040365
1418,Desulfobacteria,1000000,0.037782892239488976
1419,Desulfobulbia,1000000,0.09114957184492849
1420,Desulfomonilia,1000000,0.4320388389358068
1421,Desulfovibrionia,1000000,0.09802979042274418
1422,Desulfurellia,1000000,0.4154722261992461
1423,Desulfuribacillia,1000000,
1424,Desulfuromonadia,1000000,0.07710200072065809
1425,Dethiobacteria,1000000,0.6890040165461078
1426,Developea,1000000,0.3884597662894647
1427,Dictyochophyceae,1000000,0.22758457612388078
1428,Dictyoglomia,1000000,0.65947318703582
1429,Dimargaritomycetes,1000000,
1430,Dinophyceae,1000000,0.09443165624068268
1431,Diplonemea,1000000,0.4858563044444738
1432,Diplopoda,1000000,
1433,Dipodascomycetes,1000000,0.30940104236294935
1434,Dissulfuribacteria,1000000,
1435,Dothideomycetes,1000000,0.12869815308477756
1436,Duplopiviricetes,1000000,
1437,Echinamoebida,1000000,0.4710280834590658
1438,Elardia,1000000,0.7054472790066502
1439,Ellioviricetes,1000000,0.0028540493296628166
1440,Elusimicrobia,1000000,0.20420981803486757
1441,Endogonomycetes,1000000,
1442,Endomicrobiia,1000000,0.4584959306194443
1443,Enopla,1000000,
1444,Enoplea,1000000,0.7643447133475505
1445,Entomophthoromycetes,1000000,0.2122791136970162
1446,Epsilonproteobacteria,1000000,0.03856099122670411
1447,Erysipelotrichia,1000000,0.1934671331776947
1448,Euglenida,1000000,0.08176011843781462
1449,Eumycetozoa,1000000,0.24525579714814985
1450,Eurotatoria,1000000,0.24481957600101015
1451,Eurotiomycetes,1000000,0.15277358654650128
1452,Eustigmatophyceae,1000000,0.40560438568870966
1453,Eutardigrada,1000000,0.43546043867014783
1454,Exobasidiomycetes,1000000,0.24896978561558608
1455,Faserviricetes,1000000,0.6039837204627001
1456,Fibrobacteria,1000000,0.3621431589017995
1457,Filasterea,1000000,0.5591855854721268
1458,Fimbriimonadia,1000000,0.41919038840090556
1459,Flabellinia,1000000,0.5683782067352512
1460,Flavobacteriia,1000000,0.006389582914303307
1461,Florideophyceae,1000000,0.1421588378857806
1462,Fragilariophyceae,1000000,0.12266563279017613
1463,Fusobacteriia,1000000,0.09512280670458885
1464,Gammaproteobacteria,1000000,0.005134454909097019
1465,Gastropoda,1000000,0.10764650078649643
1466,Gemmatimonadia,1000000,0.21904354740471904
1467,Geoglossomycetes,1000000,0.4712172426522159
1468,Glaucocystophyceae,1000000,0.3043558592699522
1469,Glomeromycetes,1000000,0.4361343781124716
1470,Gnetopsida,1000000,0.18507977208356724
1471,Gordioida,1000000,0.3898649808629874
1472,Gymnolaemata,1000000,0.29998515312133467
1473,Halobacteria,1000000,0.10369163006848457
1474,Haplomitriopsida,1000000,0.2677387196932574
1475,Harpellomycetes,1000000,0.20488552932460416
1476,Herviviricetes,1000000,0.4707614514804169
1477,Heterotrichea,1000000,0.3439929893157127
1478,Hexactinellida,1000000,
1479,Hexanauplia,1000000,0.09631917561378282
1480,Holophagae,1000000,0.16996232834414848
1481,Homoscleromorpha,1000000,0.5254221129760088
1482,Hydrogenophilia,1000000,0.8016222498283909
1483,Hydrozoa,1000000,0.3122184691377216
1484,Hyphochytriomycetes,1000000,0.2695369881328393
1485,Ichthyosporea,1000000,0.4286802181045759
1486,Ichthyostraca,1000000,0.2725830912133753
1487,Ignavibacteria,1000000,0.16960941204170207
1488,Imbricatea,1000000,0.40142575907217715
1489,Insecta,1000000,0.024584765460311866
1490,Insthoviricetes,1000000,
1491,Jungermanniopsida,1000000,0.34910006583196773
1492,Kickxellomycetes,1000000,0.34954659545082273
1493,Kinetoplastea,1000000,0.3092579883324471
1494,Kiritimatiellia,1000000,0.33415584126197856
1495,Klebsormidiophyceae,1000000,0.224120713226471
1496,Ktedonobacteria,1000000,0.4486892594549985
1497,Laboulbeniomycetes,1000000,
1498,Lecanoromycetes,1000000,0.6698631692986603
1499,Lentisphaeria,1000000,0.17148919727558223
1500,Leotiomycetes,1000000,0.19602126104583173
1501,Lichinomycetes,1000000,
1502,Limnochordia,1000000,0.5861470470729452
1503,Lingulata,1000000,0.696364342868826
1504,Lipomycetes,1000000,0.4935117008049474
1505,Litostomatea,1000000,0.6500419246971376
1506,Longimicrobiia,1000000,0.20927554301523715
1507,Lycopodiopsida,1000000,0.5245963531347447
1508,Magnoliopsida,1000000,0.0513210232492921
1509,Malacostraca,1000000,0.10073844499098038
1510,Malasseziomycetes,1000000,0.16950232169809804
1511,Malgrandaviricetes,1000000,0.7908547033265321
1512,Mamiellophyceae,1000000,0.028773765237606594
1513,Marchantiopsida,1000000,0.3943485191342701
1514,Maveriviricetes,1000000,
1515,Mediophyceae,1000000,0.1116574602889901
1516,Megaviricetes,1000000,0.13417328942341453
1517,Merostomata,1000000,0.5316328000310723
1518,Mesostigmatophyceae,1000000,0.304192553653882
1519,Methanobacteria,1000000,0.4939018828382977
1520,Methanococci,1000000,0.49886922970534575
1521,Methanomicrobia,1000000,0.18442154582252945
1522,Methanonatronarchaeia,1000000,
1523,Methanopyri,1000000,
1524,Methylacidiphilae,1000000,0.4377502207836778
1525,Microbotryomycetes,1000000,0.37825891521147265
1526,Mixiomycetes,1000000,0.002074471000440622
1527,Mollicutes,1000000,0.11179091553978775
1528,Moniliellomycetes,1000000,
1529,Monoblepharidomycetes,1000000,
1530,Monogenea,1000000,0.20751673006059465
1531,Mortierellomycetes,1000000,0.21207351788811166
1532,Mucoromycetes,1000000,0.18538802051797304
1533,Myxococcia,1000000,0.0550437800795221
1534,Myxozoa,1000000,
1535,Naldaviricetes,1000000,0.4982347289060924
1536,Nanobdellia,1000000,
1537,Nassophorea,1000000,0.7314433108209705
1538,Nebulidea,1000000,0.5766397894948228
1539,Negativicutes,1000000,0.5588001554100849
1540,Neocallimastigomycetes,1000000,0.20766317869434792
1541,Neolectomycetes,1000000,
1542,Nephroselmidophyceae,1000000,0.564141018575767
1543,Nitriliruptoria,1000000,0.23652375481650648
1544,Nitrososphaeria,1000000,0.07638106104334991
1545,Nitrospinia,1000000,0.31424282355148053
1546,Nitrospiria,1000000,0.13415511846373193
1547,Oligoflexia,1000000,0.6766990654542736
1548,Oligohymenophorea,1000000,0.2689561445330156
1549,Oligosphaeria,1000000,
1550,Olisthodiscophyceae,1000000,0.25594430736486895
1551,Olpidiomycetes,1000000,
1552,Opitutia,1000000,0.10296422108483924
1553,Orbiliomycetes,1000000,0.5060875450592358
1554,Ostracoda,1000000,0.043538703142859216
1555,Palaeacanthocephala,1000000,
1556,Palmophyllophyceae,1000000,0.21564191363056492
1557,Papovaviricetes,1000000,
1558,Pararotatoria,1000000,
1559,Pauropoda,1000000,
1560,Pedinophyceae,1000000,0.2543757642369982
1561,Pelagophyceae,1000000,0.16237930608331755
1562,Pezizomycetes,1000000,0.38095487514260823
1563,Phaeophyceae,1000000,0.28080262949978296
1564,Phaeosacciophyceae,1000000,
1565,Phaeothamniophyceae,1000000,
1566,Phycisphaerae,1000000,0.07032751757852877
1567,Phylactolaemata,1000000,
1568,Phyllopharyngea,1000000,0.26756685198576424
1569,Physodermatomycetes,1000000,
1570,Phytomyxea,1000000,0.5458108939296362
1571,Pichiomycetes,1000000,0.16783559443432905
1572,Picocystophyceae,1000000,
1573,Picomonadea,1000000,
1574,Pilidiophora,1000000,0.4931710341393799
1575,Pinguiophyceae,1000000,
1576,Pinopsida,1000000,0.27397875021712703
1577,Pisoniviricetes,1000000,
1578,Planctomycetia,1000000,0.03475635186682633
1579,Pneumocystomycetes,1000000,0.5418627482899184
1580,Pokkesviricetes,1000000,0.33440673899461393
1581,Polintoviricetes,1000000,
1582,Polychaeta,1000000,0.08731012773614098
1583,Polycystinea,1000000,0.22031463451691713
1584,Polyplacophora,1000000,
1585,Polypodiopsida,1000000,0.6585695423894565
1586,Polytrichopsida,1000000,0.6945698689559968
1587,Prasinodermophyceae,1000000,
1588,Priapulimorpha,1000000,0.4830580778506907
1589,Promethearchaeia,1000000,0.32192053585796776
1590,Prostomatea,1000000,0.39715598264230345
1591,Protura,1000000,
1592,Pucciniomycetes,1000000,0.7089045112284852
1593,Pycnogonida,1000000,0.26849746880372444
1594,Pyramimonadophyceae,1000000,0.20588879140396435
1595,Quintoviricetes,1000000,
1596,Raphidophyceae,1000000,0.11626108993636762
1597,Remipedia,1000000,0.2717712326785005
1598,Repensiviricetes,1000000,
1599,Revtraviricetes,1000000,0.7022269177978523
1600,Rhabditophora,1000000,0.4071638617809347
1601,Rhodellophyceae,1000000,0.3939088405838263
1602,Rhodothermia,1000000,0.062333987291930404
1603,Rhynchonellata,1000000,0.27136339739528964
1604,Rubrobacteria,1000000,0.15273097261601998
1605,Saccharomycetes,1000000,0.12886396245037499
1606,Sagittoidea,1000000,
1607,Saprospiria,1000000,0.13282803240463506
1608,Sareomycetes,1000000,
1609,Schizosaccharomycetes,1000000,0.32403592832449746
1610,Scyphozoa,1000000,0.35508329773242564
1611,Sipuncula,1000000,0.2074120049057421
1612,Sordariomycetes,1000000,0.08753123243703606
1613,Spartobacteria,1000000,
1614,Sphagnopsida,1000000,0.33803809838543974
1615,Sphingobacteriia,1000000,0.04131722710547047
1616,Spirochaetia,1000000,0.11718016132473297
1617,Spirotrichea,1000000,0.1595094243191869
1618,Staurozoa,1000000,0.2862076329035155
1619,Stelpaviricetes,1000000,0.20488552932460416
1620,Stylonematophyceae,1000000,0.5781333769748908
1621,Symphyla,1000000,0.2701463730485866
1622,Synergistia,1000000,0.46645640068364475
1623,Syntrophia,1000000,0.4844061880268884
1624,Syntrophobacteria,1000000,0.29951616658324437
1625,Syntrophorhabdia,1000000,
1626,Synurophyceae,1000000,0.3983926630908756
1627,Taphrinomycetes,1000000,0.4382036101334489
1628,Tectiliviricetes,1000000,0.6237149546476768
1629,Tentaculata,1000000,
1630,Tepidiformia,1000000,0.5224981754533556
1631,Terriglobia,1000000,0.1331997268219794
1632,Terrimicrobiia,1000000,
1633,Tetraphidopsida,1000000,
1634,Thecofilosea,1000000,0.4176740001669922
1635,Thecostraca,1000000,0.1318567052198053
1636,Theionarchaea,1000000,
1637,Thermoanaerobaculia,1000000,0.23206783408064746
1638,Thermococci,1000000,0.5378010538435091
1639,Thermodesulfobacteria,1000000,0.45201919414810854
1640,Thermodesulfobiia,1000000,0.4584239344614265
1641,Thermodesulfovibrionia,1000000,0.625756397761392
1642,Thermoflexia,1000000,0.4170909404123555
1643,Thermoleophilia,1000000,0.09693719932729185
1644,Thermomicrobia,1000000,0.3995071970421206
1645,Thermoplasmata,1000000,0.3459949357623063
1646,Thermoprotei,1000000,0.4390689319453047
1647,Thermosulfidibacteria,1000000,0.6757993974970103
1648,Thermotogae,1000000,0.24528159517122455
1649,Tichowtungiia,1000000,0.3502695922833863
1650,Tissierellia,1000000,0.24184604973872076
1651,Trebouxiophyceae,1000000,0.2865239669586012
1652,Trematoda,1000000,0.22843746391843442
1653,Tremellomycetes,1000000,0.19644374837936418
1654,Trigonopsidomycetes,1000000,
1655,Udeonychophora,1000000,
1656,Ulvophyceae,1000000,0.34323356126285887
1657,Umbelopsidomycetes,1000000,0.5369475181778738
1658,Uniplacotomia,1000000,0.4196346322969076
1659,Ustilaginomycetes,1000000,0.3303014929970305
1660,Vampirovibriophyceae,1000000,
1661,Variosea,1000000,0.233566165907284
1662,Verrucomicrobiia,1000000,0.02380550266610552
1663,Vicinamibacteria,1000000,0.14914871345603847
1664,Vulcanimicrobiia,1000000,0.37519610081613664
1665,Wallemiomycetes,1000000,0.4903588595017057
1666,Xanthophyceae,1000000,0.20997055110632382
1667,Xylobotryomycetes,1000000,
1668,Xylonomycetes,1000000,0.2981300862613743
1669,Zetaproteobacteria,1000000,0.2487196063302006
1670,Zoopagomycetes,1000000,
1671,Zygnemophyceae,1000000,0.5710944475099714
1672,Abditibacteriia,10000000,
1673,Acantharea,10000000,
1674,Acidimicrobiia,10000000,0.06114155192666411
1675,Acidithiobacillia,10000000,0.2175584569368294
1676,Aconoidasida,10000000,0.03075623415788983
1677,Actinomycetes,10000000,0.02101176201680239
1678,Actinophryidae,10000000,
1679,Agaricomycetes,10000000,0.2014418643213354
1680,Agaricostilbomycetes,10000000,0.7063145913865373
1681,Alphaproteobacteria,10000000,0.004268402529141614
1682,Anaerolineae,10000000,0.09537150689118833
1683,Andreaeopsida,10000000,
1684,Anthocerotopsida,10000000,
1685,Anthozoa,10000000,0.09047765527399503
1686,Aphelidea,10000000,
1687,Aquificia,10000000,0.11780762509057509
1688,Arachnida,10000000,0.10684975917965847
1689,Archaeoglobi,10000000,
1690,Ardenticatenia,10000000,0.31096030706767813
1691,Arfiviricetes,10000000,0.0016939407553210797
1692,Armatimonadia,10000000,0.2809466853023253
1693,Armophorea,10000000,0.0004234497305475272
1694,Arthoniomycetes,10000000,
1695,Ascetosporea,10000000,0.0015875161309390686
1696,Atractiellomycetes,10000000,
1697,Atribacteria,10000000,0.0019528833794537227
1698,Bacillariophyceae,10000000,0.009447695629720232
1699,Bacilli,10000000,0.012785333380961777
1700,Bacteriovoracia,10000000,0.1375059851962875
1701,Bacteroidia,10000000,0.035623236894571725
1702,Balneolia,10000000,0.10785040809763889
1703,Bangiophyceae,10000000,0.2447230455495514
1704,Bartheletiomycetes,10000000,
1705,Basidiobolomycetes,10000000,
1706,Bdellovibrionia,10000000,0.2276850238520941
1707,Betaproteobacteria,10000000,0.008265729273118297
1708,Bigyra,10000000,0.5220118591318939
1709,Bivalvia,10000000,0.06429546665779493
1710,Blastocatellia,10000000,
1711,Blastocladiomycetes,10000000,0.0009116858903559783
1712,Bolidophyceae,10000000,0.24017920483135477
1713,Branchiopoda,10000000,0.17517008808210627
1714,Breviatea,10000000,
1715,Bryopsida,10000000,0.1283896705346393
1716,Calcarea,10000000,
1717,Caldilineae,10000000,0.13477331112736568
1718,Caldisericia,10000000,
1719,Calditrichia,10000000,0.2947030654819845
1720,Candelariomycetes,10000000,
1721,Candidatus Abyssobacteria,10000000,
1722,Candidatus Altiarchaeia,10000000,
1723,Candidatus Aminicenantia,10000000,
1724,Candidatus Aquicultoria,10000000,
1725,Candidatus Asgardarchaeia (ex Tamarit et al. 2024),10000000,
1726,Candidatus Auribacteria,10000000,
1727,Candidatus Babeliae,10000000,0.6936228610888937
1728,Candidatus Bathyarchaeia,10000000,
1729,Candidatus Binatia,10000000,0.12198542094051859
1730,Candidatus Bipolaricaulia,10000000,0.1821251487302023
1731,Candidatus Borrarchaeia,10000000,
1732,Candidatus Brocadiia,10000000,0.5429335470221297
1733,Candidatus Cloacimonadia,10000000,0.6917467200794024
1734,Candidatus Cryosericia,10000000,
1735,Candidatus Culexarchaeia,10000000,
1736,Candidatus Dadabacteria,10000000,0.385589292280211
1737,Candidatus Deferrimicrobia,10000000,
1738,Candidatus Desulfofervidia,10000000,0.7080562580730508
1739,Candidatus Dormibacteria,10000000,
1740,Candidatus Elulimicrobia,10000000,
1741,Candidatus Entotheonellia,10000000,0.3086218882169602
1742,Candidatus Fermentibacteria (class),10000000,
1743,Candidatus Fermentithermobacillia,10000000,
1744,Candidatus Geothermincolia,10000000,
1745,Candidatus Hadarchaeia,10000000,
1746,Candidatus Hydrogenedentia,10000000,
1747,Candidatus Izimaplasma,10000000,0.560872668752054
1748,Candidatus Jordarchaeia,10000000,
1749,Candidatus Korarchaeia,10000000,
1750,Candidatus Krumholzibacteriia,10000000,
1751,Candidatus Lambdaproteobacteria,10000000,
1752,Candidatus Limnocylindria,10000000,
1753,Candidatus Marinamargulisbacteria,10000000,
1754,Candidatus Mcinerneyibacteria,10000000,
1755,Candidatus Methanofastidiosia,10000000,
1756,Candidatus Methanoliparia,10000000,
1757,Candidatus Methanomethylicia,10000000,
1758,Candidatus Methylomirabilia,10000000,0.33281437431856353
1759,Candidatus Micrarchaeia,10000000,
1760,Candidatus Moduliflexia,10000000,
1761,Candidatus Muproteobacteria,10000000,
1762,Candidatus Nanoarchaeia,10000000,
1763,Candidatus Nanohaloarchaea,10000000,
1764,Candidatus Nanosyncoccalia,10000000,
1765,Candidatus Odinarchaeia,10000000,
1766,Candidatus Ozemobacteria,10000000,
1767,Candidatus Paceibacteria,10000000,
1768,Candidatus Peribacteria,10000000,0.37440921190841375
1769,Candidatus Phoenicimicrobiia,10000000,
1770,Candidatus Polarisedimenticolia,10000000,
1771,Candidatus Poseidoniia,10000000,0.39894899756577296
1772,Candidatus Saccharimonadia,10000000,0.49993528226825923
1773,Candidatus Sericytochromatia,10000000,
1774,Candidatus Sumerlaeia,10000000,
1775,Candidatus Tariuqbacteria,10000000,
1776,Candidatus Termititenacia,10000000,
1777,Candidatus Tharpellia,10000000,
1778,Candidatus Thermofonsia,10000000,0.38471174270259323
1779,Candidatus Uabimicrobiia,10000000,0.5922406576356967
1780,Candidatus Undinarchaeia,10000000,
1781,Candidatus Vecturitrichia,10000000,
1782,Caudoviricetes,10000000,0.05581205140221298
1783,Centroplasthelida,10000000,0.83294745556446
1784,Cephalocarida,10000000,
1785,Cephalopoda,10000000,0.16987826841414305
1786,Cestoda,10000000,0.2612458486230458
1787,Charophyceae,10000000,0.653687137725479
1788,Chilopoda,10000000,0.5825203519942744
1789,Chitinispirillia,10000000,
1790,Chitinivibrionia,10000000,
1791,Chitinophagia,10000000,0.07476220380530157
1792,Chlamydiia,10000000,0.22724903878356462
1793,Chlorarachniophyceae,10000000,0.6921498444546754
1794,Chlorobiia,10000000,0.25362142867227433
1795,Chlorodendrophyceae,10000000,0.5208977391327008
1796,Chloroflexia,10000000,0.2410381249586633
1797,Chlorokybophyceae,10000000,
1798,Chlorophyceae,10000000,0.08612604206734091
1799,Chloropicophyceae,10000000,0.35443097376082994
1800,Choanoflagellata,10000000,0.13575766404484882
1801,Chromadorea,10000000,0.08899254119031451
1802,Chrymotiviricetes,10000000,
1803,Chrysiogenia,10000000,0.3056351780468137
1804,Chrysomerophyceae,10000000,
1805,Chrysophyceae,10000000,0.32294252404082796
1806,Chthonomonadia,10000000,
1807,Chytridiomycetes,10000000,0.256993883084021
1808,Clitellata,10000000,0.06960756612194452
1809,Clostridia,10000000,0.08320723547361808
1810,Coleochaetophyceae,10000000,0.7828228645853136
1811,Collembola,10000000,0.17433170041800156
1812,Colpodea,10000000,0.37154323440534986
1813,Compsopogonophyceae,10000000,0.6489857160857158
1814,Conexivisphaeria,10000000,
1815,Coniocybomycetes,10000000,
1816,Conoidasida,10000000,0.18024296425352718
1817,Coprothermobacteria,10000000,
1818,Coriobacteriia,10000000,0.180095467055174
1819,Coscinodiscophyceae,10000000,0.009211148423124163
1820,Craniata,10000000,
1821,Cryptophyceae,10000000,0.1268125156513816
1822,Cubozoa,10000000,
1823,Culicoidibacteria,10000000,
1824,Cyanophyceae,10000000,0.026532098396684425
1825,Cystobasidiomycetes,10000000,
1826,Cytophagia,10000000,0.01943227107447906
1827,Dacrymycetes,10000000,0.6944065144387694
1828,Deferribacteres,10000000,0.23596100680906396
1829,Deferrisomatia,10000000,
1830,Dehalococcoidia,10000000,0.21068173617691469
1831,Deinococci,10000000,0.10312756644846066
1832,Deltaproteobacteria,10000000,0.16214838382632626
1833,Demospongiae,10000000,0.19015441952549722
1834,Desulfarculia,10000000,0.5944294010094446
1835,Desulfobaccia,10000000,1.0477489658600418
1836,Desulfobacteria,10000000,0.037223437895401314
1837,Desulfobulbia,10000000,0.06786807712101199
1838,Desulfomonilia,10000000,0.2494166515958022
1839,Desulfovibrionia,10000000,0.12558048745560096
1840,Desulfurellia,10000000,0.45461216953429434
1841,Desulfuribacillia,10000000,
1842,Desulfuromonadia,10000000,0.07264014767271783
1843,Dethiobacteria,10000000,0.6411110040317343
1844,Developea,10000000,0.2834497709902636
1845,Dictyochophyceae,10000000,0.15423033722058763
1846,Dictyoglomia,10000000,0.5814614502732613
1847,Dimargaritomycetes,10000000,
1848,Dinophyceae,10000000,0.07201514522770809
1849,Diplonemea,10000000,0.4072614171751983
1850,Diplopoda,10000000,
1851,Dipodascomycetes,10000000,0.2114990468120135
1852,Dissulfuribacteria,10000000,
1853,Dothideomycetes,10000000,0.09462050673636267
1854,Duplopiviricetes,10000000,
1855,Echinamoebida,10000000,0.4710280834590658
1856,Elardia,10000000,
1857,Ellioviricetes,10000000,0.0028540493296628166
1858,Elusimicrobia,10000000,
1859,Endogonomycetes,10000000,
1860,Endomicrobiia,10000000,0.473191198534757
1861,Enopla,10000000,
1862,Enoplea,10000000,0.6003154006118401
1863,Entomophthoromycetes,10000000,0.002074471000440622
1864,Epsilonproteobacteria,10000000,0.026016878390825116
1865,Erysipelotrichia,10000000,0.1653814348228893
1866,Euglenida,10000000,0.04494595388974836
1867,Eumycetozoa,10000000,0.23918145564541196
1868,Eurotatoria,10000000,0.26361771899849157
1869,Eurotiomycetes,10000000,0.15317980526392241
1870,Eustigmatophyceae,10000000,0.5012640027164055
1871,Eutardigrada,10000000,0.3472857411751998
1872,Exobasidiomycetes,10000000,0.18653944731888783
1873,Faserviricetes,10000000,0.6657033997286628
1874,Fibrobacteria,10000000,0.42645054148407385
1875,Filasterea,10000000,0.7499713134540814
1876,Fimbriimonadia,10000000,0.4423156995626082
1877,Flabellinia,10000000,0.6090252370419895
1878,Flavobacteriia,10000000,0.0050505128223114785
1879,Florideophyceae,10000000,0.08608536720043342
1880,Fragilariophyceae,10000000,0.12727998248117808
1881,Fusobacteriia,10000000,0.11738448212074308
1882,Gammaproteobacteria,10000000,0.0030319897295885915
1883,Gastropoda,10000000,0.13099765725393053
1884,Gemmatimonadia,10000000,0.21486086964799114
1885,Geoglossomycetes,10000000,0.4712172426522159
1886,Glaucocystophyceae,10000000,0.3592618661102031
1887,Glomeromycetes,10000000,0.29147161153868534
1888,Gnetopsida,10000000,0.002643372680364582
1889,Gordioida,10000000,0.4455660877556433
1890,Gymnolaemata,10000000,0.22240716888666606
1891,Halobacteria,10000000,0.13238112630688756
1892,Haplomitriopsida,10000000,
1893,Harpellomycetes,10000000,
1894,Herviviricetes,10000000,0.6531850361098661
1895,Heterotrichea,10000000,
1896,Hexactinellida,10000000,
1897,Hexanauplia,10000000,0.11339672329065206
1898,Holophagae,10000000,0.17924141157423293
1899,Homoscleromorpha,10000000,0.5289136317672549
1900,Hydrogenophilia,10000000,0.5057231823032964
1901,Hydrozoa,10000000,0.17132071027037762
