,Class,read count,relative error
1600,Pedinophyceae,100000,
1601,pItb-vmat-80,100000,
1602,Variosea,100000,
1603,Heterotrichea,100000,
1604,Palaeonemertea,100000,
1605,Metamonada,100000,
1606,Vicinamibacteria,100000,
1607,Synergistia,100000,
1608,Deferrisomatia,100000,
1609,Dadabacteriia,100000,
1610,Thermomicrobia,100000,
1611,Omnitrophia,100000,
1612,Phytomyxea,100000,
1613,Chlorobia,100000,
1614,Polyplacophora,100000,
1615,Ustilaginomycetes,100000,
1616,Desulfovibrionia,100000,
1617,Elusimicrobia,100000,
1618,Gemmatimonadia,100000,
1619,uncultured euryarchaeote  ,100000,
1620,SB-5,100000,
1621,Cephalopoda,100000,
1622,LD1-PB3,100000,
1623,Dehalococcoidia,100000,
1624,Candidatus Roizmanbacteria,100000,
1625,Longimicrobia,100000,
1626,Gymnolaemata,100000,
1627,Zetaproteobacteria,100000,
1628,Entomophthoromycetes,100000,
1629,Candidatus Beckwithbacteria,100000,
1630,LD1-PA32,100000,
1631,FGL7S,100000,
1632,uncultured candidate division JS1 bacterium,100000,
1633,S0134 terrestrial group,100000,
1634,Nitrospinia,100000,
1635,Nitriliruptoria,100000,
1636,Nucleophaga,100000,
1637,Bangiophyceae,100000,
1638,19c-33,100000,
1639,Raphidophyceae,100000,
1640,bacterium enrichment culture clone,100000,
1641,AT-s3-28,100000,
1642,Terrestrial Hot Spring Gp(THSCG),100000,
1643,Subgroup 17,100000,
1644,Fimbriimonadia,100000,
1645,Subgroup 15,100000,
1646,Ichthyostraca,100000,
1647,uncultured organism  ,100000,
1648,Saccharimonadia,100000,
1649,Pseudonosematidae,100000,
1650,WCHA1-57,100000,
1651,Monoblepharidomycetes,100000,
1652,Defferrisomatia,100000,
1653,Candidatus Azambacteria,100000,
1654,Priapulimorpha,100000,
1655,Dipodascomycetes,100000,
1656,Plagiopylea,100000,
1657,Limnochordia,100000,
1658,Latescibacteria,100000,
1659,AK31,100000,
1660,uncultured euryarchaeote,100000,
1661,Aphelidea,100000,
1662,uncultured Microgenomates group bacterium ,100000,
1663,Kazan-3A-21,100000,
1664,Candidatus Giovannonibacteria,100000,
1665,Ichthyosporea,100000,
1666,SJA-15,100000,
1667,uncultured Candidatus Saccharibacteria bacterium ,100000,
1668,uncultured archaeon Arc.212  ,100000,
1669,SPOTSOCT00m83,100000,
1670,TK10,100000,
1671,Deferribacteres,100000,
1672,Aigarchaeota Unknown Order,100000,
1673,marine sediment,100000,
1674,SBR2076,100000,
1675,Collembola,100000,
1676,20a-9,100000,
1677,Eutardigrada,100000,
1678,Thaumarchaeota Unknown Order,100000,
1679,Wallemiomycetes,100000,
1680,ML635J-21,100000,
1681,South African Gold Mine Gp,100000,
1682,P1-31,100000,
1683,AK59,100000,
1684,uncultured bacterium ,100000,
1685,MD2898-B26,100000,
1686,uncultured archaeon ,100000,
1687,marine metagenome ,100000,
1688,Umbelopsidomycetes,100000,
1689,Glomeromycetes,100000,
1690,Candidatus Peribacteria,100000,
1691,Charophyceae,100000,
1692,Mucoromycetes,100000,
1693,Abditibacteriia,100000,
1694,Mamiellophyceae,100000,
1695,Exobasidiomycetes,100000,
1696,Glaucocystophyceae,100000,
1697,WPS-2,100000,
1698,Vampirivibrionia,100000,
1699,Chrysophyceae,100000,
1700,Kapabacteria,100000,
1701,Abditibacteria,100000,
1702,Diapherotrites Unknown Order,100000,
1703,028H05-P-BN-P5,100000,
1704,SM1A07,100000,
1705,H26-1,100000,
1706,uncultured candidate division WS6 bacterium,100000,
1707,Deferribacteres Unknown Order,100000,
1708,Subgroup 9,100000,
1709,Taphrinomycetes,100000,
1710,MAST-12C,100000,
1711,uncultured opisthokont  ,100000,
1712,AKAU4049,100000,
1713,Enoplea,100000,
1714,Subulatomonas,100000,
1715,Pneumocystomycetes,100000,
1716,Sumerlaeia,100000,
1717,Echinoidea,100000,
1718,Neocallimastigomycetes,100000,
1719,Tissierellia,100000,
1720,Nitrososphaeria,100000,
1721,Eustigmatophyceae,100000,
1722,Parcubacteria group bacterium GW2011_GWC2_49_9 ,100000,
1723,014H09-A-SD-P15,100000,
1724,Ostracoda,100000,
1725,Fe-A-9,100000,
1726,059A02-A-SD-P93,100000,
1727,Candidatus Curtissbacteria,100000,
1728,Maxillopoda,100000,
1729,Candidatus Moranbacteria,100000,
1730,S085,100000,
1731,Homoscleromorpha,100000,
1732,WWE3,100000,
1733,Cestoda,100000,
1734,MSBL8,100000,
1735,Hydrogenophilia,100000,
1736,Parvarchaeota Unknown Order,100000,
1737,Armatimonadia,100000,
1738,uncultured KB1 group bacterium ,100000,
1739,Pezizomycetes,100000,
1740,Thecostraca,100000,
1741,unidentified archaeon   ,100000,
1742,SJA-68,100000,
1743,uncultured crenarchaeote  ,100000,
1744,d142,100000,
1745,JG30-KF-CM66,100000,
1746,uncultured marine eukaryote ,100000,
1747,Tetraphidopsida,100000,
1748,Phaeophyceae,100000,
1749,Pilidiophora,100000,
1750,uncultured microorganism  ,100000,
1751,Candidatus Babeliae,100000,
1752,Rotifera,100000,
1753,Marinimicrobia bacterium JGI,100000,
1754,Armophorea,100000,
1755,archaeon enrichment culture clone C1-1C-A,100000,
1756,Clitellata,100000,
1757,Korarchaeota Unknown Order,100000,
1758,Chlorobiia,100000,
1759,Gnathostomulida,100000,
1760,Pauropoda,100000,
1761,MBNT15,100000,
1762,SAR202 clade,100000,
1763,Monogononta,100000,
1764,Lichinomycetes,100000,
1765,MB-A2-108,100000,
1766,Schekmanbacteria,100000,
1767,Cystobasidiomycetes,100000,
1768,uncultured archaeon WCHD3-30 ,100000,
1769,Archaeoglobi,100000,
1770,uncultured eukaryote   ,100000,
1771,Aves,100000,
1772,SHA-26,100000,
1773,Margulisbacteria,100000,
1774,Candidatus Nomurabacteria,100000,
1775,Monogenea,100000,
1776,Methylomirabilia,100000,
1777,Archamoebae,100000,
1778,Thermodesulfovibrionia,100000,
1779,Methanococci,100000,
1780,Candidatus Sumerlaeia,100000,
1781,Bivalvia,100000,
1782,Priapulida,100000,
1783,Candidatus Magasanikbacteria,100000,
1784,uncultured candidate division WWE3 bacterium,100000,
1785,Candidatus Aminicenantia,100000,
1786,Marosporida,100000,
1787,uncultured Nitrospirae bacterium  ,100000,
1788,uncultured fungus   ,100000,
1789,OPPD003,100000,
1790,Harpellales,100000,
1791,uncultured archaeon 19a-29  ,100000,
1792,Cloacimonetes Unknown Order,100000,
1793,Zygnemophyceae,100000,
1794,Synurophyceae,100000,
1795,Agaricostilbomycetes,100000,
1796,uncultured eubacterium WCHB1-60  ,100000,
1797,Nephroselmidophyceae,100000,
1798,Lycopodiopsida,100000,
1799,Subgroup 18,100000,
1800,Chlorokybophyceae,100000,
1801,Parcubacteria group bacterium GW2011_GWA2_46_7 ,100000,
1802,WCHB1-81,100000,
1803,uncultured Latescibacteria bacterium  ,100000,
1804,Candidatus Kuenenbacteria,100000,
1805,Zixibacteria,100000,
1806,uncultured organism ,100000,
1807,Candidatus Daviesbacteria,100000,
1808,Candidatus Izimaplasma,100000,
1809,Terrimicrobiia,100000,
1810,Z7ME43,100000,
1811,RBG-16-55-12,100000,
1812,Phylactolaemata,100000,
1813,MACA-EFT26,100000,
1814,candidate division TM6 bacterium,100000,
1815,Candidatus Wolfebacteria bacterium GW2011_GWA2_47_9b ,100000,
1816,Thermococci,100000,
1817,AEGEAN-245,100000,
1818,uncultured crenarchaeote pBRKC135  ,100000,
1819,uncultured anaerobic bacterium  ,100000,
1820,marine metagenome   ,100000,
1821,Chilopoda,100000,
1822,Polypodiopsida,100000,
1823,Mesozoa,100000,
1824,Moduliflexia,100000,
1825,uncultured candidate division AC1 bacterium,100000,
1826,uncultured archaeon PENDANT-33 ,100000,
1827,Candidatus Sericytochromatia,100000,
1828,Longimicrobiia,100000,
1829,LCP-89,100000,
1830,Arctic97B-4 marine group,100000,
1831,Holothuroidea,100000,
1832,Breviata,100000,
1833,Planomonas micra  ,100000,
1834,Opalinata,100000,
1835,Aminicenantia,100000,
1836,Crinoidea,100000,
1837,Rozella,100000,
1838,UA11,100000,
1839,Kryptonia,100000,
1840,ABY1,100000,
1841,Cloacimonadia,100000,
1842,Enteropneusta,100000,
1843,marine metagenome  ,100000,
1844,Kathablepharidae,100000,
1845,SJA-28,100000,
1846,H15-6,100000,
1847,Methanonatronarchaeia,100000,
1848,SL56 marine group,100000,
1849,Leptospirae,100000,
1850,Lineage IIb,100000,
1851,Picomonadida,100000,
1852,Atribacteria,100000,
1853,archaeon GW2011_AR18  ,100000,
1854,archaeon GW2011_AR13  ,100000,
1855,S-BQ2-57 soil group,100000,
1856,Catenulida,100000,
1857,Subgroup 5,100000,
1858,groundwater metagenome   ,100000,
1859,Basidiobolomycetes,100000,
1860,Pterobranchia,100000,
1861,Jungermanniopsida,100000,
1862,uncultured cyanobacterium   ,100000,
1863,Thermodesulfobacteria,100000,
1864,Palmophyllophyceae,100000,
1865,Rhodellophyceae,100000,
1866,Candidatus Nanoarchaeia,100000,
1867,SPG12-401-411-B72,100000,
1868,Malawimonas,100000,
1869,uncultured candidate division BRC1 bacterium,100000,
1870,Mesostigmatophyceae,100000,
1871,Orbiliomycetes,100000,
1872,Candidatus Wolfebacteria,100000,
1873,Berkelbacteria,100000,
1874,PBS-18,100000,
1875,KIST-JJY010,100000,
1876,D-F10,100000,
1877,Diplopoda,100000,
1878,Dictyoglomia,100000,
1879,Nassophorea,100000,
1880,Enopla,100000,
1881,Geoglossomycetes,100000,
1882,uncultured euryarchaeote ,100000,
1883,uncultured marine,100000,
1884,Senoma,100000,
1885,Flabellinia,100000,
1886,Candidatus Adlerbacteria,100000,
1887,Sagittoidea,100000,
1888,Tubulinea,100000,
1889,Candidatus Bathyarchaeia,100000,
1890,Subgroup 13,100000,
1891,W5,100000,
1892,Chondrichthyes,100000,
1893,Cryptomonadales,100000,
1894,Chthonomonadetes,100000,
1895,Thecofilosea,100000,
1896,Nephridiophaga,100000,
1897,Leptocardii,100000,
1898,uncultured deep-sea bacterium  ,100000,
1899,MVP-15,100000,
1900,Candidatus Yanofskybacteria,100000,
1901,terrestrial metagenome   ,100000,
1902,uncultured Candidatus Dependentiae bacterium,100000,
1903,Acantharea,100000,
1904,Heterophryidae,100000,
1905,bacterium RFB D08  ,100000,
1906,Candidatus Peregrinibacteria bacterium GW2011_GWF2_39_17 ,100000,
1907,BMS9AB35,100000,
1908,Parcubacteria group bacterium GW2011_GWA2_47_8 ,100000,
1909,Nanoarchaeota archaeon SCGC AAA011-D5,100000,
1910,uncultured crenarchaeote,100000,
1911,Acanthoecida,100000,
1912,Marchantiopsida,100000,
1913,Pinguiophyceae,100000,
1914,Pavlovophyceae,100000,
1915,Taphrinomycotina,100000,
1916,Caudofoveata,100000,
1917,Scalidophora,100000,
1918,Schizosaccharomycetes,100000,
1919,Compsopogonophyceae,100000,
1920,Candidatus Amesbacteria,100000,
1921,uncultured methanogenic archaeon  ,100000,
1922,Actinopterygii,100000,
1923,Cubozoa,100000,
1924,uncultured marine bacterium ,100000,
1925,Gitt-GS-136,100000,
1926,Paramicrosporidium,100000,
1927,metal-contaminated soil clone K20-27 ,100000,
1928,uncultured Caldiserica bacterium  ,100000,
1929,Hyphochytriomycetes,100000,
1930,Parcubacteria group bacterium GW2011_GWC2_44_22 ,100000,
1931,Stenolaemata,100000,
1932,Mortierellomycetes,100000,
1933,SHA-4,100000,
1934,Andreaeopsida,100000,
1935,uncultured microorganism   ,100000,
1936,uncultured crenarchaeote ,100000,
1937,uncultured Parcubacteria group bacterium ,100000,
1938,Asteroidea,100000,
1939,uncultured bacterium I025  ,100000,
1940,Cycadopsida,100000,
1941,Amblyospora sp.,100000,
1942,SHA-41,100000,
1943,Rhynchonellata,100000,
1944,uncultured bacterium 'KTK 14' ,100000,
1945,uncultured Telonemida  ,100000,
1946,Alloascoideomycetes,100000,
1947,uncultured methanogenic archaeon ,100000,
1948,Amblyosporidae,100000,
1949,Coprothermobacteria,100000,
1950,Coleochaetophyceae,100000,
1951,Ancyromonas,100000,
1952,Appendicularia,100000,
1953,C10-SB1A,100000,
1954,Dimargaritomycetes,100000,
1955,Elev-1554,100000,
1956,Bacillidium sp.,100000,
1957,Parcubacteria group bacterium GW2011_GWF2_42_7 ,100000,
1958,Parcubacteria Unknown Order,100000,
1959,Tectomicrobia Unknown Order,100000,
1960,Pelagophyceae,100000,
1961,Gracilipodida,100000,
1962,Eoacanthocephala,100000,
1963,Euryarchaeota archaeon SCGC AAA286-E23,100000,
1964,TOTO-A6-15,100000,
1965,Syntrophia,100000,
1966,Chlorarachniophyceae,100000,
1967,Mitosporidium daphniae   ,100000,
1968,Stylonematophyceae,100000,
1969,Candidatus Uhrbacteria,100000,
1970,Thermoflexia,100000,
1971,archaeon GW2011_AR17  ,100000,
1972,candidate division WS6 bacterium OLB21,100000,
1973,Candidatus Jorgensenbacteria,100000,
1974,crenarchaeote enrichment culture clone 61-23f,100000,
1975,hydrothermal vent metagenome  ,100000,
1976,Trematoda,100000,
1977,Zoopagomycetes,100000,
1978,Z273FA48,100000,
1979,uncultured Aminicenantes bacterium  ,100000,
1980,pSL12,100000,
1981,Ika33,100000,
1982,Nutomonas,100000,
1983,miscellaneous Crenarchaeota group archaeon SMTZ-80,100000,
1984,LK-44f,100000,
1985,uncultured Microgenomates group bacterium,100000,
1986,Archiacanthocephala,100000,
1987,uncultured planctomycete   ,100000,
1988,unidentified archaeon  ,100000,
1989,Magnoliopsida,1000000,0.003200073448199521
1990,Rhizaria,1000000,0.0014654802219494652
1991,Gammaproteobacteria,1000000,0.0021844308664705804
1992,Alveolata,1000000,0.004888367787425639
1993,Flavobacteriia,1000000,0.005924254258529591
1994,Alphaproteobacteria,1000000,0.00458690548907715
1995,Arthropoda,1000000,0.005913248607627081
1996,Cyanobacteriia,1000000,0.006004461256773871
1997,Chloroplast,1000000,0.007227136108883723
1998,Conoidasida,1000000,0.005919862428088229
1999,Bacillariophyceae,1000000,0.009517759682752444
2000,uncultured bacterium   ,1000000,0.007123635899885786
2001,Rhabditophora,1000000,0.013740424816826816
2002,Nematoda,1000000,0.014239466500198986
2003,Chordata,1000000,0.004989305546601356
2004,Coscinodiscophyceae,1000000,0.010697905902339218
2005,Gastrotricha,1000000,0.009904416528979392
2006,Betaproteobacteria,1000000,0.03718655635009799
2007,Litostomatea,1000000,0.0180610008289948
2008,Gnetopsida,1000000,0.020191633080282646
2009,Arachnida,1000000,0.017333294710047423
2010,Chromadorea,1000000,0.008830279263467133
2011,LKM74,1000000,0.0078515233564394
2012,Chlorophyceae,1000000,0.016027822016356642
2013,Insecta,1000000,0.02792938052527128
2014,Dinophyceae,1000000,0.037862461632089554
2015,Aconoidasida,1000000,0.022530210043542342
2016,Pinopsida,1000000,0.021124669209161673
2017,Bacilli,1000000,0.03887268102262371
2018,Bacteroidia,1000000,0.09156647107716982
2019,Actinobacteria,1000000,0.05033498438638602
2020,Clostridia,1000000,0.04241617550466667
2021,Stramenopiles,1000000,0.03219595058274718
2022,Xenacoelomorpha,1000000,0.017420045692423922
2023,Actinomycetes,1000000,0.040791055598970484
2024,Coriobacteriia,1000000,0.2786617699347081
2025,Tremellomycetes,1000000,0.01858531351350505
2026,Cytophagia,1000000,0.040214423544515925
2027,Pichiomycetes,1000000,0.019373821695473862
2028,Deltaproteobacteria,1000000,0.04289503741796695
2029,Sphingobacteriia,1000000,0.04125198640669827
2030,Sordariomycetes,1000000,0.022239179176759213
2031,Methanomicrobia,1000000,0.029608249341360512
2032,Klebsormidiophyceae,1000000,0.018268490256053007
2033,Verrucomicrobiae,1000000,0.04971299799535749
2034,Saccharomycetes,1000000,0.03042156914178406
2035,Chloroplastida,1000000,0.08174317093741616
2036,Platyhelminthes,1000000,0.0554407804341936
2037,Methanobacteria,1000000,0.07597238401861442
2038,uncultured archaeon   ,1000000,0.08663882139199722
2039,Planctomycetacia,1000000,0.07095990291077801
2040,Zygnematophyceae,1000000,0.055870476646970306
2041,Verrucomicrobiia,1000000,0.02487637080131123
2042,Thermoplasmata,1000000,0.02328648152293428
2043,Aenigmarchaeota Unknown Order,1000000,0.07984943937938001
2044,Desulfuromonadia,1000000,0.01636975106713598
2045,Candidatus Collierbacteria,1000000,0.0359690332578408
2046,Eurotiomycetes,1000000,0.030850875302892485
2047,Planctomycetia,1000000,0.03505998935473834
2048,Acidimicrobiia,1000000,0.028587054743490836
2049,Desulfobulbia,1000000,0.0314766069061009
2050,Craspedida,1000000,0.04714190299985421
2051,Mediophyceae,1000000,0.0533925794081406
2052,Bacteroidetes Order II,1000000,0.0886715103270987
2053,Elardia,1000000,0.034401498164353644
2054,Desulfobacteria,1000000,0.04194800431825211
2055,Scyphozoa,1000000,0.047151772339625336
2056,Marine Benthic Group A,1000000,0.09105010419598149
2057,Fragilariophyceae,1000000,0.0984696666644521
2058,Euglenida,1000000,0.044868443177971444
2059,Amoeboaphelidium,1000000,0.04500852301737371
2060,Annelida,1000000,0.1106488667835362
2061,Kickxellales,1000000,0.03136233127685303
2062,Intramacronucleata,1000000,0.026870369371408916
2063,Discosea,1000000,0.07310075936761318
2064,Prymnesiophyceae,1000000,0.03784797131465043
2065,Karyorelictea,1000000,0.06568308555276473
2066,Acanthocystidae,1000000,0.05572807537033419
2067,Bigyra,1000000,0.037352847372860785
2068,Epsilonproteobacteria,1000000,0.07049133588554884
2069,uncultured Epsilonproteobacteria bacterium  ,1000000,0.0722777057730141
2070,Oligohymenophorea,1000000,0.05664017914072603
2071,Endogonomycetes,1000000,0.05737833750244021
2072,Gracilibacteria,1000000,0.03586922047514304
2073,Bacteriovoracia,1000000,0.06821197813594641
2074,Prostomatea,1000000,0.025307201429571897
2075,Diplonemea,1000000,0.03238422259851321
2076,Cryptophyceae,1000000,0.11701054025871264
2077,Kinetoplastea,1000000,0.0806991265921602
2078,OM190,1000000,0.08955755081638841
2079,Phycisphaerae,1000000,0.07871158065697617
2080,Agaricomycetes,1000000,0.10099184010925627
2081,Opitutae,1000000,0.20050234124110414
2082,Chytridiomycetes,1000000,0.1254985071405587
2083,Actinopteri,1000000,0.15862271275386813
2084,Entomophthoromycotina,1000000,0.06825246716094399
2085,Marine Group I,1000000,0.10172978149696621
2086,Anthocerotopsida,1000000,0.07275183003905443
2087,Choanoflagellata,1000000,0.05334825558285075
2088,Pezizomycotina,1000000,0.07477748828246984
2089,Polycystinea,1000000,0.41781905618986787
2090,Soil Crenarchaeotic Group(SCG),1000000,0.04328190631120938
2091,Thermoleophilia,1000000,0.2653146970228255
2092,Erysipelotrichia,1000000,0.2340845409051297
2093,Spirochaetes,1000000,0.20890597498033733
2094,Mollicutes,1000000,0.15663720149730917
2095,Cyanophyceae,1000000,0.054748168137421255
2096,Saprospiria,1000000,0.10816703238700047
2097,Halobacteria,1000000,0.09317543833075043
2098,Cyanobacteria,1000000,0.11880776407322233
2099,uncultured archaeon  ,1000000,0.11250749813267233
2100,Discoba,1000000,0.1434692931411142
2101,Proteobacteria Unknown Order,1000000,0.07480511010799927
2102,Hydrozoa,1000000,0.16447764687618643
2103,Phyllopharyngea,1000000,0.12876407300317602
2104,Rhodothermia,1000000,0.1566534137826451
2105,Anaerolineae,1000000,0.37994945594987695
2106,Spartobacteria,1000000,0.37782530404260956
2107,Chitinophagia,1000000,0.12885572316063953
2108,Malacostraca,1000000,0.18977092451297428
2109,Lentisphaeria,1000000,0.13420953051322237
2110,Cnidaria,1000000,0.14394966046410956
2111,Hexanauplia,1000000,0.23954864983593357
2112,LKM11,1000000,0.1109155452647602
2113,Fusobacteriia,1000000,0.12071015300222085
2114,Gemmatimonadetes,1000000,0.0885236676694595
2115,uncultured fungus  ,1000000,0.03493433818886214
2116,uncultured marine eukaryote  ,1000000,0.060205806488300206
2117,Chlamydiae,1000000,0.14214895127585148
2118,Leotiomycetes,1000000,0.11489677354742
2119,Subgroup 6,1000000,0.4616648467525153
2120,Planctomycetes,1000000,0.20032173276178977
2121,Oligoflexia,1000000,0.1291961528884823
2122,Dothideomycetes,1000000,0.14200537248154985
2123,Babeliae,1000000,0.4444279294064645
2124,Solibacteres,1000000,0.12692955176439855
2125,Polyangia,1000000,0.15828920801109936
2126,Chlamydiia,1000000,0.3737117790853808
2127,uncultured microeukaryote   ,1000000,0.060701553339840834
2128,Pucciniomycotina,1000000,0.1248748989255082
2129,Nitrospira,1000000,0.06590552854436604
2130,WCHB1-41,1000000,0.15332950365298292
2131,Candidatus Levybacteria,1000000,
2132,Bacteroidetes VC2.1 Bac22,1000000,0.07209449769628441
2133,Melainabacteria,1000000,0.043834776186331595
2134,Blastocatellia,1000000,0.2958456604926751
2135,Candidatus Campbellbacteria,1000000,0.5821022034029864
2136,Thermoanaerobaculia,1000000,0.10740269250478196
2137,Spirotrichea,1000000,0.17746586733992906
2138,Caldilineae,1000000,0.2007646033573231
2139,Pyramimonadophyceae,1000000,0.14422172803402483
2140,Trebouxiophyceae,1000000,0.24965349948697727
2141,Branchiopoda,1000000,0.3555865896333457
2142,Ascetosporea,1000000,0.10063210120173395
2143,Sphagnopsida,1000000,0.08126275007506506
2144,Ascidiacea,1000000,0.4444224242574245
2145,OPB35 soil group,1000000,0.35580846780053993
2146,Rhodophyceae,1000000,0.2577018028458728
2147,BD2-11 terrestrial group,1000000,0.11211376513895634
2148,Syntrophobacteria,1000000,0.2515384760593727
2149,Acidobacteria,1000000,0.43227193061500285
2150,Parcubacteria,1000000,0.1937978131788454
2151,Myxozoa,1000000,
2152,Negativicutes,1000000,0.14906931632353093
2153,Ustilaginomycotina,1000000,0.21007940361127148
2154,Oligosphaeria,1000000,0.15371886547533642
2155,KD4-96,1000000,0.12095171136752907
2156,Nitrospiria,1000000,0.19376439687016783
2157,Holophagae,1000000,1.1282779696765024
2158,Caldisericia,1000000,0.0532916802960416
2159,Deinococci,1000000,0.17948717948717946
2160,Entorrhizomycetes,1000000,0.08437992367923733
2161,Deep Sea Euryarchaeotic Group(DSEG),1000000,0.7673509119099509
2162,Spirochaetia,1000000,1.857703789105129
2163,Opitutia,1000000,0.34653838440680357
2164,BD7-11,1000000,0.11914980444917653
2165,Mammalia,1000000,0.31984593685734164
2166,Candidatus Saccharimonadia,1000000,0.10878565864408418
2167,Hydrogenedentia,1000000,0.10543508687103821
2168,Harpellomycetes,1000000,0.13803825773947637
2169,uncultured eukaryote  ,1000000,0.12061835791166332
2170,Pla4 lineage,1000000,0.2409534968800439
2171,Sva0485,1000000,0.2045489318426569
2172,Palaeacanthocephala,1000000,0.3186887195995491
2173,Thermoprotei,1000000,0.33159901071139475
2174,uncultured bacterium  ,1000000,0.42286397690110195
2175,Omnitrophica Unknown Order,1000000,0.19886780670333806
2176,Bacteroidetes Order III,1000000,0.1844179775257558
2177,Group C3,1000000,0.34643502886837846
2178,Bdellovibrionia,1000000,0.37051579031425436
2179,R76-B128,1000000,0.1995493537908303
2180,Kickxellomycetes,1000000,0.2560054488065151
2181,Ktedonobacteria,1000000,0.22645239831431752
2182,Pucciniomycetes,1000000,0.3638876248665863
2183,Balneolia,1000000,0.2055181565346635
2184,Colpodea,1000000,
2185,uncultured archaeon,1000000,0.2910511017014932
2186,Sericytochromatia,1000000,0.2585148261024187
2187,Gastropoda,1000000,0.2762655601135119
2188,uncultured candidate division SR1,1000000,0.26434807020532136
2189,PAUC43f marine benthic group,1000000,0.44141824736458724
2190,Lecanoromycetes,1000000,0.28778615129158525
2191,Mollusca,1000000,0.4485218779502288
2192,Chloroflexia,1000000,0.3527462300799453
2193,Endogonales,1000000,1.1833215521897327
2194,uncultured organism   ,1000000,0.363765228927859
2195,Kiritimatiellia,1000000,0.15793451382644763
2196,Demospongiae,1000000,0.23116136228530362
2197,Lepidosauria,1000000,0.7126096406869613
2198,Imbricatea,1000000,0.7308485354426246
2199,Anthozoa,1000000,0.17116329922036438
2200,Amphibia,1000000,0.41971415546675217
2201,Candidatus Pacebacteria,1000000,
2202,Ulvophyceae,1000000,0.21789122719526283
2203,Dacrymycetes,1000000,0.3532026589114579
2204,Chlorodendrophyceae,1000000,0.2689708987748584
2205,Blastocladiomycetes,1000000,0.26785362071507923
2206,Agaricomycotina,1000000,0.28384222069663995
2207,Fibrobacteria,1000000,0.29185814879095656
2208,uncultured crenarchaeote   ,1000000,0.45175395145262576
2209,Bacteroidetes BD2-2,1000000,0.3312905978255532
2210,Polychaeta,1000000,0.600653239170064
2211,WCHB1-32,1000000,0.3597145135381668
2212,Verrucomicrobia Unknown Order,1000000,0.1454745424598353
2213,Bryopsida,1000000,0.6673948449134238
2214,uncultured,1000000,0.5323706919889787
2215,Microbotryomycetes,1000000,0.38068909413132995
2216,Subgroup 22,1000000,0.5555121510822243
2217,Florideophyceae,1000000,0.4330127018922193
2218,SBXY-6786,1000000,0.27461468121805854
2219,NB1-j,1000000,0.4194352464039306
2220,Latescibacterota,1000000,0.450151884090248
2221,Candidatus Shapirobacteria,1000000,
2222,Chitinivibrionia,1000000,0.3042903097250923
2223,vadinHA49,1000000,0.22426738057097312
2224,Parcubacteria group bacterium GW2011_GWA2_44_12 ,1000000,0.692820323027551
2225,Bacteroidetes vadinHA17,1000000,0.6791309421349442
2226,Candidatus Falkowbacteria,1000000,0.18088288992916257
2227,Eurotatoria,1000000,0.5245305283129621
2228,Rubrobacteria,1000000,0.6747306867817262
2229,Bryozoa,1000000,0.0652713951864505
2230,OPB41,1000000,
2231,Terriglobia,1000000,0.37838549521671383
2232,Aquificae,1000000,0.18446263857040363
2233,ARKICE-90,1000000,0.24978880176452695
2234,Parcubacteria bacterium SCGC AAA010-E09 ,1000000,
2235,Calditrichia,1000000,0.1928473039599675
2236,Myxococcia,1000000,0.23760162978505114
2237,Subgroup 2,1000000,0.4234216977595498
2238,Candidatus Woesebacteria,1000000,0.9790709277967581
2239,Marinimicrobia (SAR406 clade),1000000,0.11764705882352948
2240,Subgroup 21,1000000,0.35647460510866213
2241,Thermotogae,1000000,0.34404872695868804
2242,11B-2,1000000,0.6060915267313267
2243,Ardenticatenia,1000000,0.3768445758127967
2244,Ministeriida,1000000,0.7050295502081219
2245,uncultured euryarchaeote   ,1000000,0.5207081968233909
2246,uncultured soil bacterium  ,1000000,0.529150262212918
2247,Nanoarchaeia,1000000,0.0
2248,Saccharomycotina,1000000,0.5402075495560511
2249,Kiritimatiellae,1000000,0.6434195037803802
2250,Ignavibacteria,1000000,0.09523809523809522
2251,Embryophyta,1000000,0.37216146378239345
2252,Candidatus Poseidoniia,1000000,0.36293177474851596
2253,Acidobacteriae,1000000,0.23967728365938887
2254,RCP2-54,1000000,0.08318903308077034
2255,Subgroup 26,1000000,0.5160156871153362
2256,FHMa11 terrestrial group,1000000,0.539273888233625
2257,Brachiopoda,1000000,0.24956709924231102
2258,Eumycetozoa,1000000,0.3111044441411173
2259,Ichthyophonae,1000000,0.21858390979171982
2260,Dictyochophyceae,1000000,0.0
2261,SAR324 clade(Marine group B),1000000,0.5518406121558016
2262,Pla3 lineage,1000000,0.30287511177601456
2263,Pedinophyceae,1000000,0.3227486121839514
2264,pItb-vmat-80,1000000,
2265,Variosea,1000000,0.4444444444444444
2266,Heterotrichea,1000000,0.2020305089104422
2267,Palaeonemertea,1000000,0.16715903603083715
2268,Metamonada,1000000,0.2649064714130087
2269,Vicinamibacteria,1000000,0.20112710368866632
2270,Synergistia,1000000,0.7071067811865475
2271,Deferrisomatia,1000000,
2272,Dadabacteriia,1000000,0.2232968782694361
2273,Thermomicrobia,1000000,0.5289946984105817
2274,Omnitrophia,1000000,0.28571428571428575
2275,Phytomyxea,1000000,0.1571348402636773
2276,Chlorobia,1000000,0.4385290096535146
2277,Polyplacophora,1000000,
2278,Ustilaginomycetes,1000000,0.7071067811865476
2279,Desulfovibrionia,1000000,0.7211102550927979
