,phylum,read count,relative error
1240,Candidatus Uhrbacteria,10000000,0.002117417070406858
1241,Candidatus Undinarchaeota,10000000,
1242,Candidatus Vogeliibacteriota,10000000,
1243,Candidatus Walliibacteriota,10000000,
1244,Candidatus Wildermuthiibacteriota,10000000,
1245,Candidatus Wirthbacteria,10000000,
1246,Candidatus Woesearchaeota,10000000,0.4316733355364984
1247,Candidatus Woesebacteria,10000000,0.3860691348147161
1248,Candidatus Wolfebacteria,10000000,0.0006546336977862343
1249,Candidatus Woykeibacteriota,10000000,
1250,Candidatus Yanofskyibacteriota,10000000,
1251,Candidatus Yonathiibacteriota,10000000,
1252,Candidatus Zambryskiibacteriota,10000000,
1253,Candidatus Zixiibacteriota,10000000,0.14827426600392676
1254,Cercozoa,10000000,0.2896069676506868
1255,Chaetognatha,10000000,
1256,Chlamydiota,10000000,0.22698060655168695
1257,Chlorobiota,10000000,0.2421708237456732
1258,Chloroflexota,10000000,0.0667660432599738
1259,Chlorophyta,10000000,0.044514662789337724
1260,Chrysiogenota,10000000,0.305522517692106
1261,Chytridiomycota,10000000,0.2571104461455366
1262,Ciliophora,10000000,0.16315925723808178
1263,Cnidaria,10000000,0.06979278557751588
1264,Coprothermobacterota,10000000,
1265,Cossaviricota,10000000,
1266,Cressdnaviricota,10000000,0.5487985426819224
1267,Cryptomycota,10000000,0.6922254046344611
1268,Ctenophora,10000000,
1269,Cyanobacteriota,10000000,0.026789516003416426
1270,Deferribacterota,10000000,0.2360269643213351
1271,Deinococcota,10000000,0.10291490098705382
1272,Dictyoglomota,10000000,0.5815959531383854
1273,Discosea,10000000,0.2779757498676028
1274,Duplornaviricota,10000000,
1275,Elusimicrobiota,10000000,0.8984850955288548
1276,Endomyxa,10000000,0.42486221008600195
1277,Entoprocta,10000000,
1278,Euglenozoa,10000000,0.039021204564993535
1279,Evosea,10000000,0.22803695625039996
1280,Fibrobacterota,10000000,0.409770023488126
1281,Fidelibacterota,10000000,0.4501346334398972
1282,Foraminifera,10000000,0.3938308579036594
1283,Fornicata,10000000,
1284,Fusobacteriota,10000000,0.08935327594334068
1285,Gastrotricha,10000000,
1286,Gemmatimonadota,10000000,0.06662619481251843
1287,Gnathostomulida,10000000,
1288,Haptophyta,10000000,0.09169151714375597
1289,Heterolobosea,10000000,0.5732278621286225
1290,Hofneiviricota,10000000,0.6658419344089165
1291,Ignavibacteriota,10000000,0.19833558005282068
1292,Kiritimatiellota,10000000,0.1955956775285572
1293,Lentisphaerota,10000000,0.18506713244673717
1294,Methanobacteriota,10000000,0.10367931630122748
1295,Microsporidia,10000000,0.5153729437822757
1296,Mollusca,10000000,0.0684483362087565
1297,Mucoromycota,10000000,0.16783333197782502
1298,Mycoplasmatota,10000000,0.08518115869051934
1299,Myxococcota,10000000,0.0560992998510707
1300,Nanobdellota,10000000,
1301,Nebulidia,10000000,0.0002935457241931341
1302,Negarnaviricota,10000000,0.0021866752930456185
1303,Nematoda,10000000,0.08880038454459714
1304,Nematomorpha,10000000,0.4457085120185375
1305,Nemertea,10000000,0.558324146573515
1306,Nitrososphaerota,10000000,0.05094944955608406
1307,Nitrospinota,10000000,0.2932541260706642
1308,Nitrospirota,10000000,0.07353200027611165
1309,Nucleocytoviricota,10000000,0.10991445444042185
1310,Olpidiomycota,10000000,
1311,Onychophora,10000000,
1312,Oomycota,10000000,0.288266675759203
1313,Orthonectida,10000000,
1314,Parabasalia,10000000,0.39915412503107567
1315,Peploviricota,10000000,0.6534219090354569
1316,Perkinsozoa,10000000,0.8132777891546762
1317,Phixviricota,10000000,0.4662935901497029
1318,Phoronida,10000000,0.2547791412770333
1319,Picozoa,10000000,
1320,Pisuviricota,10000000,
1321,Placozoa,10000000,0.24480709913103493
1322,Planctomycetota,10000000,0.03660619636049669
1323,Platyhelminthes,10000000,0.15266177183566457
1324,Porifera,10000000,0.20243651148335057
1325,Prasinodermophyta,10000000,
1326,Preaxostyla,10000000,0.0002935457241931341
1327,Preplasmiviricota,10000000,0.6664433922998514
1328,Priapulida,10000000,0.49786450027838014
1329,Promethearchaeota,10000000,0.533822217354388
1330,Pseudomonadota,10000000,0.0008118563070442311
1331,Rhodophyta,10000000,0.06788335381527531
1332,Rhodothermota,10000000,0.04717269448804355
1333,Rotifera,10000000,0.26371614702110363
1334,Spirochaetota,10000000,0.1001846682909427
1335,Streptophyta,10000000,0.02351780850645188
1336,Synergistota,10000000,0.39594517808788
1337,Tardigrada,10000000,0.34735995738710823
1338,Thermodesulfobacteriota,10000000,0.025229568988831018
1339,Thermodesulfobiota,10000000,0.5581516669463167
1340,Thermomicrobiota,10000000,0.463086487972356
1341,Thermoplasmatota,10000000,0.3945805732135215
1342,Thermoproteota,10000000,0.2884866007975646
1343,Thermosulfidibacterota,10000000,0.843473107666736
1344,Thermotogota,10000000,0.15505556102050255
1345,Tubulinea,10000000,0.4712407778165976
1346,Uroviricota,10000000,0.05576100328820164
1347,Verrucomicrobiota,10000000,0.015254993127564096
1348,Vulcanimicrobiota,10000000,0.2469772561337989
1349,Xenacoelomorpha,10000000,
1350,Zoopagomycota,10000000,0.22563680780022954
1351,candidate division CPR1,10000000,
1352,candidate division CPR2,10000000,
1353,candidate division CPR3,10000000,
1354,candidate division CSSED10-310,10000000,
1355,candidate division FCPU426,10000000,
1356,candidate division KD3-62,10000000,
1357,candidate division LCP-89,10000000,
1358,candidate division WOR-3,10000000,0.28938850625880636
1359,candidate division WWE3,10000000,
