,Family,read count,relative error
8010,MSB-1E8,1000000,0.22821773229381917
8011,Methanocellaceae,1000000,0.10943314532882503
8012,Chlamydiaceae,1000000,1.0167081508421774
8013,Poaceae,1000000,0.09137110186478284
8014,Cyanobacteriaceae,1000000,0.19739009794137627
8015,Rubricoccaceae,1000000,0.13906025093912108
8016,Corynebacteriaceae,1000000,0.33216319999914273
8017,NS7 marine group,1000000,0.1233163637606511
8018,Chesapeake-Delaware Bay,1000000,0.24865870865268894
8019,Merismopediaceae,1000000,0.20861867944066748
8020,Theileriidae,1000000,0.06626081698687841
8021,Xanthomonadaceae,1000000,0.22567902276415402
8022,Legionellaceae,1000000,0.1606545883577962
8023,Nocardiaceae,1000000,0.24851287916853732
8024,Acanthopleuribacteraceae,1000000,0.6842968850192395
8025,Sporolactobacillaceae,1000000,0.29116161578269606
8026,Amphidiniopsidaceae,1000000,0.21606038708259404
8027,SHWN-night2,1000000,0.3446761565477978
8028,Micromonosporaceae,1000000,0.5851777082148387
8029,Pedosphaeraceae,1000000,0.2550851427831624
8030,TM146,1000000,0.18716105965067137
8031,Syntrophaceae,1000000,0.06925413601388428
8032,Blepharocorythidae,1000000,0.07165409166276003
8033,Enterogona,1000000,0.2232968782694361
8034,Thaliacea,1000000,0.6032894338262949
8035,Caldisericaceae,1000000,0.0532916802960416
8036,uncultured marine bacterium  ,1000000,0.23047685270918455
8037,Veillonellaceae,1000000,0.245554161054403
8038,Arachnida,1000000,0.24267032964268392
8039,Xylariales,1000000,0.1460811386664072
8040,Boletaceae,1000000,0.13605387496945903
8041,Hyellaceae,1000000,0.16732451682468172
8042,Entorrhizaceae,1000000,0.08437992367923733
8043,Monhysteridae,1000000,0.3256164177202522
8044,Absconditabacteriales (SR1),1000000,0.067205221779775
8045,Sellaphoraceae,1000000,0.06663563323918749
8046,Crenotrichaceae,1000000,0.26579727869068753
8047,uncultured bacterium,1000000,0.36433269498764637
8048,Insecta,1000000,0.3946994739381707
8049,Leptolyngbyaceae,1000000,0.23184046238739256
8050,Collosphaeridae,1000000,0.1230382391961876
8051,MVP-94,1000000,0.5018228977282246
8052,ST-12K33,1000000,0.09771699499632142
8053,Clade III,1000000,0.2972352022087874
8054,uncultured delta proteobacterium  ,1000000,0.24128426862077249
8055,uncultured marine bacterium,1000000,0.2423839928708164
8056,Candidatus Kaiserbacteria,1000000,0.3027043271623974
8057,Syntrophomonadaceae,1000000,0.6946174903421838
8058,Hydrogenedensaceae,1000000,0.10543508687103821
8059,Desulfurellaceae,1000000,0.36087723562674057
8060,Vicingaceae,1000000,0.28809849979014845
8061,Legeriomycetaceae,1000000,0.13803825773947637
8062,Chrysophyceae,1000000,0.32980280891297376
8063,Gonyaulacales,1000000,0.17642089092707436
8064,Sulfurimonadaceae,1000000,0.3314244774712789
8065,Haliscomenobacteraceae,1000000,0.45505142490487654
8066,Microcoleaceae,1000000,0.3814571191216244
8067,Thalassobaculaceae,1000000,0.23732781248843532
8068,Xiphinematobacteraceae,1000000,0.39260347762297315
8069,Stolidobranchia,1000000,0.3141337213254357
8070,Candidatus Saccharimonadaceae,1000000,0.2020305089104421
8071,Rhizobiales Bauldia,1000000,0.5429406786186373
8072,Spiroplasmataceae,1000000,0.18425693279752223
8073,Cymatosiraceae,1000000,0.17207730915056677
8074,Pasteurellaceae,1000000,0.28840215568307825
8075,Galaxiidae,1000000,0.18893692124882897
8076,Bacteroidales Phocaeicola,1000000,0.10012244675372191
8077,Bacteroidetes VC2.1 Bac22,1000000,0.270832899973305
8078,Defluviitaleaceae,1000000,0.5392646259255773
8079,Lecudinidae,1000000,0.10622957319984964
8080,Sva0485,1000000,0.2045489318426569
8081,Plagiorhynchidae,1000000,0.3186887195995491
8082,Polyporaceae,1000000,0.3093592167691145
8083,Vannellida,1000000,0.4178358252465964
8084,Eucarida,1000000,0.06536040783278782
8085,Family XI,1000000,0.35531676008879737
8086,Lingulodiniaceae,1000000,0.23224495517667645
8087,Enterococcaceae,1000000,0.41893911567062925
8088,Pycnococcaceae,1000000,0.21081851067789192
8089,Terrestrial Miscellaneous Gp(TMEG),1000000,0.7768515499579607
8090,Pseudobdellovibrionaceae,1000000,0.37051579031425436
8091,Mystropetalaceae,1000000,0.12081830674324857
8092,Rhizosoleniaceae,1000000,0.35843580609663445
8093,Pla4 lineage,1000000,0.25881946025614855
8094,Bifidobacteriaceae,1000000,0.34467615654779776
8095,Amphidiniaceae,1000000,0.4086373231170813
8096,Geminocystaceae,1000000,0.1374903330507991
8097,Kickxellaceae,1000000,0.2560054488065151
8098,Fragilariaceae,1000000,0.736569563735987
8099,Laomediidae,1000000,
8100,Tepidisphaeraceae,1000000,0.230915435103084
8101,Phaeophyceae,1000000,0.12303823919618756
8102,BD2-11 terrestrial group,1000000,0.23586394553607123
8103,ASC21,1000000,0.2949762914062446
8104,Thaumastocoridae,1000000,
8105,Colpodea,1000000,
8106,Methanoregulaceae,1000000,0.20176976288466447
8107,Sericytochromatia,1000000,0.2585148261024187
8108,BD7-11,1000000,0.1904962765015283
8109,Babesiidae,1000000,0.9026321518272477
8110,Micavibrionaceae,1000000,0.2576005137637695
8111,Marinobacteraceae,1000000,0.3148987253129964
8112,Robiginitomaculaceae,1000000,0.4003476562981265
8113,MNG7,1000000,0.17191644380837165
8114,Encyrtidae,1000000,0.27600232846582934
8115,Thermosporotrichaceae,1000000,0.35565164872118227
8116,Pleosporales,1000000,0.1873427176024843
8117,Oxyurida,1000000,0.20704883166392055
8118,Bradyrhizobiaceae,1000000,1.0313144367532248
8119,Gracilibacteria,1000000,0.34484727816332184
8120,67-14,1000000,0.24191165631981726
8121,[Caedibacter] caryophilus group,1000000,0.17677669529663687
8122,Thiohalorhabdaceae,1000000,0.22678367733588098
8123,Cytinaceae,1000000,0.1389597324991518
8124,Trueperaceae,1000000,0.5340512179678225
8125,Skeletonemataceae,1000000,0.15118578920369086
8126,Hartmannulidae,1000000,0.37457458863219706
8127,Cactaceae,1000000,
8128,Lecanoraceae,1000000,0.27783028279247557
8129,S-70,1000000,0.17320508075688767
8130,Kiritimatiellaceae,1000000,0.15793451382644763
8131,Haliangiaceae,1000000,0.2802926967255285
8132,Nannocystaceae,1000000,0.16443620913969062
8133,Cercopidae,1000000,0.5282705437953742
8134,Methanomicrobiaceae,1000000,0.33542958617879715
8135,Stephanodiscaceae,1000000,0.4714045207910316
8136,AMOS1A-4113-D04,1000000,0.27369301658784373
8137,Apidae,1000000,0.05439282932204207
8138,Acantharia,1000000,0.1861515477668542
8139,Thalassiosiraceae,1000000,0.9128795338187575
8140,Drosophilidae,1000000,0.3451675317871019
8141,Kofleriaceae,1000000,0.38271287775994284
8142,Coleoptera,1000000,
8143,Cordycipitaceae,1000000,0.30017595085089316
8144,Oligochaeta,1000000,0.3633245648570287
8145,Catenulaceae,1000000,0.6864288550190433
8146,Chlorodendraceae,1000000,0.2689708987748584
8147,Microcionidae,1000000,0.20497239407282455
8148,Soortiaceae,1000000,0.21066252211737155
8149,Neisseriaceae,1000000,0.31635307918443417
8150,Piscirickettsiaceae,1000000,0.4185539653468099
8151,E6aC02,1000000,0.40799096406548546
8152,Blastocladiales sp. TJ-2007a ,1000000,0.26785362071507923
8153,Hexacorallia,1000000,0.17116329922036438
8154,Gryllotalpidae,1000000,0.10497277621629555
8155,Chilopoda,1000000,0.4141622962839287
8156,Pucciniales,1000000,0.9428090415820636
8157,Colpodellida,1000000,
8158,Geodermatophilaceae,1000000,0.26194164143405996
8159,Actinomycetaceae,1000000,0.5048810504947007
8160,SS1-B-02-17,1000000,0.3086066999241838
8161,Bacillariaceae,1000000,0.9428090415820636
8162,Oscillatoriaceae,1000000,0.23035813005346656
8163,Euplotidae,1000000,0.2181529734146137
8164,Aleyrodidae,1000000,1.6533212254066558
8165,Milano-WF1B-03,1000000,
8166,Prolixibacteraceae,1000000,0.6352804634314131
8167,Sneathiellaceae,1000000,0.17660953053556439
8168,Chytridiaceae,1000000,0.24279968132034913
8169,Halothiobacillaceae,1000000,0.20846961634078187
8170,Pleioneaceae,1000000,0.2933646695823938
8171,Rutaceae,1000000,0.7433516089868465
8172,Candidatus Campbellbacteria,1000000,0.13176156917368242
8173,Thermoanaerobacteraceae,1000000,0.19861453057473927
8174,Microhylidae,1000000,0.5375157508777776
8175,Dasycladaceae,1000000,0.23452078799117146
8176,Thiomicrospiraceae,1000000,0.2292336939816534
8177,Sporidiobolaceae,1000000,0.38068909413132995
8178,uncultured soil bacterium  ,1000000,0.36664796061524685
8179,Ketobacteraceae,1000000,0.26039322869205817
8180,Anthoathecata,1000000,
8181,Natranaerovirgaceae,1000000,0.30420801349377646
8182,Viscaceae,1000000,0.275992824889749
8183,Bryaceae,1000000,0.5746437326736746
8184,Tachinidae,1000000,0.2649064714130087
8185,Heteroconchia,1000000,0.373784196356531
8186,uncultured crenarchaeote   ,1000000,0.25000000000000006
8187,Family XIII,1000000,0.8681147322824307
8188,NB1-j,1000000,0.4194352464039306
8189,Erysiphaceae,1000000,0.539273888233625
8190,Latescibacterota,1000000,0.450151884090248
8191,Rhodanobacteraceae,1000000,0.20794107329575
8192,ML635J-40 aquatic group,1000000,0.3188832199042589
8193,uncultured gamma proteobacterium  ,1000000,0.5926547641093318
8194,Dacrymycetaceae,1000000,0.24753555525477877
8195,ANME-2c,1000000,0.48005486654873036
8196,Prochlorococcaceae,1000000,0.08331955809010623
8197,D52,1000000,0.4738035414793429
8198,Diplopoda,1000000,0.32732683535398865
8199,Tenebrionidae,1000000,0.25000000000000006
8200,Bruguierivoracaceae,1000000,0.20908026153990592
8201,Manidae,1000000,0.22356380884296823
8202,Cannabaceae,1000000,0.25361749198884664
8203,Parvularculaceae,1000000,0.20393925013490227
8204,Chlorosarcinaceae,1000000,0.33333333333333337
8205,Hapalosiphonaceae,1000000,0.3302605367897667
8206,MBAE14,1000000,0.48733971724044817
8207,Brucellaceae,1000000,0.45825756949558394
8208,Carabidae,1000000,0.7878291315281689
8209,Bacteroidales BS11 gut group,1000000,0.1962275190626178
8210,Lysobacteraceae,1000000,0.36885555678165877
8211,CCA47,1000000,0.35004149444689553
8212,Tannerellaceae,1000000,0.3740557384578548
8213,Chaetosphaeriaceae,1000000,0.0934075227079354
8214,Lernaeopodidae,1000000,0.24956709924231094
8215,Dugesiidae,1000000,0.33129059782555326
8216,Idiomarinaceae,1000000,0.3243911093675884
8217,Cyphoderiidae,1000000,0.3240068961457457
8218,Chaetonotidae,1000000,0.37476435762394567
8219,Musaceae,1000000,0.18467769603702477
8220,Thioglobaceae,1000000,0.10806395540264803
8221,Fibrobacteraceae,1000000,0.7126096406869612
8222,Kryptoperidiniaceae,1000000,0.43376121187507727
8223,Eimeriidae,1000000,0.29880715233359845
8224,Bradymonadales,1000000,0.14821309045224687
8225,Chlorellaceae,1000000,0.5324715334069414
8226,Coxiellaceae,1000000,0.6060915267313266
8227,Leuconostocaceae,1000000,
8228,Stachybotryaceae,1000000,0.544569667213461
8229,Macrostomidae,1000000,0.43301270189221946
8230,Cantharellaceae,1000000,0.16557310679181533
8231,Stellaceae,1000000,0.3856270926275382
8232,Marinilabiaceae,1000000,0.318815932186453
8233,Rhabditida,1000000,0.3284971529790141
8234,Plumatellida,1000000,0.0652713951864505
8235,Pfiesteriaceae,1000000,
8236,Plectosphaerellaceae,1000000,0.5173952057462542
8237,uncultured eukaryote   ,1000000,0.426328312341531
8238,Palaemonidae,1000000,0.2663348570040417
8239,Bicosoeca,1000000,0.21062755184280132
8240,Lentimicrobiaceae,1000000,0.4664682117707407
8241,Nitrosococcaceae,1000000,0.38852114517648506
8242,Buprestidae,1000000,0.3333333333333333
8243,08D2Z94 hypersaline microbial mat group,1000000,0.42127085800286396
8244,Microscillaceae,1000000,0.3352088440596436
8245,Subgroup 22,1000000,0.7569125885243729
8246,Synchytriaceae,1000000,
8247,Thermaceae,1000000,0.27783028279247557
8248,Porticoccaceae,1000000,0.23452078799117146
8249,Bdellovibrionaceae,1000000,0.0
8250,MSB-4B10,1000000,0.3952476177055756
8251,Kareniaceae,1000000,0.2922888716671058
8252,Ecphyadophoridae,1000000,
8253,Thaumatomastigidae,1000000,0.2280989616730799
8254,Calditrichaceae,1000000,0.1928473039599675
8255,PAUC43f marine benthic group,1000000,0.2
8256,Rubrobacteriaceae,1000000,0.6747306867817262
8257,Caedimonadaceae,1000000,0.34641016151377546
8258,MAST-3I,1000000,0.15713484026367724
8259,Attelabidae,1000000,0.11764705882352948
8260,Suessiaceae,1000000,
8261,Hydrogenothermaceae,1000000,0.18446263857040363
8262,Acidimicrobiales Candidatus Microthrix,1000000,
8263,Marinimicrobia (SAR406 clade),1000000,0.11764705882352948
8264,Gracilariaceae,1000000,
8265,Myxococcaceae,1000000,0.23760162978505114
8266,Ferroplasmaceae,1000000,0.2020305089104421
8267,Weeksellaceae,1000000,0.2703588131330091
8268,Peptococcaceae,1000000,0.23560603574958053
8269,Myxosporea,1000000,0.4810456929208346
8270,AKAU3564 sediment group,1000000,0.3278489945744596
8271,Desmodoridae,1000000,0.36799003609699354
8272,AT4-11,1000000,0.7050295502081219
8273,Pyramidellidae,1000000,0.1986655306780338
8274,UBA10353 marine group,1000000,0.17609018126512482
8275,Christensenellaceae,1000000,0.6236095644623235
8276,ODP1230B30.02 sediment group,1000000,
8277,UBA12409,1000000,
8278,Roseomonadaceae,1000000,0.13468700594029473
8279,Deep 1,1000000,0.2731089111806042
8280,Woesearchaeales,1000000,0.0
8281,Desulfatiglandaceae,1000000,0.25704662522208643
8282,Miridae,1000000,1.2569939448717211
8283,J8P41000-1F04,1000000,0.07443229275647872
8284,1174-901-12,1000000,0.08903409991281418
8285,Thecofilosea,1000000,0.6244997998398396
8286,Deinococcaceae,1000000,0.6642479134166296
8287,Gloeophyllaceae,1000000,
8288,Thermoplasmataceae,1000000,0.38033317014494006
8289,Blfdi19,1000000,0.3822272292081946
8290,uncultured deep-sea bacterium  ,1000000,0.24494897427831777
8291,Ceratobasidiaceae,1000000,0.3848701079585162
8292,A10,1000000,0.06249999999999997
8293,Acidobacteriaceae,1000000,0.4049665836637605
8294,Phaeocalpida,1000000,0.15612494995995996
8295,uncultured Chloroflexi bacterium  ,1000000,0.5144592961031406
8296,cvE6,1000000,0.4666666666666667
8297,Gallionellaceae,1000000,0.237004492738707
8298,EPR3968-O8a-Bc78,1000000,0.17677669529663692
8299,Eupomatiaceae,1000000,0.1885618083164127
8300,WCHB1-41,1000000,0.6434195037803802
8301,Elev-16S-1332,1000000,0.11111111111111117
8302,JL-ETNP-Y6,1000000,
8303,Phalacridae,1000000,0.1672293657526429
8304,Hydnodontaceae,1000000,0.04558028440970724
8305,Pinophyta,1000000,0.37216146378239345
8306,Lacipirellulaceae,1000000,0.2252296781253055
8307,Dictyochophyceae,1000000,0.32635697593225266
8308,Meruliaceae,1000000,0.25271684720856025
8309,Dunaliellaceae,1000000,0.20786985482077455
8310,Cyclopoida,1000000,0.518543698182178
8311,Thermomonosporaceae,1000000,1.009216784699164
8312,Balneolaceae,1000000,0.385275875185561
8313,pItb-vmat-80,1000000,0.3822272292081946
8314,RCP2-54,1000000,0.08318903308077034
8315,Brassicaceae,1000000,0.416913142089977
8316,Rs-E47 termite group,1000000,
8317,EC3,1000000,0.17677669529663692
8318,Subgroup 26,1000000,0.28867513459481287
8319,MWH-CFBk5,1000000,
8320,Anthocoridae,1000000,0.04558028440970724
8321,AKYH767,1000000,0.261891400439462
8322,Pleurosigmataceae,1000000,
8323,Pirum,1000000,0.21858390979171982
8324,PAUC26f,1000000,0.35954213213893327
8325,Cyprinidae,1000000,0.2398096756921112
8326,Phoronidae,1000000,0.24956709924231102
8327,Dacrymycetales,1000000,0.39597979746446654
8328,Nartheciaceae,1000000,
8329,SAR324 clade(Marine group B),1000000,0.5518406121558016
8330,Stentoridae,1000000,0.2020305089104422
8331,Costaceae,1000000,0.19999999999999993
8332,DA101 soil group,1000000,
8333,Dactylopusiidae,1000000,
8334,Desulfohalobiaceae,1000000,
8335,Cephalobidae,1000000,0.3162277660168379
8336,Labyrinthulaceae,1000000,
8337,Phacaceae,1000000,0.16666666666666657
8338,Cystofilobasidiales,1000000,
8339,CA002,1000000,0.37267799624996495
8340,JG30-KF-CM66,1000000,0.34271769487632864
8341,Subgroup 21,1000000,0.3175072755727643
8342,Nemouridae,1000000,0.5103103630798288
8343,Petrotogaceae,1000000,0.4259177099999599
8344,Hummondasyidae,1000000,0.3985198839158087
8345,Brachionidae,1000000,0.4714045207910316
8346,Phaselicystidaceae,1000000,0.6804138174397718
8347,Uranidae,1000000,0.2020305089104422
8348,Cyclopinidae,1000000,0.6060915267313267
8349,Rhabditidae,1000000,0.15309310892394865
8350,Diatrypaceae,1000000,0.3046340487023609
8351,Tubulanidae,1000000,0.16715903603083715
8352,Chlorophyceae,1000000,0.2
8353,Stichococcaceae,1000000,0.16826395098667474
8354,Protosteliaceae,1000000,0.4444444444444444
8355,BCf3-20,1000000,0.45798533480169873
8356,Spirulinaceae,1000000,0.4714045207910316
8357,Chrysomelidae,1000000,0.4040610178208842
8358,Oligoflexales,1000000,0.38490017945975047
8359,Sphingobacteriales bacterium,1000000,0.5091750772173156
8360,Resultomonadaceae,1000000,0.3227486121839514
8361,Sphaerophragmiaceae,1000000,0.523918377992373
8362,Clavicipitaceae,1000000,0.6164107338590358
8363,uncultured Verrucomicrobia bacterium,1000000,
8364,Buccinidae,1000000,0.1571348402636773
8365,Aurantimonadaceae,1000000,0.11178011377656451
8366,Stemonitidae,1000000,0.34881407373398
8367,Tremellales,1000000,
8368,Caedibacteraceae,1000000,0.3156629050132875
8369,Marinilabiliaceae,1000000,
8370,Oscillospiraceae,1000000,
8371,Eel-36e1D6,1000000,
8372,MidBa8,1000000,0.3149183286488867
8373,Synergistaceae,1000000,0.7071067811865475
8374,Blastocatellaceae,1000000,0.31426968052735443
8375,Deferrisomataceae,1000000,
8376,Octocorallia,1000000,0.08318903308077034
8377,Spirosomataceae,1000000,0.3122498999199198
8378,Nevskiaceae,1000000,0.4145501801372806
8379,Mopaliidae,1000000,
8380,gir-aah93h0,1000000,
8381,Halobacteriovoraceae,1000000,0.36622709889963334
8382,Saccharimonadales,1000000,0.2309401076758503
8383,Myzostomida Pulvinomyzostomum messingi,1000000,
8384,Coccinellidae,1000000,0.3240068961457457
8385,Schizoporaceae,1000000,
8386,Vicinamibacteraceae,1000000,
8387,Blattabacteriaceae,1000000,0.3893205484023766
8388,Desulfurococcaceae,1000000,0.7153021843045256
8389,Sporomusaceae,1000000,0.43834776186331614
8390,Thermoproteaceae,1000000,0.4169131420899769
8391,Methylococcaceae,1000000,0.26646935501059654
8392,Arecaceae,1000000,0.7856742013183861
8393,Dadabacteriales,1000000,0.2232968782694361
8394,Asplanchnidae,1000000,
8395,Imbricatea,1000000,0.3333333333333333
8396,Ploimida,1000000,
8397,Schleiferiaceae,1000000,
8398,Dicroglossidae,1000000,0.07872958216222169
8399,0319-6M6,1000000,0.4422166387140533
8400,Desulfomicrobiaceae,1000000,0.5828904261112527
8401,Amphitremida,1000000,0.0
8402,Plasmodiophoridae,1000000,0.1571348402636773
8403,Omnitrophaceae,1000000,0.28571428571428575
8404,A4b,1000000,0.24743582965269667
8405,Phytomyxea,1000000,0.09116056881941458
8406,Tangfeifania,1000000,0.3173968190463489
8407,Methylophagaceae,1000000,0.2828732950245786
8408,Alcanivoracaceae1,1000000,
8409,Diplorickettsiaceae,1000000,0.39999999999999997
8410,Subgroup 17,1000000,0.12371791482634843
8411,PLTA13,1000000,0.1818181818181818
8412,Draconibacterium,1000000,
8413,Valsaceae,1000000,0.0
8414,Sulfolobaceae,1000000,
8415,Ophiostomataceae,1000000,0.10526315789473689
8416,Spirurida,1000000,
8417,Dermatophilaceae,1000000,0.7360965523833997
8418,Trebouxiophyceae,1000000,0.6060915267313267
8419,Longimicrobiaceae,1000000,0.45825756949558405
8420,Acidaminococcaceae,1000000,0.2970130656799883
8421,Entomophthoraceae,1000000,0.4788933524023972
8422,Melioribacteraceae,1000000,0.09523809523809522
8423,Anomalodesmata,1000000,0.3597145135381668
8424,UASB-TL25,1000000,
8425,OPB56,1000000,0.5590169943749475
8426,Halanaerobiaceae,1000000,1.165010094681612
8427,Pentatomidae,1000000,0.9150793638884732
8428,RAD B,1000000,0.587944735792131
8429,Gromiidae,1000000,0.24118819447135995
8430,Rhodovibrionaceae,1000000,
8431,Schizotrichaceae,1000000,0.21114359724058113
8432,Leptocylindraceae,1000000,
8433,Hahellaceae,1000000,0.15318833724101408
8434,Eubacteriaceae,1000000,
8435,Moritellaceae,1000000,0.2715216521042782
8436,T34,1000000,0.4789191780248785
8437,Solirubrobacteraceae,1000000,0.6060915267313267
8438,Mariprofundaceae,1000000,0.32868410517886304
8439,Chlamydiales uncultured organism ,1000000,
8440,vadinHA49,1000000,0.5303300858899105
8441,Menoponidae,1000000,0.5297284633639758
8442,Butyricicoccaceae,1000000,
8443,Gracilibacteraceae,1000000,0.24743582965269684
8444,Devosiaceae,1000000,0.0
8445,Lyophyllaceae,1000000,0.23570226039551578
8446,Chthoniobacteraceae,1000000,0.57282196186948
8447,Cupressaceae,1000000,0.20412414523193156
8448,Opalinea,1000000,0.2020305089104421
8449,P3OB-42,1000000,0.5245305283129621
8450,Conexibacteraceae,1000000,0.529150262212918
8451,Malvaceae,1000000,0.4714045207910316
8452,Lycidae,1000000,
8453,Filinidae,1000000,
8454,Polygonaceae,1000000,
8455,Nitrospinaceae,1000000,0.31578947368421056
8456,Notoplanidae,1000000,
8457,Plakobranchidae,1000000,0.7071067811865476
8458,Neochloridaceae,1000000,0.8081220356417685
8459,Ustilaginaceae,1000000,0.7071067811865476
8460,Tylenchidae,1000000,0.23570226039551578
8461,Hydrophilidae,1000000,0.33640559489972127
8462,Camallanidae,1000000,0.10188534162169864
8463,Glissomonadida,1000000,0.6185895741317419
8464,Haplozoon,1000000,
8465,Amoebidae,1000000,0.22821773229381925
8466,CCM11a,1000000,0.7856742013183861
8467,Paraspirulinaceae,1000000,0.12500000000000003
8468,Curculionidae,1000000,0.45643546458763834
8469,Rhizobiales Phreatobacter,1000000,0.28284271247461906
8470,Chattonellaceae,1000000,0.43301270189221935
8471,Desulfarculaceae,1000000,0.642824346533225
8472,Priapulidae,1000000,
8473,Cestodaria,1000000,
8474,Orbaceae,1000000,0.23570226039551578
8475,Scenopinidae,1000000,0.5235475903822738
8476,Euzebyaceae,1000000,0.0
8477,0319-6G20,1000000,
8478,Wickerhamomycetaceae,1000000,
8479,Limnochordia,1000000,0.4714045207910316
8480,Dipodascaceae,1000000,
8481,Algiphilaceae,1000000,
8482,Delphacidae,1000000,0.8999540851465151
8483,Pseudococcidae,1000000,0.3529411764705883
8484,Fimbriimonadaceae,1000000,0.642824346533225
8485,Bittacidae,1000000,0.2960719386380686
8486,Tofieldiaceae,1000000,
8487,09D2Z46,1000000,0.3157894736842105
8488,Argulidae,1000000,
8489,Pseudonosematidae,1000000,0.3605656092571602
8490,Potamogetonaceae,1000000,
8491,Pla3 lineage,1000000,0.1571348402636773
8492,Opitutaceae,1000000,0.2945929562327194
8493,AT-s3-28,1000000,0.1087856586440842
8494,Trichocomaceae,1000000,
8495,Hyaloraphidium,1000000,
8496,Isochrysidaceae,1000000,0.6666666666666666
8497,Geobacteraceae,1000000,
8498,Berkeleyaceae,1000000,0.25000000000000006
8499,Pleuronematidae,1000000,0.12371791482634843
8500,Defferrisomataceae,1000000,0.12856486930664496
8501,Orussidae,1000000,0.25913077843162224
8502,Rotaliidae,1000000,0.17320508075688773
8503,Diplogasteroididae,1000000,
8504,Pteromalidae,1000000,0.6060915267313267
8505,Protobranchia,1000000,0.15745916432444337
8506,Cinetochilidae,1000000,
8507,DA111,1000000,
8508,Coleoidea,1000000,
8509,Chlorarachniophyta,1000000,0.16109486985446056
8510,Agfidae,1000000,
8511,Nelumbonaceae,1000000,0.5471012044321932
8512,Plagiopylidae,1000000,
8513,AT-s16,1000000,
8514,Corticiaceae,1000000,
8515,Holophagaceae,1000000,0.1571348402636773
8516,Leptotrichiaceae,1000000,0.4330127018922193
8517,Pachytroctidae,1000000,0.12448239943299237
8518,Rhizobiales Candidatus Hodgkinia,1000000,0.0
8519,Leuciscidae,1000000,0.34232659844072877
8520,KF-JG30-B3,1000000,0.0
8521,Latescibacteraceae,1000000,0.7071067811865476
8522,Copepoda,1000000,
8523,Ulvophyceae,1000000,0.24743582965269684
8524,Biddulphiaceae,1000000,0.5656854249492379
8525,Cafeteria,1000000,0.3355481971231444
8526,Selenastraceae,1000000,
8527,Chloroperlidae,1000000,0.4460712855998856
8528,Pteriomorphia,1000000,0.0
8529,0319-6A21,1000000,0.458257569495584
8530,SBR1031,1000000,0.25000000000000006
8531,Novel Clade 12,1000000,
8532,Malacosporea,1000000,
8533,Hados.Sed.Eubac.3,1000000,0.47140452079103173
8534,Novel Apicomplexa Class 2,1000000,
8535,uncultured eukaryote  ,1000000,
8536,Aphelidiaceae,1000000,
8537,Hypocreales,1000000,0.2020305089104421
8538,Candidatus Pelagibacteraceae,1000000,0.39999999999999997
8539,Oxytrichidae,1000000,0.13323467750529833
8540,Aerococcaceae,1000000,
8541,Kineosporiaceae,1000000,
8542,Acidothermaceae,1000000,
8543,Iamiaceae,1000000,
8544,Family XVIII,1000000,
8545,Novel Clade 2,1000000,0.3333333333333333
8546,Geminigeraceae,1000000,
8547,MgMjR-022,1000000,
8548,Piesmatidae,1000000,
8549,Coelosphaeridae,1000000,0.1571348402636773
8550,Fissurellidae,1000000,0.3167153958608717
8551,Helotiales,1000000,0.2020305089104421
8552,Ichthyobodonidae,1000000,
8553,Gregarinidae,1000000,
8554,Xanthophyceae,1000000,0.4714045207910316
8555,Cristamonadea,1000000,0.3535533905932738
8556,Candidatus Hepatincolaceae,1000000,0.3333333333333333
8557,Epsilonematidae,1000000,0.40824829046386313
8558,Hoploplanidae,1000000,
8559,20c-4,1000000,
8560,Tricladiaceae,1000000,0.5705127207547053
8561,Flabellulidae,1000000,0.15384615384615383
8562,Nocardiopsaceae,1000000,0.0
8563,Batrachospermaceae,1000000,
8564,Erwiniaceae,1000000,0.0
8565,Rickettsiales uncultured,1000000,0.24743582965269684
8566,Morganellaceae,1000000,0.34232659844072877
8567,AKYG1722,1000000,0.5656854249492379
8568,Microlaimidae,1000000,
8569,Family XVII,1000000,0.28284271247461906
8570,Geraniaceae,1000000,0.36885555678165893
8571,Flustrellidridae,1000000,0.17320508075688773
8572,Gymnosporangiaceae,1000000,0.26145625829189867
8573,BSV26,1000000,
8574,Isotomidae,1000000,
8575,Leptosphaeriaceae,1000000,
8576,Saccharomycetaceae,1000000,0.21650635094610973
8577,Desertifilaceae,1000000,0.47140452079103173
8578,Heterolobosea,1000000,0.5824521380307974
8579,Psorospermium,1000000,0.2020305089104421
8580,Poritidae,1000000,
8581,uncultured delta,1000000,
8582,Deferribacteraceae,1000000,0.28688765527462345
8583,Candidatus Midichloriaceae,1000000,0.43301270189221935
8584,S-BQ2-57 soil group,1000000,
8585,Diplotriaenidae,1000000,
8586,Leptospiraceae,1000000,
8587,Olacaceae,1000000,0.3535533905932738
8588,Cladosporiaceae,1000000,
8589,Abditibacteriaceae,1000000,0.15384615384615383
8590,Dinophysaceae,1000000,
8591,Sphaeromatidae,1000000,
8592,BIrii41,1000000,0.0
8593,Dysteriidae,1000000,0.0
8594,Wallemiaceae,1000000,
8595,Orchidaceae,1000000,
8596,Clade II,1000000,
8597,Clostridiales vadinBB60 group,1000000,
8598,ABS-19,1000000,0.0
8599,Nycteribiidae,1000000,
8600,BD2-3,1000000,
8601,Ellin6055,1000000,0.21650635094610973
8602,Phaeogromia,1000000,
8603,Silvanigrellaceae,1000000,
8604,Tricholomataceae,1000000,
