,1K,10K,100K,1M,10M
Ideonella dechloratans,,,,,1.290994448735806e-07
Sphingomonas pruni,,,,5.773502691896258e-07,1.4142135623730954e-07
Umbelopsis vinacea,,,,1.1547005383792516e-06,1.7320508075688772e-07
Pseudo-nitzschia delicatissima,,,,2.073644135332772e-06,1.7320508075688767e-07
Actinomadura citrea,,,,,1.1547005383792514e-07
Orenia marismortui,,,,,9.57427107756338e-08
Streptosporangium album,,,,5.773502691896258e-07,5.773502691896257e-08
Xanthobacter agilis,,,,7.071067811865475e-07,1.7320508075688775e-07
Micromonospora carbonacea,,,,,5e-08
Pseudomonas amygdali,,,,1.870828693386971e-06,1.7320508075688778e-07
Neolecta irregularis,,,,9.57427107756338e-07,2e-07
Halomonas pantelleriensis,,,,7.071067811865475e-07,3.3166247903554e-07
Calidithermus chliarophilus,,,,,2.1602468994692867e-07
Desulfomicrobium norvegicum,,,,7.071067811865475e-07,9.57427107756338e-08
Streptomyces cinnamoneus,,,,,1.8257418583505536e-07
Mycolicibacterium mageritense,,,,,
Erwinia persicina,,,,5e-07,1.5000000000000002e-07
Sulfurospirillum arcachonense,,,,4.4721359549995787e-07,2.8867513459481294e-07
Citrobacter braakii,,,,5.773502691896257e-07,2.0000000000000004e-07
Actinomadura viridis,,,,5.773502691896258e-07,1.5e-07
Rhodovulum strictum,,,,2.073644135332772e-06,6.218252702059211e-07
Kitasatospora mediocidica,,,,,2.0615528128088303e-07
Lelliottia amnigena,,,,7.071067811865475e-07,1.5000000000000002e-07
Zobellia galactanivorans,,,,2.0493901531919194e-06,1.4142135623730975e-07
Hydrogenophaga palleronii,,,,1.8165902124584949e-06,2.8722813232690147e-07
Erwinia tracheiphila,,,,,2.753785273643052e-07
Paracoccus alkenifer,,,,1.30384048104053e-06,4.966554808583781e-07
Ammoniphilus oxalaticus,,,,,5e-08
Streptomyces litmocidini,,,,,8.164965809277259e-08
Streptomyces chryseus,,,,,5.773502691896257e-08
Macrococcus caseolyticus,,,,4.472135954999579e-07,2.0000000000000004e-07
Citromicrobium bathyomarinum,,,,1e-06,2.5e-07
Brevundimonas variabilis,,,,,1.5000000000000005e-07
Brevundimonas subvibrioides,,,,5.773502691896258e-07,2.160246899469287e-07
Moneuplotes minuta,,,,5.773502691896257e-07,1.7320508075688775e-07
Micropruina glycogenica,,,,9.574271077563383e-07,1.732050807568877e-07
Microcystis novacekii,,,,,
Pseudomonas orientalis,,,,,1.2909944487358055e-07
Pseudomonas veronii,,,,2.9154759474226503e-06,1.2909944487358058e-07
Halomonas aquamarina,,,,7.071067811865475e-07,2.3804761428476164e-07
Paracraurococcus ruber,,,,4.4721359549995787e-07,2.6299556396765823e-07
Mycoplasma alvi,,,,,5.773502691896258e-08
Acidovorax cattleyae,,,,,2.449489742783178e-07
Pseudanabaena sp. PCC 7367,,,,1.2583057392117915e-06,3.0956959368344515e-07
Melittangium boletus,,,,5.47722557505166e-07,1.707825127659933e-07
Myxococcus stipitatus,,,,5.773502691896257e-07,1.4999999999999994e-07
Pseudoxanthomonas broegbernensis,,,,7.071067811865475e-07,1.5e-07
Chlorobium ferrooxidans,,,,7.071067811865475e-07,1.414213562373095e-07
Mannheimia varigena,,,,7.071067811865475e-07,5e-08
Nocardia cerradoensis,,,,,
Thermodesulfovibrio aggregans,,,,,5.773502691896257e-08
Pseudomonas cannabina,,,,5e-07,8.164965809277259e-08
Caulobacter segnis,,,,7.071067811865476e-07,2.449489742783179e-07
Moraxella lincolnii,,,,1.2909944487358059e-06,2.943920288775949e-07
Gluconacetobacter sacchari,,,,,9.57427107756338e-08
Shewanella sp. ANA-3,,,,5e-07,2.4494897427831784e-07
Pasteurella skyensis,,,,8.94427190999916e-07,9.574271077563386e-08
Flavobacterium frigidarium,,,,2.280350850198276e-06,3.3040379335998354e-07
Choanephora cucurbitarum,,,,5.773502691896259e-07,3.095695936834452e-07
Kutzneria kofuensis,,,,,2.581988897471611e-07
Penicillium brasilianum,,,,5e-07,8.164965809277259e-08
Acinetobacter nosocomialis,,,,8.94427190999916e-07,2.581988897471611e-07
Bradyrhizobium yuanmingense,,,,8.164965809277261e-07,9.574271077563379e-08
Amycolatopsis sacchari,,,,,9.57427107756338e-08
Azomonas agilis,,,,2.7018512172212593e-06,4.573474244670747e-07
Kineococcus radiotolerans,,,,,2.886751345948129e-07
Nitrosomonas sp. Nm51,,,,2.7386127875258307e-06,1.9148542155126785e-07
Ideonella sp. B508-1,,,,1.2909944487358056e-06,1.7320508075688765e-07
Maricaulis parjimensis,,,,1.2583057392117915e-06,3.2659863237109036e-07
Monoraphidium neglectum,,,,3.420526275297414e-06,7.393691004272945e-07
Cryptocaryon irritans,,,,,2.1602468994692872e-07
Georgenia muralis,,,,7.071067811865475e-07,2.98607881119482e-07
Actinokineospora enzanensis,,,,5.773502691896257e-07,1.8257418583505536e-07
Novosphingobium resinovorum,,,,5.773502691896258e-07,1.707825127659933e-07
Desulfovibrio cuneatus,,,,5.773502691896258e-07,1.2583057392117916e-07
Rhizorhabdus wittichii,,,,5.477225575051662e-07,3.0956959368344515e-07
Thermobaculum terrenum,,,,1.1547005383792516e-06,1.2909944487358053e-07
Gemmatimonas aurantiaca,,,,1.6431676725154986e-06,9.574271077563389e-08
Pectobacterium brasiliense,,,,5.773502691896258e-07,1.4999999999999994e-07
Salinicola halophilus,,,,1.7320508075688776e-06,8.164965809277259e-08
Prevotella oryzae,,,,,1.414213562373095e-07
Halomonas glaciei,,,,1.7320508075688771e-06,1.2583057392117916e-07
Rossellomorea aquimaris,,,,9.574271077563383e-07,2.5e-07
Alysiella filiformis,,,,7.071067811865475e-07,1.1547005383792514e-07
Vaucheria compacta,,,,,
Roseomonas ludipueritiae,,,,,
Aromatoleum buckelii,,,,7.071067811865475e-07,1.2909944487358053e-07
Dickeya dianthicola,,,,,1.2583057392117916e-07
Herminiimonas arsenicoxydans,,,,5e-07,3.559026084010437e-07
Novosphingobium pentaromativorans,,,,5.773502691896259e-07,2.6299556396765834e-07
endosymbiont of Seepiophila jonesi,,,,7.071067811865475e-07,1.2909944487358058e-07
Setomelanomma holmii,,,,7.071067811865475e-07,
uncultured Flavobacteriia bacterium,,,,8.366600265340756e-07,1.707825127659933e-07
Peptostreptococcus russellii,,,,,1.2909944487358055e-07
Thermomonas brevis,,,,1.1547005383792516e-06,4.9999999999999945e-08
Trachelomonas grandis,,,,,
uncultured Desulfobacteraceae bacterium,,,,3.5071355833500362e-06,2.75378527364305e-07
Candidatus Competibacter phosphatis,,,,1.6431676725154986e-06,5.737304826019503e-07
Phaeoacremonium minimum,,,,,5.773502691896257e-08
Bigelowiella natans,,,,1.1547005383792516e-06,3.0000000000000004e-07
Limosilactobacillus gastricus,,,,,5.773502691896257e-08
Levilinea saccharolytica,,,,5.773502691896257e-07,4.96655480858378e-07
Ishige okamurae,,,,,9.57427107756338e-08
Diplodia corticola,,,,,5.773502691896257e-08
Nocardiopsis ganjiahuensis,,,,,9.57427107756338e-08
Bradyrhizobium betae,,,,,3.0000000000000004e-07
Anaerospora hongkongensis,,,,,2.1602468994692867e-07
Chytriomyces confervae,,,,1.5811388300841898e-06,2.872281323269015e-07
Sphingomonas phyllosphaerae,,,,1.224744871391589e-06,2.645751311064591e-07
Pleomorphomonas oryzae,,,,5.773502691896258e-07,2.886751345948129e-07
Desulfotruncus alcoholivorax,,,,5.773502691896258e-07,2.0615528128088303e-07
Kaistella jeonii,,,,5.47722557505166e-07,2.2173557826083456e-07
Bartonella phoceensis,,,,,8.164965809277259e-08
Fundidesulfovibrio putealis,,,,4.472135954999579e-07,1.8257418583505539e-07
Dechloromonas denitrificans,,,,1.0000000000000002e-06,1.7078251276599313e-07
Halomonas taeanensis,,,,1.3038404810405298e-06,4.193248541803041e-07
uncultured archaeon GZfos18F2,,,,,5e-08
Synchytrium endobioticum,,,,1.7888543819998321e-06,2.217355782608345e-07
Peltaster fructicola,,,,7.071067811865475e-07,1.4142135623730952e-07
Roseomonas lacus,,,,8.366600265340756e-07,4.0311288741492746e-07
Caminibacter mediatlanticus,,,,,1.7320508075688772e-07
Pseudomonas azotifigens,,,,1.7888543819998317e-06,2.986078811194818e-07
Enterovibrio coralii,,,,2.3874672772626643e-06,4.7258156262526073e-07
Actinospica robiniae,,,,8.366600265340756e-07,1.707825127659933e-07
Psychrobacter celer,,,,1.825741858350554e-06,3.415650255319866e-07
uncultured Acidimicrobiales bacterium,,,,1.5811388300841896e-06,5.251983752196242e-07
Sphingomonas yunnanensis,,,,7.071067811865475e-07,1.707825127659933e-07
Trichlorobacter lovleyi,,,,2.362907813126304e-06,4.78713553878169e-07
Kwoniella bestiolae,,,,,
Parabacteroides goldsteinii,,,,,2.629955639676584e-07
uncultured marine bacterium 66A03,,,,,5.773502691896257e-08
Chitinophaga skermanii,,,,1.140175425099138e-06,4.349329450233297e-07
Truepera radiovictrix,,,,3.3466401061363027e-06,4.991659710623978e-07
Legionella impletisoli,,,,2.190890230020664e-06,2.8722813232690137e-07
Moraxella boevrei,,,,2.3874672772626643e-06,3.862210075418822e-07
Spironucleus salmonicida,,,,7.071067811865475e-07,2.0816659994661328e-07
Xenorhabdus cabanillasii,,,,,2.380476142847617e-07
Rickettsia gravesii,,,,,2.380476142847617e-07
uncultured marine bacterium Ant24C4,,,,5.773502691896258e-07,1.4142135623730954e-07
Pseudomonas sp. PNP,,,,7.071067811865475e-07,5e-08
Brevundimonas terrae,,,,,2.98607881119482e-07
Dyella ginsengisoli,,,,1.1547005383792516e-06,1.2909944487358055e-07
Pseudonocardia oroxyli,,,,,5e-08
Dietzia sp. CQ4,,,,,
Microbacterium pygmaeum,,,,7.071067811865475e-07,1.290994448735806e-07
Arenimonas daejeonensis,,,,2.0615528128088303e-06,2.5e-07
Methylobacterium persicinum,,,,5.773502691896258e-07,1.892969448600092e-07
Synechococcus sp. PCC 73109,,,,5e-07,1.7320508075688772e-07
Halomonas gudaonensis,,,,5.773502691896259e-07,2.3804761428476162e-07
Salinibacterium xinjiangense,,,,1.7320508075688778e-06,3.1091263510296067e-07
Vibrionales bacterium SWAT-3,,,,,1.8257418583505536e-07
Roseovarius sp. TM1035,,,,1.0000000000000002e-06,2.380476142847618e-07
Bhargavaea cecembensis,,,,,5e-08
Cyanothece sp. PCC 7425,,,,,8.164965809277259e-08
Helicobacter macacae,,,,,
Streptococcus merionis,,,,,5.773502691896258e-08
Stenotrophomonas terrae,,,,,8.164965809277259e-08
uncultured marine bacterium EB80_02D08,,,,1.4142135623730952e-06,3.201562118716425e-07
Nodosilinea nodulosa,,,,9.57427107756338e-07,1.4142135623730954e-07
Aeromicrobium flavum,,,,,2.0615528128088303e-07
Nocardioides marinisabuli,,,,8.94427190999916e-07,1.5000000000000005e-07
Paraburkholderia megapolitana,,,,,1.5000000000000002e-07
Sphingobium ummariense,,,,9.574271077563383e-07,1.7078251276599334e-07
Pedobacter duraquae,,,,5.47722557505166e-07,3.7749172176353744e-07
Pseudomonas panipatensis,,,,,1.2583057392117916e-07
Holospora elegans,,,,,1.707825127659933e-07
Acetobacter ghanensis,,,,,5.773502691896258e-08
Pseudoxanthomonas sacheonensis,,,,,1.707825127659933e-07
Rhodobacter maris,,,,2.7748873851023218e-06,1.8257418583505517e-07
uncultured planctomycete 6FN,,,,5.773502691896259e-07,5.7735026918962637e-08
Candidatus Cloacimonas acidaminovorans,,,,,5e-08
uncultured Sphingosinicella sp.,,,,9.57427107756338e-07,1.707825127659933e-07
Rhizobium tubonense,,,,,3.095695936834452e-07
Falsiroseomonas frigidaquae,,,,1.2583057392117915e-06,3.162277660168379e-07
Methanolobus profundi,,,,,9.57427107756338e-08
Hydrocarboniphaga daqingensis,,,,2.3874672772626643e-06,4.924428900898051e-07
Tepidanaerobacter acetatoxydans,,,,,1.914854215512676e-07
Kineosporia babensis,,,,,1.2909944487358055e-07
Kushneria aurantia,,,,1.0000000000000002e-06,4.031128874149275e-07
Sciscionella marina,,,,,5.773502691896257e-08
uncultured alpha proteobacterium 01-003886,,,,,8.164965809277259e-08
Acidovorax sp. NO-1,,,,,8.164965809277259e-08
Photobacterium aquimaris,,,,7.071067811865475e-07,9.57427107756338e-08
Cryptosporidium ryanae,,,,,9.57427107756338e-08
Ectothiorhodospira sp. PHS-1,,,,,1.2583057392117916e-07
Vibrio ostreicida,,,,1.224744871391589e-06,5.066228051190222e-07
uncultured marine group III euryarchaeote KM3-28-E8,,,,,5.773502691896257e-08
Campylobacter sp. MIT 99-7217,,,,,
Arsenophonus endosymbiont of Bemisia tabaci,,,,,1.1547005383792514e-07
Rudaea cellulosilytica,,,,1.7320508075688774e-06,2.3629078131263058e-07
Mesorhizobium sp. ORS 3428,,,,7.071067811865475e-07,1.7320508075688772e-07
Thioalkalivibrio sp. ALJ24,,,,5.773502691896258e-07,2.5000000000000004e-07
Alishewanella jeotgali,,,,9.574271077563383e-07,3.3166247903554006e-07
Duganella radicis,,,,,3.0000000000000004e-07
Arachidicoccus rhizosphaerae,,,,5.773502691896257e-07,2.5000000000000004e-07
Halomonas jeotgali,,,,1.4832396974191328e-06,6.652067347825035e-07
Chlorella heliozoae,,,,1e-06,1.5000000000000005e-07
Geoglobus acetivorans,,,,,9.57427107756338e-08
Methylovirgula ligni,,,,1.224744871391589e-06,2.5e-07
Polynucleobacter necessarius,,,,1.5811388300841898e-06,3.696845502136473e-07
Pseudoalteromonas sp. S983,,,,1.7320508075688774e-06,3.3040379335998354e-07
Rubidibacter lacunae,,,,5.47722557505166e-07,3.8729833462074166e-07
Synechococcus sp. KORDI-49,,,,,1.2583057392117916e-07
Kazachstania naganishii,,,,,9.57427107756338e-08
Longispora fulva,,,,1.4142135623730952e-06,2.70801280154532e-07
Psychrobacter glaciei,,,,2.6832815729997478e-06,2.6299556396765844e-07
Methylocystis sp. ATCC 49242,,,,,1.2909944487358055e-07
Planococcus salinarum,,,,,5e-08
Parapedobacter luteus,,,,,9.57427107756338e-08
Pseudonocardia kunmingensis,,,,5e-07,2.3629078131263042e-07
Aeromonas taiwanensis,,,,,8.164965809277259e-08
Pseudidiomarina aquimaris,,,,2.7386127875258307e-06,4.654746681256314e-07
Mucilaginibacter myungsuensis,,,,1.6733200530681514e-06,3.3040379335998354e-07
Fibrella aestuarina,,,,1.8708286933869708e-06,4.2426406871192844e-07
Sphingopyxis bauzanensis,,,,5.773502691896257e-07,2.5166114784235833e-07
Kushneria phosphatilytica,,,,8.164965809277261e-07,4.79583152331272e-07
Halogranum amylolyticum,,,,,5e-08
Oribacterium sp. oral taxon 102,,,,,9.57427107756338e-08
Lindgomyces ingoldianus,,,,7.071067811865477e-07,1.892969448600091e-07
Polyplosphaeria fusca,,,,5.773502691896257e-07,5e-08
Natronoflexus pectinivorans,,,,,1.258305739211792e-07
Microlunatus parietis,,,,5.773502691896258e-07,2.380476142847617e-07
Gordonia humi,,,,,1.5e-07
Tessaracoccus oleiagri,,,,,9.57427107756338e-08
Flavobacterium ginsenosidimutans,,,,,8.164965809277259e-08
Terrimicrobium sacchariphilum,,,,5e-07,3.872983346207417e-07
uncultured alpha proteobacterium EB080_L06A09,,,,2.073644135332772e-06,1.8257418583505562e-07
uncultured bacterium EB000_36F02,,,,,8.164965809277259e-08
uncultured gamma proteobacterium EB000_37F04,,,,1.816590212458495e-06,4.358898943540675e-07
Vibrio genomosp. F6,,,,1.1547005383792516e-06,1.2583057392117916e-07
Roseibium suaedae,,,,1.0954451150103323e-06,6.055300708194982e-07
Sphaerotilus hippei,,,,3.9370039370059055e-06,2.886751345948126e-07
Derxia lacustris,,,,8.366600265340756e-07,3.3166247903554006e-07
Sugiyamaella lignohabitans,,,,,2.2173557826083456e-07
Amantichitinum ursilacus,,,,5.773502691896257e-07,2.217355782608345e-07
uncultured prymnesiophyte C19847,,,,5.773502691896258e-07,9.57427107756338e-08
Pectinatus brassicae,,,,,8.164965809277259e-08
Thermincola potens,,,,,5e-08
Vulcanisaeta thermophila,,,,,
Pedobacter boryungensis,,,,5.773502691896257e-07,1.2583057392117916e-07
Tsukubamonas globosa,,,,,9.57427107756338e-08
Hymenobacter elongatus,,,,1.6733200530681514e-06,3.829708431025351e-07
Flavobacterium chungbukense,,,,,3.3166247903554e-07
Polyangium fumosum,,,,1.3416407864998739e-06,9.574271077563379e-08
Brevibacterium daeguense,,,,1.7320508075688776e-06,1.5000000000000005e-07
Methylobacterium oxalidis,,,,5e-07,2.3629078131263045e-07
Flavobacterium araucananum,,,,5.773502691896257e-07,1.4142135623730954e-07
Meinhardsimonia xiamenensis,,,,2.1679483388678795e-06,3.4034296427770223e-07
Pigmentiphaga sp. D-2,,,,,1.2583057392117916e-07
Pseudomonas kuykendallii,,,,1.095445115010332e-06,3.9157800414902436e-07
Jeongeupia sp. HS-3,,,,,1.707825127659933e-07
Acinetobacter sp. P8-3-8,,,,5.773502691896257e-07,2.645751311064591e-07
Extensimonas vulgaris,,,,8.944271909999157e-07,3.403429642777023e-07
Exophiala aquamarina,,,,,2.217355782608345e-07
Legionella tunisiensis,,,,1.0000000000000002e-06,1.892969448600091e-07
Massilia namucuonensis,,,,,1.7320508075688778e-07
Bradyrhizobium murdochi,,,,,3.162277660168379e-07
Kutzneria buriramensis,,,,,1e-07
Synechococcus sp. A15-62,,,,,9.57427107756338e-08
Bathymodiolus brooksi thiotrophic gill symbiont,,,,5.773502691896257e-07,4.79583152331272e-07
Rivicola pingtungensis,,,,1.095445115010332e-06,3.5939764421413054e-07
Cobetia amphilecti,,,,,1.7078251276599329e-07
Polymorphobacter multimanifer,,,,7.071067811865476e-07,2.70801280154532e-07
Dermonema virens,,,,,
Magnetospirillum aberrantis,,,,1.870828693386971e-06,2.8722813232690147e-07
Alcanivorax sp. NBRC 102028,,,,,2.217355782608345e-07
Aquamicrobium sp. LC103,,,,5.773502691896259e-07,4.79583152331272e-07
Nonomuraea muscovyensis,,,,5.773502691896258e-07,1.414213562373095e-07
Pseudonocardia hierapolitana,,,,,1.2909944487358055e-07
uncultured bacterium ws633F6,,,,7.071067811865476e-07,2.0615528128088298e-07
Pseudomonas sp. GM79,,,,,5e-08
Thioalkalivibrio sp. AKL10,,,,,1.1547005383792514e-07
Ruminococcus bicirculans,,,,,1.2909944487358055e-07
Streptomyces pratensis,,,,,
Niabella ginsenosidivorans,,,,,1.5000000000000005e-07
Alcanivorax sp. S71-1-4,,,,2.081665999466133e-06,4.1129875597510234e-07
Opitutaceae bacterium TSB47,,,,1.8929694486000913e-06,4.1231056256176627e-07
Snodgrassella alvi,,,,9.57427107756338e-07,3.201562118716425e-07
Pseudomonas guguanensis,,,,,5.773502691896257e-08
Dehalogenimonas alkenigignens,,,,,9.57427107756338e-08
Ralstonia sp. NT80,,,,,1.707825127659933e-07
Actinoplanes siamensis,,,,,9.57427107756338e-08
Siccationidurans arizonensis,,,,8.366600265340756e-07,1.7078251276599337e-07
Clohesyomyces aquaticus,,,,7.071067811865475e-07,8.164965809277259e-08
Phaeocystis sp. JD-2012,,,,,
Sphingomonas yantingensis,,,,5e-07,1.2909944487358055e-07
Mariniradius saccharolyticus,,,,1.3038404810405298e-06,2.2173557826083445e-07
Tolypothrix bouteillei,,,,1.4142135623730952e-06,8.164965809277264e-08
uncultured bacterium A1Q1_fos_97,,,,4.472135954999579e-07,1.2583057392117916e-07
Cryobacterium sp. TMT1-62,,,,,8.164965809277259e-08
Vertebrata lanosa,,,,,9.57427107756338e-08
Acetobacter sp. CAG:977,,,,5.773502691896259e-07,2.1602468994692864e-07
Alistipes sp. CAG:831,,,,1.2909944487358056e-06,1.732050807568877e-07
Prevotella sp. CAG:474,,,,,
Prevotella sp. CAG:924,,,,1.7320508075688771e-06,3e-07
Ruminococcus sp. CAG:403,,,,,
Pantoea sp. IMH,,,,5.773502691896258e-07,1.8257418583505536e-07
Alcanivorax pacificus,,,,2.04939015319192e-06,5.597618541248888e-07
Rhizobium jaguaris,,,,,2.5e-07
Thermoanaerobaculum aquaticum,,,,7.071067811865475e-07,2.3804761428476164e-07
Thermocrinis sp. GBS,,,,,
Blattabacterium sp. (Nauphoeta cinerea),,,,,2.1602468994692867e-07
Idiomarina aquatica,,,,1.140175425099138e-06,4.96655480858378e-07
Desertibacillus haloalkaliphilus,,,,,1e-07
Osedax symbiont Rs2,,,,3.7682887362833543e-06,6.557438524302004e-07
Endozoicomonas atrinae,,,,1.1401754250991378e-06,5.322906474223771e-07
Sphingobacterium sp. IITKGP-BTPF85,,,,,
Williamsia sterculiae,,,,,1.414213562373095e-07
Flavobacterium faecale,,,,3.1144823004794877e-06,3.201562118716425e-07
Pseudomonas sp. UMAB-08,,,,9.57427107756338e-07,3.2015621187164253e-07
Rufibacter radiotolerans,,,,5.000000000000001e-07,4.932882862316247e-07
Rhodospirillales bacterium URHD0017,,,,2.073644135332772e-06,2.1602468994692845e-07
Sphingomonas sp. URHD0057,,,,1.5275252316519466e-06,3.109126351029605e-07
Marinimicrobium sp. LS-A18,,,,1.414213562373095e-06,2.8867513459481284e-07
Synechococcus sp. MVIR-18-1,,,,5.000000000000001e-07,2.629955639676584e-07
Halomonas heilongjiangensis,,,,2.3452078799117152e-06,3.162277660168378e-07
Tomitella cavernea,,,,,5e-08
Mycobacterium paragordonae,,,,,8.164965809277259e-08
Labilithrix luteola,,,,2.6076809620810596e-06,2.986078811194819e-07
Candidatus Methanoperedens nitroreducens,,,,1.3416407864998739e-06,2.9439202887759493e-07
Parcubacteria bacterium RAAC4_OD1_1,,,,7.071067811865475e-07,1.414213562373095e-07
Marinobacter sp. ES-1,,,,,1.7320508075688772e-07
Halomonas sp. BC04,,,,9.57427107756338e-07,4.932882862316247e-07
Petrotoga sp. 9PWA.NaAc.5.4,,,,,1.2583057392117916e-07
Halomonas salicampi,,,,4.472135954999579e-07,1.5e-07
Candidatus Accumulibacter sp. BA-91,,,,7.071067811865475e-07,2.0816659994661328e-07
Candidatus Accumulibacter sp. BA-93,,,,1.673320053068151e-06,1.4142135623730954e-07
uncultured marine thaumarchaeote KM3_56_F06,,,,,1.5000000000000005e-07
uncultured marine thaumarchaeote SAT1000_15_H02,,,,,
Halarcobacter ebronensis,,,,7.071067811865477e-07,3.403429642777023e-07
Burkholderiales bacterium GJ-E10,,,,8.366600265340757e-07,2.872281323269015e-07
Lentibacillus amyloliquefaciens,,,,,9.57427107756338e-08
Sphingobacterium griseoflavum,,,,1.0000000000000002e-06,3.1622776601683787e-07
Halamphora semperpalorum,,,,,
Aneurinibacillus soli,,,,5.773502691896257e-07,2.0615528128088308e-07
Devosia sp. LC5,,,,,2.5819888974716116e-07
Novosphingobium piscinae,,,,8.366600265340756e-07,3.9475730941090034e-07
Kushneria pakistanensis,,,,,3.304037933599835e-07
Tessaracoccus massiliensis,,,,,5.773502691896258e-08
alpha proteobacterium AAP38,,,,,8.164965809277259e-08
Pseudomonas sp. ML96,,,,8.94427190999916e-07,9.57427107756338e-08
Surirella sp.,,,,5e-07,2.645751311064591e-07
Chitinibacter sp. GC72,,,,7.071067811865475e-07,3.2015621187164243e-07
Psychromonas sp. PRT-SC03,,,,8.944271909999158e-07,2.3629078131263037e-07
Peptococcaceae bacterium BICA1-7,,,,,1.4142135623730952e-07
Mycolicibacterium helvum,,,,1.4142135623730952e-06,3.304037933599835e-07
Streptomyces lunaelactis,,,,,8.164965809277259e-08
Demequina iriomotensis,,,,,
Biremis sp. CL-2014b,,,,,
Cyanobacterium sp. IPPAS B-1200,,,,,8.164965809277259e-08
Comamonas piscis,,,,7.071067811865475e-07,3.696845502136472e-07
Arthrobacter sp. B6,,,,,
Demequina sp. NBRC 110054,,,,7.071067811865475e-07,1.2583057392117916e-07
Bradyrhizobium sp. Leo121,,,,7.071067811865475e-07,8.164965809277259e-08
Chryseobacterium sp. c4a,,,,,9.57427107756338e-08
Pandoraea sp. ISTKB,,,,,5.773502691896257e-08
Parcubacteria group bacterium GW2011_GWA2_56_21,,,,,
Candidatus Peregrinibacteria bacterium GW2011_GWC2_39_14,,,,,5.773502691896258e-08
Anaerobium acetethylicum,,,,1.1547005383792516e-06,2.081665999466133e-07
Streptomyces sp. NBRC 110611,,,,,5.773502691896257e-08
Candidatus Nitromaritima sp. SCGC AAA799-C22,,,,5.47722557505166e-07,2.2173557826083458e-07
Novosphingobium sp. MD-1,,,,,5e-08
Actinobacteria bacterium 66_15,,,,,2.1602468994692872e-07
Longimicrobium terrae,,,,1.30384048104053e-06,3.464101615137754e-07
Lysinibacter cavernae,,,,9.57427107756338e-07,2.986078811194819e-07
Burkholderia sp. S171,,,,5e-07,2.5e-07
Granulicella sp. L60,,,,9.57427107756338e-07,2.0615528128088303e-07
Phytoactinopolyspora endophytica,,,,5.773502691896258e-07,1.914854215512676e-07
Micromonospora craterilacus,,,,7.071067811865475e-07,1.5000000000000002e-07
Acidimicrobiia bacterium BACL6 MAG-120924-bin43,,,,,
SAR92 bacterium BACL16 MAG-120322-bin99,,,,3.2093613071762422e-06,9.429563439877096e-07
Nitrosomonas sp. HPC101,,,,8.94427190999916e-07,4.0824829046386294e-07
Rhodanobacter sp. SCN 67-45,,,,,5e-08
Rubrivivax sp. SCN 71-131,,,,1.6431676725154986e-06,6.757711644237765e-07
Violaceomyces palustris,,,,,1.2583057392117916e-07
Bacillus sp. FJAT-27445,,,,,9.57427107756338e-08
Bacillus sp. FJAT-27916,,,,,2.081665999466133e-07
Klebsiella sp. RIT-PI-d,,,,,5e-08
Mycobacterium sp. YC-RL4,,,,,2.0816659994661328e-07
Pyropia nitida,,,,,5e-08
Halomonas urumqiensis,,,,5.773502691896258e-07,1.89296944860009e-07
miscellaneous Crenarchaeota group-1 archaeon SG8-32-1,,,,7.071067811865475e-07,1.6329931618554518e-07
Pseudomonas sp. P1.8,,,,,8.164965809277259e-08
Campylobacter sp. RM16188,,,,,
Koshicola spirodelophila,,,,7.071067811865477e-07,1.6329931618554518e-07
Pseudoalteromonas sp. R3,,,,5.773502691896257e-07,2.629955639676584e-07
Paenibacillus baekrokdamisoli,,,,,8.164965809277259e-08
Bacillus sp. FJAT-29814,,,,,1e-07
Salegentibacter sp. T436,,,,5.773502691896258e-07,2.645751311064591e-07
Pseudomonas sp. TTU2014-096BSC,,,,,5.773502691896258e-08
Pedobacter sp. Leaf216,,,,9.574271077563383e-07,1.892969448600092e-07
Nocardioides sp. Leaf285,,,,,5e-08
Cellulomonas sp. Leaf334,,,,,5e-08
Modestobacter sp. Leaf380,,,,,2.7080128015453195e-07
Rhizobium sp. Leaf383,,,,,
Chryseobacterium sp. Leaf405,,,,1.0000000000000002e-06,1.2583057392117916e-07
Methylophilus sp. Leaf414,,,,9.574271077563383e-07,1.1547005383792514e-07
Nocardioides sp. Soil777,,,,,1.892969448600092e-07
Nocardioides sp. Soil797,,,,,
Leifsonia sp. Root112D2,,,,1.224744871391589e-06,1.7320508075688778e-07
Caulobacter sp. Root655,,,,,8.164965809277259e-08
Devosia sp. A16,,,,5.773502691896258e-07,4.924428900898052e-07
Colwellia sp. C1,,,,2.0736441353327718e-06,4.654746681256314e-07
Neobacillus cucumis,,,,5.773502691896258e-07,2.872281323269014e-07
Candidatus Nitrospira nitrificans,,,,,1.7320508075688778e-07
Polynucleobacter yangtzensis,,,,,1.1547005383792514e-07
uncultured bacterium 4,,,,,5.773502691896257e-08
Dissulfurimicrobium hydrothermale,,,,,1.707825127659933e-07
Flavobacterium sp. ov086,,,,,1.2909944487358058e-07
Pedobacter sp. ok626,,,,5e-07,2.5e-07
Caulobacter sp. CCH5-E12,,,,,5.773502691896258e-08
delta proteobacterium MLS_D,,,,9.574271077563383e-07,1.258305739211792e-07
Hadesarchaea archaeon DG-33,,,,7.071067811865475e-07,8.164965809277259e-08
uncultured bacterium UPO57,,,,,1e-07
