,phylum,read count,relative error,type
1400,Candidatus Kryptoniota,10000,0.368396071058684,CZID-nr
1401,Candidatus Kuenenbacteria,10000,0.7370209350187702,CZID-nr
1402,Candidatus Latescibacterota,10000,0.2620061083672316,CZID-nr
1403,Candidatus Levyibacteriota,10000,1.6549607054956768,CZID-nr
1404,Candidatus Lindowiibacteriota,10000,1.1818018691058687,CZID-nr
1405,Candidatus Liptoniibacteriota,10000,0.5904824837620377,CZID-nr
1406,Candidatus Lithacetigenota,10000,1.4456748524462135,CZID-nr
1407,Candidatus Lloydiibacteriota,10000,0.5938381795230947,CZID-nr
1408,Candidatus Magasanikiibacteriota,10000,1.082038266271315,CZID-nr
1409,Candidatus Margulisiibacteriota,10000,0.8961172415069799,CZID-nr
1410,Candidatus Marsarchaeota,10000,0.6752445716322374,CZID-nr
1411,Candidatus Mcinerneyibacteriota,10000,0.6625851154527581,CZID-nr
1412,Candidatus Melainabacteria,10000,0.4635718715344449,CZID-nr
1413,Candidatus Methanomethylicota,10000,1.255074725495957,CZID-nr
1414,Candidatus Methylomirabilota,10000,0.3912288357437151,CZID-nr
1415,Candidatus Micrarchaeota,10000,1.7899508547343406,CZID-nr
1416,Candidatus Microgenomates,10000,0.6597914741399825,CZID-nr
1417,Candidatus Moduliflexota,10000,0.647764696230979,CZID-nr
1418,Candidatus Moraniibacteriota,10000,0.4620690223858968,CZID-nr
1419,Candidatus Muiribacteriota,10000,0.5474249918500701,CZID-nr
1420,Candidatus Nanohalarchaeota,10000,0.2645536408778955,CZID-nr
1421,Candidatus Nealsoniibacteriota,10000,0.3678122637928402,CZID-nr
1423,Candidatus Niyogiibacteriota,10000,0.690835267981386,CZID-nr
1424,Candidatus Nomurabacteria,10000,0.3126762759483061,CZID-nr
1425,Candidatus Odinarchaeota,10000,1.3314818474494512,CZID-nr
1426,Candidatus Omnitrophota,10000,0.2881894223419835,CZID-nr
1427,Candidatus Paceibacterota,10000,0.7142501643358025,CZID-nr
1428,Candidatus Parcubacteria,10000,0.663557094559383,CZID-nr
1429,Candidatus Parvarchaeota,10000,0.6934399714866654,CZID-nr
1430,Candidatus Peregrinibacteria,10000,0.5418470020229373,CZID-nr
1431,Candidatus Poribacteria,10000,0.345560589960138,CZID-nr
1432,Candidatus Portnoyibacteriota,10000,0.965606866728148,CZID-nr
1433,Candidatus Pyropristinus,10000,0.8591682153706437,CZID-nr
1434,Candidatus Ratteibacteria,10000,0.4154002419441999,CZID-nr
1435,Candidatus Raymondiibacteriota,10000,0.6985074110421697,CZID-nr
1436,Candidatus Rifleibacteriota,10000,0.952499455459892,CZID-nr
1437,Candidatus Roizmanbacteria,10000,0.5299912329127554,CZID-nr
1438,Candidatus Rokuibacteriota,10000,1.164605685481733,CZID-nr
1439,Candidatus Ryaniibacteriota,10000,0.5270666454549269,CZID-nr
1440,Candidatus Saccharibacteria,10000,1.1952127023863328,CZID-nr
1441,Candidatus Schekmaniibacteriota,10000,1.0471925464134717,CZID-nr
1442,Candidatus Shapirobacteria,10000,0.6750366633640468,CZID-nr
1444,Candidatus Staskawicziibacteriota,10000,0.8498372895085904,CZID-nr
1445,Candidatus Sumerlaeota,10000,0.981559372127155,CZID-nr
1446,Candidatus Sungiibacteriota,10000,2.2758922590866324,CZID-nr
1447,Candidatus Sysuimicrobiota,10000,1.2357286168990522,CZID-nr
1448,Candidatus Tagaibacteriota,10000,1.52418730328351,CZID-nr
1449,Candidatus Tayloriibacteriota,10000,0.5317000105268099,CZID-nr
1450,Candidatus Tectimicrobiota,10000,1.1428723266806329,CZID-nr
1451,Candidatus Terryibacteriota,10000,0.5054157602758241,CZID-nr
1452,Candidatus Tharpellota,10000,0.5374170802871834,CZID-nr
1453,Candidatus Thorarchaeota,10000,0.4227878260928092,CZID-nr
1454,Candidatus Uhrbacteria,10000,0.302678161058851,CZID-nr
1455,Candidatus Undinarchaeota,10000,0.0007466116886153,CZID-nr
1456,Candidatus Vogeliibacteriota,10000,0.3796103391834992,CZID-nr
1457,Candidatus Walliibacteriota,10000,0.8455192817648086,CZID-nr
1458,Candidatus Wildermuthiibacteriota,10000,1.1830337163438551,CZID-nr
1460,Candidatus Woesearchaeota,10000,0.6244479270854675,CZID-nr
1461,Candidatus Woesebacteria,10000,0.4146437084834756,CZID-nr
1462,Candidatus Wolfebacteria,10000,0.5172821652844889,CZID-nr
1463,Candidatus Woykeibacteriota,10000,1.3645474837222076,CZID-nr
1464,Candidatus Yanofskyibacteriota,10000,2.0366492513439987,CZID-nr
1465,Candidatus Yonathiibacteriota,10000,0.9591765150620084,CZID-nr
1466,Candidatus Zambryskiibacteriota,10000,0.4062262564577535,CZID-nr
1467,Candidatus Zixiibacteriota,10000,0.3085355153918919,CZID-nr
1468,Cercozoa,10000,1.4064213693902623,CZID-nr
1469,Chaetognatha,10000,0.1900773774486752,CZID-nr
1470,Chlamydiota,10000,0.4911743433970632,CZID-nr
1471,Chlorobiota,10000,0.4804925472548229,CZID-nr
1472,Chloroflexota,10000,0.0651256681193915,CZID-nr
1473,Chlorophyta,10000,0.0974847221175515,CZID-nr
1474,Chrysiogenota,10000,0.5016365667139953,CZID-nr
1475,Chytridiomycota,10000,0.3646797439171384,CZID-nr
1476,Ciliophora,10000,0.1113962192393691,CZID-nr
1477,Cnidaria,10000,0.2508971171675884,CZID-nr
1478,Coprothermobacterota,10000,0.8004842878039358,CZID-nr
1480,Cressdnaviricota,10000,0.5483908507799502,CZID-nr
1481,Cryptomycota,10000,1.2250394775783335,CZID-nr
1482,Ctenophora,10000,0.3360888147795013,CZID-nr
1483,Cyanobacteriota,10000,0.1211922628690727,CZID-nr
1484,Deferribacterota,10000,0.8151222421218413,CZID-nr
1485,Deinococcota,10000,0.4751569861770228,CZID-nr
1486,Dictyoglomota,10000,0.5123234254416636,CZID-nr
1487,Discosea,10000,0.629387874641063,CZID-nr
1488,Duplornaviricota,10000,0.2032128354830039,CZID-nr
1489,Elusimicrobiota,10000,0.5633363603190418,CZID-nr
1490,Endomyxa,10000,0.3808679146655401,CZID-nr
1492,Euglenozoa,10000,0.5239789234731299,CZID-nr
1493,Evosea,10000,0.5211597183136345,CZID-nr
1494,Fibrobacterota,10000,0.2617288252639366,CZID-nr
1495,Fidelibacterota,10000,0.3368424382419758,CZID-nr
1496,Foraminifera,10000,0.604856883947822,CZID-nr
1497,Fornicata,10000,1.174904691390373,CZID-nr
1498,Fusobacteriota,10000,0.2547321978081675,CZID-nr
1500,Gemmatimonadota,10000,0.2237457332561841,CZID-nr
1501,Gnathostomulida,10000,0.4334413491041936,CZID-nr
1502,Haptophyta,10000,0.1799436334833557,CZID-nr
1503,Heterolobosea,10000,0.5982500980560245,CZID-nr
1504,Hofneiviricota,10000,0.8447632383137516,CZID-nr
1505,Ignavibacteriota,10000,0.2389541207985692,CZID-nr
1506,Kiritimatiellota,10000,0.3031241692395907,CZID-nr
1507,Lentisphaerota,10000,0.3164307937924974,CZID-nr
1508,Methanobacteriota,10000,0.1691466444639593,CZID-nr
1509,Microsporidia,10000,0.4480590906350566,CZID-nr
1510,Mollusca,10000,0.2473801486419853,CZID-nr
1511,Mucoromycota,10000,0.2798844671788145,CZID-nr
1512,Mycoplasmatota,10000,0.683900448869993,CZID-nr
1513,Myxococcota,10000,0.0386464249301338,CZID-nr
1514,Nanobdellota,10000,0.5816634202130558,CZID-nr
1515,Nebulidia,10000,0.5464256583832348,CZID-nr
1517,Nematoda,10000,0.3409202936465481,CZID-nr
1520,Nitrososphaerota,10000,0.2671029405797787,CZID-nr
1521,Nitrospinota,10000,0.1862198633538468,CZID-nr
1522,Nitrospirota,10000,0.1273257800651931,CZID-nr
1523,Nucleocytoviricota,10000,0.2252285416725702,CZID-nr
1524,Olpidiomycota,10000,1.0923462724631712,CZID-nr
1526,Oomycota,10000,0.1489147334174276,CZID-nr
1527,Orthonectida,10000,2.3594071974792503,CZID-nr
1528,Parabasalia,10000,0.8363055800307027,CZID-nr
1529,Peploviricota,10000,1.4324126486578077,CZID-nr
1530,Perkinsozoa,10000,1.342971236099635,CZID-nr
1531,Phixviricota,10000,0.4899358694227478,CZID-nr
1532,Phoronida,10000,1.0711028635665043,CZID-nr
1533,Picozoa,10000,1.0874094158566934,CZID-nr
1534,Pisuviricota,10000,0.4917501492140381,CZID-nr
1535,Placozoa,10000,0.4191714429091921,CZID-nr
1536,Planctomycetota,10000,0.0787933493564142,CZID-nr
1537,Platyhelminthes,10000,0.3009083950749646,CZID-nr
1538,Porifera,10000,0.5294663881524155,CZID-nr
1539,Prasinodermophyta,10000,0.2645536408778955,CZID-nr
1540,Preaxostyla,10000,0.2860200816955754,CZID-nr
1541,Preplasmiviricota,10000,1.042402977085224,CZID-nr
1542,Priapulida,10000,1.3820394482792453,CZID-nr
1543,Promethearchaeota,10000,0.3622255699219514,CZID-nr
1544,Pseudomonadota,10000,0.0168922948295578,CZID-nr
1545,Rhodophyta,10000,0.7936658890224012,CZID-nr
1546,Rhodothermota,10000,0.153045752451105,CZID-nr
1547,Rotifera,10000,0.2697625045736279,CZID-nr
1548,Spirochaetota,10000,0.1821383973858312,CZID-nr
1549,Streptophyta,10000,0.2732510032077868,CZID-nr
1550,Synergistota,10000,0.6300892600298015,CZID-nr
1551,Tardigrada,10000,0.2833572411785823,CZID-nr
1552,Thermodesulfobacteriota,10000,0.0904851064846632,CZID-nr
1553,Thermodesulfobiota,10000,0.231464123684884,CZID-nr
1554,Thermomicrobiota,10000,0.2115727913025691,CZID-nr
1555,Thermoplasmatota,10000,0.4899938302239195,CZID-nr
1556,Thermoproteota,10000,0.3432319059905911,CZID-nr
1557,Thermosulfidibacterota,10000,0.8352183547632674,CZID-nr
1558,Thermotogota,10000,0.3769290013156465,CZID-nr
1559,Tubulinea,10000,0.5634957674315864,CZID-nr
1560,Uroviricota,10000,0.1602157774372067,CZID-nr
1561,Verrucomicrobiota,10000,0.051808215489434,CZID-nr
1562,Vulcanimicrobiota,10000,0.4109775572205347,CZID-nr
1563,Xenacoelomorpha,10000,1.5459467304981909,CZID-nr
1564,Zoopagomycota,10000,0.2494340303696625,CZID-nr
1565,candidate division CPR1,10000,0.8516980536511326,CZID-nr
1567,candidate division CPR3,10000,0.2649573601315947,CZID-nr
1568,candidate division CSSED10-310,10000,2.5063566086294697,CZID-nr
1569,candidate division FCPU426,10000,1.500685640775251,CZID-nr
1570,candidate division KD3-62,10000,1.1237018716599942,CZID-nr
1571,candidate division LCP-89,10000,1.3705975179410752,CZID-nr
1572,candidate division WOR-3,10000,1.2194655824944618,CZID-nr
1573,candidate division WWE3,10000,1.4834308145434556,CZID-nr
1574,Abditibacteriota,100000,0.3871938495096088,CZID-nr
1575,Acanthocephala,100000,0.5058623194142714,CZID-nr
1576,Acidobacteriota,100000,0.0337418971479987,CZID-nr
1577,Actinomycetota,100000,0.0439125152327131,CZID-nr
1578,Annelida,100000,0.157580351514013,CZID-nr
1579,Apicomplexa,100000,0.2359422491083318,CZID-nr
1580,Aquificota,100000,0.2074589554308911,CZID-nr
1581,Armatimonadota,100000,0.1682791723179348,CZID-nr
1582,Arthropoda,100000,0.0292826386982969,CZID-nr
1583,Artverviricota,100000,1.8088876388941275,CZID-nr
1584,Ascomycota,100000,0.0852951083086151,CZID-nr
1585,Atribacterota,100000,0.308579630945902,CZID-nr
1586,Bacillariophyta,100000,0.1369483822324708,CZID-nr
1587,Bacillota,100000,0.149589494575554,CZID-nr
1588,Bacteroidota,100000,0.0135271096916019,CZID-nr
1589,Balneolota,100000,0.1749233204814882,CZID-nr
1590,Basidiomycota,100000,0.1024528509095636,CZID-nr
1591,Bdellovibrionota,100000,0.093469345042199,CZID-nr
1592,Blastocladiomycota,100000,0.3642571389606848,CZID-nr
1593,Brachiopoda,100000,0.2957958847967165,CZID-nr
1594,Bryozoa,100000,0.6991563072385283,CZID-nr
1595,Caldisericota,100000,0.6585410797836196,CZID-nr
1596,Calditrichota,100000,0.0857229738655813,CZID-nr
1597,Campylobacterota,100000,0.0671444862983784,CZID-nr
1598,Candidatus Abawacaibacteriota,100000,1.4056877374881562,CZID-nr
1599,Candidatus Absconditibacteriota,100000,0.5330503032086666,CZID-nr
1600,Candidatus Adlerbacteria,100000,0.5649723182898533,CZID-nr
1601,Candidatus Aenigmatarchaeota,100000,0.4242264573036551,CZID-nr
1602,Candidatus Aerophobetes,100000,0.2941669896020353,CZID-nr
1603,Candidatus Altarchaeota,100000,0.4393055201027573,CZID-nr
1604,Candidatus Amesbacteria,100000,1.8420918564773436,CZID-nr
1605,Candidatus Aminicenantota,100000,0.2025966920323555,CZID-nr
1606,Candidatus Anderseniibacteriota,100000,0.7037962511213434,CZID-nr
1607,Candidatus Auribacterota,100000,0.6589135289376538,CZID-nr
1608,Candidatus Azambacteria,100000,0.3971846347331554,CZID-nr
1609,Candidatus Bathyarchaeota,100000,0.3436802057653894,CZID-nr
1610,Candidatus Beckwithbacteria,100000,0.7255855935146226,CZID-nr
1611,Candidatus Berkelbacteria,100000,0.3387317926721627,CZID-nr
1612,Candidatus Binatota,100000,0.3039212443012286,CZID-nr
1613,Candidatus Bipolaricaulota,100000,0.31018518168562,CZID-nr
1614,Candidatus Blackallbacteria,100000,0.3642989162382398,CZID-nr
1615,Candidatus Blackburniibacteriota,100000,0.3391880751474932,CZID-nr
1616,Candidatus Borrarchaeota,100000,0.4000773744110953,CZID-nr
1618,Candidatus Brockarchaeota,100000,0.3898744616768789,CZID-nr
1619,Candidatus Buchananiibacteriota,100000,1.5016343965441108,CZID-nr
1620,Candidatus Calescamantes,100000,0.7433157947440026,CZID-nr
1621,Candidatus Campbellbacteria,100000,0.610737150867894,CZID-nr
1622,Candidatus Cerribacteria,100000,0.4714678032902863,CZID-nr
1623,Candidatus Chisholmiibacteriota,100000,0.5058071891659409,CZID-nr
1624,Candidatus Cloacimonadota,100000,0.248905877140991,CZID-nr
1625,Candidatus Coatesiibacteriota,100000,0.3166891902102921,CZID-nr
1626,Candidatus Collierbacteria,100000,0.6504339144451691,CZID-nr
1627,Candidatus Colwelliibacteriota,100000,1.6404693788096427,CZID-nr
1629,Candidatus Culexarchaeota,100000,1.432994297844447,CZID-nr
1630,Candidatus Curtissbacteria,100000,0.6357071152046277,CZID-nr
1631,Candidatus Daviesbacteria,100000,0.540998722228562,CZID-nr
1632,Candidatus Deferrimicrobiota,100000,0.0024278441257946,CZID-nr
1633,Candidatus Delongiibacteriota,100000,0.4612862047816142,CZID-nr
1634,Candidatus Desantisbacteria,100000,0.8088963706896078,CZID-nr
1635,Candidatus Dormiibacterota,100000,0.469277899088601,CZID-nr
1636,Candidatus Doudnaibacteriota,100000,0.8849547200001276,CZID-nr
1637,Candidatus Edwardsiibacteriota,100000,0.5297866393677934,CZID-nr
1638,Candidatus Eiseniibacteriota,100000,0.4213257892987255,CZID-nr
1639,Candidatus Electryoneota,100000,1.56847559557601,CZID-nr
1640,Candidatus Elulimicrobiota,100000,0.2994829158645312,CZID-nr
1641,Candidatus Falkowbacteria,100000,0.5127860889481851,CZID-nr
1642,Candidatus Fermentibacterota,100000,0.6420827444954607,CZID-nr
1643,Candidatus Fervidibacterota,100000,0.529783974540735,CZID-nr
1644,Candidatus Firestoneibacteriota,100000,1.3312708451015096,CZID-nr
1645,Candidatus Fischeribacteriota,100000,1.229262409133554,CZID-nr
1646,Candidatus Fraseribacteriota,100000,0.8848328489405622,CZID-nr
1647,Candidatus Geothermarchaeota,100000,0.2315114951855042,CZID-nr
1648,Candidatus Gerdarchaeota,100000,0.2653511418666153,CZID-nr
1649,Candidatus Giovannonibacteria,100000,0.967301674068094,CZID-nr
1650,Candidatus Glassiibacteriota,100000,0.3835713951216137,CZID-nr
1651,Candidatus Goldiibacteriota,100000,1.6826544011745428,CZID-nr
1652,Candidatus Gottesmanbacteria,100000,0.6617514839657757,CZID-nr
1653,Candidatus Gracilibacteria,100000,0.0824175396493243,CZID-nr
1654,Candidatus Gribaldobacteria,100000,1.2886926629374855,CZID-nr
1655,Candidatus Hadarchaeota,100000,1.687671397031342,CZID-nr
1656,Candidatus Handelsmaniibacteriota,100000,0.3600986330761179,CZID-nr
1657,Candidatus Harrisoniibacteriota,100000,0.5740304996057952,CZID-nr
1658,Candidatus Heimdallarchaeota,100000,0.3856990236614229,CZID-nr
1659,Candidatus Helarchaeota,100000,1.8549537804012064,CZID-nr
1660,Candidatus Hinthialibacterota,100000,0.5951633864161893,CZID-nr
1661,Candidatus Hydrogenedentota,100000,0.1504941698753248,CZID-nr
1663,Candidatus Hydrothermota,100000,1.0456126703844253,CZID-nr
1664,Candidatus Iainarchaeota,100000,0.5364021186143519,CZID-nr
1665,Candidatus Jacksoniibacteriota,100000,0.6301648717707712,CZID-nr
1666,Candidatus Jorgensenbacteria,100000,0.3484838193303334,CZID-nr
1667,Candidatus Kaiserbacteria,100000,0.2966086482488768,CZID-nr
1668,Candidatus Kapaibacteriota,100000,0.3571297625296884,CZID-nr
1669,Candidatus Kerfeldiibacteriota,100000,0.5443021635737887,CZID-nr
1670,Candidatus Komeiliibacteriota,100000,1.7829678008830745,CZID-nr
1671,Candidatus Krumholzibacteriota,100000,0.1832659745352184,CZID-nr
1672,Candidatus Kryptoniota,100000,0.368396071058684,CZID-nr
1673,Candidatus Kuenenbacteria,100000,0.7370209350187703,CZID-nr
1674,Candidatus Latescibacterota,100000,0.2699334761147884,CZID-nr
1675,Candidatus Levyibacteriota,100000,0.5385173110135788,CZID-nr
1676,Candidatus Lindowiibacteriota,100000,1.1818018691058685,CZID-nr
1677,Candidatus Liptoniibacteriota,100000,0.5904824837620377,CZID-nr
1678,Candidatus Lithacetigenota,100000,1.4456748524462135,CZID-nr
1679,Candidatus Lloydiibacteriota,100000,0.5938381795230947,CZID-nr
1680,Candidatus Magasanikiibacteriota,100000,0.3513050716177653,CZID-nr
1681,Candidatus Margulisiibacteriota,100000,0.2706935367656051,CZID-nr
1682,Candidatus Marsarchaeota,100000,0.6752445716322374,CZID-nr
1683,Candidatus Mcinerneyibacteriota,100000,0.6625851154527583,CZID-nr
1684,Candidatus Melainabacteria,100000,0.217014037462063,CZID-nr
1685,Candidatus Methanomethylicota,100000,1.255074725495957,CZID-nr
1686,Candidatus Methylomirabilota,100000,0.3912288357437151,CZID-nr
1687,Candidatus Micrarchaeota,100000,0.3949990859154773,CZID-nr
1688,Candidatus Microgenomates,100000,0.6597914741399825,CZID-nr
1689,Candidatus Moduliflexota,100000,0.647764696230979,CZID-nr
1690,Candidatus Moraniibacteriota,100000,0.4620690223858968,CZID-nr
1691,Candidatus Muiribacteriota,100000,0.54742499185007,CZID-nr
1692,Candidatus Nanohalarchaeota,100000,0.2645536408778955,CZID-nr
1693,Candidatus Nealsoniibacteriota,100000,0.2628113920074089,CZID-nr
1695,Candidatus Niyogiibacteriota,100000,0.6908352679813858,CZID-nr
1696,Candidatus Nomurabacteria,100000,0.3126762759483061,CZID-nr
1697,Candidatus Odinarchaeota,100000,1.3314818474494514,CZID-nr
1698,Candidatus Omnitrophota,100000,0.0887342135416069,CZID-nr
1699,Candidatus Paceibacterota,100000,0.2789812204260634,CZID-nr
1700,Candidatus Parcubacteria,100000,0.3775750719533774,CZID-nr
1701,Candidatus Parvarchaeota,100000,0.6934399714866654,CZID-nr
1702,Candidatus Peregrinibacteria,100000,0.2559383128553658,CZID-nr
1703,Candidatus Poribacteria,100000,0.1105321744020996,CZID-nr
1704,Candidatus Portnoyibacteriota,100000,0.965606866728148,CZID-nr
1705,Candidatus Pyropristinus,100000,0.8591682153706437,CZID-nr
1706,Candidatus Ratteibacteria,100000,0.4154002419441999,CZID-nr
1707,Candidatus Raymondiibacteriota,100000,0.6985074110421697,CZID-nr
1708,Candidatus Rifleibacteriota,100000,0.6072461449295561,CZID-nr
1709,Candidatus Roizmanbacteria,100000,0.5299912329127554,CZID-nr
1710,Candidatus Rokuibacteriota,100000,0.2808197515117976,CZID-nr
1711,Candidatus Ryaniibacteriota,100000,0.5270666454549269,CZID-nr
1712,Candidatus Saccharibacteria,100000,1.1740517871306868,CZID-nr
1713,Candidatus Schekmaniibacteriota,100000,0.5679790004833162,CZID-nr
1714,Candidatus Shapirobacteria,100000,0.6750366633640469,CZID-nr
1716,Candidatus Staskawicziibacteriota,100000,0.8498372895085904,CZID-nr
1717,Candidatus Sumerlaeota,100000,0.2397937675046873,CZID-nr
1718,Candidatus Sungiibacteriota,100000,0.7718775525684891,CZID-nr
1719,Candidatus Sysuimicrobiota,100000,1.2357286168990522,CZID-nr
1720,Candidatus Tagaibacteriota,100000,1.52418730328351,CZID-nr
1721,Candidatus Tayloriibacteriota,100000,0.5317000105268099,CZID-nr
1722,Candidatus Tectimicrobiota,100000,0.4004245935526535,CZID-nr
1723,Candidatus Terryibacteriota,100000,0.5054157602758241,CZID-nr
1724,Candidatus Tharpellota,100000,0.5374170802871835,CZID-nr
1725,Candidatus Thorarchaeota,100000,0.1897258979159063,CZID-nr
1726,Candidatus Uhrbacteria,100000,0.302678161058851,CZID-nr
1727,Candidatus Undinarchaeota,100000,0.0007466116886153,CZID-nr
1728,Candidatus Vogeliibacteriota,100000,0.3796103391834992,CZID-nr
1729,Candidatus Walliibacteriota,100000,0.8455192817648087,CZID-nr
1730,Candidatus Wildermuthiibacteriota,100000,1.1830337163438551,CZID-nr
1732,Candidatus Woesearchaeota,100000,0.134289610257688,CZID-nr
1733,Candidatus Woesebacteria,100000,0.4146437084834756,CZID-nr
1734,Candidatus Wolfebacteria,100000,0.5172821652844887,CZID-nr
1735,Candidatus Woykeibacteriota,100000,1.3645474837222074,CZID-nr
1736,Candidatus Yanofskyibacteriota,100000,0.874655437746689,CZID-nr
1737,Candidatus Yonathiibacteriota,100000,0.9591765150620086,CZID-nr
1738,Candidatus Zambryskiibacteriota,100000,0.4062262564577534,CZID-nr
1739,Candidatus Zixiibacteriota,100000,0.1640160165589402,CZID-nr
1740,Cercozoa,100000,0.3392442790381992,CZID-nr
1741,Chaetognatha,100000,0.1900773774486752,CZID-nr
1742,Chlamydiota,100000,0.1505056524471707,CZID-nr
1743,Chlorobiota,100000,0.0688383692598463,CZID-nr
1744,Chloroflexota,100000,0.0299678151937259,CZID-nr
1745,Chlorophyta,100000,0.0268029563600635,CZID-nr
1746,Chrysiogenota,100000,0.5016365667139953,CZID-nr
1747,Chytridiomycota,100000,0.1304979840011638,CZID-nr
1748,Ciliophora,100000,0.0285732284706472,CZID-nr
1749,Cnidaria,100000,0.1412045930455321,CZID-nr
1750,Coprothermobacterota,100000,0.8004842878039357,CZID-nr
1752,Cressdnaviricota,100000,0.5483908507799503,CZID-nr
1753,Cryptomycota,100000,0.5183261571269995,CZID-nr
1754,Ctenophora,100000,0.3360888147795013,CZID-nr
1755,Cyanobacteriota,100000,0.0990876971007001,CZID-nr
1756,Deferribacterota,100000,0.2595552388695677,CZID-nr
1757,Deinococcota,100000,0.1539195214892035,CZID-nr
1758,Dictyoglomota,100000,0.5123234254416636,CZID-nr
1759,Discosea,100000,0.3401655500293871,CZID-nr
1760,Duplornaviricota,100000,0.2032128354830039,CZID-nr
1761,Elusimicrobiota,100000,0.296412171787874,CZID-nr
1762,Endomyxa,100000,0.263906150849751,CZID-nr
1764,Euglenozoa,100000,0.17558188792567,CZID-nr
1765,Evosea,100000,0.1741887676206039,CZID-nr
1766,Fibrobacterota,100000,0.2120715797324469,CZID-nr
1767,Fidelibacterota,100000,0.119530740176341,CZID-nr
1768,Foraminifera,100000,0.3184942280109007,CZID-nr
1769,Fornicata,100000,0.4476987912236612,CZID-nr
1770,Fusobacteriota,100000,0.209097561368718,CZID-nr
1772,Gemmatimonadota,100000,0.060548345237307,CZID-nr
1773,Gnathostomulida,100000,0.4334413491041936,CZID-nr
1774,Haptophyta,100000,0.0681669639148155,CZID-nr
1775,Heterolobosea,100000,0.5982500980560244,CZID-nr
1776,Hofneiviricota,100000,0.8447632383137516,CZID-nr
1777,Ignavibacteriota,100000,0.1134467517814248,CZID-nr
1778,Kiritimatiellota,100000,0.081344011487802,CZID-nr
1779,Lentisphaerota,100000,0.086687769155619,CZID-nr
1780,Methanobacteriota,100000,0.1151678961091844,CZID-nr
1781,Microsporidia,100000,0.4113030580073064,CZID-nr
1782,Mollusca,100000,0.0919453296171744,CZID-nr
1783,Mucoromycota,100000,0.1792984247775075,CZID-nr
1784,Mycoplasmatota,100000,0.2743890983125857,CZID-nr
1785,Myxococcota,100000,0.0406017850670279,CZID-nr
1786,Nanobdellota,100000,0.3018388650661168,CZID-nr
1787,Nebulidia,100000,0.5464256583832348,CZID-nr
1789,Nematoda,100000,0.2425552843816714,CZID-nr
1792,Nitrososphaerota,100000,0.1384047337432762,CZID-nr
1793,Nitrospinota,100000,0.0662805950388379,CZID-nr
1794,Nitrospirota,100000,0.0517751239298028,CZID-nr
1795,Nucleocytoviricota,100000,0.1031835613604311,CZID-nr
1796,Olpidiomycota,100000,1.0923462724631712,CZID-nr
1798,Oomycota,100000,0.0487129742296563,CZID-nr
1799,Orthonectida,100000,0.8041657869547698,CZID-nr
1800,Parabasalia,100000,0.48621630091175,CZID-nr
1801,Peploviricota,100000,1.4324126486578077,CZID-nr
1802,Perkinsozoa,100000,0.3998831149292519,CZID-nr
1803,Phixviricota,100000,0.4899358694227478,CZID-nr
1804,Phoronida,100000,1.0711028635665043,CZID-nr
1805,Picozoa,100000,1.0874094158566934,CZID-nr
1806,Pisuviricota,100000,0.4917501492140381,CZID-nr
1807,Placozoa,100000,0.36399225435999,CZID-nr
1808,Planctomycetota,100000,0.0212569491536613,CZID-nr
1809,Platyhelminthes,100000,0.1782376782461375,CZID-nr
1810,Porifera,100000,0.2196510572462235,CZID-nr
1811,Prasinodermophyta,100000,0.2645536408778955,CZID-nr
1812,Preaxostyla,100000,0.2860200816955754,CZID-nr
1813,Preplasmiviricota,100000,0.5042670408910044,CZID-nr
1814,Priapulida,100000,0.393060351359669,CZID-nr
1815,Promethearchaeota,100000,0.3622255699219515,CZID-nr
1816,Pseudomonadota,100000,0.0129878957583767,CZID-nr
1817,Rhodophyta,100000,0.2226842313700286,CZID-nr
1818,Rhodothermota,100000,0.0710863675606059,CZID-nr
1819,Rotifera,100000,0.0522509317716399,CZID-nr
1820,Spirochaetota,100000,0.0981674306127686,CZID-nr
1821,Streptophyta,100000,0.1627483361950367,CZID-nr
1822,Synergistota,100000,0.4230209538303189,CZID-nr
1823,Tardigrada,100000,0.2833572411785823,CZID-nr
1824,Thermodesulfobacteriota,100000,0.0312021200455929,CZID-nr
1825,Thermodesulfobiota,100000,0.231464123684884,CZID-nr
1826,Thermomicrobiota,100000,0.2115727913025691,CZID-nr
1827,Thermoplasmatota,100000,0.2445919561159943,CZID-nr
1828,Thermoproteota,100000,0.1926187912106994,CZID-nr
1829,Thermosulfidibacterota,100000,0.8352183547632674,CZID-nr
1830,Thermotogota,100000,0.3201688283753252,CZID-nr
1831,Tubulinea,100000,0.5634957674315864,CZID-nr
1832,Uroviricota,100000,0.0608613964258503,CZID-nr
1833,Verrucomicrobiota,100000,0.0297034038030247,CZID-nr
1834,Vulcanimicrobiota,100000,0.4109775572205347,CZID-nr
1835,Xenacoelomorpha,100000,1.5459467304981909,CZID-nr
1836,Zoopagomycota,100000,0.2591096333969694,CZID-nr
1837,candidate division CPR1,100000,0.8516980536511326,CZID-nr
1839,candidate division CPR3,100000,0.2649573601315947,CZID-nr
1840,candidate division CSSED10-310,100000,0.757869572417804,CZID-nr
1841,candidate division FCPU426,100000,1.500685640775251,CZID-nr
1842,candidate division KD3-62,100000,1.1237018716599942,CZID-nr
1843,candidate division LCP-89,100000,1.3705975179410752,CZID-nr
1844,candidate division WOR-3,100000,0.3180819107068093,CZID-nr
1845,candidate division WWE3,100000,0.5428315983871915,CZID-nr
