,order,read count,relative error
1678,Surirellales,100K,
1679,Albuginales,100K,
1680,Trechisporales,100K,
1681,Methylacidiphilales,100K,
1682,Compsopogonales,100K,
1683,Violaceomycetales,100K,
1684,Togniniales,100K,
1685,Longimicrobiales,100K,
1686,Thermoanaerobaculales,100K,
1687,Tsukubamonadida,100K,
1688,Terrimicrobiales,100K,
1689,Entomoplasmatales,100K,
1690,Paraliales,100K,
1691,Kosmotogales,100K,
1692,Myriangiales,100K,
1693,Paraglomerales,100K,
1694,Armatimonadales,100K,
1695,Acidothermales,100K,
1696,Candidatus Mcinerneyibacteriales,100K,
1697,Prorocentrales,100K,
1698,Rhodymeniales,100K,
1699,Cercomonadida,100K,
1700,Candidatus Altiarchaeales,100K,
1701,Gloeomargaritales,100K,
1702,Auriculariales,100K,
1703,Chaetophorales,100K,
1704,Erythropeltidales,100K,
1705,Hildenbrandiales,100K,
1706,Pneumocystidales,100K,
1707,Entylomatales,100K,
1708,Myzocytiopsidales,100K,
1709,Urostylida,100K,
1710,Egibacterales,100K,
1711,Candidatus Gastranaerophilales,100K,
1712,Picocystales,100K,
1713,Neobodonida,100K,
1714,Methanococcales,100K,
1715,Sulfolobales,100K,
1716,Haplosporida,100K,
1717,Ahnfeltiales,100K,
1718,Patellariales,100K,
1719,Glaucocystales,100K,
1720,Thelephorales,100K,
1721,Phallales,100K,
1722,Cystofilobasidiales,100K,
1723,Desulfurococcales,100K,
1724,Prasiolales,100K,
1725,Endogenida,100K,
1726,Dictyoglomales,100K,
1727,Chlamydodontida,100K,
1728,Chaetosphaeriales,100K,
1729,Nassellaria,100K,
1730,Himatismenida,100K,
1731,Synhymeniida,100K,
1732,Acrosymphytales,100K,
1733,Rhabdonematales,100K,
1734,Umbilicariales,100K,
1735,Gloeophyllales,100K,
1736,Mytilinidiales,100K,
1737,Actinopolysporales,100K,
1738,Microthyriales,100K,
1739,Trypetheliales,100K,
1740,Acrospermales,100K,
1741,Thermogemmatisporales,100K,
1742,Mastogloiales,100K,
1743,Methanomassiliicoccales,100K,
1744,Caliciales,100K,
1745,Monomastigales,100K,
1746,Marsupiomonadales,100K,
1747,Phaeomoniellales,100K,
1748,Goniochloridales,100K,
1749,Acanthoecida,100K,
1750,Coprothermobacterales,100K,
1751,Metopida,100K,
1752,Thermotomaculales,100K,
1753,Labyrinthulida,100K,
1754,Lineolatales,100K,
1755,Candidatus Limnocylindrales,100K,
1756,Atribacterales,100K,
1757,Candidatus Aquicultorales,100K,
1758,Sphacelariales,100K,
1759,Dimargaritales,100K,
1760,Thermococcales,100K,
1761,Microascales,100K,
1762,Limnochordales,100K,
1763,Abditibacteriales,100K,
1764,Candidatus Termititenacales,100K,
1765,Phaeothamnales,100K,
1766,Phaeotrichales,100K,
1767,Colponemida,100K,
1768,Rotaliida,100K,
1769,Hibberdiales,100K,
1770,Plocamiales,100K,
1771,Oltmansiellopsidales,100K,
1772,Diplonemea,100K,
1773,Wallemiales,100K,
1774,Gomphales,100K,
1775,Prasinococcales,100K,
1776,Dactylopodida,100K,
1777,Elusimicrobiales,100K,
1778,Rhodellales,100K,
1779,Ceraceosorales,100K,
1780,Ralfsiales,100K,
1781,Chrysanthemodiscales,100K,
1782,Thermostichales,100K,
1783,Candidatus Anstonellales,100K,
1784,Candidatus Absconditabacterales,100K,
1785,Thermoleophilales,100K,
1786,Geastrales,100K,
1787,Xylonales,100K,
1788,Malawimonadida,100K,
1789,Trentepohliales,100K,
1790,Arthoniales,100K,
1791,Ochromonadales,100K,
1792,Mischococcales,100K,
1793,Tintinnida,100K,
1794,Ignatiales,100K,
1795,Kathablepharidacea,100K,
1796,Glissomonadida,100K,
1797,Dixoniellales,100K,
1798,Palmophyllales,100K,
1799,Dolichomastigales,100K,
1800,Mesoaciditogales,100K,
1801,Candidatus Babeliales,100K,
1802,Candidatus Methanoliparales,100K,
1803,Parabodonida,100K,
1804,Amphidiniales,100K,
1805,Tepidiformales,100K,
1806,Palmariales,100K,
1807,Haptorida,100K,
1808,Bonnemaisoniales,100K,
1809,Heteronematales,100K,
1810,Rhaponeidales,100K,
1811,Geoglossales,100K,
1812,Sticholonchida,100K,
1813,Spongomonadida,100K,
1814,Cyathomonadacea,100K,
1815,Thermofilales,100K,
1816,Desmarestiales,100K,
1817,Hysterangiales,100K,
1818,Acidilobales,100K,
1819,Candidatus Tiddalikarchaeales,100K,
1820,Cladophorales,100K,
1821,Acrochaetiales,100K,
1822,Loxodida,100K,
1823,Pedinomonadales,100K,
1824,Chlorosarcinales,100K,
1825,Euamoebida,100K,
1826,Corethrales,100K,
1827,Oxyrrhinales,100K,
1828,Candidatus Nanoperiomorbales,100K,
1829,Eremomycetales,100K,
1830,Sporolithales,100K,
1831,Stichotrichida,100K,
1832,Haloplasmatales,100K,
1833,Caldisericales,100K,
1834,Candidatus Eremiobacterales,100K,
1835,Oltmannsiellopsidales,100K,
1836,Culicoidibacterales,100K,
1837,Halymeniales,100K,
1838,Protosteliida,100K,
1839,Candidatus Nanohalobiales,100K,
1840,Thoracosphaerales,100K,
1841,Gloeochaetales,100K,
1842,Methanopyrales,100K,
1843,Sorogenida,100K,
1844,Trichonymphida,100K,
1845,Pseudoamphisiellida,100K,
1846,Candidatus Fermentibacterales,100K,
1847,Lagenidiales,100K,
1848,Vestibuliferida,100K,
1849,Entodiniomorphida,100K,
1850,Sarcinochrysidales,100K,
1851,Chrysomeridales,100K,
1852,Leptomitales,100K,
1853,Balliales,100K,
1854,Arcellinida,100K,
1855,Coccolithales,100K,
1856,Cryomonadida,100K,
1857,Fervidicoccales,100K,
1858,Amylocorticiales,100K,
1859,Pinguiochrysidales,100K,
1860,Miliolida,100K,
1861,Scotinosphaerales,100K,
1862,Hapalidiales,100K,
1863,Candidatus Peribacterales,100K,
1864,Candidatus Borkfalkiales,100K,
1865,Mycoplasmoidales,100K,
1866,Conexivisphaerales,100K,
1867,Exogenida,100K,
1868,Peltigerales,100K,
1869,Striatellales,100K,
1870,Collodaria,100K,
1871,Methanonatronarchaeales,100K,
1872,Candidatus Humimicrobiales,100K,
1873,Gelidiales,100K,
1874,Asterolamprales,100K,
1875,Candidatus Saccharimonales,100K,
1876,Orphellales,100K,
1877,Tetrasporales,100K,
1878,Alteromonadales,1M,0.0034258800283442402
1879,Flavobacteriales,1M,0.003441742211693
1880,Rhodobacterales,1M,0.0024364606017680678
1881,Oceanospirillales,1M,0.006024156454983448
1882,Sphingomonadales,1M,0.011934693846273598
1883,Pelagibacterales,1M,0.004774908453275154
1884,Hyphomicrobiales,1M,0.01940435720414842
1885,Vibrionales,1M,0.011470495456199178
1886,Saprospirales,1M,0.018200548204995816
1887,Burkholderiales,1M,0.019662871387365697
1888,Moraxellales,1M,0.008072773320847989
1889,Thalassiosirales,1M,0.022909156621028173
1890,Desulfobacterales,1M,0.014642540053372996
1891,Cellvibrionales,1M,0.006286565736569129
1892,Chromatiales,1M,0.020831990286534877
1893,Pirellulales,1M,0.02344063925721238
1894,Chlorellales,1M,0.03828542881046815
1895,Verrucomicrobiales,1M,0.02191386673627211
1896,Desulfuromonadales,1M,0.03846525298174482
1897,Pseudomonadales,1M,0.016356242712517267
1898,Micrococcales,1M,0.013771229117922354
1899,Gemmatimonadales,1M,0.09984567971057852
1900,Chaetocerotales,1M,0.014892867677475967
1901,Cytophagales,1M,0.01282981070678383
1902,Synechococcales,1M,0.015225567022539889
1903,Mamiellales,1M,0.011206180964799304
1904,Bacillariales,1M,0.01472027364213017
1905,Naviculales,1M,0.01825097960874331
1906,Pelagomonadales,1M,0.10644083276123995
1907,Corynebacteriales,1M,0.03372613141432647
1908,Suessiales,1M,0.07082736044443723
1909,Enterobacterales,1M,0.03373889272206455
1910,Cymbellales,1M,0.05195296943790182
1911,Sphingobacteriales,1M,0.00815118152956917
1912,Caulobacterales,1M,0.08471315483075827
1913,Ktedonobacterales,1M,0.26082026547865056
1914,Nitrospinales,1M,0.10847737300607724
1915,Ferrovales,1M,0.34142141565704703
1916,Rhodothermales,1M,0.043274491481406656
1917,Cryptosporangiales,1M,0.3391864972435442
1918,Hyphomonadales,1M,0.04108926620731737
1919,Viruses,1M,0.048320636363670205
1920,Streptomycetales,1M,0.056914951499335266
1921,Rhodospirillales,1M,0.02502516264470979
1922,Marinilabiliales,1M,0.0368421052631579
1923,Planctomycetales,1M,0.01456507612829922
1924,Bacillales,1M,0.041701561368115474
1925,Atractiellales,1M,0.6085806194501846
1926,Aeromonadales,1M,0.07597900041395769
1927,Desulfovibrionales,1M,0.10653212160391835
1928,Acidithiobacillales,1M,0.16992989923956026
1929,Triceratiales,1M,0.08500219713978456
1930,Anaerolineales,1M,0.055642988802531115
1931,Sporadotrichida,1M,0.11514422379913614
1932,Candidatus Actinomarinales,1M,0.07188774505464267
1933,Arenicellales,1M,0.028372311348980325
1934,Emcibacterales,1M,0.1592539958848076
1935,Isosphaerales,1M,0.09539940044316282
1936,Maricaulales,1M,0.03005756282764957
1937,Pseudanabaenales,1M,0.07238016916869484
1938,Rickettsiales,1M,0.02152292897440583
1939,Bangiales,1M,0.3609923831410727
1940,Nitrosomonadales,1M,0.03542867487262529
1941,Acidimicrobiales,1M,0.0271702968084103
1942,Propionibacteriales,1M,0.022259441413062065
1943,Hymenochaetales,1M,0.37267799624996495
1944,Neisseriales,1M,0.033995742063795326
1945,Campylobacterales,1M,0.06337158455486554
1946,Cyanidiales,1M,0.5303141512089015
1947,Bacteriovoracales,1M,0.10994113164047209
1948,Myxococcales,1M,0.0540692954883184
1949,Xanthomonadales,1M,0.026126019348983627
1950,Bacteroidales,1M,0.05363369062431707
1951,Chitinophagales,1M,0.046683717205217516
1952,Oscillatoriales,1M,0.05463340760227059
1953,Agaricales,1M,0.1724697322580387
1954,Nitrosopumilales,1M,0.08923995937817714
1955,Pleurocapsales,1M,0.03588111408857201
1956,Leptomyxida,1M,
1957,Thiotrichales,1M,0.015516735919772224
1958,Pseudonocardiales,1M,0.04949300218420178
1959,Pythiales,1M,0.3071875478891301
1960,Nitrospirales,1M,0.05451741561402871
1961,Chlorobiales,1M,0.16196776161994167
1962,Sneathiellales,1M,0.12477176135958529
1963,Puniceicoccales,1M,0.032185335610277685
1964,Methylococcales,1M,0.04521811290152427
1965,Hypocreales,1M,0.1163837597256226
1966,Helotiales,1M,0.2003863015262803
1967,Chromulinales,1M,0.3423265984407288
1968,Hydrogenophilales,1M,0.12283505009457912
1969,Eubacteriales,1M,0.020866372136262322
1970,Lactobacillales,1M,0.06385898174725506
1971,Deferribacterales,1M,0.18372443549727793
1972,Rhodocyclales,1M,0.10289800091168019
1973,Thermoflexales,1M,0.21029685178073054
1974,Balneolales,1M,0.09677148771134662
1975,Licmophorales,1M,0.1094641843113751
1976,Nostocales,1M,0.06224877670839426
1977,Actinomycetales,1M,0.08181761682024476
1978,Chlamydomonadales,1M,0.07030247431018706
1979,Bdellovibrionales,1M,0.10741865465031673
1980,Kordiimonadales,1M,0.043934597073363925
1981,Pyrenomonadales,1M,0.030847319063827965
1982,Phycisphaerales,1M,0.02677327973680749
1983,Saprolegniales,1M,0.12195457423605312
1984,Euplotida,1M,0.25124043475396896
1985,Sphaeropleales,1M,0.0721524466289922
1986,Eutreptiales,1M,0.09965360673433912
1987,Syndiniales,1M,0.12763157743647072
1988,Pasteurellales,1M,0.07099122651079269
1989,Eustigmatales,1M,0.16586843974099483
1990,Erysipelotrichales,1M,0.1380762040688991
1991,Nevskiales,1M,0.0840455322389427
1992,Craspedida,1M,0.06674829783581465
1993,Chroococcales,1M,0.11027243835533547
1994,Laminariales,1M,0.4000000000000001
1995,Peridiniales,1M,0.13911638926886313
1996,Taphrinales,1M,0.22017369119317784
1997,Eurotiales,1M,0.23485282924218992
1998,Bryopsidales,1M,0.22009749333964365
1999,Eupodiscales,1M,0.10622752407755945
2000,Fragilariales,1M,0.0564164694907535
2001,Oxymonadida,1M,0.34809979802889157
2002,Isochrysidales,1M,0.12472191289246473
2003,Pavlovales,1M,0.25905796638757855
2004,Rubrobacterales,1M,0.18350858476348597
2005,Bifidobacteriales,1M,0.19348406842265348
2006,Micromonosporales,1M,0.06505819318717421
2007,Streptosporangiales,1M,0.08981388068143065
2008,Pleosporales,1M,0.07114448426867855
2009,Deinococcales,1M,0.12862041003100252
2010,Legionellales,1M,0.035200376279439415
2011,Leptocylindrales,1M,0.1060222389620267
2012,Herpetosiphonales,1M,0.5947617141331808
2013,Eunotiales,1M,0.09564610564542442
2014,Acidobacteriales,1M,0.16311056623523493
2015,Coscinodiscales,1M,0.10292174696944528
2016,Fibrobacterales,1M,0.18108895570007358
2017,Opitutales,1M,0.05756378078793703
2018,Cymatosirales,1M,0.20388857199103358
2019,Biddulphiales,1M,0.11309507509657328
2020,Desulfarculales,1M,0.14648299586945138
2021,Anaulales,1M,0.1558511327248758
2022,Holophagales,1M,0.37679611017362596
2023,Kineosporiales,1M,0.18271725940866435
2024,Ignavibacteriales,1M,0.14878962480329833
2025,Geodermatophilales,1M,0.06625778503854307
2026,Petrotogales,1M,0.26082026547865056
2027,Acidiferrobacterales,1M,0.21326099647076505
2028,Micropepsales,1M,0.2507385540462557
2029,Kiritimatiellales,1M,0.11263143079803298
2030,Immundisolibacterales,1M,0.3423265984407288
2031,Phototrophicales,1M,0.06588078458684123
2032,Candidatus Cryosericales,1M,0.39123039821797584
2033,Stephanodiscales,1M,0.06196605571190965
2034,Syntrophales,1M,0.12478354962115544
2035,Ectocarpales,1M,0.10682299661688723
2036,Brachyspirales,1M,0.0652173913043478
2037,Diversisporales,1M,0.09944717150770091
2038,Parachlamydiales,1M,0.08751703485271563
2039,Spirochaetales,1M,0.11053894395862432
2040,Ceramiales,1M,0.2568505834570407
2041,Tribonematales,1M,0.22429820066838033
2042,Peronosporales,1M,0.06483381740893274
2043,Saccharomycetales,1M,0.05773502691896252
2044,Sordariales,1M,0.598938903938363
2045,Hymenostomatida,1M,0.20663905019701997
2046,Chlamydiales,1M,0.2837393596808842
2047,Boletales,1M,0.2740682007909842
2048,Zoopagales,1M,0.2614562582918986
2049,Thermodesulfobacteriales,1M,0.06481090123120987
2050,Fusobacteriales,1M,0.056915648063542545
2051,Syntrophobacterales,1M,0.06353667351380257
2052,Mortierellales,1M,0.24166091947189144
2053,Parvularculales,1M,0.136300328086151
2054,Stylonematales,1M,0.5
2055,Hemiaulales,1M,0.15900493671225968
2056,Russulales,1M,0.5773502691896257
2057,Caldilineales,1M,0.0472689280527726
2058,Cryptomonadales,1M,0.2742211491821466
2059,Candidatus Brocadiales,1M,0.16122170624121007
2060,Archaeosporales,1M,0.18165166335280725
2061,Magnetococcales,1M,0.24088213206319822
2062,Ardenticatenales,1M,0.16648414080805837
2063,Leptospirales,1M,0.15636409713467234
2064,Spirulinales,1M,0.13126015021408252
2065,Calditrichales,1M,0.21502123350817015
2066,Kangiellales,1M,0.11550831645077997
2067,Rhizosoleniales,1M,0.07897630256644894
2068,Mycoplasmatales,1M,0.15407776014853217
2069,Mucorales,1M,0.20154656421606224
2070,Cantharellales,1M,0.14649921068213667
2071,Xylariales,1M,0.22009749333964362
2072,Pyramimonadales,1M,0.3905288278548064
2073,Prymnesiales,1M,0.09437123097427287
2074,Methanosarcinales,1M,0.16775044239829662
2075,Cardiobacteriales,1M,0.16365677589716177
2076,Lentisphaerales,1M,0.11377260444791185
2077,Thalassionemales,1M,0.24989793835051294
2078,Solirubrobacterales,1M,0.03950789907714803
2079,Salinisphaerales,1M,0.2652188937362983
2080,Thoreales,1M,0.280056016805602
2081,Dehalococcoidales,1M,0.4750730937913075
2082,Rhodothalassiales,1M,0.3364055948997213
2083,Oligoflexales,1M,0.3085924333823311
2084,Veillonellales,1M,0.3010091508172794
2085,Trebouxiales,1M,0.2749851363402859
2086,Miltoncostaeales,1M,0.33238848314186065
2087,Gemmatales,1M,0.13913095475238327
2088,Chytridiales,1M,0.1515978289830366
2089,Ophiostomatales,1M,0.6011057519272296
2090,Ustilaginales,1M,0.3912303982179758
2091,Heterotrichida,1M,0.1333783360267401
2092,Georgefischeriales,1M,0.34641016151377546
2093,Thermales,1M,0.3378398173506196
2094,Frankiales,1M,0.15471102134617398
2095,Placidida,1M,0.43301270189221935
2096,Acholeplasmatales,1M,0.18388132451298364
2097,Catenulisporales,1M,0.3850753673004298
2098,Synurales,1M,0.45912832255051234
2099,Rhizophydiales,1M,0.18388559489397874
2100,Euzebyales,1M,0.04022403973721511
2101,Candidatus Nanopelagicales,1M,0.11726039399558573
2102,Capsulimonadales,1M,0.2916610405434508
2103,Eubodonida,1M,0.28523840334983314
2104,Salsipaludibacterales,1M,0.592364296885714
2105,Methanomicrobiales,1M,0.32322569834560794
2106,Neocallimastigales,1M,0.1685499656158105
2107,Dictyochales,1M,0.3535533905932738
2108,Synergistales,1M,0.3440487269586881
2109,Chattonellales,1M,0.13975424859373686
2110,Toxariales,1M,0.2630668208823282
2111,Bacteroidetes Order II. Incertae sedis,1M,0.12006260379509372
2112,Gaiellales,1M,0.31622776601683794
2113,Haloferacales,1M,0.4973890160963884
2114,Fimbriimonadales,1M,0.28523840334983314
2115,Egicoccales,1M,0.5832981110808885
2116,Holosporales,1M,0.13037728797549006
2117,Koleobacterales,1M,0.4714045207910316
2118,Vicinamibacterales,1M,0.0909413072319648
2119,Peniculida,1M,0.12547073654266064
2120,Sedimentisphaerales,1M,0.32478053698621223
2121,Selenomonadales,1M,0.13792444658457315
2122,Dictyotales,1M,0.2507385540462557
2123,Diaporthales,1M,0.23515994789002728
2124,Monoblepharidales,1M,0.6976872406904875
2125,Haemosporida,1M,0.3716387939698128
2126,Philasterida,1M,0.3045125005613616
2127,Bryobacterales,1M,0.2484519974999766
2128,Mariprofundales,1M,0.2402398419515374
2129,Bradymonadales,1M,0.3689194112886344
2130,Chthoniobacterales,1M,0.2524814096148138
2131,Acytosteliales,1M,0.3813825323750947
2132,Dictyosteliales,1M,0.12654857935310093
2133,Chloropicales,1M,0.28884214365396427
2134,Minwuiales,1M,0.15407776014853214
2135,Pelobiontida,1M,0.41833001326703784
2136,Thraustochytrida,1M,0.1103736667505583
2137,Trypanosomatida,1M,0.2430366747211531
2138,Tichowtungiales,1M,0.40620192023179796
2139,Ulvales,1M,0.5863019699779287
2140,Entomophthorales,1M,0.44628203812223394
2141,Tremellales,1M,0.3951031760728878
2142,Piroplasmida,1M,0.2777777777777778
2143,Schizosaccharomycetales,1M,0.4714045207910318
2144,Chlorodendrales,1M,0.3364055948997212
2145,Glomerales,1M,0.1647570678921979
2146,Coriobacteriales,1M,0.4298866957306396
2147,Lithodesmiales,1M,0.21461494143372242
2148,Atheliales,1M,
2149,Orbales,1M,0.07383935109703758
2150,Longamoebia,1M,0.436267369977398
2151,Tissierellales,1M,0.32213709714407135
2152,Synchytriales,1M,0.49149365627723657
2153,Cavosteliida,1M,0.22231963567837024
2154,Thermoplasmatales,1M,0.24996408819919708
2155,Thermotogales,1M,0.20360275448198895
2156,Fucales,1M,0.4
2157,Dasycladales,1M,0.4
2158,Kickxellales,1M,0.46565731465733207
2159,Polyporales,1M,0.48518103195707996
2160,Physariida,1M,
2161,Batrachospermales,1M,0.692820323027551
2162,Corallinales,1M,0.7071067811865476
2163,Gracilariales,1M,0.44946657497549475
2164,Aquificales,1M,0.286204588459511
2165,Spizellomycetales,1M,0.3232256983456079
2166,Eugregarinorida,1M,0.47075115315785054
2167,Opalinata,1M,0.4459849843997147
2168,Harpellales,1M,0.22821773229381925
2169,Thermoanaerobacterales,1M,0.3840081732097726
2170,Glycomycetales,1M,0.20327890704543541
2171,Candidatus Poseidoniales,1M,0.34881407373398
2172,Capnodiales,1M,0.17320508075688773
2173,Malasseziales,1M,0.30900827029565264
2174,Thaumatomonadida,1M,0.2828427124746191
2175,Chrysiogenales,1M,0.38540102570865575
2176,Cenarchaeales,1M,
2177,Desulfurellales,1M,0.4762804847871009
2178,Leucosporidiales,1M,
2179,Phaeocystales,1M,
2180,Botryosphaeriales,1M,0.3849001794597505
2181,Acanthopleuribacterales,1M,0.1590049367122598
2182,Methanophagales,1M,0.23094010767585038
2183,Nitriliruptorales,1M,0.10756371934897527
2184,Basidiobolales,1M,0.3510981290092154
2185,Natrialbales,1M,0.373784196356531
2186,Tepidisphaerales,1M,0.15713484026367722
2187,Acidaminococcales,1M,0.42377366716560716
2188,Chitinispirillales,1M,0.8660254037844387
2189,Umbelopsidales,1M,0.21114359724058107
2190,Sessilida,1M,0.7071067811865475
2191,Silvanigrellales,1M,0.2614562582918985
2192,Iodidimonadales,1M,
2193,Olpidiales,1M,0.6666666666666666
2194,Sporichthyales,1M,0.5161781759209239
2195,Candidatus Acidulodesulfobacterales,1M,0.5592469952052407
2196,Acanthocystida,1M,0.5590169943749475
2197,Nephroselmidales,1M,0.29614946106471113
2198,Mycosphaerellales,1M,0.2161314478926334
2199,Nephromycida,1M,0.52704627669473
2200,Trueperales,1M,0.24355108217708596
2201,Thermosediminibacterales,1M,0.425523159002817
2202,Thermodesulfovibrionales,1M,0.5336321894427541
2203,Candidatus Uabimicrobiales,1M,0.21029685178073057
2204,Candidatus Sulfidibacteriales,1M,0.5023358549160464
2205,Plasmodiophorida,1M,0.1613153565718017
2206,Eucoccidiorida,1M,0.310102655212298
2207,Pucciniales,1M,0.2671581119676576
2208,Chroococcidiopsidales,1M,0.2478642228476387
2209,Methanobacteriales,1M,0.2614562582918985
2210,Halobacteriales,1M,0.2614562582918986
2211,Endogonales,1M,0.3637652289278589
2212,Perkinsida,1M,0.33086184748585246
2213,Onygenales,1M,0.6123724356957946
2214,Jakobida,1M,0.24845199749997662
2215,Aggregatilineales,1M,0.47075115315785043
2216,Porphyridiales,1M,0.27081698014469824
2217,Gymnodiniales,1M,0.49215295678475035
2218,Erysiphales,1M,0.4648111258522642
2219,Pezizales,1M,0.2874309805554531
2220,Exobasidiales,1M,0.5303300858899105
2221,Gigartinales,1M,0.2931509849889644
2222,Rhodogorgonales,1M,
2223,Chaetothyriales,1M,0.28251577811040474
2224,Pedinellales,1M,0.12448239943299226
2225,Trichomonadida,1M,0.3423265984407288
2226,Ostropales,1M,
2227,Gonyaulacales,1M,0.49215295678475035
2228,Halanaerobiales,1M,0.2606791152126178
2229,Euglenales,1M,0.38400817320977254
2230,Filobasidiales,1M,0.40824829046386313
2231,Microstromatales,1M,0.4750730937913075
2232,Thalassiophysales,1M,0.5004723666617973
2233,Cyclophorales,1M,0.686978002202548
2234,Sporidiobolales,1M,0.3431159160632974
2235,Nautiliales,1M,0.3440104580768907
2236,Rhopalodiales,1M,0.34881407373397993
2237,Victivallales,1M,0.4750730937913075
2238,Coniochaetales,1M,0.2828427124746191
2239,Sebacinales,1M,0.3061862178478973
2240,Corticiales,1M,0.4714045207910316
2241,Rhizochromulinales,1M,0.4707511531578505
2242,Magnaporthales,1M,0.4
2243,Nitrososphaerales,1M,0.5926547641093317
2244,Venturiales,1M,0.4707511531578505
2245,Jiangellales,1M,0.31180478223116176
2246,Desulfurobacteriales,1M,0.5704500180914152
2247,Nakamurellales,1M,0.33026053678976675
2248,Endomicrobiales,1M,0.57282196186948
2249,Cocconeidales,1M,
2250,Mastigamoebida,1M,0.2608202654786505
2251,Aulographales,1M,0.1767766952966369
2252,Cladosporiales,1M,0.5000000000000001
2253,Motilibacterales,1M,0.325892233115741
2254,Methanotrichales,1M,0.373784196356531
2255,Melosirales,1M,0.3431159160632974
2256,Lecanorales,1M,0.5000000000000001
2257,Mixiales,1M,0.6123724356957945
2258,Florenciellales,1M,0.25
2259,Jatrophihabitantales,1M,0.46565731465733207
2260,Syntrophorhabdales,1M,0.3401506715249038
2261,Vaucheriales,1M,0.7468943965979538
2262,Dacrymycetales,1M,0.6666666666666669
2263,Ulotrichales,1M,0.6319062870042959
2264,Oedogoniales,1M,
2265,Tilletiales,1M,0.7071067811865476
2266,Colpodida,1M,
2267,Thermomicrobiales,1M,0.3431159160632973
2268,Tabellariales,1M,
2269,Dinophysiales,1M,
2270,Methanocellales,1M,0.49487165930539356
2271,Jaapiales,1M,0.6666666666666669
2272,Parmales,1M,0.38213201686406945
2273,Chthonomonadales,1M,0.3849001794597505
2274,Chitinivibrionales,1M,0.5926547641093317
2275,Kallotenuales,1M,0.37416573867739417
2276,Eggerthellales,1M,0.48445214165180495
2277,Blastocatellales,1M,0.5590169943749473
2278,Trichosporonales,1M,0.3849001794597505
2279,Candidatus Sumerlaeales,1M,
2280,Chloroflexales,1M,0.28841651995170764
2281,Glomerellales,1M,0.3893205484023766
2282,Caulochytriales,1M,0.52704627669473
2283,Nemaliales,1M,0.4255231590028169
2284,Blastocladiales,1M,0.17496355305594125
2285,Dothideales,1M,0.4677071733467427
2286,Bicosoecida,1M,0.5270462766947299
2287,Microthamniales,1M,
2288,Microbotryales,1M,
2289,Sphaerobacterales,1M,0.6236095644623236
2290,Balbianiales,1M,0.4714045207910316
2291,Verrucariales,1M,
2292,Orbiliales,1M,0.49215295678475035
2293,Gloeobacterales,1M,0.42695628191498325
2294,Natranaerobiales,1M,
2295,Telonemida,1M,0.43005694924258203
2296,Tritrichomonadida,1M,0.5289946984105814
2297,Candidatus Geothermincolales,1M,
2298,Archaeoglobales,1M,
2299,Thermoproteales,1M,0.43301270189221935
2300,Diplomonadida,1M,0.6546536707079772
2301,Neolectales,1M,0.5471012044321932
2302,Chaetopeltidales,1M,0.2828427124746191
2303,Euglyphida,1M,0.5454545454545455
2304,Surirellales,1M,0.372677996249965
2305,Albuginales,1M,0.14678246079545182
2306,Trechisporales,1M,0.2020305089104421
2307,Methylacidiphilales,1M,0.46481112585226425
2308,Compsopogonales,1M,0.24845199749997662
2309,Violaceomycetales,1M,
2310,Togniniales,1M,
2311,Longimicrobiales,1M,0.4074501503251656
2312,Thermoanaerobaculales,1M,0.4714045207910316
2313,Tsukubamonadida,1M,
2314,Terrimicrobiales,1M,0.4
2315,Entomoplasmatales,1M,1.0865337342004413
2316,Paraliales,1M,0.11907012119677532
2317,Kosmotogales,1M,0.372677996249965
2318,Myriangiales,1M,0.3355481971231445
2319,Paraglomerales,1M,0.2630668208823282
2320,Armatimonadales,1M,0.4937179676991846
2321,Acidothermales,1M,0.3333333333333333
2322,Candidatus Mcinerneyibacteriales,1M,0.7071067811865475
2323,Prorocentrales,1M,
2324,Rhodymeniales,1M,0.5000000000000001
2325,Cercomonadida,1M,0.49487165930539356
2326,Candidatus Altiarchaeales,1M,0.29880715233359845
2327,Gloeomargaritales,1M,0.5590169943749475
2328,Auriculariales,1M,0.3726779962499649
2329,Chaetophorales,1M,0.6123724356957945
2330,Erythropeltidales,1M,
2331,Hildenbrandiales,1M,0.37267799624996495
2332,Pneumocystidales,1M,0.5590169943749475
2333,Entylomatales,1M,0.43301270189221935
2334,Myzocytiopsidales,1M,0.4714045207910316
2335,Urostylida,1M,0.2857142857142857
2336,Egibacterales,1M,0.3849001794597506
2337,Candidatus Gastranaerophilales,1M,0.5592469952052407
2338,Picocystales,1M,0.4750730937913075
2339,Neobodonida,1M,
2340,Methanococcales,1M,0.5000000000000001
2341,Sulfolobales,1M,0.692820323027551
2342,Haplosporida,1M,
2343,Ahnfeltiales,1M,
2344,Patellariales,1M,0.7071067811865475
2345,Glaucocystales,1M,0.692820323027551
2346,Thelephorales,1M,
2347,Phallales,1M,0.3726779962499649
2348,Cystofilobasidiales,1M,
2349,Desulfurococcales,1M,
2350,Prasiolales,1M,
2351,Endogenida,1M,
2352,Dictyoglomales,1M,
2353,Chlamydodontida,1M,
2354,Chaetosphaeriales,1M,0.4330127018922193
2355,Nassellaria,1M,
2356,Himatismenida,1M,
2357,Synhymeniida,1M,
2358,Acrosymphytales,1M,
2359,Rhabdonematales,1M,
2360,Umbilicariales,1M,
2361,Gloeophyllales,1M,0.692820323027551
