,class,read count,relative error,type
3300,Caldilineae,1000,0.9305725137621056,CZID-nt
3302,Calditrichia,1000,0.455477008429761,CZID-nt
3310,Candidatus Babeliae,1000,0.5332775233554032,CZID-nt
3311,Candidatus Bathyarchaeia,1000,0.6030257742891718,CZID-nt
3312,Candidatus Binatia,1000,0.3697615118630657,CZID-nt
3313,Candidatus Bipolaricaulia,1000,0.2590626229313633,CZID-nt
3315,Candidatus Brocadiia,1000,0.3678218120400409,CZID-nt
3316,Candidatus Cloacimonadia,1000,0.5856289957927031,CZID-nt
3319,Candidatus Dadabacteria,1000,1.3221457350229189,CZID-nt
3321,Candidatus Desulfofervidia,1000,0.5732041414596757,CZID-nt
3324,Candidatus Entotheonellia,1000,0.5332080198425057,CZID-nt
3330,Candidatus Izimaplasma,1000,0.8010381531472182,CZID-nt
3339,Candidatus Methanoliparia,1000,1.969712439449517,CZID-nt
3341,Candidatus Methylomirabilia,1000,1.3988096165707549,CZID-nt
3351,Candidatus Peribacteria,1000,0.4658477240699655,CZID-nt
3354,Candidatus Poseidoniia,1000,1.1818580295391192,CZID-nt
3355,Candidatus Saccharimonadia,1000,0.4808071879590228,CZID-nt
3357,Candidatus Sumerlaeia,1000,0.2077448024156805,CZID-nt
3361,Candidatus Thermofonsia,1000,0.9115833552292292,CZID-nt
3362,Candidatus Uabimicrobiia,1000,0.9280889590381411,CZID-nt
3365,Caudoviricetes,1000,0.3720761823847336,CZID-nt
3366,Centroplasthelida,1000,0.5872224678712541,CZID-nt
3368,Cephalopoda,1000,0.5060359718421348,CZID-nt
3369,Cestoda,1000,1.5548589865953562,CZID-nt
3370,Charophyceae,1000,1.2537561717325478,CZID-nt
3371,Chilopoda,1000,1.731283426361234,CZID-nt
3374,Chitinophagia,1000,1.6196495447335475,CZID-nt
3375,Chlamydiia,1000,0.3690700741449522,CZID-nt
3376,Chlorarachniophyceae,1000,0.9591296718686316,CZID-nt
3377,Chlorobiia,1000,0.238364245558296,CZID-nt
3378,Chlorodendrophyceae,1000,1.1801323863435358,CZID-nt
3379,Chloroflexia,1000,0.3851423385047747,CZID-nt
3380,Chlorokybophyceae,1000,0.8276019483721039,CZID-nt
3381,Chlorophyceae,1000,1.435255776765337,CZID-nt
3382,Chloropicophyceae,1000,1.0472376231291376,CZID-nt
3383,Choanoflagellata,1000,1.2822439515839126,CZID-nt
3384,Chromadorea,1000,0.468637506223803,CZID-nt
3386,Chrysiogenia,1000,0.5358167339606009,CZID-nt
3387,Chrysomerophyceae,1000,0.2697296940415159,CZID-nt
3388,Chrysophyceae,1000,0.562763081813858,CZID-nt
3389,Chthonomonadia,1000,0.6887504697376975,CZID-nt
3390,Chytridiomycetes,1000,0.4277992730019109,CZID-nt
3391,Clitellata,1000,1.1643909147756588,CZID-nt
3392,Clostridia,1000,0.4556080408825144,CZID-nt
3393,Coleochaetophyceae,1000,0.5982543409083342,CZID-nt
3394,Collembola,1000,0.2819705426839398,CZID-nt
3395,Colpodea,1000,0.7899175642753392,CZID-nt
3396,Compsopogonophyceae,1000,0.9141736683893236,CZID-nt
3399,Conoidasida,1000,0.5831320805276281,CZID-nt
3401,Coriobacteriia,1000,0.7980422471476963,CZID-nt
3402,Coscinodiscophyceae,1000,0.1671653133884284,CZID-nt
3404,Cryptophyceae,1000,0.3753176694369604,CZID-nt
3405,Cubozoa,1000,0.0030035207654175,CZID-nt
3407,Cyanophyceae,1000,0.5617382676395327,CZID-nt
3408,Cystobasidiomycetes,1000,0.2673304241075859,CZID-nt
3409,Cytophagia,1000,0.1600054601440837,CZID-nt
3410,Dacrymycetes,1000,0.5207918283906431,CZID-nt
3411,Deferribacteres,1000,1.644012218453457,CZID-nt
3413,Dehalococcoidia,1000,0.80931587967308,CZID-nt
3414,Deinococci,1000,0.176560611578211,CZID-nt
3415,Deltaproteobacteria,1000,0.6234635375228063,CZID-nt
3416,Demospongiae,1000,0.7696439792540486,CZID-nt
3417,Desulfarculia,1000,0.4824764976047705,CZID-nt
3418,Desulfobaccia,1000,0.7542178577043132,CZID-nt
3419,Desulfobacteria,1000,0.2426764490631444,CZID-nt
3420,Desulfobulbia,1000,1.1305574203825026,CZID-nt
3421,Desulfomonilia,1000,2.451231258118752,CZID-nt
3422,Desulfovibrionia,1000,1.2739045441755,CZID-nt
3423,Desulfurellia,1000,2.6233992417147483,CZID-nt
3425,Desulfuromonadia,1000,0.5987692786500708,CZID-nt
3426,Dethiobacteria,1000,0.6890040165461079,CZID-nt
3427,Developea,1000,0.3884597662894647,CZID-nt
3428,Dictyochophyceae,1000,0.4208932096831137,CZID-nt
3429,Dictyoglomia,1000,0.65947318703582,CZID-nt
3431,Dinophyceae,1000,0.2803886740408813,CZID-nt
3432,Diplonemea,1000,1.193423540023988,CZID-nt
3434,Dipodascomycetes,1000,0.60394318574981,CZID-nt
3436,Dothideomycetes,1000,0.3063053398688193,CZID-nt
3438,Echinamoebida,1000,1.3083227453653934,CZID-nt
3439,Elardia,1000,0.7054472790066502,CZID-nt
3440,Ellioviricetes,1000,0.0028540493296628,CZID-nt
3441,Elusimicrobia,1000,0.2042098180348675,CZID-nt
3443,Endomicrobiia,1000,0.4584959306194443,CZID-nt
3445,Enoplea,1000,1.3830493783546205,CZID-nt
3446,Entomophthoromycetes,1000,0.2122791136970162,CZID-nt
3447,Epsilonproteobacteria,1000,0.87936173814475,CZID-nt
3448,Erysipelotrichia,1000,2.9352450559716163,CZID-nt
3449,Euglenida,1000,0.5939131334500092,CZID-nt
3450,Eumycetozoa,1000,0.9604019253315474,CZID-nt
3451,Eurotatoria,1000,0.7195568330137273,CZID-nt
3452,Eurotiomycetes,1000,0.5367486792783013,CZID-nt
3453,Eustigmatophyceae,1000,0.3395385044834597,CZID-nt
3454,Eutardigrada,1000,0.4354604386701478,CZID-nt
3455,Exobasidiomycetes,1000,1.3722750822476075,CZID-nt
3456,Faserviricetes,1000,0.6039837204627001,CZID-nt
3457,Fibrobacteria,1000,1.176198376751579,CZID-nt
3458,Filasterea,1000,0.7591085832725345,CZID-nt
3459,Fimbriimonadia,1000,0.4214033461677479,CZID-nt
3460,Flabellinia,1000,0.5683782067352512,CZID-nt
3461,Flavobacteriia,1000,0.0888735117118626,CZID-nt
3462,Florideophyceae,1000,0.5306234497020519,CZID-nt
3463,Fragilariophyceae,1000,0.3303519123216787,CZID-nt
3464,Fusobacteriia,1000,0.8592202606535569,CZID-nt
3465,Gammaproteobacteria,1000,0.0325944001847534,CZID-nt
3466,Gastropoda,1000,1.2912355347005364,CZID-nt
3467,Gemmatimonadia,1000,2.2530926979858625,CZID-nt
3468,Geoglossomycetes,1000,0.4712172426522159,CZID-nt
3469,Glaucocystophyceae,1000,0.3729959330957331,CZID-nt
3470,Glomeromycetes,1000,0.9386979327120496,CZID-nt
3471,Gnetopsida,1000,0.1850797720835672,CZID-nt
3472,Gordioida,1000,0.4370788118418055,CZID-nt
3473,Gymnolaemata,1000,0.8403545689449582,CZID-nt
3474,Halobacteria,1000,0.989131705195466,CZID-nt
3475,Haplomitriopsida,1000,0.2677387196932574,CZID-nt
3476,Harpellomycetes,1000,0.2048855293246041,CZID-nt
3477,Herviviricetes,1000,0.4707614514804169,CZID-nt
3478,Heterotrichea,1000,1.1345691522886772,CZID-nt
3480,Hexanauplia,1000,0.2994744417984168,CZID-nt
3481,Holophagae,1000,2.2235809763334053,CZID-nt
3482,Homoscleromorpha,1000,1.14434869419405,CZID-nt
3483,Hydrogenophilia,1000,0.7872529383706526,CZID-nt
3484,Hydrozoa,1000,1.5544260422682217,CZID-nt
3485,Hyphochytriomycetes,1000,0.2695369881328393,CZID-nt
3486,Ichthyosporea,1000,1.3757279582114994,CZID-nt
3487,Ichthyostraca,1000,1.3706640336118858,CZID-nt
3488,Ignavibacteria,1000,1.5117035564978352,CZID-nt
3489,Imbricatea,1000,0.9761813375889992,CZID-nt
3490,Insecta,1000,0.1775030948857599,CZID-nt
3492,Jungermanniopsida,1000,0.3491000658319677,CZID-nt
3493,Kickxellomycetes,1000,0.919064956878301,CZID-nt
3494,Kinetoplastea,1000,0.317110667311452,CZID-nt
3495,Kiritimatiellia,1000,1.2074655191588342,CZID-nt
3496,Klebsormidiophyceae,1000,0.224120713226471,CZID-nt
3497,Ktedonobacteria,1000,0.4486892594549985,CZID-nt
3499,Lecanoromycetes,1000,2.2155347751745627,CZID-nt
3500,Lentisphaeria,1000,0.1670674583051339,CZID-nt
3501,Leotiomycetes,1000,1.7051488091820397,CZID-nt
3503,Limnochordia,1000,0.5861470470729454,CZID-nt
3504,Lingulata,1000,0.6963643428688259,CZID-nt
3505,Lipomycetes,1000,0.4935117008049474,CZID-nt
3506,Litostomatea,1000,0.6500419246971376,CZID-nt
3507,Longimicrobiia,1000,0.793046275037808,CZID-nt
3508,Lycopodiopsida,1000,1.1545134895223794,CZID-nt
3509,Magnoliopsida,1000,0.609300416683744,CZID-nt
3510,Malacostraca,1000,2.03937990339144,CZID-nt
3511,Malasseziomycetes,1000,3.2320353718913344,CZID-nt
3512,Malgrandaviricetes,1000,0.7908547033265321,CZID-nt
3513,Mamiellophyceae,1000,0.2594596226365858,CZID-nt
3514,Marchantiopsida,1000,0.7206857189852283,CZID-nt
3516,Mediophyceae,1000,0.7131180172358322,CZID-nt
3517,Megaviricetes,1000,0.7565129135298536,CZID-nt
3518,Merostomata,1000,0.7330682656101556,CZID-nt
3519,Mesostigmatophyceae,1000,0.304192553653882,CZID-nt
3520,Methanobacteria,1000,0.5176838446370225,CZID-nt
3521,Methanococci,1000,0.7424856493633347,CZID-nt
3522,Methanomicrobia,1000,0.2960809885383667,CZID-nt
3525,Methylacidiphilae,1000,0.4377502207836778,CZID-nt
3526,Microbotryomycetes,1000,0.6024814165525293,CZID-nt
3527,Mixiomycetes,1000,0.0020744710004406,CZID-nt
3528,Mollicutes,1000,0.446912133526067,CZID-nt
3531,Monogenea,1000,0.2075167300605946,CZID-nt
3532,Mortierellomycetes,1000,0.3256011706242385,CZID-nt
3533,Mucoromycetes,1000,0.9112822540391816,CZID-nt
3534,Myxococcia,1000,0.5887909498909479,CZID-nt
3536,Naldaviricetes,1000,0.4982347289060924,CZID-nt
3538,Nassophorea,1000,0.7314433108209705,CZID-nt
3539,Nebulidea,1000,0.5766397894948228,CZID-nt
3540,Negativicutes,1000,0.5647828146005688,CZID-nt
3541,Neocallimastigomycetes,1000,0.2076631786943479,CZID-nt
3543,Nephroselmidophyceae,1000,2.1234345446942107,CZID-nt
3544,Nitriliruptoria,1000,2.2734667596985854,CZID-nt
3545,Nitrososphaeria,1000,0.2512194472864532,CZID-nt
3546,Nitrospinia,1000,0.5538478922472173,CZID-nt
3547,Nitrospiria,1000,0.6982388249494231,CZID-nt
3548,Oligoflexia,1000,1.398591788252689,CZID-nt
3549,Oligohymenophorea,1000,2.463997344666489,CZID-nt
3551,Olisthodiscophyceae,1000,0.2559443073648689,CZID-nt
3553,Opitutia,1000,0.6823356318546013,CZID-nt
3554,Orbiliomycetes,1000,1.2952458798236994,CZID-nt
3555,Ostracoda,1000,0.2409560375262316,CZID-nt
3557,Palmophyllophyceae,1000,1.9721084062029892,CZID-nt
3561,Pedinophyceae,1000,0.603808264244992,CZID-nt
3562,Pelagophyceae,1000,1.2008959316437675,CZID-nt
3563,Pezizomycetes,1000,0.9550083027719876,CZID-nt
3564,Phaeophyceae,1000,0.830666367183276,CZID-nt
3567,Phycisphaerae,1000,0.1980736756709549,CZID-nt
3569,Phyllopharyngea,1000,1.1604189694814295,CZID-nt
3571,Phytomyxea,1000,0.5458108939296362,CZID-nt
3572,Pichiomycetes,1000,0.3924070940006106,CZID-nt
3575,Pilidiophora,1000,0.4309948040064994,CZID-nt
3577,Pinopsida,1000,1.514428185644444,CZID-nt
3579,Planctomycetia,1000,0.1013081559316349,CZID-nt
3580,Pneumocystomycetes,1000,0.705945674169189,CZID-nt
3581,Pokkesviricetes,1000,1.3902627011707462,CZID-nt
3583,Polychaeta,1000,2.280664775333063,CZID-nt
3584,Polycystinea,1000,0.2203146345169171,CZID-nt
3586,Polypodiopsida,1000,3.0966130074391263,CZID-nt
3587,Polytrichopsida,1000,0.991352297148581,CZID-nt
3589,Priapulimorpha,1000,1.2543911194506412,CZID-nt
3590,Promethearchaeia,1000,0.3219205358579677,CZID-nt
3591,Prostomatea,1000,0.3971559826423034,CZID-nt
3593,Pucciniomycetes,1000,0.7089045112284852,CZID-nt
3594,Pycnogonida,1000,0.2684974688037244,CZID-nt
3595,Pyramimonadophyceae,1000,0.998385959324478,CZID-nt
3597,Raphidophyceae,1000,0.4618524578394014,CZID-nt
3598,Remipedia,1000,0.2717712326785005,CZID-nt
3600,Revtraviricetes,1000,0.7022269177978523,CZID-nt
3601,Rhabditophora,1000,0.4072924179714794,CZID-nt
3602,Rhodellophyceae,1000,0.3939088405838263,CZID-nt
3603,Rhodothermia,1000,0.976327202468764,CZID-nt
3604,Rhynchonellata,1000,0.2713633973952896,CZID-nt
3605,Rubrobacteria,1000,0.4012113530351991,CZID-nt
3606,Saccharomycetes,1000,1.182569228661031,CZID-nt
3608,Saprospiria,1000,0.3120919379157216,CZID-nt
3610,Schizosaccharomycetes,1000,0.7929383286484147,CZID-nt
3611,Scyphozoa,1000,0.3550832977324256,CZID-nt
3612,Sipuncula,1000,0.2074120049057421,CZID-nt
3613,Sordariomycetes,1000,1.3520665857805132,CZID-nt
3615,Sphagnopsida,1000,0.3380380983854397,CZID-nt
3616,Sphingobacteriia,1000,0.3890320206627913,CZID-nt
3617,Spirochaetia,1000,0.5787579951816972,CZID-nt
3618,Spirotrichea,1000,0.3764409871191264,CZID-nt
3619,Staurozoa,1000,1.1933239873918544,CZID-nt
3620,Stelpaviricetes,1000,0.2048855293246041,CZID-nt
3621,Stylonematophyceae,1000,0.8888673497874923,CZID-nt
3622,Symphyla,1000,0.2701463730485866,CZID-nt
3623,Synergistia,1000,0.5139774340214969,CZID-nt
3624,Syntrophia,1000,0.9278664271206336,CZID-nt
3625,Syntrophobacteria,1000,0.4842836142274084,CZID-nt
3627,Synurophyceae,1000,0.3983926630908756,CZID-nt
3628,Taphrinomycetes,1000,0.4382036101334489,CZID-nt
3629,Tectiliviricetes,1000,1.584781757860984,CZID-nt
3631,Tepidiformia,1000,0.6834037603806709,CZID-nt
3632,Terriglobia,1000,0.4792558744470072,CZID-nt
3635,Thecofilosea,1000,0.9007956059254808,CZID-nt
3636,Thecostraca,1000,2.576541032959983,CZID-nt
3638,Thermoanaerobaculia,1000,0.4058501684308682,CZID-nt
3639,Thermococci,1000,2.3574597141027525,CZID-nt
3640,Thermodesulfobacteria,1000,2.022820604415824,CZID-nt
3641,Thermodesulfobiia,1000,1.263365719856877,CZID-nt
3642,Thermodesulfovibrionia,1000,1.176490414916983,CZID-nt
3643,Thermoflexia,1000,0.4170909404123555,CZID-nt
3644,Thermoleophilia,1000,0.4158697755441708,CZID-nt
3645,Thermomicrobia,1000,0.5575928948353233,CZID-nt
3646,Thermoplasmata,1000,0.4816844032332691,CZID-nt
3647,Thermoprotei,1000,0.899864761177782,CZID-nt
3648,Thermosulfidibacteria,1000,0.6757993974970103,CZID-nt
3649,Thermotogae,1000,1.1044828577121766,CZID-nt
3650,Tichowtungiia,1000,1.274909846312829,CZID-nt
3651,Tissierellia,1000,3.178638444809589,CZID-nt
3652,Trebouxiophyceae,1000,0.9377275344059096,CZID-nt
3653,Trematoda,1000,0.3734158578419165,CZID-nt
3654,Tremellomycetes,1000,2.910407781807049,CZID-nt
3657,Ulvophyceae,1000,0.6092753570871363,CZID-nt
3658,Umbelopsidomycetes,1000,0.5369475181778739,CZID-nt
3659,Uniplacotomia,1000,0.8352118319736723,CZID-nt
3660,Ustilaginomycetes,1000,0.3017908047157556,CZID-nt
3662,Variosea,1000,0.233566165907284,CZID-nt
3663,Verrucomicrobiia,1000,0.6557878947330923,CZID-nt
3664,Vicinamibacteria,1000,0.4506221932843319,CZID-nt
3665,Vulcanimicrobiia,1000,1.025776799805489,CZID-nt
3666,Wallemiomycetes,1000,0.4903588595017056,CZID-nt
3667,Xanthophyceae,1000,0.2099705511063238,CZID-nt
3669,Xylonomycetes,1000,0.2981300862613743,CZID-nt
3670,Zetaproteobacteria,1000,1.2805666701697391,CZID-nt
3672,Zygnemophyceae,1000,0.6709014806501906,CZID-nt
3674,Acantharea,10000,0.004076515377874,CZID-nt
3675,Acidimicrobiia,10000,0.2017218648226315,CZID-nt
3676,Acidithiobacillia,10000,0.6134431997451425,CZID-nt
3677,Aconoidasida,10000,0.4111562341568939,CZID-nt
3678,Actinomycetes,10000,0.0707563826547843,CZID-nt
3680,Agaricomycetes,10000,0.4223022875069206,CZID-nt
3681,Agaricostilbomycetes,10000,0.5733899028859462,CZID-nt
3682,Alphaproteobacteria,10000,0.037937832761911,CZID-nt
3683,Anaerolineae,10000,0.2465694044806832,CZID-nt
3686,Anthozoa,10000,0.3868420663912609,CZID-nt
3687,Aphelidea,10000,1.258813252801092,CZID-nt
3688,Aquificia,10000,0.422695719437018,CZID-nt
3689,Arachnida,10000,0.5915297661735335,CZID-nt
3691,Ardenticatenia,10000,0.6864086631300078,CZID-nt
3692,Arfiviricetes,10000,0.2100106718595967,CZID-nt
3693,Armatimonadia,10000,2.4586669157660253,CZID-nt
3694,Armophorea,10000,0.0004234497305475,CZID-nt
3696,Ascetosporea,10000,0.5706528039321416,CZID-nt
3698,Atribacteria,10000,0.2102886748248835,CZID-nt
3699,Bacillariophyceae,10000,0.0434758280852172,CZID-nt
3700,Bacilli,10000,0.3031726814677646,CZID-nt
3701,Bacteriovoracia,10000,0.448206007749775,CZID-nt
3702,Bacteroidia,10000,0.2557025995291381,CZID-nt
3703,Balneolia,10000,0.677263556535201,CZID-nt
3704,Bangiophyceae,10000,1.0393049030938175,CZID-nt
3707,Bdellovibrionia,10000,0.7792517472765976,CZID-nt
3708,Betaproteobacteria,10000,0.0711678181294321,CZID-nt
3709,Bigyra,10000,0.3599392315210601,CZID-nt
3710,Bivalvia,10000,0.277846665040376,CZID-nt
3712,Blastocladiomycetes,10000,0.0009116858903559,CZID-nt
3713,Bolidophyceae,10000,1.870866472124508,CZID-nt
3714,Branchiopoda,10000,0.3064960206990419,CZID-nt
3716,Bryopsida,10000,0.9476275580584904,CZID-nt
3718,Caldilineae,10000,0.9305725137621056,CZID-nt
3720,Calditrichia,10000,0.455477008429761,CZID-nt
3728,Candidatus Babeliae,10000,0.5332775233554032,CZID-nt
3729,Candidatus Bathyarchaeia,10000,0.6030257742891718,CZID-nt
3730,Candidatus Binatia,10000,0.3697615118630656,CZID-nt
3731,Candidatus Bipolaricaulia,10000,0.2590626229313633,CZID-nt
3733,Candidatus Brocadiia,10000,0.3678218120400409,CZID-nt
3734,Candidatus Cloacimonadia,10000,0.5856289957927031,CZID-nt
3737,Candidatus Dadabacteria,10000,1.3221457350229189,CZID-nt
3739,Candidatus Desulfofervidia,10000,0.5732041414596758,CZID-nt
3742,Candidatus Entotheonellia,10000,0.5332080198425058,CZID-nt
3748,Candidatus Izimaplasma,10000,0.8010381531472182,CZID-nt
3757,Candidatus Methanoliparia,10000,1.3081192010121343,CZID-nt
3759,Candidatus Methylomirabilia,10000,1.3988096165707549,CZID-nt
3769,Candidatus Peribacteria,10000,0.4658477240699655,CZID-nt
3772,Candidatus Poseidoniia,10000,1.1818580295391192,CZID-nt
3773,Candidatus Saccharimonadia,10000,0.4808071879590227,CZID-nt
3775,Candidatus Sumerlaeia,10000,0.2077448024156805,CZID-nt
3779,Candidatus Thermofonsia,10000,0.9115833552292292,CZID-nt
3780,Candidatus Uabimicrobiia,10000,0.9280889590381411,CZID-nt
3783,Caudoviricetes,10000,0.2652166503060237,CZID-nt
3784,Centroplasthelida,10000,0.5872224678712541,CZID-nt
3786,Cephalopoda,10000,0.5060359718421348,CZID-nt
3787,Cestoda,10000,1.554858986595356,CZID-nt
3788,Charophyceae,10000,1.2537561717325478,CZID-nt
3789,Chilopoda,10000,1.7312834263612342,CZID-nt
3792,Chitinophagia,10000,0.2034515596984443,CZID-nt
3793,Chlamydiia,10000,0.3690700741449522,CZID-nt
3794,Chlorarachniophyceae,10000,0.9591296718686316,CZID-nt
3795,Chlorobiia,10000,0.238364245558296,CZID-nt
3796,Chlorodendrophyceae,10000,1.1801323863435358,CZID-nt
3797,Chloroflexia,10000,0.3851423385047749,CZID-nt
3798,Chlorokybophyceae,10000,0.8276019483721039,CZID-nt
3799,Chlorophyceae,10000,0.3590517500762817,CZID-nt
3800,Chloropicophyceae,10000,1.0472376231291376,CZID-nt
3801,Choanoflagellata,10000,1.2822439515839124,CZID-nt
3802,Chromadorea,10000,0.4686375062238029,CZID-nt
3804,Chrysiogenia,10000,0.5358167339606009,CZID-nt
3805,Chrysomerophyceae,10000,0.2697296940415159,CZID-nt
3806,Chrysophyceae,10000,0.562763081813858,CZID-nt
3807,Chthonomonadia,10000,0.6887504697376975,CZID-nt
3808,Chytridiomycetes,10000,0.4277992730019109,CZID-nt
3809,Clitellata,10000,0.194235366244496,CZID-nt
3810,Clostridia,10000,0.3059084269440538,CZID-nt
3811,Coleochaetophyceae,10000,0.5982543409083343,CZID-nt
3812,Collembola,10000,0.2819705426839398,CZID-nt
3813,Colpodea,10000,0.7899175642753392,CZID-nt
3814,Compsopogonophyceae,10000,0.9141736683893236,CZID-nt
3817,Conoidasida,10000,0.5831320805276281,CZID-nt
3819,Coriobacteriia,10000,0.7980422471476963,CZID-nt
3820,Coscinodiscophyceae,10000,0.0930101024078636,CZID-nt
3822,Cryptophyceae,10000,0.3753176694369604,CZID-nt
3823,Cubozoa,10000,0.0030035207654175,CZID-nt
3825,Cyanophyceae,10000,0.2828537891334405,CZID-nt
3826,Cystobasidiomycetes,10000,0.2673304241075859,CZID-nt
3827,Cytophagia,10000,0.1027278593658874,CZID-nt
3828,Dacrymycetes,10000,0.5207918283906431,CZID-nt
3829,Deferribacteres,10000,1.644012218453457,CZID-nt
3831,Dehalococcoidia,10000,0.8093158796730802,CZID-nt
3832,Deinococci,10000,0.1765606115782109,CZID-nt
3833,Deltaproteobacteria,10000,0.6234635375228064,CZID-nt
3834,Demospongiae,10000,0.7696439792540486,CZID-nt
3835,Desulfarculia,10000,0.4824764976047705,CZID-nt
3836,Desulfobaccia,10000,0.754217857704313,CZID-nt
3837,Desulfobacteria,10000,0.2137806023170534,CZID-nt
3838,Desulfobulbia,10000,0.6071193288902101,CZID-nt
3839,Desulfomonilia,10000,2.451231258118752,CZID-nt
3840,Desulfovibrionia,10000,0.2763848234287828,CZID-nt
3841,Desulfurellia,10000,2.6233992417147487,CZID-nt
3843,Desulfuromonadia,10000,0.1451652465705796,CZID-nt
3844,Dethiobacteria,10000,0.6890040165461078,CZID-nt
3845,Developea,10000,0.3884597662894647,CZID-nt
3846,Dictyochophyceae,10000,0.4208932096831135,CZID-nt
3847,Dictyoglomia,10000,0.6594731870358201,CZID-nt
3849,Dinophyceae,10000,0.2803886740408813,CZID-nt
3850,Diplonemea,10000,1.193423540023988,CZID-nt
3852,Dipodascomycetes,10000,0.6039431857498099,CZID-nt
3854,Dothideomycetes,10000,0.3063053398688193,CZID-nt
3856,Echinamoebida,10000,1.3083227453653934,CZID-nt
3857,Elardia,10000,0.7054472790066502,CZID-nt
3858,Ellioviricetes,10000,0.0028540493296628,CZID-nt
3859,Elusimicrobia,10000,0.2042098180348675,CZID-nt
3861,Endomicrobiia,10000,0.4584959306194443,CZID-nt
3863,Enoplea,10000,1.3830493783546205,CZID-nt
3864,Entomophthoromycetes,10000,0.2122791136970162,CZID-nt
3865,Epsilonproteobacteria,10000,0.1998005193870941,CZID-nt
3866,Erysipelotrichia,10000,0.250804082899041,CZID-nt
3867,Euglenida,10000,0.5939131334500093,CZID-nt
3868,Eumycetozoa,10000,0.9604019253315472,CZID-nt
3869,Eurotatoria,10000,0.7195568330137275,CZID-nt
3870,Eurotiomycetes,10000,0.5367486792783013,CZID-nt
3871,Eustigmatophyceae,10000,0.3395385044834597,CZID-nt
3872,Eutardigrada,10000,0.4354604386701478,CZID-nt
3873,Exobasidiomycetes,10000,1.3722750822476075,CZID-nt
3874,Faserviricetes,10000,0.6039837204627001,CZID-nt
3875,Fibrobacteria,10000,1.176198376751579,CZID-nt
3876,Filasterea,10000,0.7591085832725345,CZID-nt
3877,Fimbriimonadia,10000,0.421403346167748,CZID-nt
3878,Flabellinia,10000,0.5683782067352512,CZID-nt
3879,Flavobacteriia,10000,0.031266990522754,CZID-nt
3880,Florideophyceae,10000,0.5306234497020519,CZID-nt
3881,Fragilariophyceae,10000,0.3303519123216787,CZID-nt
3882,Fusobacteriia,10000,0.8592202606535569,CZID-nt
3883,Gammaproteobacteria,10000,0.0193221543220777,CZID-nt
3884,Gastropoda,10000,0.1279352063106506,CZID-nt
3885,Gemmatimonadia,10000,0.4937090344449073,CZID-nt
3886,Geoglossomycetes,10000,0.4712172426522159,CZID-nt
3887,Glaucocystophyceae,10000,0.3729959330957332,CZID-nt
3888,Glomeromycetes,10000,0.9386979327120496,CZID-nt
3889,Gnetopsida,10000,0.1850797720835672,CZID-nt
3890,Gordioida,10000,0.4370788118418053,CZID-nt
3891,Gymnolaemata,10000,0.8403545689449583,CZID-nt
3892,Halobacteria,10000,0.989131705195466,CZID-nt
3893,Haplomitriopsida,10000,0.2677387196932574,CZID-nt
3894,Harpellomycetes,10000,0.2048855293246041,CZID-nt
3895,Herviviricetes,10000,0.4707614514804169,CZID-nt
3896,Heterotrichea,10000,1.1345691522886772,CZID-nt
3898,Hexanauplia,10000,0.2994744417984167,CZID-nt
3899,Holophagae,10000,0.3945755762479483,CZID-nt
3900,Homoscleromorpha,10000,1.1443486941940495,CZID-nt
3901,Hydrogenophilia,10000,0.7872529383706525,CZID-nt
3902,Hydrozoa,10000,1.5544260422682223,CZID-nt
3903,Hyphochytriomycetes,10000,0.2695369881328393,CZID-nt
3904,Ichthyosporea,10000,1.3757279582114996,CZID-nt
3905,Ichthyostraca,10000,1.3706640336118858,CZID-nt
3906,Ignavibacteria,10000,1.511703556497835,CZID-nt
3907,Imbricatea,10000,0.9761813375889988,CZID-nt
3908,Insecta,10000,0.140892582713901,CZID-nt
3910,Jungermanniopsida,10000,0.3491000658319677,CZID-nt
3911,Kickxellomycetes,10000,0.919064956878301,CZID-nt
3912,Kinetoplastea,10000,0.317110667311452,CZID-nt
3913,Kiritimatiellia,10000,1.2074655191588344,CZID-nt
3914,Klebsormidiophyceae,10000,0.224120713226471,CZID-nt
3915,Ktedonobacteria,10000,0.4486892594549984,CZID-nt
3917,Lecanoromycetes,10000,2.215534775174563,CZID-nt
3918,Lentisphaeria,10000,0.1670674583051339,CZID-nt
3919,Leotiomycetes,10000,1.7051488091820397,CZID-nt
3921,Limnochordia,10000,0.5861470470729452,CZID-nt
3922,Lingulata,10000,0.6963643428688259,CZID-nt
3923,Lipomycetes,10000,0.4935117008049474,CZID-nt
3924,Litostomatea,10000,0.6500419246971377,CZID-nt
3925,Longimicrobiia,10000,0.7930462750378079,CZID-nt
3926,Lycopodiopsida,10000,1.1545134895223796,CZID-nt
3927,Magnoliopsida,10000,0.2855511623333057,CZID-nt
3928,Malacostraca,10000,0.4134403445581213,CZID-nt
3929,Malasseziomycetes,10000,0.2670842224907214,CZID-nt
3930,Malgrandaviricetes,10000,0.7908547033265323,CZID-nt
3931,Mamiellophyceae,10000,0.1459476609655925,CZID-nt
3932,Marchantiopsida,10000,0.7206857189852283,CZID-nt
3934,Mediophyceae,10000,0.2806200557819909,CZID-nt
3935,Megaviricetes,10000,0.7565129135298536,CZID-nt
3936,Merostomata,10000,0.7330682656101556,CZID-nt
3937,Mesostigmatophyceae,10000,0.304192553653882,CZID-nt
