,family,read count,relative error,type
20261,Gottschalkiaceae,10000000,0.3353992449741587,CZID-nr
20262,Govaniaceae,10000000,0.483253380456494,CZID-nr
20263,Gracilariaceae,10000000,0.0915522789641355,CZID-nr
20264,Gracilibacteraceae,10000000,0.3484877225605467,CZID-nr
20268,Granulosicoccaceae,10000000,0.0937321955200548,CZID-nr
20269,Graphidaceae,10000000,0.0025586820145743,CZID-nr
20271,Gregarinidae,10000000,0.575970714169423,CZID-nr
20272,Grifolaceae,10000000,0.5528991645478425,CZID-nr
20274,Grimontviridae,10000000,0.0004674929717258,CZID-nr
20278,Gryllidae,10000000,0.39477784391027,CZID-nr
20281,Gymnodiniaceae,10000000,0.797899124816784,CZID-nr
20284,Gyrodontaceae,10000000,0.0034665621970808,CZID-nr
20285,Haematococcaceae,10000000,0.4490015356811424,CZID-nr
20287,Hafniaceae,10000000,0.4542448518668939,CZID-nr
20288,Hahellaceae,10000000,0.1071283781109669,CZID-nr
20290,Haladaptataceae,10000000,0.7650911429431806,CZID-nr
20291,Halanaerobiaceae,10000000,0.4440759933763645,CZID-nr
20292,Halarsenatibacteraceae,10000000,0.4683206123821744,CZID-nr
20293,Halichondriidae,10000000,0.0021284612882127,CZID-nr
20295,Halictidae,10000000,0.3329302863587781,CZID-nr
20297,Halieaceae,10000000,0.0085413911531441,CZID-nr
20298,Halimedaceae,10000000,0.601711062988107,CZID-nr
20299,Haliotidae,10000000,0.1859422076349198,CZID-nr
20300,Haliovirgaceae,10000000,0.2870857970631629,CZID-nr
20302,Halisarcidae,10000000,0.0027369499463827,CZID-nr
20303,Haliscomenobacteraceae,10000000,0.02833274514727,CZID-nr
20304,Haloarculaceae,10000000,0.3377975356208557,CZID-nr
20305,Halobacteriaceae,10000000,0.3546270658392614,CZID-nr
20306,Halobacteriovoraceae,10000000,0.0234963955412694,CZID-nr
20307,Halobacteroidaceae,10000000,0.1594483875517791,CZID-nr
20308,Halococcaceae,10000000,0.5276948850983676,CZID-nr
20309,Haloferacaceae,10000000,0.2058437037704489,CZID-nr
20310,Halomonadaceae,10000000,0.0448394188718904,CZID-nr
20312,Haloplasmataceae,10000000,0.0022469486374651,CZID-nr
20313,Halorubellaceae,10000000,0.4309930192131785,CZID-nr
20315,Halothecacae,10000000,0.7675272034259045,CZID-nr
20317,Halothiobacillaceae,10000000,0.1944016678360257,CZID-nr
20318,Halteriidae,10000000,0.0964940524727117,CZID-nr
20319,Halymeniaceae,10000000,0.5482209336282443,CZID-nr
20321,Hamatocanthoscyphaceae,10000000,0.4361415963731364,CZID-nr
20323,Hapalidiaceae,10000000,0.0016609691428528,CZID-nr
20324,Hapalosiphonaceae,10000000,0.1461501328997952,CZID-nr
20325,Hapalospongidiaceae,10000000,0.0006084904305481,CZID-nr
20329,Harpacticidae,10000000,0.0748091664320329,CZID-nr
20331,Harpellaceae,10000000,0.3816044516098254,CZID-nr
20335,Helgolandviridae,10000000,0.94221096975426,CZID-nr
20338,Helicobacteraceae,10000000,0.226197157384566,CZID-nr
20341,Heligmosomidae,10000000,0.536025897131759,CZID-nr
20342,Heliobacteriaceae,10000000,0.5137900072992769,CZID-nr
20343,Heliopeltaceae,10000000,0.0006084904305481,CZID-nr
20346,Helotiaceae,10000000,0.9469743451856284,CZID-nr
20347,Hemiaulaceae,10000000,0.1702650634019402,CZID-nr
20349,Hemidiscaceae,10000000,0.1588258123696106,CZID-nr
20351,Hemiselmidaceae,10000000,0.2286956628631091,CZID-nr
20353,Hepatosporidae,10000000,0.4398646858921782,CZID-nr
20356,Herelleviridae,10000000,0.4583808339047444,CZID-nr
20357,Hericiaceae,10000000,1.0325687621457424,CZID-nr
20359,Herpetosiphonaceae,10000000,0.2995745330621063,CZID-nr
20360,Herpotrichiellaceae,10000000,0.2863237716053358,CZID-nr
20364,Heterocapsaceae,10000000,0.2287848530486722,CZID-nr
20365,Heteroderidae,10000000,0.3845249453294345,CZID-nr
20369,Hexamitidae,10000000,0.1826602933468337,CZID-nr
20371,Hildenbrandiaceae,10000000,0.7079134617480498,CZID-nr
20372,Hippeaceae,10000000,0.3151146646572764,CZID-nr
20377,Histionidae,10000000,0.3900836539518536,CZID-nr
20378,Hoehnelomycetaceae,10000000,0.3433776292644955,CZID-nr
20379,Holophagaceae,10000000,0.3243214967756457,CZID-nr
20380,Holophryidae,10000000,0.0027369499463827,CZID-nr
20381,Holosporaceae,10000000,0.4020672617159858,CZID-nr
20387,Hoyosellaceae,10000000,0.9847509717520592,CZID-nr
20388,Hujiaoplasmataceae,10000000,0.4361415963731364,CZID-nr
20391,Hyalellidae,10000000,0.4028440502303137,CZID-nr
20393,Hyaloscyphaceae,10000000,0.3954316576623664,CZID-nr
20394,Hyalospheniidae,10000000,0.0010759832492341,CZID-nr
20397,Hydnaceae,10000000,0.576917818007677,CZID-nr
20398,Hydnangiaceae,10000000,0.4683206123821746,CZID-nr
20400,Hydractiniidae,10000000,0.2417656474732667,CZID-nr
20402,Hydridae,10000000,0.1913088822724107,CZID-nr
20403,Hydrocharitaceae,10000000,0.0040750483297367,CZID-nr
20404,Hydrococcaceae,10000000,0.3228813031554094,CZID-nr
20405,Hydrodictyaceae,10000000,0.4338986166740646,CZID-nr
20406,Hydrogenimonadaceae,10000000,0.3964199644716744,CZID-nr
20407,Hydrogenophilaceae,10000000,0.2739818077988927,CZID-nr
20408,Hydrogenothermaceae,10000000,0.1738422862727311,CZID-nr
20411,Hyellaceae,10000000,0.1039824152523719,CZID-nr
20415,Hymenobacteraceae,10000000,0.0444715127039777,CZID-nr
20416,Hymenochaetaceae,10000000,0.3614345148666996,CZID-nr
20418,Hymenogastraceae,10000000,0.180693939295415,CZID-nr
20419,Hymenolepididae,10000000,0.282948937531658,CZID-nr
20420,Hymenomonadaceae,10000000,0.3800908487790188,CZID-nr
20421,Hymenophyllaceae,10000000,0.4738357967588307,CZID-nr
20426,Hyphomicrobiaceae,10000000,0.0429844224895553,CZID-nr
20427,Hyphomonadaceae,10000000,0.0352237603161833,CZID-nr
20429,Hypocreaceae,10000000,0.2969222458403179,CZID-nr
20432,Hypoxylaceae,10000000,0.304436263814173,CZID-nr
20433,Hypsibiidae,10000000,0.3959921213459307,CZID-nr
20434,Hysterangiaceae,10000000,0.7048550899047147,CZID-nr
20436,Iamiaceae,10000000,0.1990334798417158,CZID-nr
20437,Ichneumonidae,10000000,0.4712451589727751,CZID-nr
20438,Ichthyobacteriaceae,10000000,0.4643245893243487,CZID-nr
20439,Ichthyobodonidae,10000000,0.5270213022192919,CZID-nr
20441,Icmadophilaceae,10000000,0.4351656768483701,CZID-nr
20442,Idiomarinaceae,10000000,0.0628712902042303,CZID-nr
20445,Idoteidae,10000000,0.0265625762538904,CZID-nr
20448,Ignatzschineriaceae,10000000,0.2062067159132042,CZID-nr
20449,Ignavibacteriaceae,10000000,0.0727608735647753,CZID-nr
20450,Ilumatobacteraceae,10000000,0.0157433080061425,CZID-nr
20453,Immundisolibacteraceae,10000000,0.1829609460503396,CZID-nr
20456,Inoviridae,10000000,0.7481329366340561,CZID-nr
20457,Intestinicryptomonaceae,10000000,0.0024730528982783,CZID-nr
20459,Intrasporangiaceae,10000000,0.1310156267541603,CZID-nr
20460,Iodidimonadaceae,10000000,0.3227156345191452,CZID-nr
20461,Iridaceae,10000000,0.7217747151504457,CZID-nr
20462,Iridoviridae,10000000,0.4331093395546563,CZID-nr
20463,Irpicaceae,10000000,0.3480444987247958,CZID-nr
20464,Ishigeaceae,10000000,0.0004674929717258,CZID-nr
20466,Isochrysidaceae,10000000,0.7815580295936176,CZID-nr
20469,Isosphaeraceae,10000000,0.1259545765943838,CZID-nr
20470,Isotomidae,10000000,0.265820954043063,CZID-nr
20472,Ixodidae,10000000,0.1632707832135978,CZID-nr
20473,Jaapiaceae,10000000,0.5468508623006023,CZID-nr
20474,Jakobidae,10000000,0.8230335477259875,CZID-nr
20475,Jatrophihabitantaceae,10000000,0.2252997960980824,CZID-nr
20476,Jiangellaceae,10000000,0.1252971419270475,CZID-nr
20477,Jonesiaceae,10000000,0.4022809556930281,CZID-nr
20478,Juglanconidaceae,10000000,0.6899682629011109,CZID-nr
20479,Juglandaceae,10000000,0.6676220660884908,CZID-nr
20480,Juncaceae,10000000,0.3772585999113959,CZID-nr
20481,Kaistiaceae,10000000,0.1001227378430114,CZID-nr
20482,Kallotenuaceae,10000000,0.4738357967588306,CZID-nr
20484,Kalotermitidae,10000000,0.4873866541843302,CZID-nr
20485,Kangiellaceae,10000000,0.0415449700271158,CZID-nr
20486,Kappamycetaceae,10000000,0.3184047922216425,CZID-nr
20487,Kareniaceae,10000000,0.4457097870618632,CZID-nr
20491,Ketobacteraceae,10000000,0.1590480997454211,CZID-nr
20492,Kickxellaceae,10000000,0.1647799260172064,CZID-nr
20494,Kiloniellaceae,10000000,0.1475064653416232,CZID-nr
20495,Kineosporiaceae,10000000,0.2197918759173756,CZID-nr
20496,Kiritimatiellaceae,10000000,0.142933961896001,CZID-nr
20498,Klebsormidiaceae,10000000,0.1709981851994572,CZID-nr
20500,Kofleriaceae,10000000,0.0701358451642042,CZID-nr
20504,Kordiimonadaceae,10000000,0.040783114833915,CZID-nr
20505,Kosmotogaceae,10000000,0.47533366628675,CZID-nr
20506,Kribbellaceae,10000000,0.2392041616919967,CZID-nr
20508,Kryptoperidiniaceae,10000000,0.1622739198743437,CZID-nr
20509,Ktedonobacteraceae,10000000,0.5078909946948481,CZID-nr
20510,Ktedonosporobacteraceae,10000000,0.3845249453294345,CZID-nr
20511,Kyanoviridae,10000000,0.1727290987256411,CZID-nr
20513,Kytococcaceae,10000000,0.8653951409041681,CZID-nr
20514,Labilitrichaceae,10000000,0.2198417431206469,CZID-nr
20516,Labyrinthulaceae,10000000,0.4738357967588306,CZID-nr
20517,Lachnaceae,10000000,1.4798102872463954,CZID-nr
20518,Lachnocladiaceae,10000000,0.2795131804759189,CZID-nr
20519,Lachnospiraceae,10000000,0.0724980850348211,CZID-nr
20520,Lacipirellulaceae,10000000,0.3990854696706375,CZID-nr
20521,Lactobacillaceae,10000000,0.7546717471078244,CZID-nr
20522,Laelapidae,10000000,0.3898576719342522,CZID-nr
20524,Laetiporaceae,10000000,0.0016588349746343,CZID-nr
20525,Lagenidiaceae,10000000,0.2332420336469083,CZID-nr
20526,Lamiaceae,10000000,0.3189938310531572,CZID-nr
20527,Laminariaceae,10000000,0.5467775755707507,CZID-nr
20528,Lampyridae,10000000,0.4970646348549526,CZID-nr
20530,Laqueidae,10000000,0.0040750483297367,CZID-nr
20531,Lasiocampidae,10000000,0.3179225177150896,CZID-nr
20532,Lasiosphaeriaceae,10000000,0.5779060482197838,CZID-nr
20533,Laspinemataceae,10000000,0.1079379469787871,CZID-nr
20534,Lauderiaceae,10000000,0.577672358596483,CZID-nr
20535,Lauraceae,10000000,0.4849400685154347,CZID-nr
20537,Lavidaviridae,10000000,0.4062433826827209,CZID-nr
20539,Leadbetterellaceae,10000000,0.0413483266002632,CZID-nr
20541,Lecanographaceae,10000000,0.7505448933658128,CZID-nr
20544,Leeiaceae,10000000,0.1408170498374943,CZID-nr
20545,Legeriomycetaceae,10000000,0.4993080958731855,CZID-nr
20546,Legionellaceae,10000000,0.122159196582111,CZID-nr
20551,Lentibulariaceae,10000000,0.3889982649374519,CZID-nr
20552,Lentimicrobiaceae,10000000,0.1235643913090708,CZID-nr
20553,Lentisphaeraceae,10000000,0.0699586712192359,CZID-nr
20554,Lentitheciaceae,10000000,0.395227408320678,CZID-nr
20555,Lepidopsocidae,10000000,0.4718200243152524,CZID-nr
20558,Leptocylindraceae,10000000,0.3542663969430429,CZID-nr
20559,Leptodontidiaceae,10000000,0.7081927966273956,CZID-nr
20560,Leptodoridae,10000000,0.0027369499463827,CZID-nr
20561,Leptolyngbyaceae,10000000,0.0727850906684321,CZID-nr
20564,Leptoplanidae,10000000,0.4342054143056697,CZID-nr
20565,Leptosphaeriaceae,10000000,0.3809643945940299,CZID-nr
20566,Leptospiraceae,10000000,0.0745432876263857,CZID-nr
20567,Leptotrichiaceae,10000000,0.106358403252261,CZID-nr
20568,Lernaeidae,10000000,0.0021249994504557,CZID-nr
20569,Lessoniaceae,10000000,0.0006084904305481,CZID-nr
20570,Letrouitiaceae,10000000,0.5923305590497772,CZID-nr
20574,Leucopsacidae,10000000,0.1448140454311809,CZID-nr
20575,Leucosporidiaceae,10000000,0.6642141907649459,CZID-nr
20577,Lewinellaceae,10000000,0.013525836403026,CZID-nr
20578,Liagoraceae,10000000,0.5489804894481131,CZID-nr
20579,Libellulidae,10000000,0.7765114693908814,CZID-nr
20580,Lichenihabitantaceae,10000000,0.1540734053520616,CZID-nr
20581,Lichinaceae,10000000,0.5254054626639884,CZID-nr
20582,Lichtheimiaceae,10000000,0.1278333111532825,CZID-nr
20583,Licmophoraceae,10000000,0.6179764993375512,CZID-nr
20588,Limisphaeraceae,10000000,0.0410125821481602,CZID-nr
20589,Limnadiidae,10000000,0.4323729502319617,CZID-nr
20592,Limnochordaceae,10000000,0.5450874078310363,CZID-nr
20593,Limulidae,10000000,0.1721532731813267,CZID-nr
20594,Linaceae,10000000,0.2879474753774456,CZID-nr
20596,Lindgomycetaceae,10000000,0.408145161906155,CZID-nr
20598,Lineolataceae,10000000,0.781098336879138,CZID-nr
20599,Lingulidae,10000000,0.2080888523374655,CZID-nr
20600,Lingulodiniaceae,10000000,0.4080759235662048,CZID-nr
20602,Linyphiidae,10000000,0.444013178932487,CZID-nr
20603,Lipomycetaceae,10000000,0.6159267531880765,CZID-nr
20605,Listeriaceae,10000000,0.5149463959604929,CZID-nr
20606,Lithodesmiaceae,10000000,0.2620998024881942,CZID-nr
20608,Litorivicinaceae,10000000,0.0185041949308478,CZID-nr
20610,Lobariaceae,10000000,0.4022414682451711,CZID-nr
20612,Lobulomycetaceae,10000000,0.3543258438119685,CZID-nr
20617,Longimicrobiaceae,10000000,0.6910239782669336,CZID-nr
20620,Lophiostomataceae,10000000,0.2347033046518473,CZID-nr
20621,Lophiotremataceae,10000000,0.991216629183166,CZID-nr
20624,Lottiidae,10000000,0.519299199244615,CZID-nr
20625,Lubomirskiidae,10000000,0.608323919991475,CZID-nr
20628,Lujinxingiaceae,10000000,0.3616927352374187,CZID-nr
20629,Lulworthiaceae,10000000,0.5012572428829045,CZID-nr
20631,Lumbriculidae,10000000,0.4709889256887599,CZID-nr
20633,Lusitaniellaceae,10000000,0.3663447490926328,CZID-nr
20634,Luteibaculaceae,10000000,0.1662110335069059,CZID-nr
20635,Lutisporaceae,10000000,0.0026704080721098,CZID-nr
20636,Lycaenidae,10000000,0.3149784942607493,CZID-nr
20638,Lycopodiaceae,10000000,0.4604094459428151,CZID-nr
20641,Lymnaeidae,10000000,0.0022469486374651,CZID-nr
20642,Lynceidae,10000000,0.0022469486374651,CZID-nr
20644,Lyophyllaceae,10000000,0.3376429795551561,CZID-nr
20646,Lysobacteraceae,10000000,0.2612656796026128,CZID-nr
20647,Lythraceae,10000000,0.2543721179528937,CZID-nr
20649,Macrobiotidae,10000000,0.2215308065494463,CZID-nr
20650,Macrostomidae,10000000,0.2326572807785706,CZID-nr
20653,Magnaporthaceae,10000000,0.2724121608044981,CZID-nr
20654,Magnetococcaceae,10000000,0.1163975836536039,CZID-nr
20655,Magnetospirillaceae,10000000,0.5063480913066484,CZID-nr
20656,Magnetovibrionaceae,10000000,0.0860974326290157,CZID-nr
20657,Magnoliaceae,10000000,0.780708646726243,CZID-nr
20658,Majidae,10000000,0.1273509376348364,CZID-nr
20659,Malasseziaceae,10000000,0.2394743654978994,CZID-nr
20660,Malawimonadidae,10000000,0.0016609691428528,CZID-nr
20662,Maliibacteriaceae,10000000,0.0021249994504557,CZID-nr
20663,Mallomonadaceae,10000000,0.4444240573444768,CZID-nr
20664,Malvaceae,10000000,0.1808461422402916,CZID-nr
20665,Mamiellaceae,10000000,0.0153402848923561,CZID-nr
20666,Mangrovivirgaceae,10000000,0.085391464935977,CZID-nr
20668,Marasmiaceae,10000000,0.3776604206929231,CZID-nr
20670,Marchantiaceae,10000000,0.2261657709089944,CZID-nr
20671,Maricaulaceae,10000000,0.1103371455758561,CZID-nr
20672,Marinifilaceae,10000000,0.075006810606677,CZID-nr
20673,Marinilabiliaceae,10000000,0.0677580831228021,CZID-nr
20674,Marinobacteraceae,10000000,0.0255348394723831,CZID-nr
20675,Mariprofundaceae,10000000,0.188622395224842,CZID-nr
20676,Marivirgaceae,10000000,0.0774618947206572,CZID-nr
20677,Marseilleviridae,10000000,0.4355757988411397,CZID-nr
20678,Marsileaceae,10000000,0.3465827210248782,CZID-nr
20679,Marsupiomonadaceae,10000000,0.5541864374617889,CZID-nr
20680,Massarinaceae,10000000,0.4669481233857558,CZID-nr
20683,Mastogloiaceae,10000000,0.38403246064572,CZID-nr
20686,Meessiidae,10000000,0.0006084904305481,CZID-nr
20687,Megachilidae,10000000,0.1752114716857382,CZID-nr
20690,Melampsoraceae,10000000,0.6872815777776591,CZID-nr
20691,Melanogastraceae,10000000,0.0027369499463829,CZID-nr
20692,Melanommataceae,10000000,0.7248875620463624,CZID-nr
20694,Melastomataceae,10000000,0.7457098688435374,CZID-nr
20695,Meliaceae,10000000,0.3526146843704493,CZID-nr
20696,Melioribacteraceae,10000000,0.1388180788054592,CZID-nr
20699,Meloidogynidae,10000000,0.5694992878430225,CZID-nr
20700,Melosiraceae,10000000,0.7865467180825453,CZID-nr
20703,Meripilaceae,10000000,0.6392240400214076,CZID-nr
20704,Merismopediaceae,10000000,0.3856096935489926,CZID-nr
20705,Meruliaceae,10000000,0.4599598019875689,CZID-nr
20706,Merulinidae,10000000,0.3435580794022967,CZID-nr
20707,Mesoaciditogaceae,10000000,0.4983183763139141,CZID-nr
20708,Mesocestoididae,10000000,0.2470872834763108,CZID-nr
20710,Mesodiniidae,10000000,0.4018310068729676,CZID-nr
20715,Mesostigmataceae,10000000,0.3830399633526808,CZID-nr
20717,Mesyanzhinovviridae,10000000,0.4674879551455022,CZID-nr
20720,Metamycoplasmataceae,10000000,0.0697991465975591,CZID-nr
20722,Metastrongylidae,10000000,0.2484120578979524,CZID-nr
20723,Metaviridae,10000000,0.0021284612882127,CZID-nr
20725,Methanobacteriaceae,10000000,0.1724306846272853,CZID-nr
20726,Methanocalculaceae,10000000,0.4239059398424811,CZID-nr
20727,Methanocaldococcaceae,10000000,0.3980317923657677,CZID-nr
20728,Methanocellaceae,10000000,0.4664612197311217,CZID-nr
20729,Methanococcaceae,10000000,0.2479754472301327,CZID-nr
20730,Methanocorpusculaceae,10000000,0.764439739034585,CZID-nr
20731,Methanomassiliicoccaceae,10000000,0.4236851641716785,CZID-nr
20732,Methanomethylophilaceae,10000000,0.6777927112073464,CZID-nr
20733,Methanomicrobiaceae,10000000,0.1331908031897624,CZID-nr
20735,Methanoregulaceae,10000000,0.3287424297956051,CZID-nr
20736,Methanosarcinaceae,10000000,0.2009583691694197,CZID-nr
20737,Methanospirillaceae,10000000,0.4942898330454555,CZID-nr
20738,Methanotrichaceae,10000000,0.1604026604364377,CZID-nr
20739,Methylacidiphilaceae,10000000,0.527298349654371,CZID-nr
20740,Methylobacteriaceae,10000000,0.0909801583721418,CZID-nr
20741,Methylococcaceae,10000000,0.0593367200365243,CZID-nr
20742,Methylocystaceae,10000000,0.1364226692738207,CZID-nr
20743,Methylohalomonadaceae,10000000,0.4989251733534242,CZID-nr
20744,Methylophilaceae,10000000,0.0150650363162079,CZID-nr
20745,Methylopilaceae,10000000,0.2909074179495372,CZID-nr
20746,Methylothermaceae,10000000,0.1692520844845376,CZID-nr
20749,Metschnikowiaceae,10000000,0.4643260399492139,CZID-nr
20750,Microascaceae,10000000,0.2481617260145359,CZID-nr
20751,Microbacteriaceae,10000000,0.0277482489187466,CZID-nr
20752,Microbotryaceae,10000000,0.6356517761302676,CZID-nr
20753,Microbulbiferaceae,10000000,0.0459260763150159,CZID-nr
20755,Micrococcaceae,10000000,0.2119425763302463,CZID-nr
20757,Microcoleaceae,10000000,0.1559508137102901,CZID-nr
20758,Microcystaceae,10000000,0.1108594106778796,CZID-nr
20759,Microdochiaceae,10000000,0.5472517238888441,CZID-nr
20760,Micromonosporaceae,10000000,0.0887864122812005,CZID-nr
20762,Micropepsaceae,10000000,0.3487749509757644,CZID-nr
20766,Microscillaceae,10000000,0.0359642496069705,CZID-nr
20768,Microthamniaceae,10000000,0.94221096975426,CZID-nr
20769,Microthoracidae,10000000,0.0010759832492341,CZID-nr
20770,Microthrixaceae,10000000,0.081349145546188,CZID-nr
20771,Microthyriaceae,10000000,0.8935445971165707,CZID-nr
20772,Microvenatoraceae,10000000,0.2380537905876364,CZID-nr
20773,Microviridae,10000000,0.1635325993953875,CZID-nr
20778,Miltoncostaeaceae,10000000,0.1633951218985723,CZID-nr
20779,Mimiviridae,10000000,0.0339678055602053,CZID-nr
20780,Minwuiaceae,10000000,0.2215468725100443,CZID-nr
20781,Miridae,10000000,0.2208927941146145,CZID-nr
20782,Mitrastemonaceae,10000000,0.0010759832492341,CZID-nr
20783,Mixiaceae,10000000,0.3813873987705815,CZID-nr
20784,Moinidae,10000000,0.6672912649341636,CZID-nr
20785,Mollisiaceae,10000000,0.3923606426186662,CZID-nr
20786,Molycolviridae,10000000,0.6918382088478768,CZID-nr
20789,Monodopsidaceae,10000000,0.0525709357193544,CZID-nr
20791,Monomastigaceae,10000000,0.4015075254326482,CZID-nr
20794,Montastraeidae,10000000,0.0013381058454372,CZID-nr
20795,Moorellaceae,10000000,0.8290039162208304,CZID-nr
20796,Moraceae,10000000,0.4385021124723611,CZID-nr
20797,Moraxellaceae,10000000,0.0096223687066963,CZID-nr
20798,Morchellaceae,10000000,0.3312710551146742,CZID-nr
20799,Morganellaceae,10000000,0.1380223538360971,CZID-nr
20800,Moritellaceae,10000000,0.1082209661313548,CZID-nr
20802,Mortierellaceae,10000000,0.1337888759454752,CZID-nr
20803,Motilibacteraceae,10000000,0.7021247178003436,CZID-nr
20804,Mrakiaceae,10000000,0.1744821381057644,CZID-nr
20805,Mucispirillaceae,10000000,0.5763248258376895,CZID-nr
20806,Mucoraceae,10000000,0.2980565253450803,CZID-nr
20808,Muribaculaceae,10000000,0.205979459394047,CZID-nr
20810,Musaceae,10000000,0.3015553069930508,CZID-nr
20811,Muscidae,10000000,0.6779073234503177,CZID-nr
20813,Mycenaceae,10000000,0.1922711057712363,CZID-nr
20816,Mychonastaceae,10000000,0.4580078986073352,CZID-nr
20817,Mycobacteriaceae,10000000,0.0407942021066455,CZID-nr
20818,Mycoblastaceae,10000000,0.4704478486129147,CZID-nr
20819,Mycoplasmataceae,10000000,0.1344610373145783,CZID-nr
20820,Mycoplasmoidaceae,10000000,0.608880501961409,CZID-nr
20821,Mycosphaerellaceae,10000000,0.2187667271235303,CZID-nr
20822,Mycotyphaceae,10000000,0.6300656503381026,CZID-nr
20823,Myidae,10000000,0.1940279563006799,CZID-nr
20825,Myriangiaceae,10000000,0.2277809106871557,CZID-nr
20826,Myricaceae,10000000,1.9802489396897325,CZID-nr
20828,Myrtaceae,10000000,0.533326968370327,CZID-nr
20829,Mysidae,10000000,0.2457313962865045,CZID-nr
20831,Mytilidae,10000000,0.1170055340463194,CZID-nr
20832,Mytilinidiaceae,10000000,0.6086151677581801,CZID-nr
20833,Myxobolidae,10000000,0.6144752242644788,CZID-nr
20834,Myxococcaceae,10000000,0.0872448755176663,CZID-nr
20835,Myxotrichaceae,10000000,0.5714670522526001,CZID-nr
20837,Naemateliaceae,10000000,0.0007630472461706,CZID-nr
20839,Nakamurellaceae,10000000,0.2576879525413068,CZID-nr
20840,Nannastacidae,10000000,0.4677787730852519,CZID-nr
20842,Nannocystaceae,10000000,0.0486365840836608,CZID-nr
20846,Naomviridae,10000000,0.6818267901485778,CZID-nr
20849,Natranaerobiaceae,10000000,0.0022469486374651,CZID-nr
20851,Natranaerovirgaceae,10000000,0.5110704076380083,CZID-nr
20852,Natrialbaceae,10000000,0.5133433519857374,CZID-nr
20853,Natronincolaceae,10000000,0.395904059488127,CZID-nr
20854,Natronoarchaeaceae,10000000,0.6933463736721527,CZID-nr
20855,Natronospiraceae,10000000,0.4573947634096097,CZID-nr
20856,Natronospirillaceae,10000000,0.1215158866955303,CZID-nr
20857,Nautiliaceae,10000000,0.3787247178032227,CZID-nr
20859,Naviculaceae,10000000,0.0498775924023921,CZID-nr
20861,Nectriaceae,10000000,0.2263923383734792,CZID-nr
20862,Neidiaceae,10000000,0.3331347125237273,CZID-nr
20863,Neisseriaceae,10000000,0.1041372566262003,CZID-nr
20864,Nelumbonaceae,10000000,0.632793523339504,CZID-nr
20869,Neocallimastigaceae,10000000,0.1341888968992561,CZID-nr
20870,Neochloridaceae,10000000,0.4341773393106146,CZID-nr
20871,Neodiplogasteridae,10000000,0.9395604927969486,CZID-nr
20872,Neolectaceae,10000000,0.3912702368032335,CZID-nr
20873,Neomegalonemataceae,10000000,0.3015778394873672,CZID-nr
20874,Neomonodaceae,10000000,0.002031407810892,CZID-nr
20877,Neosynechococcaceae,10000000,0.4240526540538836,CZID-nr
20878,Neotessellaceae,10000000,0.4718200243152524,CZID-nr
20879,Nepenthaceae,10000000,0.5165740670939696,CZID-nr
20880,Nephilidae,10000000,0.1996440534614359,CZID-nr
20881,Nephropidae,10000000,0.1156885905148724,CZID-nr
20882,Nephroselmidaceae,10000000,0.1969982071147948,CZID-nr
20883,Nephtheidae,10000000,0.3417951337758689,CZID-nr
20884,Nepticulidae,10000000,0.0040750483297367,CZID-nr
20885,Nereididae,10000000,0.8485768046127079,CZID-nr
20889,Nevskiaceae,10000000,0.0827245598304572,CZID-nr
20891,Nidulariaceae,10000000,0.0021284612882127,CZID-nr
20892,Nimaviridae,10000000,0.0034665621970808,CZID-nr
20893,Niphargidae,10000000,0.4708635628227403,CZID-nr
20894,Niphatidae,10000000,0.231982895018763,CZID-nr
20895,Nitidulidae,10000000,0.1957753656338742,CZID-nr
20897,Nitratiruptoraceae,10000000,0.6288400713454968,CZID-nr
20898,Nitriliruptoraceae,10000000,0.1496545741548704,CZID-nr
20899,Nitrobacteraceae,10000000,0.0462507017454929,CZID-nr
20900,Nitrosomonadaceae,10000000,0.0947514510429033,CZID-nr
20901,Nitrosopumilaceae,10000000,0.0424955586102367,CZID-nr
20902,Nitrososphaeraceae,10000000,0.2502429179167755,CZID-nr
20903,Nitrosotaleaceae,10000000,0.7092439423728811,CZID-nr
20904,Nitrospinaceae,10000000,0.0798994954454461,CZID-nr
20905,Nitrospiraceae,10000000,0.0098932886973439,CZID-nr
20907,Nocardiaceae,10000000,0.1505428823976524,CZID-nr
20908,Nocardioidaceae,10000000,0.0434337672478088,CZID-nr
20909,Nocardiopsidaceae,10000000,0.2504499196302148,CZID-nr
20911,Noctuidae,10000000,0.3803498382852833,CZID-nr
20912,Nodosilineaceae,10000000,0.2333418816363617,CZID-nr
20913,Noelaerhabdaceae,10000000,0.0950059589141163,CZID-nr
20916,Nosematidae,10000000,0.3392310272421943,CZID-nr
20918,Nostocaceae,10000000,0.0755840887473802,CZID-nr
20921,Notoacmeibacteraceae,10000000,0.1734084028318789,CZID-nr
20926,Novispirillaceae,10000000,0.1726148171597521,CZID-nr
20927,Nowakowskiellaceae,10000000,0.0997075703905027,CZID-nr
20929,Nuculanidae,10000000,0.4725935731885254,CZID-nr
20933,Nymphaeaceae,10000000,0.0860754898515337,CZID-nr
20934,Nymphalidae,10000000,0.2457816468085778,CZID-nr
20935,Nymphonidae,10000000,0.030487170377172,CZID-nr
20936,Nyssaceae,10000000,0.0025426627638892,CZID-nr
20937,Oceanibaculaceae,10000000,0.2788125632418055,CZID-nr
20938,Oceanipulchritudinaceae,10000000,0.0733968852810965,CZID-nr
