,genus,read count,relative error
11629,Plesiomonas,100K,0.838525491562421
11630,Actinomadura,100K,0.372677996249965
11631,Nocardiopsis,100K,0.7071067811865476
11632,Blastococcus,100K,0.5868455973269636
11633,Marinospirillum,100K,0.3098740839015095
11634,Gonapodya,100K,0.4714045207910316
11635,Ornithinimicrobium,100K,0.17320508075688779
11636,Kribbella,100K,0.5590169943749475
11637,Parvularcula,100K,0.2882750302658769
11638,Paraferrimonas,100K,0.3688555567816587
11639,Litoricola,100K,0.6236095644623236
11640,Pseudolabrys,100K,0.34232659844072877
11641,Siphonobacter,100K,0.6666666666666666
11642,Caenimonas,100K,0.3946002313234924
11643,Roseicitreum,100K,0.5926547641093318
11644,Spiribacter,100K,0.17677669529663687
11645,Breoghania,100K,0.7243558228002943
11646,Gynuella,100K,0.33333333333333337
11647,Thioalbus,100K,0.5163977794943223
11648,Oceanococcus,100K,0.7243558228002943
11649,Apibacter,100K,0.5160156871153361
11650,Candidatus Thiodiazotropha,100K,0.6986885432532675
11651,Thermoflexibacter,100K,0.5592469952052407
11652,Kaistella,100K,0.5926547641093317
11653,Calycomorphotria,100K,0.20203050891044216
11654,Usitatibacter,100K,0.8660254037844388
11655,Caenibius,100K,0.7243558228002943
11656,Pseudoprimorskyibacter,100K,0.4750730937913075
11657,Vitreoscilla,100K,0.5471012044321931
11658,Gluconobacter,100K,0.7071067811865475
11659,Fusobacterium,100K,0.5773502691896256
11660,Staphylococcus,100K,0.33333333333333337
11661,Enterococcus,100K,0.5471012044321931
11662,Bifidobacterium,100K,0.40824829046386296
11663,Curtobacterium,100K,0.5926547641093316
11664,Heterosigma,100K,0.4648111258522642
11665,Plasmodium,100K,0.28284271247461895
11666,Tetrahymena,100K,0.38030001206094344
11667,Cyclotella,100K,0.32969023669789344
11668,Janthinobacterium,100K,0.5590169943749473
11669,Pseudocohnilembus,100K,0.4999999999999999
11670,Janibacter,100K,0.6666666666666667
11671,Planktothrix,100K,0.38030001206094344
11672,Marinilabilia,100K,0.5471012044321931
11673,Valsa,100K,0.6928203230275509
11674,Parachlamydia,100K,0.5471012044321931
11675,Oligella,100K,0.6928203230275509
11676,Pseudaminobacter,100K,0.7071067811865475
11677,Thermomonas,100K,0.27216552697590873
11678,Pelomyxa,100K,0.4255231590028169
11679,Zooshikella,100K,0.4385290096535146
11680,Solirubrobacter,100K,0.5773502691896256
11681,Arcicella,100K,0.4999999999999999
11682,Diaphorobacter,100K,0.23094010767585027
11683,Woodsholea,100K,0.7071067811865475
11684,Chitinimonas,100K,0.4979295977319692
11685,Pseudoclavibacter,100K,0.5590169943749473
11686,Rozella,100K,0.5471012044321931
11687,Aquiflexum,100K,0.15971914124998496
11688,Candidatus Protochlamydia,100K,0.7071067811865475
11689,Mariprofundus,100K,0.6098953339214036
11690,Singulisphaera,100K,
11691,Steroidobacter,100K,0.6011057519272295
11692,Sediminimonas,100K,
11693,Geminocystis,100K,
11694,Hyella,100K,0.40824829046386296
11695,Methylovirgula,100K,0.6928203230275509
11696,Chryseolinea,100K,0.5590169943749473
11697,Mangrovibacterium,100K,0.40824829046386296
11698,Permianibacter,100K,0.20203050891044216
11699,Paludisphaera,100K,0.5471012044321931
11700,Labilibacter,100K,0.33333333333333337
11701,Cysteiniphilum,100K,0.40824829046386296
11702,Kandeliimicrobium,100K,0.35355339059327373
11703,Chloropicon,100K,0.5773502691896257
11704,Hondaea,100K,0.1992047682223989
11705,Sedimentisphaera,100K,0.7071067811865475
11706,Minwuia,100K,0.43852900965351466
11707,Geomonas,100K,0.40824829046386296
11708,Leptothoe,100K,
11709,Paenimaribius,100K,0.45756572334974244
11710,Maioricimonas,100K,0.3726779962499649
11711,Vannielia,100K,0.4635124054434789
11712,Fuscibacter,100K,0.28284271247461895
11713,Tichowtungia,100K,0.5773502691896256
11714,Haloflavibacter,100K,0.40824829046386296
11715,Sulfuriroseicoccus,100K,0.5137011669140813
11716,Spirochaeta,100K,0.4
11717,Xanthobacter,100K,0.34232659844072877
11718,Edwardsiella,100K,
11719,Arsenophonus,100K,0.43301270189221935
11720,Pasteurella,100K,0.43301270189221935
11721,Desulfococcus,100K,0.5863019699779287
11722,Wolbachia,100K,0.4255231590028169
11723,Rhodomicrobium,100K,0.2857142857142857
11724,Pseudanabaena,100K,0.34401045807689073
11725,Oscillatoria,100K,0.4385290096535146
11726,Aphanizomenon,100K,0.2857142857142857
11727,Micrococcus,100K,
11728,Aerococcus,100K,0.34641016151377546
11729,Gemella,100K,0.4714045207910316
11730,Methanolobus,100K,0.4714045207910316
11731,Sporomusa,100K,0.43301270189221935
11732,Dunaliella,100K,0.43301270189221935
11733,Neocallimastix,100K,0.4714045207910316
11734,Gigaspora,100K,0.4999999999999999
11735,Schizosaccharomyces,100K,0.4714045207910316
11736,Talaromyces,100K,
11737,Trichoderma,100K,
11738,Trypanosoma,100K,0.34232659844072877
11739,Nannochloropsis,100K,0.4999999999999999
11740,Acanthamoeba,100K,0.4999999999999999
11741,Theileria,100K,0.3464101615137755
11742,Polysphondylium,100K,0.4714045207910316
11743,Taylorella,100K,0.43301270189221935
11744,Aminobacter,100K,0.40824829046386296
11745,Liberibacter,100K,0.4714045207910316
11746,Nitrococcus,100K,0.34232659844072877
11747,Desulfuromusa,100K,
11748,Pestalotiopsis,100K,0.4714045207910316
11749,Desulfofustis,100K,0.37267799624996495
11750,Nesterenkonia,100K,0.5471012044321931
11751,Lithodesmium,100K,0.29880715233359845
11752,Candidatus Endobugula,100K,0.46770717334674267
11753,Planoprotostelium,100K,
11754,Mitsuaria,100K,0.4714045207910316
11755,Tessaracoccus,100K,0.22222222222222224
11756,Prosthecomicrobium,100K,0.40824829046386296
11757,Corallococcus,100K,0.43301270189221935
11758,Collinsella,100K,0.43301270189221935
11759,Desulfotignum,100K,0.2474358296526967
11760,Rhodobaca,100K,0.4
11761,Acidithiobacillus,100K,0.38030001206094344
11762,Crossiella,100K,
11763,Alkalilimnicola,100K,0.686978002202548
11764,Salinibacter,100K,0.4
11765,Blastomonas,100K,0.6123724356957946
11766,Gallibacterium,100K,
11767,Thioflavicoccus,100K,0.4999999999999999
11768,Anaeromyxobacter,100K,0.3912303982179758
11769,Halomicronema,100K,
11770,Anaerophaga,100K,0.3849001794597505
11771,Salinibacterium,100K,0.5163977794943223
11772,Akkermansia,100K,0.3849001794597505
11773,Isoptericola,100K,0.28284271247461895
11774,Parvibaculum,100K,0.6928203230275509
11775,Agarivorans,100K,0.3446761565477978
11776,Malikia,100K,0.5926547641093318
11777,Geopsychrobacter,100K,0.4979295977319692
11778,Candidatus Amoebophilus,100K,0.4
11779,Odoribacter,100K,0.5471012044321931
11780,Synchytrium,100K,0.5590169943749473
11781,Advenella,100K,0.4
11782,Chthoniobacter,100K,0.3849001794597505
11783,Algicola,100K,0.3849001794597506
11784,Silvimonas,100K,0.43301270189221935
11785,Prolixibacter,100K,0.18181818181818182
11786,Paucibacter,100K,0.6123724356957945
11787,Pelomonas,100K,0.7200822998230955
11788,Yonghaparkia,100K,0.4
11789,Ktedonobacter,100K,0.4714045207910316
11790,Rivularia,100K,0.4714045207910316
11791,Desulfosalsimonas,100K,0.43301270189221935
11792,Candidatus Brocadia,100K,0.4
11793,Panacagrimonas,100K,0.5471012044321931
11794,Maribius,100K,0.22222222222222218
11795,Paludibacterium,100K,0.2857142857142857
11796,Durinskia,100K,0.4714045207910316
11797,Candidatus Magnetoglobus,100K,0.43301270189221935
11798,Rhodocytophaga,100K,0.40824829046386296
11799,Cerasicoccus,100K,0.3912303982179758
11800,Geminicoccus,100K,0.5592469952052407
11801,Kushneria,100K,0.3333333333333333
11802,Plagiogramma,100K,0.35355339059327373
11803,Amorphus,100K,0.28284271247461895
11804,Inhella,100K,
11805,Lacibacter,100K,0.3912303982179758
11806,Gracilimonas,100K,0.4999999999999999
11807,Candidatus Anadelfobacter,100K,0.4714045207910316
11808,Acidipila,100K,0.4714045207910316
11809,Lamprobacter,100K,0.22821773229381923
11810,Candidatus Magnetomorum,100K,0.3912303982179758
11811,Litoribacter,100K,
11812,Desulfamplus,100K,0.40824829046386296
11813,Berkeleya,100K,0.38030001206094344
11814,Tistlia,100K,0.23094010767585027
11815,Aliifodinibius,100K,0.4648111258522642
11816,Plasticicumulans,100K,
11817,Thermophagus,100K,
11818,Pleionea,100K,0.3952847075210474
11819,Candidatus Paracaedibacter,100K,0.22222222222222224
11820,Desulfatiglans,100K,0.43301270189221935
11821,Moheibacter,100K,0.4648111258522642
11822,Mitosporidium,100K,0.4648111258522642
11823,Hwangdonia,100K,0.5590169943749473
11824,Nibribacter,100K,
11825,Paludibaculum,100K,0.43301270189221935
11826,Youngimonas,100K,0.4750730937913075
11827,Oleiagrimonas,100K,0.4714045207910316
11828,Crenobacter,100K,0.372677996249965
11829,Candidatus Methylopumilus,100K,0.5297284633639759
11830,Sulfurifustis,100K,
11831,Tepidicaulis,100K,0.3464101615137755
11832,Rhabdobacter,100K,0.6123724356957945
11833,Sinirhodobacter,100K,0.4979295977319692
11834,Candidatus Finniella,100K,
11835,Aquisalinus,100K,0.4
11836,Maliponia,100K,0.49792959773196915
11837,Varunaivibrio,100K,0.43301270189221935
11838,Marispirochaeta,100K,
11839,Silicimonas,100K,0.6546536707079772
11840,Rodentibacter,100K,0.4
11841,Marivibrio,100K,0.43301270189221935
11842,Puia,100K,0.4714045207910316
11843,Labilibaculum,100K,0.29459295623271936
11844,Zhengella,100K,0.4648111258522642
11845,Ferruginivarius,100K,0.2857142857142857
11846,Pseudomethylobacillus,100K,0.43301270189221935
11847,Aquisediminimonas,100K,0.3849001794597505
11848,Chryseotalea,100K,0.3464101615137755
11849,Limihaloglobus,100K,0.34641016151377546
11850,Hypericibacter,100K,0.4999999999999999
11851,Xanthovirga,100K,0.3464101615137755
11852,Frigoriglobus,100K,
11853,Thiosulfativibrio,100K,0.43301270189221935
11854,Thermogemmata,100K,0.4714045207910316
11855,Pelagovum,100K,0.4999999999999999
11856,Botrimarina,100K,0.4648111258522642
11857,Algihabitans,100K,0.40824829046386296
11858,Pukyongiella,100K,0.6060915267313264
11859,Pararhodonellum,100K,0.6319062870042959
11860,Meridianimarinicoccus,100K,0.34815531191139565
11861,Azorhizobium,100K,
11862,Pelobacter,100K,0.43301270189221935
11863,Myxococcus,100K,
11864,Planctomyces,100K,0.5832981110808886
11865,Helicobacter,100K,0.9428090415820632
11866,Zoogloea,100K,
11867,Methylobacillus,100K,0.6986885432532675
11868,Alcaligenes,100K,
11869,Erwinia,100K,0.34232659844072877
11870,Kluyvera,100K,
11871,Shigella,100K,
11872,Bartonella,100K,0.2857142857142857
11873,Selenomonas,100K,
11874,Afipia,100K,0.4714045207910316
11875,Rhodocyclus,100K,0.5590169943749473
11876,Rhodopila,100K,0.4714045207910316
11877,Rhodospirillum,100K,
11878,Aphanocapsa,100K,
11879,Plectonema,100K,0.4714045207910316
11880,Fischerella,100K,
11881,Nitrosococcus,100K,0.34401045807689073
11882,Nitrosovibrio,100K,0.8660254037844388
11883,Ruminococcus,100K,0.6928203230275509
11884,Planococcus,100K,0.7071067811865475
11885,Listeria,100K,0.43301270189221935
11886,Actinomyces,100K,0.5559783089708951
11887,Propionibacterium,100K,
11888,Streptosporangium,100K,0.5471012044321931
11889,Microbispora,100K,
11890,Thermomonospora,100K,
11891,Tsukamurella,100K,
11892,Acholeplasma,100K,
11893,Methanococcoides,100K,
11894,Haloferax,100K,
11895,Thermotoga,100K,
11896,Cyanophora,100K,
11897,Gracilariopsis,100K,
11898,Dictyota,100K,
11899,Heterocapsa,100K,0.6666666666666666
11900,Ulva,100K,
11901,Codium,100K,
11902,Acetabularia,100K,
11903,Tetraselmis,100K,
11904,Scherffelia,100K,
11905,Plasmopara,100K,
11906,Spizellomyces,100K,0.8660254037844386
11907,Absidia,100K,0.34641016151377546
11908,Phycomyces,100K,
11909,Mortierella,100K,
11910,Basidiobolus,100K,
11911,Coemansia,100K,
11912,Smittium,100K,0.3849001794597505
11913,Chaetomium,100K,
11914,Cryptococcus,100K,
11915,Leucosporidium,100K,
11916,Athelia,100K,
11917,Pleurotus,100K,
11918,Laetiporus,100K,
11919,Naegleria,100K,0.39999999999999997
11920,Dictyostelium,100K,
11921,Physarum,100K,
11922,Oxytricha,100K,
11923,Blastocystis,100K,
11924,Rarobacter,100K,
11925,Brettanomyces,100K,
11926,Acaulospora,100K,
11927,Thermodesulfovibrio,100K,
11928,Natronococcus,100K,
11929,Rhodoplanes,100K,0.6546536707079771
11930,Nephroselmis,100K,0.4714045207910316
11931,Chondria,100K,
11932,Leptonema,100K,
11933,Phascolarctobacterium,100K,
11934,Eremothecium,100K,
11935,Phaeocystis,100K,0.43301270189221935
11936,Riemerella,100K,0.4
11937,Blattabacterium,100K,
11938,Lactarius,100K,
11939,Entomophthora,100K,
11940,Gregarina,100K,
11941,Pelagomonas,100K,0.6388765649999399
11942,Parasitella,100K,
11943,Sporichthya,100K,
11944,Roseococcus,100K,
11945,Cymbomonas,100K,
11946,Botryococcus,100K,
11947,Methylomicrobium,100K,0.4999999999999999
11948,Actinokineospora,100K,0.4
11949,Candidatus Magnetobacterium,100K,
11950,Fistulina,100K,
11951,Sutterella,100K,0.6928203230275509
11952,Thioploca,100K,0.8660254037844386
11953,Syntrophus,100K,0.5471012044321931
11954,Pseudoneochloris,100K,
11955,Haematococcus,100K,
11956,Holospora,100K,
11957,Thaumatomonas,100K,
11958,Geovibrio,100K,
11959,Agrococcus,100K,
11960,Reticulomyxa,100K,
11961,Cenarchaeum,100K,
11962,Desulfobotulus,100K,0.43301270189221935
11963,Rhabdochromatium,100K,
11964,Calliarthron,100K,
11965,Bracteacoccus,100K,
11966,Tetragenococcus,100K,
11967,Myxosarcina,100K,0.2857142857142857
11968,Friedmanniella,100K,
11969,Lamprocystis,100K,0.40824829046386296
11970,Aneurinibacillus,100K,
11971,Malassezia,100K,
11972,Sandaracinobacter,100K,
11973,Halorubrum,100K,
11974,Malonomonas,100K,0.5773502691896256
11975,Kocuria,100K,0.5471012044321931
11976,Sulfurospirillum,100K,0.37267799624996495
11977,Vogesella,100K,0.6928203230275509
11978,Empedobacter,100K,
11979,Umbelopsis,100K,0.39999999999999997
11980,Virgisporangium,100K,0.6928203230275509
11981,Olpidium,100K,
11982,Frateuria,100K,
11983,Pfiesteria,100K,
11984,Citromicrobium,100K,0.6846531968814576
11985,Methylocaldum,100K,0.9128709291752769
11986,Balneatrix,100K,0.4999999999999999
11987,Halothece,100K,
11988,Mycetocola,100K,
11989,Syncephalis,100K,
11990,Thamnocephalis,100K,
11991,Desulfosporosinus,100K,0.4
11992,Piloderma,100K,
11993,Delftia,100K,0.372677996249965
11994,Methylovorus,100K,0.5471012044321931
11995,Budvicia,100K,
11996,Olisthodiscus,100K,
11997,Roseospirillum,100K,
11998,Succinivibrio,100K,
11999,Candidatus Odyssella,100K,
12000,Marichromatium,100K,0.6928203230275509
12001,Thiococcus,100K,0.40824829046386296
12002,Halorhodospira,100K,0.5471012044321931
12003,Gluconacetobacter,100K,0.37267799624996495
12004,Thiomargarita,100K,0.39999999999999997
12005,Acrocarpospora,100K,
12006,Asaia,100K,
12007,Marvania,100K,0.4714045207910316
12008,Periconia,100K,
12009,Alkalibacterium,100K,
12010,Coprobacillus,100K,
12011,Gloeocapsa,100K,
12012,Sclerotium,100K,
12013,Actinopolymorpha,100K,
12014,Denitrovibrio,100K,
12015,Methylocella,100K,
12016,Pectobacterium,100K,
12017,Acytostelium,100K,0.43301270189221935
12018,Moneuplotes,100K,0.4
12019,Jeotgalibacillus,100K,
12020,Methylosarcina,100K,0.43301270189221935
12021,Laribacter,100K,
12022,Rhodoblastus,100K,0.6928203230275509
12023,Tistrella,100K,0.37267799624996495
12024,Methylocapsa,100K,0.4714045207910316
12025,Decorospora,100K,
12026,Pelotomaculum,100K,
12027,Conexibacter,100K,0.4
12028,Plesiocystis,100K,0.39999999999999997
12029,Tannerella,100K,
12030,Asanoa,100K,0.4714045207910316
12031,Pseudospirillum,100K,0.43301270189221935
12032,Alicycliphilus,100K,0.4714045207910316
12033,Angulomicrobium,100K,
12034,Swaminathania,100K,
12035,Pinnularia,100K,
12036,Streblomastix,100K,
12037,Saccharibacter,100K,
12038,Anaerotruncus,100K,
12039,Volucribacter,100K,
12040,Alkalimonas,100K,0.43301270189221935
12041,Stackebrandtia,100K,
12042,Alkaliflexus,100K,
12043,Pontibacillus,100K,
12044,Thermoflavimicrobium,100K,
12045,Lachancea,100K,
12046,Halospina,100K,0.43301270189221935
12047,Microcella,100K,0.37267799624996495
12048,Paludibacter,100K,0.4714045207910316
12049,Giesbergeria,100K,
12050,Niastella,100K,0.3912303982179758
12051,Neomegalonema,100K,
12052,Sulfurivirga,100K,0.4
12053,Verminephrobacter,100K,0.8571428571428571
12054,Pelosinus,100K,
12055,Belnapia,100K,0.4714045207910316
12056,Gonyostomum,100K,
12057,Olivibacter,100K,0.6123724356957946
12058,Candidatus Kuenenia,100K,
12059,Brasilonema,100K,
12060,Puniceicoccus,100K,0.6388765649999398
12061,Terriglobus,100K,
12062,Uliginosibacterium,100K,0.4714045207910316
12063,Barnesiella,100K,
12064,Deefgea,100K,0.8571428571428572
12065,Actinomycetospora,100K,0.3912303982179758
12066,Candidatus Midichloria,100K,
12067,Caenispirillum,100K,0.5471012044321931
12068,Aggregatibacter,100K,
12069,Desulfurivibrio,100K,0.4
12070,Rudanella,100K,
12071,Candidatus Nitrotoga,100K,0.6888321972137825
12072,Elioraea,100K,0.5471012044321931
12073,Candidatus Neoehrlichia,100K,
12074,Iamia,100K,
12075,Schumannella,100K,
12076,Cardiosporidium,100K,
12077,Fangia,100K,
12078,Desulfonatronospira,100K,
12079,Spirobacillus,100K,
12080,Rhodovastum,100K,
12081,Desulfurispora,100K,
12082,Parvimonas,100K,
12083,Fervidicola,100K,
12084,Blautia,100K,0.43301270189221935
12085,Parasutterella,100K,0.34641016151377546
12086,Demequina,100K,0.5471012044321931
12087,Nematocida,100K,
12088,Nitriliruptor,100K,0.9897433186107869
12089,Ruania,100K,
12090,Perkinsela,100K,
12091,Kumanoa,100K,
12092,Indibacter,100K,
12093,Marinactinospora,100K,
12094,Leeia,100K,0.4714045207910316
12095,Plantactinospora,100K,
12096,Georgfuchsia,100K,
12097,Polychaeton,100K,
12098,Caldicoprobacter,100K,
12099,Luteipulveratus,100K,
12100,Gallaecimonas,100K,0.39123039821797584
12101,Geomicrobium,100K,
12102,Sulfuricella,100K,
12103,Racocetra,100K,
12104,Xylochloris,100K,
12105,Romeria,100K,
12106,Polymorphum,100K,
12107,Candidatus Magnetoovum,100K,
12108,Mastigocoleus,100K,0.9428090415820632
12109,Ferruginibacter,100K,0.39123039821797584
12110,Microaerobacter,100K,
12111,Desulfurispira,100K,
12112,Pseudoflavonifractor,100K,
12113,Amnibacterium,100K,0.5471012044321931
12114,Zymoseptoria,100K,
12115,Halobellus,100K,
12116,Thermanaerothrix,100K,
12117,Enterospora,100K,0.43301270189221935
12118,Elstera,100K,0.37267799624996495
12119,Cucumibacter,100K,0.43301270189221935
12120,Stakelama,100K,0.6210273191490666
12121,Rhizophagus,100K,0.34641016151377546
12122,Claroideoglomus,100K,
12123,Allokutzneria,100K,
12124,Bauldia,100K,0.5454545454545454
12125,Magnetospira,100K,0.2857142857142857
12126,Gilliamella,100K,0.5926547641093317
12127,Humitalea,100K,
12128,Glaciimonas,100K,0.39999999999999997
12129,Gayadomonas,100K,0.4
12130,Oculatella,100K,
12131,Caldibacillus,100K,
12132,Rhizoctonia,100K,0.4714045207910316
12133,Chryseoglobus,100K,
12134,Schleiferia,100K,
12135,Candidatus Profftella,100K,
12136,Aidingimonas,100K,
12137,Allobacillus,100K,
12138,Methyloglobulus,100K,0.43301270189221935
12139,Haloechinothrix,100K,
12140,Fretibacterium,100K,
12141,Candidatus Symbiobacter,100K,
12142,Candidatus Xenolissoclinum,100K,
12143,Globisporangium,100K,0.4
12144,Aaosphaeria,100K,
12145,Paenirhodobacter,100K,
12146,Magnetofaba,100K,
12147,Sulfurisoma,100K,
12148,Effusibacillus,100K,
12149,Tyzzerella,100K,0.4714045207910316
12150,Polymorphobacter,100K,0.5590169943749473
12151,Ruminiclostridium,100K,
12152,Flaviflexus,100K,
12153,Trieres,100K,0.38030001206094344
12154,Mizugakiibacter,100K,
12155,Microbacter,100K,
12156,Hartmannibacter,100K,0.7071067811865475
12157,Conticribra,100K,1.0606601717798212
12158,Roholtiella,100K,
12159,Alkalinema,100K,
12160,Roseiarcus,100K,
12161,Acetobacteroides,100K,
12162,Brockia,100K,
12163,Conyzicola,100K,
12164,Epibacterium,100K,0.7126096406869612
12165,Melaminivora,100K,
12166,Pseudodonghicola,100K,0.5590169943749473
12167,Rhizorhabdus,100K,
12168,Cucumispora,100K,
12169,Desulfoprunum,100K,
12170,Thermogutta,100K,0.34641016151377546
12171,Aurantimicrobium,100K,0.6928203230275509
12172,Paeniglutamicibacter,100K,
12173,Pseudoglutamicibacter,100K,
12174,Pseudarthrobacter,100K,
12175,Candidatus Berkiella,100K,0.43301270189221935
12176,Corticibacter,100K,
12177,Inmirania,100K,
12178,Vermiphilus,100K,
12179,Corallincola,100K,0.34232659844072877
12180,Dethiosulfatarculus,100K,
12181,Bradymonas,100K,
12182,Planctomicrobium,100K,0.6388765649999399
12183,Anaerosolibacter,100K,
12184,Tenggerimyces,100K,
12185,Candidatus Methylospira,100K,0.39999999999999997
12186,Enterobacillus,100K,
12187,Lawsonella,100K,
12188,Limibacillus,100K,
12189,Salinivenus,100K,
12190,Brevirhabdus,100K,
12191,Chitinispirillum,100K,
12192,Allofrancisella,100K,0.6666666666666667
12193,Salibacterium,100K,
12194,Aliidongia,100K,
12195,Arsenicibacter,100K,0.43301270189221935
12196,Rugosibacter,100K,
12197,Ochrovirga,100K,
12198,Mediterranea,100K,
12199,Candidatus Fukatsuia,100K,
12200,Thioflexithrix,100K,0.43301270189221935
12201,Mobilibacterium,100K,
12202,Hugenholtzia,100K,0.8385254915624211
12203,Dankookia,100K,
12204,Vitiosangium,100K,
12205,Salinivirga,100K,
12206,Colibacter,100K,
12207,Alkalicoccus,100K,
12208,Thaumasiovibrio,100K,
12209,Imhoffiella,100K,0.43301270189221935
12210,Alkalispirochaeta,100K,0.3849001794597505
12211,Notoacmeibacter,100K,0.4648111258522642
12212,Rubricella,100K,0.6666666666666666
12213,Robbsia,100K,
12214,Siccirubricoccus,100K,
12215,Candidatus Fonsibacter,100K,0.39999999999999997
12216,Ghiorsea,100K,
12217,Mangrovitalea,100K,0.5471012044321931
12218,Cavenderia,100K,0.4714045207910316
12219,Heterostelium,100K,
12220,Iodidimonas,100K,
12221,Thuricola,100K,
12222,Caedimonas,100K,
12223,Oleiharenicola,100K,
12224,Parvibium,100K,0.43301270189221935
12225,Candidatus Sulfopaludibacter,100K,
12226,Sansalvadorimonas,100K,0.7806247497997997
12227,Marinicaulis,100K,0.6771096725424316
12228,Flavipsychrobacter,100K,
12229,Halarcobacter,100K,
12230,Desertimonas,100K,0.4707511531578505
12231,Marophrys,100K,
12232,Serpentinimonas,100K,0.3849001794597505
12233,Mycetohabitans,100K,
12234,Candidatus Acididesulfobacter,100K,
12235,Candidatus Deianiraea,100K,
12236,Candidatus Argoarchaeum,100K,
12237,Siculibacillus,100K,
12238,Hydrocarboniclastica,100K,0.6666666666666666
12239,Lujinxingia,100K,
12240,Marisediminitalea,100K,0.6666666666666666
12241,Pseudogemmobacter,100K,
12242,Halegenticoccus,100K,
12243,Cytobacillus,100K,
12244,Mesobacillus,100K,
12245,Alkalihalobacillus,100K,0.4714045207910316
12246,Pseudolysinimonas,100K,
12247,Alkalilacustris,100K,0.8571428571428572
12248,Marortus,100K,
12249,Staphylospora,100K,
12250,Stenotrophobium,100K,0.43301270189221935
12251,Anaerohalosphaera,100K,0.4714045207910316
12252,Embleya,100K,0.3849001794597505
12253,Puteibacter,100K,
12254,Pseudolysobacter,100K,
12255,Saezia,100K,0.43301270189221935
12256,Methylicorpusculum,100K,0.4
12257,Brevilactibacter,100K,
12258,Pararobbsia,100K,0.4714045207910316
12259,Roseicella,100K,
12260,Albibacterium,100K,
12261,Lapidilactobacillus,100K,
12262,Ligilactobacillus,100K,
12263,Epilithonimonas,100K,0.4
12264,Actinomarinicola,100K,0.3912303982179758
12265,Thiospirochaeta,100K,
12266,Salifodinibacter,100K,
12267,Pirellulimonas,100K,0.5590169943749473
12268,Pseudobythopirellula,100K,0.34641016151377546
12269,Parapontixanthobacter,100K,0.8660254037844386
12270,Dongshaea,100K,0.43301270189221935
12271,Lunatibacter,100K,0.35355339059327373
12272,Poriferisphaera,100K,
12273,Urbifossiella,100K,
12274,Humisphaera,100K,0.3849001794597505
12275,Zongyanglinia,100K,
12276,Syntrophotalea,100K,0.7243558228002943
12277,Hornefia,100K,
12278,Qingshengfaniella,100K,0.6388765649999398
12279,Fertoeibacter,100K,0.4979295977319692
12280,Albibacillus,100K,0.35355339059327373
12281,Endobacterium,100K,
12282,Allosediminivita,100K,0.43301270189221935
12283,Occultella,100K,
12284,Marinisubtilis,100K,
12285,Niallia,100K,
12286,Actirhodobacter,100K,0.35355339059327373
12287,Peteryoungia,100K,
12288,Curvivirga,100K,0.372677996249965
12289,Carbonactinospora,100K,
12290,Arenibaculum,100K,
12291,Falsiroseomonas,100K,
12292,Musicola,100K,
12293,Gallalistipes,100K,
12294,Gephyromycinifex,100K,
12295,Frigoriflavimonas,100K,
12296,Limnovirga,100K,
12297,Candidatus Uabimicrobium,100K,
12298,Sabulicella,100K,
12299,Pinibacter,100K,
12300,Aquibium,100K,0.5471012044321931
12301,Mucisphaera,100K,0.39999999999999997
12302,Spiractinospora,100K,
12303,Sulfidibacter,100K,
12304,Desulforamulus,100K,
12305,Mesohalobacter,100K,0.6244997998398399
12306,Phaeovulum,100K,0.4999999999999999
12307,Pleomorphovibrio,100K,
12308,Candidatus Sulfidibacterium,100K,0.4714045207910316
12309,Agromyces,100K,0.6210273191490665
12310,Plasmodiophora,100K,0.45825756949558394
12311,Thermohalobaculum,100K,0.3688555567816587
12312,Georgenia,100K,0.7071067811865476
12313,Azotobacter,100K,0.5163977794943223
12314,Citrobacter,100K,0.5471012044321931
12315,Rhodothermus,100K,0.4999999999999999
12316,Rathayibacter,100K,0.6928203230275509
12317,Candidatus Jettenia,100K,0.7071067811865475
12318,Segetibacter,100K,0.5163977794943223
12319,Kinneretia,100K,0.6928203230275509
12320,Oceanicella,100K,0.6666666666666667
12321,Hwanghaeicola,100K,0.6666666666666666
12322,Gemmatirosa,100K,0.7071067811865475
12323,Balneicella,100K,0.7071067811865475
12324,Paracandidimonas,100K,0.7071067811865475
12325,Methyloterricola,100K,0.6928203230275509
12326,Avrilella,100K,0.6928203230275509
12327,Nannocystis,100K,0.4999999999999999
12328,Chlorogloeopsis,100K,
12329,Mycoplasma,100K,0.34641016151377546
12330,Epulopiscium,100K,0.43301270189221935
12331,Endogone,100K,
12332,Claviceps,100K,0.4714045207910316
12333,Melampsora,100K,0.3464101615137755
12334,Puccinia,100K,0.4714045207910316
12335,Cryptosporidium,100K,0.40824829046386296
12336,Perkinsus,100K,0.3849001794597505
12337,Thermonema,100K,0.2474358296526967
12338,Microlunatus,100K,0.22222222222222218
12339,Clavispora,100K,0.4714045207910316
12340,Desulfocapsa,100K,0.4999999999999999
12341,Catellatospora,100K,0.4714045207910316
12342,Persicobacter,100K,0.34641016151377546
12343,Tatumella,100K,0.43301270189221935
12344,Natronohydrobacter,100K,0.3849001794597506
12345,Desulfovermiculus,100K,0.4714045207910316
12346,Actinocatenispora,100K,0.43301270189221935
12347,Andreprevotia,100K,0.34641016151377546
12348,Hansschlegelia,100K,0.4714045207910316
12349,Actinotalea,100K,
