,order,read count,relative error,type
9765,Psocoptera,1000,0.8763628147385546,CZID-nt
9766,Pterioida,1000,0.4201494455890667,CZID-nt
9767,Pterocystida,1000,0.6652703483842985,CZID-nt
9768,Pucciniales,1000,0.7089275082172812,CZID-nt
9769,Puniceicoccales,1000,1.217677325193783,CZID-nt
9770,Pyramimonadales,1000,0.9984938743482884,CZID-nt
9771,Pyrenomonadales,1000,0.3545519117671472,CZID-nt
9772,Pythiales,1000,1.163328682155682,CZID-nt
9775,Ranunculales,1000,0.793639114422318,CZID-nt
9776,Raphidioptera,1000,0.3386369746984071,CZID-nt
9777,Rhabditida,1000,0.4749155041499983,CZID-nt
9778,Rhabdocoela,1000,0.2717006315309565,CZID-nt
9779,Rhabdomonadales,1000,1.183526018824154,CZID-nt
9780,Rhabdonematales,1000,2.0642612052803933,CZID-nt
9785,Rhizochromulinales,1000,2.433709256842332,CZID-nt
9787,Rhizophydiales,1000,1.108265954637412,CZID-nt
9788,Rhizosoleniales,1000,0.4775458653692599,CZID-nt
9789,Rhizostomeae,1000,0.1680665939566579,CZID-nt
9790,Rhodellales,1000,0.4666223414446075,CZID-nt
9791,Rhodobacterales,1000,0.0691838847079062,CZID-nt
9792,Rhodochaetales,1000,0.919820952754898,CZID-nt
9793,Rhodocyclales,1000,0.3356856017140793,CZID-nt
9795,Rhodospirillales,1000,0.4660678118205939,CZID-nt
9797,Rhodothermales,1000,0.9861396841108622,CZID-nt
9798,Rhodymeniales,1000,0.4485111200487112,CZID-nt
9799,Rhopalodiales,1000,0.3304552071035122,CZID-nt
9800,Rhynchobdellida,1000,2.234767561593928,CZID-nt
9801,Rickettsiales,1000,0.2518418195683999,CZID-nt
9802,Rosales,1000,0.8774439614922629,CZID-nt
9803,Rotaliida,1000,2.155542748915533,CZID-nt
9804,Rotosphaerida,1000,0.935810615157069,CZID-nt
9806,Rubrobacterales,1000,0.4010172331381842,CZID-nt
9808,Russulales,1000,0.5950980196283878,CZID-nt
9809,Sabellida,1000,2.592140827828641,CZID-nt
9810,Saccharomycetales,1000,1.171888030427895,CZID-nt
9811,Saccharomycodales,1000,1.6885183918914226,CZID-nt
9812,Salinisphaerales,1000,0.2673904563013263,CZID-nt
9814,Salviniales,1000,0.2682368236992733,CZID-nt
9815,Santalales,1000,0.6617152820709977,CZID-nt
9816,Sapindales,1000,1.03410982497901,CZID-nt
9817,Saprolegniales,1000,0.5067772553533615,CZID-nt
9818,Saprospirales,1000,0.3121877491136992,CZID-nt
9820,Sarcoptiformes,1000,0.965094662530798,CZID-nt
9823,Saxifragales,1000,1.574643117990336,CZID-nt
9824,Schizaeales,1000,1.4086689058785506,CZID-nt
9825,Schizosaccharomycetales,1000,0.7932392105986964,CZID-nt
9826,Scleractinia,1000,2.401209659872364,CZID-nt
9827,Scleralcyonacea,1000,0.0009964687309582,CZID-nt
9830,Scorpiones,1000,2.8615443157922678,CZID-nt
9832,Sebacinales,1000,0.2120307875303514,CZID-nt
9833,Sebdeniales,1000,1.6743973240632737,CZID-nt
9834,Sedimentisphaerales,1000,0.818799885114229,CZID-nt
9836,Selaginellales,1000,1.3385426636687228,CZID-nt
9837,Selenomonadales,1000,0.7025951361325048,CZID-nt
9838,Semaeostomeae,1000,0.0026452240750272,CZID-nt
9839,Sepiida,1000,0.0013682400780374,CZID-nt
9840,Serinales,1000,0.558440133737442,CZID-nt
9841,Sessilida,1000,1.2079022733037748,CZID-nt
9842,Silvanigrellales,1000,1.3989899552164966,CZID-nt
9843,Siphonaptera,1000,1.0310160251423557,CZID-nt
9844,Siphonariida,1000,0.3889767406272811,CZID-nt
9845,Siphonophorae,1000,0.7643493828979426,CZID-nt
9846,Siphonostomatoida,1000,0.444423717337862,CZID-nt
9847,Sneathiellales,1000,0.5723148603750079,CZID-nt
9849,Solanales,1000,0.5435849175471726,CZID-nt
9850,Solemyida,1000,0.2695223279654292,CZID-nt
9851,Solirubrobacterales,1000,0.201411649921009,CZID-nt
9852,Sordariales,1000,1.4168734022739249,CZID-nt
9853,Sorogenida,1000,0.2347601496803343,CZID-nt
9854,Sphacelariales,1000,0.4665064801250442,CZID-nt
9855,Sphaerobacterales,1000,0.6686051285443432,CZID-nt
9857,Sphaeropleales,1000,0.3549896063192799,CZID-nt
9858,Sphagnales,1000,0.3386369746984071,CZID-nt
9859,Sphingobacteriales,1000,0.4033711031175298,CZID-nt
9860,Sphingomonadales,1000,0.1124818864911082,CZID-nt
9861,Spionida,1000,0.7119510679525806,CZID-nt
9862,Spirochaetales,1000,0.6277092314284857,CZID-nt
9864,Spirulinales,1000,1.395381901932651,CZID-nt
9865,Spizellomycetales,1000,1.1769906348241812,CZID-nt
9866,Splachnales,1000,0.2133747647715902,CZID-nt
9867,Spongillida,1000,0.8264619984963666,CZID-nt
9868,Spongomonadida,1000,0.2078382281063498,CZID-nt
9869,Sporadotrichida,1000,0.3298352216096958,CZID-nt
9870,Sporichthyales,1000,0.5899170645392358,CZID-nt
9871,Sporidiobolales,1000,0.6026681621383585,CZID-nt
9873,Sporolithales,1000,0.0036224843577584,CZID-nt
9874,Stauromedusae,1000,1.1932592303657847,CZID-nt
9875,Stephanodiscales,1000,0.6404512224898008,CZID-nt
9876,Steroidobacterales,1000,0.2453200988436921,CZID-nt
9878,Stichotrichida,1000,0.20837064328646,CZID-nt
9880,Stomatopoda,1000,0.206109134236208,CZID-nt
9882,Streptosporangiales,1000,0.3228512038974904,CZID-nt
9884,Strigeidida,1000,0.3904861492495861,CZID-nt
9886,Stylommatophora,1000,1.546210209186731,CZID-nt
9887,Stylonematales,1000,0.8895656904724207,CZID-nt
9888,Suberitida,1000,0.21149125191104,CZID-nt
9889,Suessiales,1000,0.6475072154931273,CZID-nt
9890,Sulfolobales,1000,1.061215445884377,CZID-nt
9891,Surirellales,1000,1.0775518527534391,CZID-nt
9892,Symphyacanthida,1000,0.0047126887658959,CZID-nt
9893,Symphypleona,1000,0.2706064892158295,CZID-nt
9894,Synchytriales,1000,0.7279027316053186,CZID-nt
9895,Syndiniales,1000,0.6234587858299373,CZID-nt
9896,Synechococcales,1000,0.5334814906885728,CZID-nt
9897,Synergistales,1000,0.5137085547672962,CZID-nt
9898,Synhymeniida,1000,0.2700675015990639,CZID-nt
9899,Syntrophales,1000,0.9281915925636958,CZID-nt
9900,Syntrophobacterales,1000,0.4846322572579855,CZID-nt
9902,Synurales,1000,0.3987283041314018,CZID-nt
9904,Tabellariales,1000,0.2151085328199302,CZID-nt
9906,Taphrinales,1000,0.4381258797494269,CZID-nt
9907,Telonemida,1000,0.7544526696274901,CZID-nt
9909,Tepidiformales,1000,0.6831489959317298,CZID-nt
9910,Tepidisphaerales,1000,0.7173261625534482,CZID-nt
9911,Terebellida,1000,3.0255757166152533,CZID-nt
9912,Terebratulida,1000,0.2717006315309565,CZID-nt
9913,Terriglobales,1000,0.7404334832292766,CZID-nt
9915,Tethyida,1000,0.003488949796628,CZID-nt
9916,Tetractinellida,1000,0.3505129301527298,CZID-nt
9919,Tetrasporales,1000,0.2155704843920911,CZID-nt
9920,Thalassionemales,1000,1.1991356210947357,CZID-nt
9921,Thalassiophysales,1000,1.002450754576192,CZID-nt
9922,Thalassiosirales,1000,0.2136877153647362,CZID-nt
9923,Thaumatomonadida,1000,1.0540705742809946,CZID-nt
9924,Thelebolales,1000,1.8805309889274853,CZID-nt
9927,Thermales,1000,1.075997805921498,CZID-nt
9928,Thermoanaerobacterales,1000,0.524278853351951,CZID-nt
9929,Thermoanaerobaculales,1000,0.627006143286919,CZID-nt
9930,Thermococcales,1000,2.3579037331163484,CZID-nt
9931,Thermodesulfobacteriales,1000,2.023204904023901,CZID-nt
9932,Thermodesulfobiales,1000,1.2628683302998651,CZID-nt
9933,Thermodesulfovibrionales,1000,1.176785756698107,CZID-nt
9934,Thermofilales,1000,0.0029834815059133,CZID-nt
9935,Thermoflexales,1000,0.4172330563439438,CZID-nt
9936,Thermogemmatisporales,1000,0.4994171815969944,CZID-nt
9937,Thermoleophilales,1000,1.1978130789118688,CZID-nt
9938,Thermomicrobiales,1000,0.4288327075978556,CZID-nt
9939,Thermoplasmatales,1000,0.70305311446479,CZID-nt
9941,Thermosediminibacterales,1000,1.1900837645799789,CZID-nt
9942,Thermostichales,1000,0.6367313031674342,CZID-nt
9943,Thermosulfidibacterales,1000,0.6761090300106813,CZID-nt
9944,Thermotogales,1000,1.6338203970669185,CZID-nt
9945,Thermotomaculales,1000,0.5138762007660066,CZID-nt
9946,Thiohalobacterales,1000,1.1149443328438855,CZID-nt
9947,Thiohalomonadales,1000,1.2229135152493105,CZID-nt
9950,Thiotrichales,1000,0.3687837507393163,CZID-nt
9951,Thoracosphaerales,1000,0.470756201274794,CZID-nt
9952,Thoreales,1000,0.2077672485641606,CZID-nt
9953,Thraustochytrida,1000,0.4351480642151733,CZID-nt
9954,Thysanoptera,1000,0.2827011852875468,CZID-nt
9955,Tichowtungiales,1000,1.275899153519167,CZID-nt
9956,Tilletiales,1000,0.587862672461403,CZID-nt
9957,Tintinnida,1000,0.4439324166332323,CZID-nt
9958,Tissierellales,1000,0.4836899583967392,CZID-nt
9959,Togniniales,1000,0.5652304205292126,CZID-nt
9960,Toxariales,1000,0.9515332731692694,CZID-nt
9962,Trebouxiales,1000,0.6307374823592169,CZID-nt
9964,Tremellales,1000,0.7050780860975941,CZID-nt
9966,Treubiales,1000,0.2675293882715851,CZID-nt
9968,Triceratiales,1000,1.3274828891176422,CZID-nt
9970,Trichinellida,1000,1.4090166852135706,CZID-nt
9971,Trichomonadida,1000,1.9012762456916243,CZID-nt
9972,Trichoplacea,1000,0.8361265592064216,CZID-nt
9973,Trichoptera,1000,0.9616958046207756,CZID-nt
9974,Trichosporonales,1000,3.2681346417831016,CZID-nt
9975,Tricladida,1000,1.40707798508896,CZID-nt
9978,Trochida,1000,0.2873434580865041,CZID-nt
9980,Trombidiformes,1000,0.5752756033556929,CZID-nt
9981,Trueperales,1000,0.3250043463940296,CZID-nt
9982,Trypanosomatida,1000,0.3557933505158971,CZID-nt
9984,Tsukubamonadida,1000,0.2703934097807286,CZID-nt
9985,Tubificida,1000,1.3939025483295306,CZID-nt
9986,Tubulavirales,1000,0.6041183221889174,CZID-nt
9987,Ulotrichales,1000,1.0530843435581738,CZID-nt
9988,Ulvales,1000,1.4958206415981263,CZID-nt
9989,Umbelopsidales,1000,0.5366409419601178,CZID-nt
9991,Unionida,1000,0.2654148883470966,CZID-nt
9994,Urostylida,1000,0.5813322672557028,CZID-nt
9995,Ustilaginales,1000,0.2774169138746207,CZID-nt
9998,Vaucheriales,1000,0.1941989332687138,CZID-nt
9999,Veillonellales,1000,1.4574983343542507,CZID-nt
10000,Venerida,1000,0.3992393878923567,CZID-nt
10001,Ventricleftida,1000,0.5593938455776735,CZID-nt
10002,Venturiales,1000,0.5078618204993501,CZID-nt
10003,Verongiida,1000,0.5617957420267901,CZID-nt
10004,Verrucariales,1000,1.3141291586795778,CZID-nt
10005,Verrucomicrobiales,1000,0.6634143951694789,CZID-nt
10006,Vestibuliferida,1000,0.9779142446926808,CZID-nt
10008,Vibrionales,1000,0.3044216124260718,CZID-nt
10009,Vicinamibacterales,1000,0.4496342599822262,CZID-nt
10010,Victivallales,1000,0.4433938447729511,CZID-nt
10011,Vinavirales,1000,1.5843635987635305,CZID-nt
10013,Vitales,1000,1.2434169864663407,CZID-nt
10014,Vulcanimicrobiales,1000,1.0258239426133808,CZID-nt
10015,Wallemiales,1000,0.4903957125926168,CZID-nt
10016,Watanabeales,1000,2.897282144103274,CZID-nt
10018,Woeseiales,1000,0.5463186348475059,CZID-nt
10020,Xiphosura,1000,0.732723208509008,CZID-nt
10021,Xylariales,1000,0.2438236088137274,CZID-nt
10023,Xylonales,1000,0.2983308493025889,CZID-nt
10024,Zingiberales,1000,1.5517932088459816,CZID-nt
10027,Zygentoma,1000,0.0029834815059133,CZID-nt
10028,Zygnematales,1000,1.13461365209728,CZID-nt
10031,Acanthocystida,10000,0.2102873004887386,CZID-nt
10032,Acanthoecida,10000,0.419141945964555,CZID-nt
10033,Acanthopleuribacterales,10000,0.6092599315050986,CZID-nt
10035,Acaryochloridales,10000,0.7192093882024454,CZID-nt
10036,Acetobacterales,10000,0.3054179067980193,CZID-nt
10037,Acholeplasmatales,10000,0.4075605772444946,CZID-nt
10038,Acidaminococcales,10000,0.8590279554046045,CZID-nt
10039,Acidiferrobacterales,10000,0.5108202043220975,CZID-nt
10041,Acidimicrobiales,10000,0.2428144427623669,CZID-nt
10042,Acidithiobacillales,10000,0.6130954102065836,CZID-nt
10043,Acidothermales,10000,1.350366310638312,CZID-nt
10045,Acrochaetiales,10000,0.7068530567687631,CZID-nt
10046,Acrospermales,10000,0.458993949219279,CZID-nt
10047,Acrosymphytales,10000,0.2734118170435927,CZID-nt
10048,Actiniaria,10000,0.5312999541623223,CZID-nt
10049,Actinomycetales,10000,0.8898905648720392,CZID-nt
10050,Actinopolysporales,10000,0.8081087389963357,CZID-nt
10051,Acytosteliales,10000,1.4496425411893383,CZID-nt
10053,Adinetida,10000,0.4824314919717495,CZID-nt
10054,Aeromonadales,10000,0.2421247903771721,CZID-nt
10055,Agaricales,10000,0.5033502714586015,CZID-nt
10056,Agaricostilbales,10000,0.5737482768300041,CZID-nt
10057,Agelasida,10000,0.6196138193799535,CZID-nt
10059,Ahnfeltiales,10000,0.380673246236268,CZID-nt
10061,Albuginales,10000,0.83784580741194,CZID-nt
10062,Algavirales,10000,1.2433064876799302,CZID-nt
10063,Alismatales,10000,0.3120077125952967,CZID-nt
10064,Alteromonadales,10000,0.015997456107897,CZID-nt
10065,Amborellales,10000,1.0952918064875172,CZID-nt
10066,Amphidiniales,10000,0.4256193495379062,CZID-nt
10067,Amphipoda,10000,0.4446637678950611,CZID-nt
10069,Anaerolineales,10000,0.2807531947423731,CZID-nt
10072,Anaulales,10000,0.4834008621802828,CZID-nt
10073,Ancyromonadida,10000,0.3339823450927369,CZID-nt
10076,Anostraca,10000,0.3931120170340761,CZID-nt
10077,Anthoathecata,10000,0.4471567169181125,CZID-nt
10081,Apiales,10000,0.2737795771065215,CZID-nt
10082,Aplysiida,10000,0.9341114331951758,CZID-nt
10084,Apusomonadida,10000,0.2962358810176679,CZID-nt
10085,Aquificales,10000,0.4838560079408656,CZID-nt
10086,Aquifoliales,10000,0.400370770747537,CZID-nt
10087,Araneae,10000,0.4309498009706827,CZID-nt
10088,Araucariales,10000,0.2649779233461768,CZID-nt
10089,Arcellinida,10000,0.002079461221911,CZID-nt
10091,Archaeognatha,10000,0.2716940411661114,CZID-nt
10092,Archaeosporales,10000,0.0026332404466702,CZID-nt
10093,Architaenioglossa,10000,0.4174824672600237,CZID-nt
10094,Arcoida,10000,0.4755949985083753,CZID-nt
10097,Arecales,10000,1.7841518591140764,CZID-nt
10098,Arenicellales,10000,0.2159126058035684,CZID-nt
10099,Arguloida,10000,1.370752155381428,CZID-nt
10103,Ascoideales,10000,0.4348908506941019,CZID-nt
10105,Asparagales,10000,1.6628638304226135,CZID-nt
10106,Asterales,10000,0.8490363897443317,CZID-nt
10109,Atribacterales,10000,0.2104909853714513,CZID-nt
10111,Auriculariales,10000,0.5382802633738962,CZID-nt
10113,Bacillales,10000,0.2883000985261563,CZID-nt
10114,Bacillariales,10000,0.172905548374723,CZID-nt
10115,Bacteriovoracales,10000,0.4481888491243897,CZID-nt
10116,Bacteroidales,10000,0.2611563758679857,CZID-nt
10119,Balanomorpha,10000,0.5043607415271246,CZID-nt
10121,Balneolales,10000,0.6768470983773334,CZID-nt
10122,Bangiales,10000,0.8899878018536214,CZID-nt
10126,Batrachospermales,10000,2.415416923697953,CZID-nt
10127,Bdellovibrionales,10000,0.779736860870917,CZID-nt
10128,Bicosoecida,10000,1.1444936943667674,CZID-nt
10129,Biddulphiales,10000,0.8362010333361676,CZID-nt
10130,Bifidobacteriales,10000,0.8314228467295313,CZID-nt
10132,Blasiales,10000,0.0015085041597308,CZID-nt
10134,Blastocladiales,10000,0.0009964687309582,CZID-nt
10135,Blattodea,10000,0.3529664625836773,CZID-nt
10136,Boletales,10000,0.520716621494726,CZID-nt
10137,Bonnemaisoniales,10000,0.2739682743917647,CZID-nt
10140,Botryosphaeriales,10000,0.8776840960698032,CZID-nt
10142,Brachyspirales,10000,0.5038432106850769,CZID-nt
10143,Bradymonadales,10000,0.2819528855238092,CZID-nt
10144,Brassicales,10000,0.1839617692274625,CZID-nt
10145,Brevinematales,10000,0.3840516936702912,CZID-nt
10146,Bryales,10000,0.4816763025827102,CZID-nt
10147,Bryobacterales,10000,0.7808766097996612,CZID-nt
10148,Bryopsidales,10000,0.5904750683821508,CZID-nt
10149,Bunyavirales,10000,0.0036224843577584,CZID-nt
10150,Burkholderiales,10000,0.0665510053661043,CZID-nt
10152,Buxales,10000,1.1383769592588744,CZID-nt
10154,Calanoida,10000,0.3220672744796006,CZID-nt
10155,Caldicellulosiruptorales,10000,0.2954689298133543,CZID-nt
10157,Caldilineales,10000,0.930716337312017,CZID-nt
10159,Calditrichales,10000,0.4556675202718865,CZID-nt
10163,Campylobacterales,10000,0.1808689367562375,CZID-nt
10165,Candidatus Absconditabacterales,10000,0.2212696176583256,CZID-nt
10168,Candidatus Actinomarinales,10000,0.8510521710537976,CZID-nt
10169,Candidatus Adiutricales,10000,0.4824279672258867,CZID-nt
10179,Candidatus Babeliales,10000,0.5332279991973089,CZID-nt
10180,Candidatus Bathyarchaeales,10000,0.6027459358742541,CZID-nt
10183,Candidatus Bipolaricaulales,10000,0.2590136612935584,CZID-nt
10185,Candidatus Brocadiales,10000,0.3677228934767856,CZID-nt
10189,Candidatus Cenarchaeales,10000,0.276297384528423,CZID-nt
10190,Candidatus Chloroheliales,10000,0.4749038442380888,CZID-nt
10191,Candidatus Cloacimonadales,10000,0.5854931432788679,CZID-nt
10192,Candidatus Comchoanobacterales,10000,0.6662271992209545,CZID-nt
10196,Candidatus Desulfofervidales,10000,0.5730653867266442,CZID-nt
10198,Candidatus Entotheonellales,10000,0.5334296131320839,CZID-nt
10208,Candidatus Izemoplasmatales,10000,1.0466867429509978,CZID-nt
10212,Candidatus Lucifugimonadales,10000,2.21803772664913,CZID-nt
10215,Candidatus Methanoliparales,10000,1.307846082642871,CZID-nt
10217,Candidatus Methanophagales,10000,1.869524398682025,CZID-nt
10218,Candidatus Methylomirabilales,10000,1.3983347015281409,CZID-nt
10223,Candidatus Nanopelagicales,10000,0.7407347002870085,CZID-nt
10224,Candidatus Nanosynbacterales,10000,0.392538497318624,CZID-nt
10225,Candidatus Nemesobacterales,10000,1.5398578854121217,CZID-nt
10231,Candidatus Pelagibacterales,10000,0.0943579142786216,CZID-nt
10232,Candidatus Peribacterales,10000,0.0009964687309582,CZID-nt
10236,Candidatus Promineifilales,10000,0.6872485194609118,CZID-nt
10238,Candidatus Puniceispirillales,10000,0.3351384948849772,CZID-nt
10239,Candidatus Saccharimonadales,10000,0.0009772649649458,CZID-nt
10240,Candidatus Sulfidibacteriales,10000,1.8200398891840293,CZID-nt
10241,Candidatus Sumerlaeales,10000,0.2080448148416891,CZID-nt
10248,Candidatus Troglogloeales,10000,2.0675755305378747,CZID-nt
10249,Candidatus Uabimicrobiales,10000,0.9282262992888816,CZID-nt
10253,Cantharellales,10000,0.5725914748411254,CZID-nt
10256,Capsulimonadales,10000,2.4573035701870976,CZID-nt
10257,Cardiida,10000,0.3297200848061489,CZID-nt
10258,Cardiobacteriales,10000,0.4034799142344882,CZID-nt
10260,Caryophyllales,10000,0.5310429783287292,CZID-nt
10261,Catenulisporales,10000,0.7946315752859242,CZID-nt
10262,Caulobacterales,10000,0.2591341524892596,CZID-nt
10264,Cavernulicolales,10000,0.4560739020530173,CZID-nt
10266,Celastrales,10000,0.8831332205305824,CZID-nt
10267,Cellvibrionales,10000,0.0734918215629376,CZID-nt
10268,Cephalaspidea,10000,0.7695180528932681,CZID-nt
10269,Ceraceosorales,10000,1.2486201958253231,CZID-nt
10270,Ceramiales,10000,0.6742803919109175,CZID-nt
10271,Cercomonadida,10000,2.114927258677401,CZID-nt
10272,Chaetocerotales,10000,0.3157568522297343,CZID-nt
10273,Chaetopeltidales,10000,0.6127589441378064,CZID-nt
10274,Chaetophorales,10000,2.254003598384538,CZID-nt
10275,Chaetosphaeriales,10000,0.2675293882715851,CZID-nt
10276,Chaetothyriales,10000,1.1455044091321804,CZID-nt
10277,Charales,10000,1.2535461683940847,CZID-nt
10278,Chattonellales,10000,0.4755133886138033,CZID-nt
10279,Cheilostomatida,10000,0.840573703709489,CZID-nt
10280,Chirodropida,10000,0.0025533497335742,CZID-nt
10283,Chitinophagales,10000,0.2032593223347878,CZID-nt
10285,Chitovirales,10000,1.390917692901443,CZID-nt
10286,Chlamydiales,10000,1.0481931507965905,CZID-nt
10287,Chlamydodontida,10000,1.3821827343567052,CZID-nt
10288,Chlamydomonadales,10000,0.678100761548553,CZID-nt
10289,Chlorellales,10000,0.374511588684018,CZID-nt
10290,Chlorobiales,10000,0.2383137991992416,CZID-nt
10291,Chlorocystidales,10000,0.4596507772617214,CZID-nt
10292,Chlorodendrales,10000,1.1783861445077377,CZID-nt
10293,Chloroflexales,10000,0.4974926517086856,CZID-nt
10294,Chlorokybales,10000,0.8278200828637494,CZID-nt
10295,Chloropicales,10000,1.0481708224186352,CZID-nt
10296,Chlorosarcinales,10000,1.3763040486107605,CZID-nt
10297,Chondrillida,10000,2.194434233719927,CZID-nt
10298,Chordodea,10000,0.4371825253706304,CZID-nt
10299,Choreotrichida,10000,0.4753291741751375,CZID-nt
10300,Christensenellales,10000,1.1962260611778557,CZID-nt
10302,Chromatiales,10000,0.1269380384227717,CZID-nt
10303,Chromulinales,10000,0.6400292666363994,CZID-nt
10304,Chroococcales,10000,0.3569268841966482,CZID-nt
10305,Chroococcidiopsidales,10000,0.3866188223123357,CZID-nt
10307,Chrysiogenales,10000,0.5355669162789458,CZID-nt
10308,Chrysomeridales,10000,0.2695223279654292,CZID-nt
10310,Chthonomonadales,10000,0.6888975229885669,CZID-nt
10312,Cirlivirales,10000,0.2093059782040294,CZID-nt
10313,Cladochytriales,10000,0.0047195316254911,CZID-nt
10314,Cladophorales,10000,1.13055828376531,CZID-nt
10315,Cladosporiales,10000,0.5504477226421508,CZID-nt
10317,Clevelandellida,10000,0.0003909753744846,CZID-nt
10318,Coccolithales,10000,1.14187260885833,CZID-nt
10319,Cocconeidales,10000,0.66677962288257,CZID-nt
10321,Coleochaetales,10000,0.5981995429115373,CZID-nt
10322,Coleofasciculales,10000,0.9873504358792352,CZID-nt
10323,Coleoptera,10000,0.5224292491294508,CZID-nt
10324,Colpodida,10000,0.6262589076380477,CZID-nt
10325,Colponemida,10000,0.6883011586688288,CZID-nt
10326,Commelinales,10000,1.2179722375068749,CZID-nt
10327,Compsopogonales,10000,1.368230517048328,CZID-nt
10332,Corallimorpharia,10000,0.6625509368285158,CZID-nt
10333,Corallinales,10000,0.9678847925038196,CZID-nt
10335,Coriobacteriales,10000,1.3105998358230655,CZID-nt
10339,Corticiales,10000,2.5267670639240025,CZID-nt
10340,Coscinodiscales,10000,0.5370698623474491,CZID-nt
10342,Craspedida,10000,1.3230581899894842,CZID-nt
10343,Crassiclitellata,10000,0.2404422605826274,CZID-nt
10344,Crassvirales,10000,1.0682610294735109,CZID-nt
10345,Cremevirales,10000,0.2720705661002194,CZID-nt
10346,Crossosomatales,10000,0.2089197399165977,CZID-nt
10347,Cryomonadida,10000,1.2303861021732687,CZID-nt
10348,Cryptomonadales,10000,2.0248777344952207,CZID-nt
10350,Cucurbitales,10000,0.3270829927007376,CZID-nt
10352,Cumacea,10000,0.4705356406812519,CZID-nt
10353,Cupressales,10000,2.38256332389688,CZID-nt
10354,Cyanidiales,10000,0.3839914837924585,CZID-nt
10356,Cyathomonadacea,10000,0.4326079127454511,CZID-nt
10357,Cycloneritida,10000,0.2695555986574066,CZID-nt
10358,Cyclophorales,10000,0.8478711918771131,CZID-nt
10359,Cyclophyllidea,10000,0.8032995151614629,CZID-nt
10360,Cyclopoida,10000,0.4041319439143199,CZID-nt
10363,Cymatosirales,10000,0.69240509162493,CZID-nt
10364,Cymbellales,10000,0.8388400205493365,CZID-nt
10366,Cystobasidiales,10000,0.2671523846198874,CZID-nt
10367,Cystofilobasidiales,10000,2.4180412888646146,CZID-nt
10368,Cytophagales,10000,0.1023673413329919,CZID-nt
10369,Dacrymycetales,10000,0.521214666816529,CZID-nt
10370,Dactylopodida,10000,0.595361101446948,CZID-nt
10371,Dasycladales,10000,1.3237059736705488,CZID-nt
10372,Decapoda,10000,0.4933705639599564,CZID-nt
10373,Deferribacterales,10000,1.6441968516818906,CZID-nt
10375,Dehalococcoidales,10000,0.8490608871652168,CZID-nt
10376,Deinococcales,10000,0.398341834152167,CZID-nt
10377,Dendroceratida,10000,0.2087236365482752,CZID-nt
10381,Desmarestiales,10000,0.4839768957535631,CZID-nt
10382,Desmidiales,10000,0.8521764048347651,CZID-nt
10383,Desulfarculales,10000,0.5182273485914807,CZID-nt
10385,Desulfobaccales,10000,0.7544624692797265,CZID-nt
10386,Desulfobacterales,10000,0.2136601319472675,CZID-nt
10387,Desulfobulbales,10000,0.6062632702661506,CZID-nt
10388,Desulfomonilales,10000,2.449815942288395,CZID-nt
10389,Desulfovibrionales,10000,0.2763591907651351,CZID-nt
10390,Desulfurellales,10000,2.622028276014177,CZID-nt
10392,Desulfurobacteriales,10000,0.5453616301042453,CZID-nt
10393,Desulfurococcales,10000,1.5818894651658406,CZID-nt
10394,Desulfuromonadales,10000,0.2800016609463769,CZID-nt
10395,Dethiobacterales,10000,0.689033029836799,CZID-nt
10396,Diaporthales,10000,0.4672020979106979,CZID-nt
10399,Dictyochales,10000,0.8501643413628189,CZID-nt
10400,Dictyoglomales,10000,0.659466721013155,CZID-nt
10401,Dictyosteliales,10000,0.5246728235258404,CZID-nt
10402,Dictyotales,10000,0.3534357403018699,CZID-nt
10404,Dinophysales,10000,1.1638401373966658,CZID-nt
10406,Dioscoreales,10000,0.6815558715976281,CZID-nt
10407,Diphyllobothriidea,10000,1.824092656227918,CZID-nt
10409,Diplostraca,10000,0.3240528652650028,CZID-nt
10410,Dipodascales,10000,0.6046671004089746,CZID-nt
10411,Dipsacales,10000,0.1737381018327343,CZID-nt
10412,Diptera,10000,0.2268460397774852,CZID-nt
10415,Dixoniellales,10000,0.2192660254633412,CZID-nt
10416,Dolichomastigales,10000,2.155237076778227,CZID-nt
10417,Dothideales,10000,0.6462569868200283,CZID-nt
10419,Dysteriida,10000,0.9896907752064308,CZID-nt
10423,Ectocarpales,10000,0.4886868432347461,CZID-nt
10424,Eggerthellales,10000,0.3178535122663067,CZID-nt
10425,Egibacterales,10000,2.557297030612009,CZID-nt
10426,Egicoccales,10000,1.2116774184480388,CZID-nt
10428,Emcibacterales,10000,0.4749680491345911,CZID-nt
10430,Endogenida,10000,0.6128462852887276,CZID-nt
10432,Endomicrobiales,10000,0.4587560821490844,CZID-nt
10434,Enterobacterales,10000,0.1301751273723952,CZID-nt
10436,Entomobryomorpha,10000,0.4257450292467921,CZID-nt
10437,Entomophthorales,10000,0.2124078080883216,CZID-nt
10438,Entomoplasmatales,10000,1.2221323661225991,CZID-nt
10440,Entwisleiales,10000,0.2717006315309565,CZID-nt
10441,Entylomatales,10000,2.194542380779564,CZID-nt
10443,Ephemeroptera,10000,0.531780112770021,CZID-nt
10444,Equisetales,10000,0.5737796164060279,CZID-nt
10445,Eremomycetales,10000,0.4438900246830166,CZID-nt
10446,Ericales,10000,0.9469469094117104,CZID-nt
10447,Erysipelotrichales,10000,0.2507689456852478,CZID-nt
10448,Erysiphales,10000,2.5388606377555005,CZID-nt
