,1K,10K,100K,1M,10M
bacterium I07,,,,2.333333333333333e-06,1.575e-06
Niabella sp.,,,,1.3333333333333332e-06,7.75e-07
Acidiphilium sp. 21-66-27,,,,1.5e-06,1.25e-07
Methylophilales bacterium 28-44-11,,,,2e-06,1.3333333333333334e-07
Acidobacteriia bacterium 12-62-4,,,,1.5e-06,1.6999999999999998e-06
Thioclava sp. F34-6,,,,2e-06,2.25e-07
Comamonadaceae bacterium CG_4_9_14_3_um_filter_60_33,,,,1.5e-06,4.4999999999999993e-07
Flavobacteriaceae bacterium CG18_big_fil_WC_8_21_14_2_50_34_36,,,,2e-06,1.175e-06
Gammaproteobacteria bacterium CG_4_9_14_3_um_filter_38_9,,,,2e-06,1.6666666666666665e-07
Candidatus Campbellbacteria bacterium CG22_combo_CG10-13_8_21_14_all_36_13,,,,2e-06,3e-07
Candidatus Kaiserbacteria bacterium CG_4_10_14_0_2_um_filter_50_16,,,,2e-06,1.75e-07
Candidatus Kaiserbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_44_10,,,,2.5e-06,1.575e-06
Acinetobacter sp. ANC 4999,,,,1.5e-06,8.249999999999999e-07
Proteobacteria bacterium ST_bin15,,,,1.3333333333333332e-06,6.499999999999999e-07
bacterium TMED264,,,,1.5e-06,9.5e-07
Gammaproteobacteria bacterium TMED222,,,,2e-06,1.55e-06
Pelagibacteraceae bacterium TMED233,,,,3e-06,1.5e-06
bacterium BMS3Abin02,,,,2.4999999999999998e-06,8.499999999999999e-07
Bacillus sp. FJAT-44742,,,,2e-06,2.75e-07
Dictyobacter alpinus,,,,1.5e-06,4.5e-07
Marinisporobacter balticus,,,,1.3333333333333332e-06,5.499999999999999e-07
Kingella sp.,,,,2e-06,2e-07
Fictibacillus aquaticus,,,,2e-06,2.3333333333333333e-07
Nitrosopumilales archaeon CG15_BIG_FIL_POST_REV_8_21_14_020_37_12,,,,1.5e-06,8.249999999999999e-07
Rhodopirellula sp. MGV,,,,1.3333333333333332e-06,9e-07
Opitutales bacterium,,,,1.5e-06,1.45e-06
Azoarcus sp. DD4,,,,2.25e-06,1.8499999999999999e-06
Psittacicella melopsittaci,,,,2e-06,1.6e-06
Rhodobacter sp. CZR27,,,,2e-06,8.249999999999999e-07
bacterium HR11,,,,2e-06,6.249999999999999e-07
Mycobacterium sp. shizuoka-1,,,,1.6666666666666665e-06,1.1e-06
Candidatus Sulfopaludibacter sp. SbA6,,,,2e-06,1.8749999999999998e-06
Rhizobium sp. NXC24,,,,2e-06,3.25e-07
Caulobacter sp. B11,,,,1.5e-06,4.75e-07
Acholeplasmatales bacterium,,,,1.7499999999999998e-06,1.225e-06
Mycobacterium sp. 3519A,,,,1.3333333333333332e-06,6e-07
Bosea sp. FBZP-16,,,,1.5e-06,2.5e-07
Blastococcus atacamensis,,,,1.5e-06,4.5e-07
candidate division GN15 bacterium,,,,1.7499999999999998e-06,1.5e-06
Candidatus Tokpelaia sp. JSC085,,,,1.5e-06,5.5e-07
Polynucleobacter sp. MG-Unter2-18,,,,1.5e-06,6e-07
Gaiellales bacterium,,,,2e-06,1.0749999999999999e-06
Nocardioides currus,,,,1.5e-06,9e-07
Deinococcus arcticus,,,,1.3333333333333332e-06,1.75e-07
Marinobacter sp. B9-2,,,,1.5e-06,8.749999999999999e-07
Nocardia aurea,,,,1.5e-06,1.5e-07
Paucibacter sp. KBW04,,,,4.000000000000001e-06,2.55e-06
Flavobacterium sp. HTF,,,,1.3333333333333332e-06,8.750000000000001e-07
Thioclava sp. NG1,,,,2e-06,3.5e-07
Pedobacter schmidteae,,,,2e-06,1.55e-06
Nocardioides silvaticus,,,,2e-06,4e-07
Candidatus Termititenax aidoneus,,,,2e-06,6.749999999999999e-07
Thermodesulfobacterium sp. TA1,,,,1.5e-06,3e-07
Flavobacterium petrolei,,,,1.2499999999999999e-06,8.249999999999999e-07
Lysobacter sp. TY2-98,,,,2e-06,2.5e-07
Lachnotalea sp. AF33-28,,,,2e-06,3.2499999999999996e-07
Faecalibacterium sp. AM43-5AT,,,,2e-06,4.2499999999999995e-07
Peribacillus saganii,,,,1.5e-06,6.75e-07
Scytonema sp. UIC 10036,,,,2e-06,9.75e-07
Antribacter gilvus,,,,1.5e-06,3.75e-07
Pseudomonas sp. DG56-2,,,,2e-06,3.5e-07
Novosphingobium sp. PhB55,,,,1.5e-06,7.5e-07
Brevundimonas fluminis,,,,2e-06,5e-07
Pseudomonas dryadis,,,,2.2499999999999996e-06,1.6e-06
Chengkuizengella marina,,,,1.5e-06,3.75e-07
Pandoraea bronchicola,,,,2e-06,1.75e-07
Pandoraea communis,,,,1.3333333333333332e-06,6.499999999999999e-07
Candidatus Chloroploca sp. M50-1,,,,2e-06,9.000000000000001e-07
Flavobacterium sandaracinum,,,,2e-06,1.9249999999999998e-06
Sulfuricurvum sp. IAE1,,,,1.6666666666666665e-06,6.749999999999999e-07
Nodosilinea sp. P-1105,,,,1.2499999999999999e-06,8.249999999999999e-07
Herbaspirillum sp. SJZ099,,,,1.3333333333333332e-06,3.5e-07
Synechococcus sp. N32,,,,1.5e-06,3.333333333333333e-07
Nostoc sp. C057,,,,1.5e-06,2.25e-07
Vibrio aquimaris,,,,1.5e-06,8.75e-07
Shewanella psychropiezotolerans,,,,2e-06,1.025e-06
Humibacter sp. WJ7-1,,,,2e-06,3e-07
Phytoactinopolyspora mesophila,,,,1.7499999999999998e-06,1e-06
Hydrogenovibrio sp. JE_KL2,,,,2e-06,9.499999999999999e-07
Pseudodesulfovibrio alkaliphilus,,,,1.6666666666666665e-06,9e-07
Ruegeria sp. HKCCC1038,,,,2e-06,5.5e-07
Pseudomonas sp. BC115LW,,,,2e-06,1.5e-07
Polynucleobacter sp. 86C-FISCH,,,,1.3333333333333332e-06,4.2499999999999995e-07
Trichocoleus sp. FACHB-46,,,,1.3333333333333332e-06,5.5e-07
Anaerocolumna sedimenticola,,,,2e-06,1.175e-06
Caballeronia sp. SBC1,,,,2e-06,2.6666666666666667e-07
Pseudomonas sp. OIL-1,,,,1.3333333333333332e-06,8.499999999999999e-07
Salipiger sp. PrR004,,,,2e-06,3.2499999999999996e-07
Agromyces sp. Marseille-P2726,,,,2e-06,5.5e-07
Candidatus Frankia meridionalis,,,,2e-06,1.025e-06
Pedobacter sp. HDW13,,,,2e-06,2.5e-07
Martelella sp. HB161492,,,,1.75e-06,7.5e-07
Sphingomonas sp. dw_22,,,,2e-06,1.2250000000000001e-06
Rhizobium sp. P32RR-XVIII,,,,1.6666666666666665e-06,8.75e-07
Methanococcoides sp. SA1,,,,1.3333333333333332e-06,1.025e-06
Flavobacterium sp. 28A,,,,1.2499999999999999e-06,1.225e-06
Thiomicrorhabdus xiamenensis,,,,1.6666666666666665e-06,1.025e-06
Brachybacterium sp. FME24,,,,1.5e-06,3.2499999999999996e-07
Peptacetobacter hominis,,,,1.4999999999999998e-06,9.5e-07
Actinomadura sp. BRA 177,,,,1.5e-06,4e-07
Pannonibacter sp. XCT-34,,,,2e-06,4e-07
Protaetiibacter sp. SSC-01,,,,1.5e-06,4.75e-07
Tessaracoccus sp. MC1679,,,,1.3333333333333332e-06,4e-07
Clostridium sp. N37,,,,1.5e-06,1.25e-07
Gluconobacter sp. P5B12,,,,1.5e-06,2e-07
Paracoccus sp. PAR01,,,,2e-06,7e-07
Massilia sp. LPB0304,,,,2e-06,6e-07
Serratia sp. Tan611,,,,2e-06,3e-07
Nostoc sp. CHAB 5824,,,,2e-06,6e-07
Aquamicrobium zhengzhouense,,,,2e-06,2e-06
Massilia rhizosphaerae,,,,2.4999999999999998e-06,9.5e-07
Rhizobium sp. 007,,,,1.5e-06,2.5e-07
Chryseobacterium sp. RR2-3-20,,,,1.6666666666666665e-06,4.4999999999999993e-07
Actinomyces sp. HMT 175,,,,2e-06,1.25e-07
Microvirga alba,,,,2e-06,1.325e-06
Massilia soli,,,,1.5e-06,5.25e-07
Gelria sp. Kuro-4,,,,2e-06,5.250000000000001e-07
Pseudoalteromonas sp. LC2018020214,,,,3.2500000000000002e-06,2.375e-06
Bradyrhizobium sp. KB893862 SZCCT0404,,,,2e-06,4.4999999999999993e-07
Thalassospira sp. A3_1,,,,1.5e-06,2.75e-07
Herbaspirillum sp. LeCh32-8,,,,2e-06,7.000000000000001e-07
Arthrobacter sp. Bi83,,,,2e-06,1e-07
Erythrocystis saccata,,,,1.5e-06,1.75e-07
Shewanella sp. M16,,,,2e-06,7e-07
Nocardia sp. NEAU-G5,,,,2e-06,7.5e-07
Roseomonas sp. HJA6,,,,1.3333333333333332e-06,1.2250000000000001e-06
Pontibacter sp. HSC-14F20,,,,2e-06,1.5e-06
Thermosulfurimonas sp. F29,,,,1.6666666666666665e-06,4.7499999999999995e-07
Streptomyces sp. MA3_2.13,,,,2e-06,2.75e-07
Myxococcus sp. RHSTA-1-4,,,,3e-06,1.175e-06
Methylophilus sp. Leaf408,,,,1.2499999999999999e-06,6e-07
Dyella sp. 2HG41-7,,,,1.3333333333333332e-06,7.5e-07
Candidatus Nitrotoga sp. 1052,,,,1.4999999999999998e-06,1.2749999999999999e-06
Rhizobium sp. DKSPLA3,,,,2e-06,3.75e-07
Pseudoalteromonas sp. Isolate3,,,,1.3333333333333332e-06,1.0500000000000001e-06
Cellulomonas gilvus,,,,1e-06,4.2499999999999995e-07
Treponema pectinovorum,,,,1e-06,4.2499999999999995e-07
Treponema succinifaciens,,,,1e-06,2.75e-07
Leptospira biflexa,,,,2e-06,6e-07
Meiothermus ruber,,,,1e-06,1.25e-07
Hydrogenophilus thermoluteolus,,,,1e-06,1.125e-06
Zoogloea ramigera,,,,2e-06,1.3499999999999998e-06
Legionella longbeachae,,,,1e-06,7.75e-07
Moraxella lacunata,,,,1.3333333333333332e-06,9e-07
Neisseria mucosa,,,,1e-06,2.75e-07
Neisseria sicca,,,,1e-06,3e-07
Acidiphilium rubrum,,,,1e-06,1e-07
Erwinia amylovora,,,,1e-06,7.25e-07
Pectobacterium carotovorum,,,,1e-06,6e-07
Dickeya chrysanthemi,,,,1e-06,3e-07
Yersinia pseudotuberculosis,,,,1e-06,9.5e-07
Aeromonas eucrenophila,,,,1e-06,4e-07
Vibrio proteolyticus,,,,1e-06,2.75e-07
Prevotella ruminicola,,,,1.6666666666666665e-06,6e-07
Wolinella succinogenes,,,,1e-06,9.499999999999999e-07
Solidesulfovibrio fructosivorans,,,,1.6666666666666665e-06,1.025e-06
Megasphaera elsdenii,,,,1.5e-06,2.5e-07
Thiomonas intermedia,,,,1e-06,4.75e-07
Thiobacillus thioparus,,,,1e-06,1.025e-06
Ehrlichia canis,,,,1.3333333333333332e-06,4e-07
Pelodictyon luteolum,,,,1e-06,1e-06
Prosthecochloris aestuarii,,,,1.2499999999999999e-06,5.25e-07
Nostoc commune,,,,1e-06,4.7499999999999995e-07
Leuconostoc mesenteroides,,,,1e-06,5e-07
Leuconostoc fallax,,,,1e-06,2.75e-07
Micrococcus lylae,,,,1e-06,2.5e-07
Streptococcus pyogenes,,,,1e-06,4e-07
Streptococcus equi,,,,1e-06,3.75e-07
Bacillus amyloliquefaciens,,,,1e-06,1.75e-07
Weizmannia coagulans,,,,1.3333333333333332e-06,1.025e-06
Brevibacillus laterosporus,,,,1e-06,2.75e-07
Peribacillus simplex,,,,1.2499999999999999e-06,8.499999999999999e-07
Clostridium formicaceticum,,,,1e-06,3.75e-07
[Clostridium] symbiosum,,,,1e-06,1e-07
Moorella thermoacetica,,,,1e-06,3.5e-07
Peptoclostridium litorale,,,,1.2499999999999999e-06,9.5e-07
Desulfofundulus australicus,,,,1e-06,1.25e-07
Levilactobacillus brevis,,,,1e-06,1e-07
Limosilactobacillus reuteri,,,,1.5e-06,5.250000000000001e-07
Ligilactobacillus agilis,,,,1e-06,2.5e-07
Kandleria vitulina,,,,1e-06,1e-07
Listeria grayi,,,,1e-06,3.75e-07
Cellulomonas uda,,,,1e-06,1.75e-07
Mycobacterium intracellulare,,,,1e-06,8.75e-07
Mycobacterium gordonae,,,,1e-06,7.25e-07
Mycobacterium xenopi,,,,1e-06,4.2499999999999995e-07
Mycolicibacterium aichiense,,,,1e-06,4.7499999999999995e-07
Mycolicibacterium chubuense,,,,1.3333333333333332e-06,5.499999999999999e-07
Rhodococcus ruber,,,,1e-06,4.2499999999999995e-07
Saccharopolyspora hirsuta,,,,1.6666666666666665e-06,7.5e-07
Nocardioides albus,,,,1e-06,1.3333333333333334e-07
Pseudonocardia thermophila,,,,3e-06,1.6e-06
Streptomyces antibioticus,,,,1e-06,1e-07
Streptomyces cyaneus,,,,1e-06,4.0000000000000003e-07
Streptomyces exfoliatus,,,,1e-06,3.75e-07
Streptomyces albireticuli,,,,1e-06,1.5e-07
Streptomyces goshikiensis,,,,1e-06,1.25e-07
Streptomyces peucetius,,,,1e-06,1e-07
Kibdelosporangium aridum,,,,1e-06,5.75e-07
Saccharothrix australiensis,,,,1e-06,3e-07
Pseudonocardia autotrophica,,,,1e-06,5.250000000000001e-07
Mycoplasmopsis fermentans,,,,1e-06,1e-07
Methanobacterium sp.,,,,1e-06,1.5e-07
Methanobrevibacter smithii,,,,1e-06,1.3333333333333334e-07
Pyrococcus furiosus,,,,1e-06,1e-07
Heliomicrobium gestii,,,,1e-06,4e-07
Cylindrotheca sp.,,,,1e-06,1.75e-07
Cryptomonas paramecium,,,,1e-06,4.2499999999999995e-07
Hibberdia magna,,,,1e-06,1.25e-07
Akkesiphycus lubricus,,,,1e-06,1e-07
Chlamydomonas moewusii,,,,1.3333333333333332e-06,4.5000000000000003e-07
Auxenochlorella pyrenoidosa,,,,1e-06,3e-07
Myrmecia israeliensis,,,,1e-06,5.25e-07
Blastocladiella emersonii,,,,1e-06,2.25e-07
Schizosaccharomyces octosporus,,,,1e-06,1.6666666666666665e-07
Cyberlindnera jadinii,,,,1e-06,3.75e-07
Pichia kudriavzevii,,,,1e-06,1.025e-06
Kluyveromyces marxianus,,,,1e-06,2.25e-07
Scheffersomyces stipitis,,,,1e-06,2.5e-07
Wickerhamomyces anomalus,,,,1e-06,3.75e-07
Saccharomyces cerevisiae,,,,1e-06,2e-07
Acremonium chrysogenum,,,,1e-06,4.2499999999999995e-07
Penicillium griseofulvum,,,,1e-06,3.2499999999999996e-07
Sordaria macrospora,,,,1e-06,1.3333333333333334e-07
Ascobolus immersus,,,,1e-06,7.499999999999999e-07
Exidia glandulosa,,,,1e-06,4.4999999999999993e-07
Schizophyllum commune,,,,1e-06,5e-07
Coccidioides immitis,,,,1e-06,2.25e-07
Scytalidium lignicola,,,,1e-06,1.5e-07
Leishmania donovani,,,,1e-06,2e-07
Leishmania mexicana,,,,1e-06,1e-07
Leptomonas seymouri,,,,1e-06,3.5000000000000004e-07
Trypanosoma rangeli,,,,1e-06,8e-07
Plasmodium malariae,,,,2e-06,8.75e-07
Paramecium primaurelia,,,,1.3333333333333332e-06,4.5000000000000003e-07
Tetrahymena rostrata,,,,1e-06,2.75e-07
Encephalitozoon cuniculi,,,,1e-06,1.5e-07
Natrialba magadii,,,,1.2499999999999999e-06,4.75e-07
Kazachstania unispora,,,,1e-06,2.75e-07
Schizopora paradoxa,,,,1e-06,4.7499999999999995e-07
Puccinia coronata,,,,1e-06,3e-07
Puccinia sorghi,,,,1e-06,2.75e-07
Bifidobacterium animalis,,,,1e-06,2.5e-07
Lachnospira multipara,,,,1e-06,2.6666666666666667e-07
Mesorhizobium huakuii,,,,1e-06,1.5e-07
Alistipes putredinis,,,,1e-06,4.2499999999999995e-07
Porphyromonas asaccharolytica,,,,1e-06,2.75e-07
Prevotella corporis,,,,1.3333333333333332e-06,6.749999999999999e-07
Conservatibacter flavescens,,,,1e-06,1.125e-06
Leptospira santarosai,,,,1e-06,3.75e-07
Mycobacterium intermedium,,,,1.5e-06,2.25e-07
Komagataeibacter xylinus,,,,1e-06,1.3333333333333334e-07
Talaromyces islandicus,,,,1.5e-06,2.25e-07
uncultured crenarchaeote,,,,1e-06,4e-07
Methanococcoides burtonii,,,,1e-06,3e-07
Sedimentibacter hydroxybenzoicus,,,,1e-06,2.75e-07
[Clostridium] scindens,,,,1e-06,3.75e-07
Clostridium paraputrificum,,,,1e-06,5e-07
Hathewaya proteolytica,,,,1e-06,2.75e-07
Clostridium puniceum,,,,1e-06,3.25e-07
Clostridium thermobutyricum,,,,1e-06,4.2499999999999995e-07
Desulfofundulus thermobenzoicus,,,,1e-06,2.6666666666666667e-07
Yersinia aldovae,,,,1e-06,3.5e-07
Leptospira meyeri,,,,1e-06,1.75e-07
Haploplasma axanthum,,,,1.3333333333333332e-06,8.5e-07
Taylorella equigenitalis,,,,1e-06,7.5e-07
Nephroselmis olivacea,,,,1.5e-06,1.8e-06
Analipus japonicus,,,,1e-06,1e-07
Plocamium cartilagineum,,,,1e-06,2e-07
Rhodococcus globerulus,,,,1e-06,1.75e-07
Peptoniphilus lacrimalis,,,,1.5e-06,2.6666666666666667e-07
Thermostichus lividus,,,,1e-06,2.75e-07
Gloeobacter violaceus,,,,1e-06,3e-07
Coscinodiscus sp.,,,,1e-06,1e-07
Microbacterium lacticum,,,,1e-06,1.25e-07
Mycoplasma testudinis,,,,1e-06,1e-07
Anoxybacillus flavithermus,,,,1e-06,2e-07
Aeribacillus pallidus,,,,1e-06,1e-07
Luteococcus japonicus,,,,1e-06,1e-07
Azospirillum sp.,,,,1e-06,1e-07
Pleurastrum terricola,,,,1e-06,4e-07
Uronema marinum,,,,1e-06,5.5e-07
Citrobacter amalonaticus,,,,1e-06,4e-07
Pseudobacteroides cellulosolvens,,,,1.5e-06,1.35e-06
Xerocomus badius,,,,1e-06,2.5e-07
Aspergillus avenaceus,,,,1e-06,1.6666666666666665e-07
Volvariella volvacea,,,,1e-06,1.75e-07
Dermabacter hominis,,,,1e-06,1.3333333333333334e-07
Clostridium saccharoperbutylacetonicum,,,,1e-06,1.5e-07
Microbacterium aurum,,,,1e-06,3.2499999999999996e-07
Microbacterium laevaniformans,,,,1e-06,3.5e-07
Nocardia nova,,,,1e-06,4.2499999999999995e-07
Mycolicibacterium chlorophenolicum,,,,1e-06,2.5e-07
Rhodococcus opacus,,,,1e-06,7.499999999999999e-07
Arthrobacter agilis,,,,1e-06,3.5e-07
Thermocrispum agreste,,,,1e-06,4e-07
Methanosarcina siciliae,,,,1e-06,5.5e-07
Euglena geniculata,,,,1e-06,1e-07
Rhodococcus coprophilus,,,,1e-06,1e-07
Pterosperma cristatum,,,,1.6666666666666665e-06,4.25e-07
Mycobacterium porcinum,,,,1.3333333333333332e-06,1.6666666666666665e-07
Sutterella wadsworthensis,,,,1e-06,2e-07
Botrytis cinerea,,,,1e-06,2.25e-07
Elsinoe fawcettii,,,,1e-06,2.25e-07
Colpoda sp.,,,,1e-06,1e-07
Pneumocystis oryctolagi,,,,1e-06,2e-07
Rubrobacter radiotolerans,,,,1e-06,1.45e-06
Halomonas salina,,,,1e-06,2e-07
Ammonifex degensii,,,,1e-06,2.5e-07
Capronia epimyces,,,,1e-06,5e-07
Pseudomonas denitrificans (nom. rej.),,,,1e-06,2e-07
Paenarthrobacter aurescens,,,,1e-06,1e-07
Rothia mucilaginosa,,,,1e-06,2e-07
Pelagodinium beii,,,,1e-06,1e-07
Catonella morbi,,,,1e-06,1.75e-07
Streptomyces thermodiastaticus,,,,1e-06,1e-07
Caldanaerobius polysaccharolyticus,,,,1e-06,2.25e-07
Eimeria mitis,,,,1e-06,3.25e-07
Microcystis wesenbergii,,,,1.3333333333333332e-06,6.499999999999999e-07
Halomonas venusta,,,,1e-06,1.325e-06
Legionella parisiensis,,,,1.3333333333333332e-06,7.5e-07
Cucurbitaria berberidis,,,,1e-06,2.5e-07
Capnocytophaga granulosa,,,,1e-06,3e-07
Brevibacillus borstelensis,,,,1.3333333333333332e-06,3.5e-07
Salinicoccus roseus,,,,1e-06,2e-07
Nocardia pseudobrasiliensis,,,,1e-06,3e-07
Actinomadura luteofluorescens,,,,1e-06,1.75e-07
Pseudobutyrivibrio ruminis,,,,1e-06,1.75e-07
Clostridium pascui,,,,1e-06,1.6666666666666665e-07
Drechslerella brochopaga,,,,1e-06,1.3333333333333334e-07
Sporomusa sphaeroides,,,,1.3333333333333332e-06,3.75e-07
Microglena monadina,,,,1.5e-06,1.6666666666666665e-07
Guyparkeria halophila,,,,1e-06,4.75e-07
Actinoplanes auranticolor,,,,1e-06,3.5000000000000004e-07
Phanerochaete sordida,,,,1e-06,4.2499999999999995e-07
Reclinomonas americana,,,,1e-06,4.4999999999999993e-07
Fusarium denticulatum,,,,1e-06,1e-07
Podospora comata,,,,1e-06,5.5e-07
Bracteacoccus minor,,,,1e-06,9e-07
Venturia effusa,,,,1e-06,1.5e-07
Tricholoma bakamatsutake,,,,1e-06,1e-07
Naegleria lovaniensis,,,,1.3333333333333332e-06,1.0749999999999999e-06
[Candida] inconspicua,,,,1e-06,3.5e-07
Brachyspira pilosicoli,,,,1.5e-06,2.75e-07
Actinomyces howellii,,,,1e-06,3.2499999999999996e-07
Sphingomonas trueperi,,,,1e-06,1e-07
Xenorhabdus japonica,,,,1e-06,2.5e-07
Terracoccus luteus,,,,1e-06,8e-07
Treponema lecithinolyticum,,,,1.5e-06,3.25e-07
Gordonia hirsuta,,,,1e-06,4.4999999999999993e-07
Acidimicrobium ferrooxidans,,,,1e-06,8.75e-07
Pseudonocardia sulfidoxydans,,,,1e-06,3.75e-07
Ralstonia sp.,,,,1e-06,6.249999999999999e-07
Thermococcus zilligii,,,,1e-06,2.25e-07
Halanaerobium congolense,,,,1e-06,1e-07
Streptomyces venezuelae,,,,1e-06,4e-07
Salmonella bongori,,,,1e-06,5e-07
Botryosphaeria dothidea,,,,1e-06,1.25e-07
Bogoriella caseilytica,,,,1e-06,4.4999999999999993e-07
Xanthomonas codiaei,,,,1e-06,1.6666666666666665e-07
Sulfurospirillum arsenophilum,,,,1.3333333333333332e-06,4.2499999999999995e-07
Helicobacter salomonis,,,,1e-06,1e-07
Thermus oshimai,,,,1e-06,1.25e-07
Deinococcus radiopugnans,,,,1e-06,2.25e-07
Enterococcus asini,,,,1e-06,1.75e-07
Burkholderia thailandensis,,,,1e-06,5.75e-07
Desulfallas thermosapovorans,,,,1e-06,3.2499999999999996e-07
Spironucleus vortens,,,,1e-06,2e-07
Angomonas deanei,,,,1e-06,6.249999999999999e-07
Mycolicibacterium novocastrense,,,,1e-06,3e-07
Pantoea dispersa,,,,1.6666666666666665e-06,5e-07
Moraxella equi,,,,1e-06,3.5e-07
Shewanella amazonensis,,,,2.5e-06,1.95e-06
Nocardioides nitrophenolicus,,,,1.3333333333333332e-06,6.249999999999999e-07
Furculomyces boomerangus,,,,1e-06,2.75e-07
Coniosporium apollinis,,,,1e-06,3.5e-07
Paracholeplasma brassicae,,,,1e-06,6e-07
Claviceps citrina,,,,1e-06,2e-07
Demetria terragena,,,,1e-06,7.5e-07
Streptomyces lanatus,,,,1e-06,1.3333333333333334e-07
Streptomyces fragilis,,,,1e-06,2.3333333333333333e-07
Streptomyces lucensis,,,,1e-06,3.2499999999999996e-07
Streptomyces malachitofuscus,,,,1e-06,2e-07
Streptomyces recifensis,,,,1e-06,
Streptomyces violascens,,,,1e-06,1.5e-07
Streptomyces gancidicus,,,,1e-06,3.2499999999999996e-07
Streptomyces inusitatus,,,,1e-06,3e-07
Streptomyces mirabilis,,,,1e-06,3e-07
Streptomyces pactum,,,,1e-06,3e-07
Streptomyces xantholiticus,,,,1e-06,1.75e-07
Erwinia mallotivora,,,,1.3333333333333332e-06,7.499999999999999e-07
Aquamicrobium defluvii,,,,1.6666666666666665e-06,4.5e-07
Caulobacter sp. FWC2,,,,1e-06,8.75e-07
Brevundimonas halotolerans,,,,1.3333333333333332e-06,1.0749999999999999e-06
Penicillium decumbens,,,,1.6666666666666665e-06,9.75e-07
Penicillium rolfsii,,,,1e-06,4e-07
[Clostridium] cocleatum,,,,1e-06,1.25e-07
Edhazardia aedis,,,,1e-06,4.75e-07
Chlorogonium capillatum,,,,1e-06,1.75e-07
Trypanosoma grayi,,,,1e-06,4.75e-07
Helcococcus ovis,,,,1.3333333333333332e-06,2.3333333333333333e-07
Thielaviopsis punctulata,,,,1e-06,4.2499999999999995e-07
Arthroderma uncinatum,,,,1e-06,2.25e-07
Brevundimonas mediterranea,,,,1e-06,2.75e-07
Saccharomonospora xinjiangensis,,,,1e-06,3.2499999999999996e-07
Rhodanobacter lindaniclasticus,,,,1e-06,3.5e-07
Chrysosporum ovalisporum,,,,1.2499999999999999e-06,5e-07
Aromatoleum bremense,,,,1e-06,6.499999999999999e-07
Malassezia sympodialis,,,,1e-06,1.225e-06
Sphingobium herbicidovorans,,,,1e-06,3.25e-07
Sclerotinia borealis,,,,1e-06,1.3333333333333334e-07
Oidiodendron maius,,,,1.4999999999999998e-06,1.375e-06
Pseudomonas gessardii,,,,1e-06,1e-07
Sutcliffiella horikoshii,,,,1e-06,2e-07
Erwinia pyrifoliae,,,,1e-06,1e-07
Delftia acidovorans,,,,1e-06,9e-07
Aminomonas paucivorans,,,,1e-06,4.2499999999999995e-07
Anaeroarcus burkinensis,,,,1e-06,
Buttiauxella noackiae,,,,1.3333333333333332e-06,2.75e-07
Serratia plymuthica,,,,1.3333333333333332e-06,5.5e-07
Streptomyces tsukubensis,,,,1e-06,3e-07
Trypanosoma conorhini,,,,1e-06,3.75e-07
Methanoculleus bourgensis,,,,1e-06,5.5e-07
Gordonia polyisoprenivorans,,,,1e-06,1.75e-07
Lentzea waywayandensis,,,,1e-06,1.5e-07
Serpula lacrymans,,,,1e-06,7.25e-07
Pasteuria penetrans,,,,1e-06,2e-07
Syntrophothermus lipocalidus,,,,1e-06,2e-07
Turbinaria ornata,,,,1e-06,1e-07
Helicobacter mesocricetorum,,,,1e-06,1.6666666666666665e-07
Aurantiochytrium limacinum,,,,1e-06,4e-07
Agromyces bracchium,,,,1e-06,5.5e-07
Candidatus Neoehrlichia mikurensis,,,,1e-06,3.75e-07
Neisseria iguanae,,,,1e-06,8e-07
Chattonella marina,,,,1.75e-06,3.2499999999999996e-07
Acrocarpospora pleiomorpha,,,,1e-06,6e-07
Pyrenophora seminiperda,,,,1e-06,3.2499999999999996e-07
Diplonema papillatum,,,,1e-06,1.25e-07
Exophiala spinifera,,,,1.5e-06,2.75e-07
Pantoea endophytica,,,,1e-06,1.25e-07
Pandoraea pulmonicola,,,,1.3333333333333332e-06,1.1e-06
Psilocybe cyanescens,,,,1e-06,2e-07
Helicobacter pametensis,,,,1e-06,2.5e-07
Nocardia beijingensis,,,,1e-06,1.75e-07
Burkholderia stabilis,,,,1.2499999999999999e-06,8.499999999999999e-07
Thauera chlorobenzoica,,,,1.2499999999999999e-06,6.75e-07
Eutypa lata,,,,1e-06,3.75e-07
Clostridium sp. MD294,,,,1e-06,3e-07
Auriculariopsis ampla,,,,1e-06,2.3333333333333333e-07
Mycolicibacterium septicum,,,,1e-06,5.5e-07
Hermanssonia centrifuga,,,,1e-06,1.75e-07
Alkalibacterium olivapovliticus,,,,1e-06,1.25e-07
Fusarium pseudograminearum,,,,1e-06,1e-07
Entomortierella chlamydospora,,,,1e-06,1.5e-07
Gamsiella multidivaricata,,,,1e-06,5.25e-07
Hesseltinella vesiculosa,,,,1.5e-06,1.7e-06
Methanomethylovorans hollandica,,,,1e-06,2.5e-07
Phycicoccus elongatus,,,,1.3333333333333332e-06,1.275e-06
Lambia antarctica,,,,1e-06,1e-07
Phacus pleuronectes,,,,1e-06,1.5e-07
Gleimia coleocanis,,,,1e-06,4.2499999999999995e-07
Saccharothrix syringae,,,,1e-06,4e-07
Nonomuraea turkmeniaca,,,,1e-06,3.2499999999999996e-07
Oscillochloris trichoides,,,,1e-06,3.2499999999999996e-07
