,1K,10K,100K,1M,10M
Notoacmeibacter,,,1.8e-05,1.1e-05,1.09e-05
Rubricella,,,2.25e-05,1.76e-05,1.7175e-05
Robbsia,,,1e-05,2e-06,2.2e-06
Siccirubricoccus,,,1e-05,3.6000000000000003e-06,5.525e-06
Candidatus Fonsibacter,,,1.2500000000000002e-05,6.6e-06,4.825e-06
Ghiorsea,,,1e-05,5.4e-06,3.375e-06
Mangrovitalea,,,1.7500000000000002e-05,1.4000000000000001e-05,1.48e-05
Cavenderia,,,1.5000000000000002e-05,5.6e-06,4.000000000000001e-06
Heterostelium,,,1e-05,3.2e-06,3.2999999999999997e-06
Iodidimonas,,,1e-05,1e-06,2.4500000000000003e-06
Thuricola,,,1e-05,1.75e-06,1.9e-06
Caedimonas,,,1e-05,3.4e-06,2.825e-06
Oleiharenicola,,,1e-05,4.9999999999999996e-06,6.3250000000000004e-06
Parvibium,,,1.3333333333333335e-05,3.6000000000000003e-06,3.6999999999999997e-06
Candidatus Sulfopaludibacter,,,1e-05,7.000000000000001e-06,7.7e-06
Sansalvadorimonas,,,2.666666666666667e-05,1.3399999999999997e-05,1.435e-05
Marinicaulis,,,3.4e-05,3.4e-05,3.4075e-05
Flavipsychrobacter,,,1e-05,4.4e-06,5.6e-06
Halarcobacter,,,1e-05,7.8e-06,7.15e-06
Desertimonas,,,3.8e-05,3.7600000000000006e-05,3.6675e-05
Marophrys,,,1e-05,1.4e-06,1.85e-06
Serpentinimonas,,,1.5000000000000002e-05,8e-06,7.525e-06
Mycetohabitans,,,1e-05,2e-06,1.475e-06
Candidatus Acididesulfobacter,,,1e-05,1e-06,8.249999999999999e-07
Candidatus Deianiraea,,,1e-05,3e-06,7e-07
Candidatus Argoarchaeum,,,1e-05,2e-06,1.875e-06
Siculibacillus,,,1e-05,2.4e-06,2.275e-06
Hydrocarboniclastica,,,1.5000000000000002e-05,1.36e-05,1.335e-05
Lujinxingia,,,1e-05,5.6e-06,4.875e-06
Marisediminitalea,,,1.5000000000000002e-05,7.8e-06,9.35e-06
Pseudogemmobacter,,,1e-05,9.4e-06,9.825e-06
Halegenticoccus,,,1e-05,,1.75e-07
Cytobacillus,,,1e-05,4.9999999999999996e-06,4.025e-06
Mesobacillus,,,1e-05,3.4e-06,2.625e-06
Alkalihalobacillus,,,1.5000000000000002e-05,9.2e-06,9.05e-06
Pseudolysinimonas,,,1e-05,2.75e-06,2.9750000000000003e-06
Alkalilacustris,,,1.7500000000000002e-05,8.4e-06,9.875000000000001e-06
Marortus,,,1e-05,5.6e-06,6.1e-06
Staphylospora,,,1e-05,1e-06,8.75e-07
Stenotrophobium,,,1.3333333333333335e-05,4.2e-06,4.725e-06
Anaerohalosphaera,,,1.5000000000000002e-05,4.8e-06,5.675000000000001e-06
Embleya,,,1.5000000000000002e-05,2e-06,2.425e-06
Puteibacter,,,1e-05,1.1e-05,1.24e-05
Pseudolysobacter,,,1e-05,6.2e-06,5.225e-06
Saezia,,,1.3333333333333335e-05,4.2e-06,4.375e-06
Methylicorpusculum,,,1.25e-05,1.02e-05,9.975e-06
Brevilactibacter,,,1e-05,2.8e-06,2.025e-06
Pararobbsia,,,1.5000000000000002e-05,4e-06,4.25e-06
Roseicella,,,1e-05,4e-06,3.375e-06
Albibacterium,,,1e-05,4.000000000000001e-06,3.8499999999999996e-06
Lapidilactobacillus,,,1e-05,1e-06,3.5e-07
Ligilactobacillus,,,1e-05,3.4e-06,3.05e-06
Epilithonimonas,,,1.25e-05,9.999999999999999e-06,8.974999999999998e-06
Actinomarinicola,,,1.4000000000000001e-05,1.7199999999999998e-05,1.525e-05
Thiospirochaeta,,,1e-05,1.4999999999999998e-06,1.875e-06
Salifodinibacter,,,1e-05,2.2e-06,2.175e-06
Pirellulimonas,,,1.6000000000000003e-05,2.4599999999999995e-05,2.2e-05
Pseudobythopirellula,,,1.666666666666667e-05,1.1799999999999999e-05,1.2274999999999999e-05
Parapontixanthobacter,,,2e-05,1.9999999999999998e-05,2.1850000000000003e-05
Dongshaea,,,1.3333333333333335e-05,6.8e-06,5.7000000000000005e-06
Lunatibacter,,,2e-05,5.999999999999999e-06,8.425e-06
Poriferisphaera,,,1e-05,2.8000000000000003e-06,3.6999999999999997e-06
Urbifossiella,,,1e-05,7.2000000000000005e-06,8.400000000000001e-06
Humisphaera,,,1.5000000000000002e-05,9e-06,1.0274999999999999e-05
Zongyanglinia,,,1e-05,3.4e-06,3.45e-06
Syntrophotalea,,,1.8e-05,1.28e-05,1.3225e-05
Hornefia,,,1e-05,1.5e-06,3.5e-07
Qingshengfaniella,,,1.4000000000000001e-05,1.2399999999999998e-05,1.2849999999999999e-05
Fertoeibacter,,,2.2e-05,2.06e-05,1.9949999999999997e-05
Albibacillus,,,2e-05,1.8200000000000002e-05,1.75e-05
Endobacterium,,,1e-05,1.2499999999999999e-06,9.499999999999999e-07
Allosediminivita,,,1.3333333333333335e-05,1.12e-05,1.1524999999999999e-05
Occultella,,,1e-05,2.4999999999999998e-06,9.5e-07
Marinisubtilis,,,1e-05,2.6666666666666664e-06,1.7249999999999998e-06
Niallia,,,1e-05,1.7499999999999998e-06,1.225e-06
Actirhodobacter,,,2e-05,1.8599999999999998e-05,2.015e-05
Peteryoungia,,,1e-05,2.8e-06,2.5750000000000003e-06
Curvivirga,,,1.2e-05,1e-05,8.975e-06
Carbonactinospora,,,1e-05,2.9999999999999997e-06,1.9e-06
Arenibaculum,,,1e-05,5.999999999999999e-06,5.600000000000001e-06
Falsiroseomonas,,,1e-05,7.8e-06,7.4e-06
Musicola,,,1e-05,1.3333333333333332e-06,5.499999999999999e-07
Gallalistipes,,,1e-05,1.3333333333333332e-06,1.325e-06
Gephyromycinifex,,,1e-05,2.4999999999999998e-06,1.15e-06
Frigoriflavimonas,,,1e-05,4e-06,4.325e-06
Limnovirga,,,1e-05,5.600000000000001e-06,4.15e-06
Candidatus Uabimicrobium,,,1e-05,6.2e-06,6.725e-06
Sabulicella,,,1e-05,2.5e-06,1.5e-06
Pinibacter,,,1e-05,2.75e-06,2.675e-06
Aquibium,,,1.7500000000000002e-05,1.54e-05,1.6075e-05
Mucisphaera,,,1.2500000000000002e-05,6.6e-06,7.025e-06
Spiractinospora,,,1e-05,1e-06,8e-07
Sulfidibacter,,,1e-05,7.3999999999999995e-06,8.300000000000002e-06
Desulforamulus,,,1e-05,3e-06,2.775e-06
Mesohalobacter,,,3.3333333333333335e-05,1.58e-05,1.945e-05
Phaeovulum,,,2e-05,1.94e-05,1.8750000000000002e-05
Pleomorphovibrio,,,1e-05,6.8e-06,9.2e-06
Candidatus Sulfidibacterium,,,1.5000000000000002e-05,6.2e-06,5.9e-06
Agromyces,,,2.75e-05,3.0799999999999996e-05,2.4700000000000004e-05
Plasmodiophora,,,3.3333333333333335e-05,1.3999999999999998e-05,1.45e-05
Thermohalobaculum,,,3.5000000000000004e-05,2.04e-05,2.2175e-05
Georgenia,,,2e-05,8e-06,8.85e-06
Azotobacter,,,2.5e-05,1.06e-05,1.3225e-05
Citrobacter,,,1.7500000000000002e-05,1.32e-05,1.4824999999999998e-05
Rhodothermus,,,2e-05,9.4e-06,7.775e-06
Rathayibacter,,,1.6666666666666667e-05,7.2000000000000005e-06,7.3e-06
Candidatus Jettenia,,,2e-05,1.75e-06,2.35e-06
Segetibacter,,,2.5e-05,1.64e-05,1.74e-05
Kinneretia,,,1.6666666666666667e-05,6.400000000000001e-06,6.899999999999999e-06
Oceanicella,,,1.5e-05,1.52e-05,1.675e-05
Hwanghaeicola,,,2.25e-05,1.84e-05,1.4225e-05
Gemmatirosa,,,2e-05,5.2e-06,4.175e-06
Balneicella,,,2e-05,5e-06,4.9e-06
Paracandidimonas,,,2e-05,3e-06,2.75e-06
Methyloterricola,,,1.6666666666666667e-05,5.600000000000001e-06,6.75e-06
Avrilella,,,1.6666666666666667e-05,5.600000000000001e-06,8.174999999999999e-06
Nannocystis,,,2e-05,2.02e-05,1.7775e-05
Chlorogloeopsis,,,2e-05,1.8000000000000001e-06,2.025e-06
Mycoplasma,,,1.666666666666667e-05,4e-06,3.75e-06
Epulopiscium,,,1.3333333333333335e-05,3.6000000000000003e-06,3.1e-06
Endogone,,,2e-05,1e-06,1.2999999999999998e-06
Claviceps,,,1.5000000000000002e-05,4e-06,3.225e-06
Melampsora,,,1.6666666666666667e-05,3.8e-06,5.1e-06
Puccinia,,,1.5000000000000002e-05,2.75e-06,3.1e-06
Cryptosporidium,,,2e-05,7.2000000000000005e-06,7.599999999999999e-06
Perkinsus,,,1.5000000000000002e-05,1.0599999999999998e-05,1.4375e-05
Thermonema,,,2.3333333333333336e-05,1.22e-05,1.3000000000000001e-05
Microlunatus,,,2.25e-05,1.9e-05,2.145e-05
Clavispora,,,1.5000000000000002e-05,1.2499999999999999e-06,1.6999999999999998e-06
Desulfocapsa,,,2e-05,1.52e-05,1.465e-05
Catellatospora,,,1.5000000000000002e-05,7.199999999999999e-06,5.75e-06
Persicobacter,,,1.666666666666667e-05,1.02e-05,1.16e-05
Tatumella,,,1.3333333333333335e-05,4.9999999999999996e-06,4.95e-06
Natronohydrobacter,,,1.5e-05,9e-06,8.9e-06
Desulfovermiculus,,,1.5000000000000002e-05,2.6e-06,2.75e-06
Actinocatenispora,,,1.3333333333333335e-05,2.2e-06,1.8e-06
Andreprevotia,,,1.666666666666667e-05,3.4e-06,4.574999999999999e-06
Hansschlegelia,,,1.5000000000000002e-05,2.8e-06,4.525e-06
Actinotalea,,,2e-05,5.6e-06,5.125e-06
Actinophytocola,,,1.3333333333333335e-05,3.2000000000000007e-06,3.65e-06
Phocaeicola,,,1.5000000000000002e-05,7.6e-06,9.575e-06
Acidiferrobacter,,,1.5000000000000002e-05,4.800000000000001e-06,4.55e-06
Moorena,,,1.7500000000000002e-05,1.32e-05,1.095e-05
Lutibaculum,,,2e-05,5.6e-06,5.825e-06
Parapusillimonas,,,1.5000000000000002e-05,4.4e-06,4.15e-06
Pseudoroseicyclus,,,3.333333333333334e-05,2.04e-05,1.91e-05
Aliterella,,,2e-05,1.7499999999999998e-06,1.575e-06
Arsenicitalea,,,2e-05,3.2e-06,2.6250000000000003e-06
Actinocrinis,,,2e-05,2.25e-06,1.4e-06
Candidatus Nitrosomarinus,,,1.3333333333333335e-05,1.5799999999999998e-05,1.4125000000000001e-05
Neptunicoccus,,,1.5000000000000002e-05,1.02e-05,1.0325e-05
Schaalia,,,2e-05,8e-06,7.65e-06
Faecalibacter,,,1.25e-05,5.199999999999999e-06,7.025e-06
Fructilactobacillus,,,1.5000000000000002e-05,4.2000000000000004e-06,3.625e-06
Alkalicaulis,,,2e-05,2.9999999999999997e-06,2.95e-06
Aggregatilinea,,,1.5000000000000002e-05,3.8e-06,4.9249999999999994e-06
Bailinhaonella,,,1.5000000000000002e-05,1e-06,8.75e-07
Litorivita,,,1.5000000000000002e-05,7.6e-06,6.174999999999999e-06
Propylenella,,,1.7500000000000002e-05,6.4e-06,6.1499999999999996e-06
Fuscovulum,,,1.3333333333333335e-05,7.6e-06,6.6750000000000005e-06
Perlabentimonas,,,1.5000000000000002e-05,3.6000000000000003e-06,4.875e-06
Zeimonas,,,1.5000000000000002e-05,2.6e-06,2.3249999999999998e-06
Penaeicola,,,2e-05,9.2e-06,1.0125e-05
Venatorbacter,,,2e-05,5.6e-06,5.525e-06
Enemella,,,1.3333333333333335e-05,1.1200000000000001e-05,9.325000000000001e-06
Saliniramus,,,2e-05,4.4e-06,4.05e-06
Gemmata,,,2e-05,1.1e-05,1.3049999999999999e-05
Thermus,,,1e-05,4.6e-06,3.275e-06
Thiobacillus,,,1.3333333333333335e-05,1.4000000000000001e-05,1.795e-05
Weeksella,,,1.5000000000000002e-05,3.6000000000000003e-06,4.25e-06
Pediococcus,,,1e-05,1.5e-06,8.5e-07
Lactococcus,,,1e-05,3.8e-06,4.925e-06
Clavibacter,,,1.5000000000000002e-05,4.6e-06,4.725e-06
Methanobacterium,,,1e-05,2.2e-06,3.2e-06
Methanobrevibacter,,,1e-05,2.2e-06,1.6e-06
Methanothrix,,,1.5000000000000002e-05,5.8e-06,4.625000000000001e-06
Halanaerobium,,,1e-05,4.6e-06,3.6749999999999995e-06
Desulfomonile,,,1e-05,7.3999999999999995e-06,7.125000000000001e-06
Aquifex,,,1e-05,,3.5e-07
Cardiobacterium,,,1e-05,6.4e-06,4.95e-06
Symbiobacterium,,,1e-05,1.3333333333333332e-06,1e-06
Chondrus,,,1.3333333333333335e-05,5.8e-06,6.55e-06
Porphyridium,,,1e-05,5.199999999999999e-06,7.2249999999999994e-06
Odontella,,,1e-05,2.5999999999999997e-06,2.2e-06
Pyrocystis,,,1e-05,1e-06,6.499999999999999e-07
Cryptomonas,,,1e-05,5.8e-06,3.725e-06
Piromyces,,,1e-05,5.749999999999999e-06,4.225e-06
Mucor,,,1e-05,4.2000000000000004e-06,4.275e-06
Torulaspora,,,1e-05,1.3333333333333332e-06,9.000000000000001e-07
Venturia,,,1e-05,2.1999999999999997e-06,2.475e-06
Histoplasma,,,1e-05,1e-06,6e-07
Filobasidium,,,1e-05,1.4999999999999998e-06,1.55e-06
Tulasnella,,,1e-05,2.9999999999999997e-06,2.6250000000000003e-06
Ustilago,,,1e-05,1.6666666666666665e-06,6e-07
Boletus,,,1e-05,1.3333333333333332e-06,3.2499999999999996e-07
Ascochyta,,,1e-05,1.2e-06,1.725e-06
Rhodotorula,,,1e-05,3.2e-06,3.8e-06
Exophiala,,,1e-05,3.7499999999999997e-06,2.75e-06
Trichomonas,,,1e-05,1.3999999999999997e-06,2.025e-06
Entamoeba,,,1e-05,4.2000000000000004e-06,3.0749999999999998e-06
Eimeria,,,1e-05,3.4000000000000005e-06,3.65e-06
Babesia,,,1e-05,7.6e-06,5.1e-06
Syncephalastrum,,,1e-05,2.75e-06,1.6749999999999998e-06
Gloeothece,,,1e-05,5.8e-06,5.5e-06
Photorhabdus,,,1.25e-05,9.6e-06,1.04e-05
Hanseniaspora,,,1e-05,4.9999999999999996e-06,5.575e-06
Renouxia,,,1e-05,,1e-07
Iodobacter,,,1.5000000000000002e-05,6.8e-06,5.325e-06
Leptotrichia,,,1e-05,3.6000000000000007e-06,2.2750000000000002e-06
Rothia,,,1.3333333333333335e-05,3.6000000000000003e-06,4.075e-06
Bipolaris,,,1e-05,1e-06,3e-07
Botrytis,,,1e-05,2.2e-06,2.475e-06
Acidomonas,,,1e-05,1e-06,9e-07
Blumeria,,,1e-05,1e-06,4.7499999999999995e-07
Rhizochromulina,,,1e-05,3.7999999999999996e-06,4.15e-06
Pseudopedinella,,,2.25e-05,1.4599999999999999e-05,2.0524999999999997e-05
Nitrosospira,,,2.5000000000000005e-05,2.2e-05,2.1475e-05
Rhodomonas,,,1e-05,6.6e-06,5.374999999999999e-06
Succiniclasticum,,,1e-05,1.5e-06,4.7499999999999995e-07
Kutzneria,,,1.5000000000000002e-05,3.6000000000000003e-06,4.5e-06
Vacuolaria,,,1e-05,2e-06,2.5e-07
Achromatium,,,1e-05,5.4e-06,7.499999999999999e-06
Amylocarpus,,,1e-05,1.3333333333333332e-06,4.2499999999999995e-07
Desulfohalobium,,,1e-05,1.75e-06,1.675e-06
Wickerhamiella,,,1e-05,2.2499999999999996e-06,1.175e-06
Methanoculleus,,,1e-05,2e-06,1.9e-06
Oenococcus,,,1.3333333333333335e-05,4.2000000000000004e-06,4e-06
Pyricularia,,,1e-05,1e-06,4.4999999999999993e-07
Eucampia,,,1.5000000000000002e-05,1.26e-05,1.2725e-05
Xenococcus,,,1.2500000000000002e-05,7.8e-06,7.225e-06
Nakamurella,,,1.7500000000000002e-05,1.5199999999999998e-05,1.4175e-05
Chroococcidiopsis,,,1e-05,3.2e-06,1.8249999999999999e-06
Glycomyces,,,2e-05,4.6e-06,4.7e-06
Blastochloris,,,1.3333333333333335e-05,5.6e-06,6.55e-06
Lobosphaera,,,1e-05,1.6666666666666665e-06,5.250000000000001e-07
Desulfurobacterium,,,1e-05,1.7999999999999997e-06,1.525e-06
Carnimonas,,,1e-05,2.5999999999999997e-06,3.325e-06
Cryptoglena,,,1e-05,1.2499999999999999e-06,1.025e-06
Panaeolus,,,1e-05,1e-06,3.5e-07
Gracilibacillus,,,1e-05,2.4e-06,2.825e-06
Fusibacter,,,1e-05,4.2000000000000004e-06,5.05e-06
Thermobacillus,,,1e-05,1.5e-06,1.025e-06
Coniochaeta,,,1e-05,2.4999999999999998e-06,5.5e-07
Buttiauxella,,,1e-05,2.5999999999999997e-06,3.325e-06
Thermobifida,,,1e-05,3e-06,2.6750000000000002e-06
Beutenbergia,,,1e-05,1e-06,5e-07
Williamsia,,,1.3333333333333335e-05,3.5999999999999994e-06,4.05e-06
Mychonastes,,,1e-05,3e-06,2.075e-06
Catenococcus,,,1e-05,,1.5e-07
Halimeda,,,1e-05,1e-06,3.7499999999999996e-07
Thiobaca,,,1e-05,5.6e-06,5.375e-06
Carboxydothermus,,,1e-05,3e-06,1.25e-06
Punctularia,,,1e-05,1.5e-06,2.75e-07
Knoellia,,,1e-05,6.6e-06,7.825e-06
Dendrothele,,,1e-05,1.2499999999999999e-06,7e-07
Thermacetogenium,,,1e-05,1e-06,2.75e-07
Prauserella,,,1e-05,4.75e-06,3.825e-06
Azovibrio,,,1e-05,3e-06,2.2e-06
Azonexus,,,1e-05,7.2000000000000005e-06,7.2249999999999994e-06
Starkeya,,,1e-05,8.000000000000001e-06,8.05e-06
Sterolibacterium,,,1e-05,4.6e-06,3.5999999999999994e-06
Karlodinium,,,1e-05,1e-06,8e-07
Moellerella,,,1e-05,1.3999999999999997e-06,1.475e-06
Yokenella,,,1e-05,1.4999999999999998e-06,7e-07
Citricoccus,,,1e-05,2.4e-06,1.2e-06
Pterygophora,,,1e-05,1.5e-06,3.5e-07
Dolosicoccus,,,1e-05,1e-06,3.2499999999999996e-07
Victivallis,,,1e-05,1.5e-06,2.225e-06
Carboxydocella,,,1e-05,5e-06,4.8e-06
Marinithermus,,,1e-05,,7.25e-07
Sedimentibacter,,,1e-05,2e-06,1.675e-06
Turicibacter,,,1e-05,2e-06,1.275e-06
Caldimonas,,,1e-05,6.4e-06,7.2e-06
Paraliobacillus,,,1e-05,1.6e-06,9.75e-07
Zavarzinia,,,2e-05,9.6e-06,1.17e-05
Dichotomicrobium,,,1e-05,7.3999999999999995e-06,7.2e-06
Sulfurihydrogenibium,,,1e-05,1.6666666666666665e-06,7e-07
Meira,,,1e-05,2e-06,1.1e-06
Cocconeis,,,1e-05,1e-06,8.75e-07
Anomoeoneis,,,1e-05,1e-06,6e-07
Cyclophora,,,1e-05,1.3333333333333332e-06,8e-07
Faecalibacterium,,,1.5000000000000002e-05,4.8e-06,4.15e-06
Candidatus Competibacter,,,1e-05,8.4e-06,1.0974999999999999e-05
Mastigocladopsis,,,1e-05,1e-06,8.75e-07
Oxalicibacterium,,,1e-05,5.599999999999999e-06,4.625000000000001e-06
Streptacidiphilus,,,1.6666666666666667e-05,7.6e-06,7.899999999999999e-06
Ectothiorhodosinus,,,1e-05,5.8e-06,5.225e-06
Teratosphaeria,,,1e-05,1.2499999999999999e-06,1.225e-06
Cystoisospora,,,1e-05,3e-06,1.8749999999999998e-06
Gomphillus,,,1e-05,1e-06,3e-07
Thermosinus,,,1e-05,,6e-07
Pleomorphomonas,,,1.7500000000000002e-05,7.6e-06,9.225e-06
Nitratiruptor,,,1e-05,1.3999999999999997e-06,7.75e-07
Alkalibacter,,,1e-05,1.5e-06,1.275e-06
Naumovozyma,,,1e-05,1.3333333333333332e-06,6.249999999999999e-07
Jiangella,,,1.3333333333333335e-05,9.4e-06,9e-06
Sulfuricurvum,,,1e-05,4.000000000000001e-06,4.324999999999999e-06
Avibacterium,,,1e-05,3.4e-06,4.224999999999999e-06
Subdoligranulum,,,1e-05,1e-06,6.75e-07
Proteiniphilum,,,1.5000000000000002e-05,4.2e-06,3.275e-06
Terrimonas,,,1e-05,4.000000000000001e-06,2.9250000000000004e-06
Sphaerisporangium,,,1e-05,4.2000000000000004e-06,4.774999999999999e-06
Kribbia,,,1e-05,1.4e-06,1.4e-06
Thermovirga,,,1e-05,1e-06,6e-07
Thorsellia,,,1e-05,3.6666666666666666e-06,3.35e-06
Polymorphospora,,,1e-05,1e-06,6e-07
Criblamydia,,,1e-05,2.2e-06,1.95e-06
Oryzihumus,,,1e-05,1.6e-06,1.4250000000000001e-06
Serendipita,,,1e-05,3.5e-06,1.8999999999999998e-06
Castellaniella,,,1e-05,9.6e-06,1.005e-05
Sandarakinorhabdus,,,1e-05,2.4e-06,4.5500000000000005e-06
Caldalkalibacillus,,,1e-05,1.2499999999999999e-06,1.3499999999999998e-06
Niabella,,,2e-05,1.62e-05,1.84e-05
Edaphobacter,,,1.6666666666666667e-05,9.2e-06,8.475e-06
Blyttiomyces,,,1e-05,4.2e-06,3.1000000000000004e-06
Labedella,,,1e-05,2.2e-06,2.8e-06
Aestuariimicrobium,,,1e-05,1.3333333333333332e-06,1.1e-06
Epithemia,,,2.3333333333333336e-05,6.6e-06,6.175e-06
Tumebacillus,,,1e-05,3.6000000000000003e-06,3.575e-06
Neidium,,,1e-05,1e-06,7.75e-07
Andalucia,,,1e-05,1.3333333333333332e-06,1.4749999999999999e-06
Saccharibacillus,,,1e-05,1.3333333333333332e-06,1.5e-06
Rachicladosporium,,,1e-05,2e-06,9.75e-07
Bibersteinia,,,1e-05,2e-06,1.2e-06
Estrella,,,1e-05,2e-06,3.275e-06
Thiohalorhabdus,,,1e-05,4.2e-06,3.825e-06
Nitrososphaera,,,1e-05,1.2499999999999999e-06,1.025e-06
Glaciibacter,,,1e-05,2.75e-06,2.225e-06
Microterricola,,,1e-05,3e-06,2.125e-06
Jaminaea,,,1e-05,3e-06,6.249999999999999e-07
Candidatus Hamiltonella,,,1e-05,2.4e-06,2.875e-06
Candidatus Hodgkinia,,,1e-05,1.6666666666666665e-06,1.025e-06
Zavarzinella,,,1e-05,6.2e-06,6.3e-06
Cyberlindnera,,,1e-05,1.3999999999999997e-06,9.5e-07
Mycobacteroides,,,1.25e-05,8e-06,9.550000000000002e-06
Succinatimonas,,,1e-05,1.2e-06,9.249999999999999e-07
Salinarimonas,,,1e-05,9.4e-06,1.0175e-05
Bavariicoccus,,,1e-05,1e-06,5.5e-07
Tomitella,,,1.5000000000000002e-05,1e-06,1.6499999999999999e-06
Tepidamorphus,,,1.5000000000000002e-05,8.400000000000001e-06,6.724999999999999e-06
Dolichospermum,,,1e-05,3.75e-06,2.8999999999999998e-06
Candidatus Cyrtobacter,,,1e-05,4.8e-06,4.5500000000000005e-06
Camelimonas,,,1e-05,4.2e-06,4.675e-06
Sulfuritalea,,,1e-05,3.8e-06,3.8499999999999996e-06
Halorussus,,,1e-05,1.3333333333333332e-06,9e-07
Cesiribacter,,,1.6666666666666667e-05,1.16e-05,1.3975e-05
Natribacillus,,,1e-05,1.3333333333333332e-06,4.75e-07
Candidatus Methylomirabilis,,,1e-05,2.7999999999999994e-06,2.375e-06
Aulographum,,,1e-05,4.000000000000001e-06,3.35e-06
Alkalitalea,,,1e-05,2.4e-06,2.15e-06
Gryllotalpicola,,,1e-05,2e-06,2.225e-06
Zancudomyces,,,1e-05,2.4e-06,1.55e-06
Phaeovibrio,,,1e-05,2.25e-06,2.4999999999999998e-06
Profundibacterium,,,1e-05,1.06e-05,1.12e-05
Polycyclovorans,,,1.5000000000000002e-05,1.36e-05,1.2025e-05
Naumannella,,,1e-05,1.3333333333333332e-06,1.725e-06
Limnoraphis,,,1e-05,2.6e-06,2e-06
Frischella,,,1e-05,3.6000000000000003e-06,2.675e-06
Hazenella,,,1e-05,1.3333333333333332e-06,9e-07
Vallitalea,,,1e-05,2.5999999999999997e-06,3.825e-06
Candidatus Actinomarina,,,1e-05,1.5799999999999998e-05,1.5325e-05
Fodinibius,,,1e-05,1.2e-06,1.3e-06
Endomicrobium,,,1e-05,2.6666666666666664e-06,8.5e-07
Characiopsis,,,1e-05,1e-06,2.5e-07
Chitinivorax,,,1e-05,7.400000000000001e-06,6.5000000000000004e-06
Diaminobutyricimonas,,,1e-05,3.8e-06,4e-06
Domibacillus,,,1e-05,1.6666666666666665e-06,2.375e-06
Fontimonas,,,1e-05,5.2e-06,3.975e-06
Homoserinimonas,,,1.5000000000000002e-05,2e-06,2.5499999999999997e-06
Limimonas,,,1e-05,4.4e-06,3.5249999999999997e-06
Motilibacter,,,1.25e-05,6.8e-06,6.8e-06
Naasia,,,1e-05,3.4e-06,4.2000000000000004e-06
Basilea,,,1e-05,2.5999999999999997e-06,1.475e-06
Lachnoclostridium,,,1.5000000000000002e-05,3.5999999999999994e-06,3.9499999999999995e-06
Amphiplicatus,,,1.5000000000000002e-05,5.8e-06,7.775e-06
Vespertiliibacter,,,1e-05,1e-06,4.4999999999999993e-07
Vulgatibacter,,,1e-05,1.4999999999999998e-06,1.0749999999999999e-06
Barrientosiimonas,,,1e-05,1.4e-06,7.249999999999999e-07
Povalibacter,,,1.3333333333333335e-05,9.4e-06,9.1e-06
Candidatus Phaeomarinobacter,,,1.5000000000000002e-05,7.2000000000000005e-06,7.049999999999999e-06
Desulfuribacillus,,,1e-05,1.6666666666666665e-06,6.249999999999999e-07
Aetokthonos,,,1e-05,2.4999999999999998e-06,2.625e-06
Glaciihabitans,,,1e-05,4.000000000000001e-06,5.4e-06
Hungatella,,,1e-05,1.3333333333333332e-06,1.55e-06
Pelolinea,,,1e-05,1.2499999999999999e-06,1.2250000000000001e-06
Vulcaniibacterium,,,1e-05,3.25e-06,2.525e-06
Candidatus Nephrothrix,,,1e-05,5.2e-06,4.375e-06
Faecalibaculum,,,1e-05,1e-06,4.25e-07
Tamaricihabitans,,,1e-05,1e-06,6.249999999999999e-07
Methylomagnum,,,1e-05,6.8e-06,6.475000000000001e-06
Arachidicoccus,,,2.25e-05,1.32e-05,1.5625e-05
Melghiribacillus,,,1e-05,1.5e-06,9e-07
Ventosimonas,,,1e-05,4.4e-06,4.375e-06
Crassaminicella,,,1e-05,1.4999999999999998e-06,2.1e-06
Longibacter,,,1e-05,4.2000000000000004e-06,3.275e-06
Stygiella,,,1e-05,2e-06,1.025e-06
Neomicrococcus,,,1e-05,2e-06,7.75e-07
Maledivibacter,,,1e-05,,6.499999999999999e-07
Pseudorhizobium,,,1e-05,3.0000000000000005e-06,3.825e-06
Hydromonas,,,1e-05,2.4e-06,2.4e-06
Cutibacterium,,,1e-05,1.3999999999999997e-06,1.5e-06
Allostreptomyces,,,1e-05,1e-06,1.15e-06
Orrella,,,1.3333333333333335e-05,1.4000000000000001e-05,1.43e-05
Kiritimatiella,,,1.3333333333333335e-05,3.6000000000000003e-06,3.775e-06
Massilibacterium,,,1e-05,1e-06,3e-07
Chthonobacter,,,1.3333333333333335e-05,3.6000000000000003e-06,4.025e-06
Aureibacillus,,,1e-05,1e-06,1.6666666666666665e-07
Candidatus Moduliflexus,,,1e-05,5.2e-06,5.45e-06
Thalassiophysa,,,1.3333333333333335e-05,4.2e-06,4.45e-06
Emergomyces,,,1e-05,1e-06,2e-07
Jacksonvillea,,,1e-05,2e-06,1.175e-06
Candidatus Vallotia,,,1e-05,1e-06,1.3e-06
Silvanigrella,,,1e-05,1.2499999999999999e-06,1.125e-06
Sulfurivermis,,,1.6666666666666667e-05,9.2e-06,8.925e-06
Massilibacteroides,,,1e-05,1.2499999999999999e-06,1.55e-06
Allobranchiibius,,,1e-05,1.8000000000000001e-06,1.275e-06
Chenggangzhangella,,,1e-05,1.5e-06,8.999999999999999e-07
Paraphotobacterium,,,1e-05,3.7999999999999996e-06,2.7e-06
Quasibacillus,,,1e-05,1e-06,3e-07
Tuwongella,,,1.3333333333333335e-05,6.800000000000001e-06,5.600000000000001e-06
