,genus,read count,relative error,type
59370,Limnobacter,1000000,0.0512964638686576,CZID-nr
59371,Limnobaculum,1000000,0.4118520908624708,CZID-nr
59372,Limnobium,1000000,0.0045222387500197,CZID-nr
59373,Limnochorda,1000000,0.4891907686846189,CZID-nr
59375,Limnofasciculus,1000000,0.5296099102390402,CZID-nr
59376,Limnoglobus,1000000,0.3578329157024646,CZID-nr
59377,Limnohabitans,1000000,0.1231784990052262,CZID-nr
59381,Limnoraphis,1000000,0.6241070592668994,CZID-nr
59382,Limnospira,1000000,0.4753329606261978,CZID-nr
59383,Limnothrix,1000000,0.0667826679851795,CZID-nr
59384,Limnovirga,1000000,0.5869445495541378,CZID-nr
59385,Limobrevibacterium,1000000,0.4954865118977928,CZID-nr
59386,Limoniibacter,1000000,0.6569303347653918,CZID-nr
59387,Limosilactobacillus,1000000,0.6189523731391363,CZID-nr
59388,Limulus,1000000,0.1504080641070706,CZID-nr
59389,Lindavia,1000000,0.0016816455242913,CZID-nr
59390,Lindendrivevirus,1000000,0.0021895199764618,CZID-nr
59391,Linderina,1000000,0.4901294547855063,CZID-nr
59392,Lindgomyces,1000000,0.4504901610662486,CZID-nr
59393,Lineolata,1000000,0.7377097453597903,CZID-nr
59394,Linepithema,1000000,0.4413593794103153,CZID-nr
59396,Lingula,1000000,0.2315346398519047,CZID-nr
59397,Lingulodinium,1000000,0.4875876299616521,CZID-nr
59399,Linnemannia,1000000,1.0503705035935285,CZID-nr
59400,Linum,1000000,0.2959736162619693,CZID-nr
59403,Lipingzhangella,1000000,0.9931314834850942,CZID-nr
59404,Lipomyces,1000000,0.5282456974101688,CZID-nr
59405,Lipsvirus,1000000,0.3168571451734058,CZID-nr
59406,Liquorilactobacillus,1000000,0.527337136807577,CZID-nr
59407,Lirvirus,1000000,0.2682069865646165,CZID-nr
59408,Lishizhenia,1000000,0.3286597460874376,CZID-nr
59411,Listeria,1000000,0.4054284342785391,CZID-nr
59412,Litchfieldella,1000000,0.5571759573229225,CZID-nr
59413,Litchfieldia,1000000,0.4548161509130964,CZID-nr
59414,Lithodesmioides,1000000,0.4124436218732981,CZID-nr
59415,Lithodesmium,1000000,0.4905103288852557,CZID-nr
59416,Lithomelissa,1000000,0.263317447936606,CZID-nr
59420,Lithospermum,1000000,0.6345717056900164,CZID-nr
59421,Lithothamnion,1000000,0.0006510860751172,CZID-nr
59422,Litomosoides,1000000,0.2141820745177451,CZID-nr
59423,Litoreibacter,1000000,0.0912469169078575,CZID-nr
59424,Litoribacter,1000000,0.2398439033846397,CZID-nr
59425,Litoribrevibacter,1000000,0.172450642905597,CZID-nr
59426,Litorihabitans,1000000,0.0021895199764617,CZID-nr
59427,Litorilinea,1000000,0.1936866366032413,CZID-nr
59428,Litorilituus,1000000,0.1000553583165902,CZID-nr
59429,Litorimonas,1000000,0.1162989304951283,CZID-nr
59431,Litorivicinus,1000000,0.0261010434259748,CZID-nr
59432,Litorivita,1000000,0.1562685031648045,CZID-nr
59433,Litorivivens,1000000,0.324150741551405,CZID-nr
59435,Littlefixvirus,1000000,0.9110079474489826,CZID-nr
59437,Litunavirus,1000000,0.4305641521096065,CZID-nr
59439,Lizonia,1000000,1.6233830755489,CZID-nr
59440,Llyrvirus,1000000,0.2422286606469546,CZID-nr
59441,Loa,1000000,0.4897732685924699,CZID-nr
59442,Lobaria,1000000,0.2655780088474045,CZID-nr
59443,Lobochlamys,1000000,0.6416717294357556,CZID-nr
59446,Lobosphaera,1000000,0.6001037547064885,CZID-nr
59447,Lobosporangium,1000000,0.5464398203978091,CZID-nr
59448,Lobulomyces,1000000,0.4383012187562256,CZID-nr
59452,Loigolactobacillus,1000000,0.2510732650954874,CZID-nr
59453,Lojkania,1000000,0.5267549105258377,CZID-nr
59454,Lokivirus,1000000,0.3459998078591633,CZID-nr
59455,Loktanella,1000000,0.0261410608925143,CZID-nr
59456,Lolium,1000000,0.4254505938732542,CZID-nr
59457,Lolliginicoccus,1000000,0.5596238455969877,CZID-nr
59458,Lomentospora,1000000,0.9744648610770232,CZID-nr
59461,Lonepinella,1000000,0.6968238501867566,CZID-nr
59462,Longibacter,1000000,0.4072309035626388,CZID-nr
59466,Longilinea,1000000,0.5311464240827333,CZID-nr
59467,Longimicrobium,1000000,0.5325214382308264,CZID-nr
59468,Longimonas,1000000,0.6158825203467833,CZID-nr
59469,Longimycelium,1000000,0.4709275288857494,CZID-nr
59471,Longirhabdus,1000000,0.2697187312655443,CZID-nr
59472,Longispora,1000000,0.5942049043283524,CZID-nr
59473,Longitalea,1000000,0.4301407675391834,CZID-nr
59476,Lonicera,1000000,0.265430452434156,CZID-nr
59477,Lonsdalea,1000000,0.6010845163114218,CZID-nr
59479,Lophiostoma,1000000,0.3763572118217917,CZID-nr
59480,Lophiotrema,1000000,0.914966989353342,CZID-nr
59481,Lophium,1000000,0.6076068308215723,CZID-nr
59483,Lophocladia,1000000,0.0023424668130656,CZID-nr
59486,Lophosiphonia,1000000,0.8578151783359051,CZID-nr
59488,Lotharella,1000000,0.9772733080881548,CZID-nr
59489,Lottia,1000000,0.4371723328148205,CZID-nr
59491,Lotus,1000000,0.5432958147003457,CZID-nr
59492,Lovenula,1000000,0.0016584907572598,CZID-nr
59493,Loxocephala,1000000,0.2676803119212824,CZID-nr
59495,Loxospora,1000000,0.2655780088474045,CZID-nr
59497,Lubomirskia,1000000,0.6078777048040539,CZID-nr
59499,Lucifera,1000000,0.7569890916416614,CZID-nr
59500,Lucilia,1000000,0.4658496246258138,CZID-nr
59502,Luckybarnesvirus,1000000,0.2689111082642391,CZID-nr
59504,Ludhianavirus,1000000,0.2181766165135168,CZID-nr
59508,Lujinxingia,1000000,0.3677856342339808,CZID-nr
59509,Lumbriculus,1000000,0.2745384733146312,CZID-nr
59511,Luminiphilus,1000000,0.0208493534253448,CZID-nr
59512,Lunasporangiospora,1000000,0.3662279564718754,CZID-nr
59513,Lunatibacter,1000000,0.3660346705053601,CZID-nr
59514,Lunatimonas,1000000,0.200419344691706,CZID-nr
59517,Lupinus,1000000,0.2791203263992212,CZID-nr
59518,Lusitaniella,1000000,0.4854358342316392,CZID-nr
59519,Luteibacter,1000000,0.271514186134849,CZID-nr
59520,Luteibaculum,1000000,0.1409190797446757,CZID-nr
59521,Luteimicrobium,1000000,0.5833769921636891,CZID-nr
59522,Luteimonas,1000000,0.1617840935804901,CZID-nr
59523,Luteipulveratus,1000000,0.4044115644476212,CZID-nr
59524,Luteirhabdus,1000000,0.2908701136595724,CZID-nr
59525,Luteitalea,1000000,0.2099405098490738,CZID-nr
59526,Luteithermobacter,1000000,0.7512423705268528,CZID-nr
59527,Luteococcus,1000000,0.4744177724503235,CZID-nr
59528,Luteolibacter,1000000,0.0658262441542368,CZID-nr
59529,Lutibacter,1000000,0.0271363187598673,CZID-nr
59531,Lutibaculum,1000000,0.3079448148316558,CZID-nr
59533,Lutimaribacter,1000000,0.078181821828991,CZID-nr
59534,Lutimonas,1000000,0.0317601580326363,CZID-nr
59535,Lutispora,1000000,0.2071943866496773,CZID-nr
59536,Lutzomyia,1000000,0.4785747727595434,CZID-nr
59538,Luzseptimavirus,1000000,0.9790163375911138,CZID-nr
59549,Lymnaea,1000000,0.2071219105367288,CZID-nr
59550,Lympha,1000000,0.2158236996623032,CZID-nr
59551,Lymphocystivirus,1000000,0.3048972376226684,CZID-nr
59552,Lynceus,1000000,0.7691010304004524,CZID-nr
59554,Lyngbya,1000000,0.3233780271760437,CZID-nr
59555,Lyophyllum,1000000,0.320777779766849,CZID-nr
59559,Lysinibacillus,1000000,0.3851314508026566,CZID-nr
59560,Lysinibacter,1000000,0.559344130695925,CZID-nr
59563,Lysobacter,1000000,0.1999456985434192,CZID-nr
59565,Maaswegvirus,1000000,0.2666620160960699,CZID-nr
59566,Macadamia,1000000,0.5942488259131598,CZID-nr
59568,Macariavirus,1000000,0.2669804026405416,CZID-nr
59569,Macdonaldcampvirus,1000000,0.2655780088474045,CZID-nr
59570,Macellibacteroides,1000000,0.5944383348480468,CZID-nr
59574,Macleaya,1000000,0.5360794399966036,CZID-nr
59578,Macrobrachium,1000000,0.4694323250479935,CZID-nr
59580,Macrococcoides,1000000,0.9600837098614206,CZID-nr
59581,Macrococcus,1000000,0.8989082927656521,CZID-nr
59582,Macrocystis,1000000,0.7053557893234929,CZID-nr
59584,Macrolepiota,1000000,0.1640949401414195,CZID-nr
59587,Macromonas,1000000,0.6360660460106237,CZID-nr
59588,Macrophomina,1000000,0.647068969562535,CZID-nr
59591,Macrosiphum,1000000,0.4411316186635988,CZID-nr
59592,Macrosteles,1000000,0.4545855179878008,CZID-nr
59593,Macrostomum,1000000,0.2851635878417026,CZID-nr
59594,Macrothrix,1000000,0.6298613026707941,CZID-nr
59596,Macroventuria,1000000,0.2697187312655443,CZID-nr
59601,Madurella,1000000,0.4953915733464837,CZID-nr
59602,Magallana,1000000,0.4035367915172806,CZID-nr
59604,Magnaporthiopsis,1000000,0.1664525091158296,CZID-nr
59605,Magnetococcus,1000000,0.5347879206110079,CZID-nr
59606,Magnetofaba,1000000,0.5085340174894426,CZID-nr
59607,Magnetospira,1000000,0.7107853907004352,CZID-nr
59608,Magnetospirillum,1000000,0.7355635904018255,CZID-nr
59609,Magnetovibrio,1000000,0.1813871035967373,CZID-nr
59610,Magnolia,1000000,0.6643549466025417,CZID-nr
59611,Magnusiomyces,1000000,0.5580514963607716,CZID-nr
59612,Mahella,1000000,0.5713608590151578,CZID-nr
59614,Mailhella,1000000,0.3099842543009914,CZID-nr
59615,Maioricimonas,1000000,0.2232870999623422,CZID-nr
59616,Makaravirus,1000000,1.03576548398438,CZID-nr
59619,Malaciobacter,1000000,0.3891160471990149,CZID-nr
59622,Malacoplasma,1000000,0.0025196574698601,CZID-nr
59623,Malania,1000000,0.8078960245744774,CZID-nr
59624,Malassezia,1000000,0.3622881077401605,CZID-nr
59625,Malawimonas,1000000,0.2697187312655443,CZID-nr
59626,Maledivibacter,1000000,0.5990967948494378,CZID-nr
59627,Maliibacterium,1000000,0.2103494878510462,CZID-nr
59628,Malikia,1000000,0.6119575207891271,CZID-nr
59629,Maliponia,1000000,0.1344846391561915,CZID-nr
59630,Mallomonas,1000000,0.700223359983412,CZID-nr
59631,Malonomonas,1000000,0.4076301785608342,CZID-nr
59633,Malus,1000000,0.4031868091780489,CZID-nr
59634,Mameliella,1000000,0.1808921465925573,CZID-nr
59637,Mammaliicoccus,1000000,0.4701911896701449,CZID-nr
59638,Manduca,1000000,0.4864229775720012,CZID-nr
59639,Mangifera,1000000,0.6317408817951388,CZID-nr
59641,Mangrovibacillus,1000000,0.2190902124704482,CZID-nr
59642,Mangrovibacter,1000000,0.472642001037282,CZID-nr
59643,Mangrovibacterium,1000000,0.2754950590408505,CZID-nr
59644,Mangrovibrevibacter,1000000,0.4890307726772273,CZID-nr
59645,Mangrovicella,1000000,0.5332981814522542,CZID-nr
59646,Mangrovicoccus,1000000,0.1604954069351566,CZID-nr
59647,Mangrovihabitans,1000000,0.3624601505019528,CZID-nr
59648,Mangrovimicrobium,1000000,0.1403431899673886,CZID-nr
59649,Mangrovimonas,1000000,0.1014373154111512,CZID-nr
59650,Mangrovitalea,1000000,0.3289425288280366,CZID-nr
59651,Mangrovivirga,1000000,0.1874040718275344,CZID-nr
59652,Manihot,1000000,1.058093152580051,CZID-nr
59653,Maniola,1000000,0.3800329282035184,CZID-nr
59655,Mannheimia,1000000,0.4555271663022852,CZID-nr
59657,Mantoniella,1000000,0.4841605134761082,CZID-nr
59661,Marasmius,1000000,0.6185145096292161,CZID-nr
59663,Marchantia,1000000,0.1871309144903249,CZID-nr
59664,Margalefidinium,1000000,0.829681939330163,CZID-nr
59666,Maribacter,1000000,0.0258460949172394,CZID-nr
59667,Maribellus,1000000,0.05870097713758,CZID-nr
59668,Maribrevibacterium,1000000,0.4287868131326879,CZID-nr
59669,Maricaulis,1000000,0.210652635165711,CZID-nr
59670,Marichromatium,1000000,0.2862817205026558,CZID-nr
59671,Maridesulfovibrio,1000000,0.3872406815287224,CZID-nr
59672,Marihabitans,1000000,0.692757382400837,CZID-nr
59673,Marilutibacter,1000000,0.4712160063159999,CZID-nr
59674,Mariluticola,1000000,0.4167329313043729,CZID-nr
59675,Marimicrobium,1000000,0.0635690694747417,CZID-nr
59676,Marimonas,1000000,0.3378274601142333,CZID-nr
59677,Marinactinospora,1000000,0.5729977925834091,CZID-nr
59678,Marinagarivorans,1000000,0.1742436591335578,CZID-nr
59679,Marinibacterium,1000000,0.0985921901412036,CZID-nr
59680,Marinibactrum,1000000,0.2401366492076606,CZID-nr
59681,Mariniblastus,1000000,0.0628213236261217,CZID-nr
59682,Marinicauda,1000000,0.431687569431335,CZID-nr
59683,Marinicaulis,1000000,0.1549387562673561,CZID-nr
59684,Marinicella,1000000,0.0863973724439079,CZID-nr
59685,Marinifaba,1000000,0.3289712560390633,CZID-nr
59686,Marinifilum,1000000,0.2892307419928382,CZID-nr
59687,Mariniflexile,1000000,0.0698185018937512,CZID-nr
59688,Marinigracilibium,1000000,0.1954425508172137,CZID-nr
59689,Marinihelvus,1000000,0.1600080854336412,CZID-nr
59690,Marinilabilia,1000000,0.2798043332508826,CZID-nr
59691,Marinilactibacillus,1000000,0.263317447936606,CZID-nr
59692,Marinilongibacter,1000000,0.1555249767778733,CZID-nr
59693,Marinimicrobium,1000000,0.1950159486937732,CZID-nr
59694,Marinimicrococcus,1000000,0.434807617943845,CZID-nr
59695,Marininema,1000000,0.3687713574067546,CZID-nr
59696,Mariniphaga,1000000,0.1924376560465943,CZID-nr
59697,Mariniplasma,1000000,0.4523802213593917,CZID-nr
59698,Mariniradius,1000000,0.2796372712753441,CZID-nr
59699,Marinirhabdus,1000000,0.1020720707933783,CZID-nr
59700,Marinisporobacter,1000000,0.5581932206136953,CZID-nr
59701,Marinitenerispora,1000000,0.6217202692105613,CZID-nr
59702,Marinithermofilum,1000000,0.6199160783770088,CZID-nr
59703,Marinithermus,1000000,0.4922939602369994,CZID-nr
59704,Marinitoga,1000000,0.7015668056659716,CZID-nr
59705,Marinobacter,1000000,0.0474092940931459,CZID-nr
59706,Marinobacterium,1000000,0.0486694611287848,CZID-nr
59707,Marinococcus,1000000,0.3998456693306393,CZID-nr
59708,Marinomonas,1000000,0.0514180951963048,CZID-nr
59709,Marinoscillum,1000000,0.0625096633839045,CZID-nr
59710,Marinospirillum,1000000,0.1512883823170742,CZID-nr
59711,Marinosulfonomonas,1000000,0.1710161152832627,CZID-nr
59712,Marinovum,1000000,0.0644347375934255,CZID-nr
59713,Mariprofundus,1000000,0.1832745154961852,CZID-nr
59714,Marisediminicola,1000000,0.7151426662815094,CZID-nr
59715,Marisediminitalea,1000000,0.23872304924352,CZID-nr
59716,Marispirochaeta,1000000,0.3578660459042797,CZID-nr
59717,Maritalea,1000000,0.1854183511464336,CZID-nr
59718,Maritimibacter,1000000,0.0760970508080988,CZID-nr
59719,Marivibrio,1000000,0.4022483766176931,CZID-nr
59720,Marivirga,1000000,0.0679104892728433,CZID-nr
59721,Marivita,1000000,0.0285678461162714,CZID-nr
59722,Marivivens,1000000,0.0756435141118744,CZID-nr
59723,Marixanthomonas,1000000,0.1768587722997599,CZID-nr
59724,Marixanthotalea,1000000,0.1585661242996705,CZID-nr
59726,Marmoricola,1000000,0.2230169463229807,CZID-nr
59727,Marnyiella,1000000,1.0046509410133864,CZID-nr
59728,Marophrys,1000000,0.590698807371832,CZID-nr
59731,Marseilla,1000000,0.6499162736125057,CZID-nr
59732,Marseillevirus,1000000,0.272929255027443,CZID-nr
59733,Marsilea,1000000,0.3584572818404591,CZID-nr
59734,Marsupiomonas,1000000,0.4133492909963625,CZID-nr
59735,Martelella,1000000,0.137521887310696,CZID-nr
59736,Martensiomyces,1000000,0.2654746443918985,CZID-nr
59737,Marvania,1000000,0.8401620189108165,CZID-nr
59738,Marvinbryantia,1000000,0.2676896996022391,CZID-nr
59739,Massarina,1000000,0.4284993524745661,CZID-nr
59740,Massariosphaeria,1000000,0.6125449099594908,CZID-nr
59741,Massilia,1000000,0.1644806855198725,CZID-nr
59742,Massilibacillus,1000000,0.3707400299350925,CZID-nr
59744,Massilibacteroides,1000000,0.5500345929964905,CZID-nr
59745,Massilimicrobiota,1000000,0.6677764911649151,CZID-nr
59746,Massilioclostridium,1000000,0.4471566451298003,CZID-nr
59748,Massisteria,1000000,0.2676896996022391,CZID-nr
59749,Massjukichlorella,1000000,0.2738724702096987,CZID-nr
59750,Massospora,1000000,0.4205587680147532,CZID-nr
59753,Mastigocladopsis,1000000,0.6960018865160661,CZID-nr
59754,Mastigocladus,1000000,0.3437097327835728,CZID-nr
59755,Mastigocoleus,1000000,0.1650328755880819,CZID-nr
59758,Mastogloia,1000000,0.2766746823336431,CZID-nr
59759,Mastotermes,1000000,0.0014539389258889,CZID-nr
59762,Maudiozyma,1000000,0.1887540050132445,CZID-nr
59764,Mayamaea,1000000,0.146456206801391,CZID-nr
59765,Mayetiola,1000000,0.2655780088474045,CZID-nr
59766,Mazuvirus,1000000,0.8048948401516964,CZID-nr
59770,Meconopsis,1000000,0.2067431578640875,CZID-nr
59772,Medakamo,1000000,0.3731620836756996,CZID-nr
59773,Medicago,1000000,1.1353140074575374,CZID-nr
59775,Medioppia,1000000,0.3436421623857677,CZID-nr
59776,Mediterranea,1000000,0.4070567849423796,CZID-nr
59777,Mediterraneibacter,1000000,0.4125346762027683,CZID-nr
59779,Megachile,1000000,0.325983748174338,CZID-nr
59780,Megafenestra,1000000,0.2305025285609863,CZID-nr
59782,Megalodesulfovibrio,1000000,0.4294643791119284,CZID-nr
59783,Megalopta,1000000,0.4201774204832171,CZID-nr
59784,Megalurothrips,1000000,0.3718123713880132,CZID-nr
59786,Megamonas,1000000,0.5779290424890997,CZID-nr
59788,Megasphaera,1000000,0.4866290710333104,CZID-nr
59791,Megavirus,1000000,0.4051081784591491,CZID-nr
59792,Megaxyela,1000000,0.0025196574698601,CZID-nr
59794,Meinhardsimonia,1000000,0.3104470951701315,CZID-nr
59795,Meiothermus,1000000,0.4827743603596471,CZID-nr
59796,Meira,1000000,0.5186200635453584,CZID-nr
59797,Melaenis,1000000,0.572989675187196,CZID-nr
59798,Melaminivora,1000000,0.4991030910604889,CZID-nr
59800,Melampsora,1000000,0.6637345895124457,CZID-nr
59802,Melanaphis,1000000,0.9104109468605428,CZID-nr
59809,Melanogaster,1000000,0.3044297242225687,CZID-nr
59810,Melanomma,1000000,0.5151082578260623,CZID-nr
59811,Melanopsichium,1000000,0.5707155825910448,CZID-nr
59814,Melastoma,1000000,0.6784155645755342,CZID-nr
59816,Melghirimyces,1000000,0.4151638883144344,CZID-nr
59817,Melia,1000000,0.2761526734523635,CZID-nr
59819,Melioribacter,1000000,0.4945689252972853,CZID-nr
59820,Melipona,1000000,0.7859088955919181,CZID-nr
59823,Melissotarsus,1000000,0.2660196498865585,CZID-nr
59824,Melitaea,1000000,0.673867785835596,CZID-nr
59826,Melittangium,1000000,0.6472490009209718,CZID-nr
59828,Meloidogyne,1000000,0.4927481262234178,CZID-nr
59830,Melosira,1000000,0.8362705810871106,CZID-nr
59831,Melvirus,1000000,0.7032324845280221,CZID-nr
59832,Membranihabitans,1000000,0.1437323295296246,CZID-nr
59836,Mercenaria,1000000,0.1202059581468436,CZID-nr
59837,Mercurialis,1000000,0.8635377623564399,CZID-nr
59838,Merdimmobilis,1000000,0.4298651518925371,CZID-nr
59839,Merdimonas,1000000,0.0005365480300004,CZID-nr
59840,Meretrix,1000000,0.3216705433340355,CZID-nr
59841,Mergibacter,1000000,0.4956942223100863,CZID-nr
59842,Meridianimaribacter,1000000,0.2032459401087641,CZID-nr
59843,Meridianimarinicoccus,1000000,0.1553448983854486,CZID-nr
59844,Merismopedia,1000000,0.4950694402486099,CZID-nr
59846,Merotricha,1000000,0.4337796546665453,CZID-nr
59850,Mesoaciditoga,1000000,0.4314098279502724,CZID-nr
59851,Mesobacillus,1000000,0.4563702631275622,CZID-nr
59852,Mesobacterium,1000000,0.2180996868284055,CZID-nr
59853,Mesobaculum,1000000,0.2701387279698661,CZID-nr
59854,Mesobuthus,1000000,0.2084176521788302,CZID-nr
59855,Mesocestoides,1000000,0.3185004100216431,CZID-nr
59856,Mesocricetibacter,1000000,0.5776504438122814,CZID-nr
59859,Mesodinium,1000000,0.4015042680583175,CZID-nr
59861,Mesoflavibacter,1000000,0.0647297491449948,CZID-nr
59863,Mesohalobacter,1000000,0.2471408559442305,CZID-nr
59865,Mesomycoplasma,1000000,0.6277536393876515,CZID-nr
59866,Mesonia,1000000,0.1230098607773011,CZID-nr
59867,Mesoplasma,1000000,0.23390629007115,CZID-nr
59869,Mesopusillimonas,1000000,0.5444923702579811,CZID-nr
59870,Mesorhabditis,1000000,0.2404391242978578,CZID-nr
59871,Mesorhizobium,1000000,0.0504196462540126,CZID-nr
59873,Mesostigma,1000000,0.7987838205956378,CZID-nr
59874,Mesosutterella,1000000,0.2069919330633232,CZID-nr
59876,Mesoterricola,1000000,0.5250762097514552,CZID-nr
59877,Mesotoga,1000000,0.7514603294914889,CZID-nr
59881,Metabacillus,1000000,0.32311778588809,CZID-nr
59882,Metaclostridioides,1000000,0.1884214675363579,CZID-nr
59886,Metallibacterium,1000000,0.4921696114385853,CZID-nr
59887,Metallococcus,1000000,0.5968799028667492,CZID-nr
59888,Metallosphaera,1000000,0.2660196498865585,CZID-nr
59889,Metalysinibacillus,1000000,0.2666620160960699,CZID-nr
59890,Metamycoplasma,1000000,0.6846865876965624,CZID-nr
59892,Metapseudomonas,1000000,0.3220297943677841,CZID-nr
59894,Metarhizium,1000000,0.6250685032682566,CZID-nr
59895,Metarhizobium,1000000,0.5276860991560829,CZID-nr
59899,Metasolibacillus,1000000,0.4316847069229619,CZID-nr
59903,Methanimicrococcus,1000000,0.0015235331734948,CZID-nr
59904,Methanobacterium,1000000,0.268054242997603,CZID-nr
59905,Methanobrevibacter,1000000,0.4223405041859193,CZID-nr
59906,Methanocalculus,1000000,0.4015431009190277,CZID-nr
59907,Methanocaldococcus,1000000,0.6490514320333031,CZID-nr
59908,Methanocella,1000000,0.4717185280596179,CZID-nr
59909,Methanococcoides,1000000,0.2678139013244721,CZID-nr
59910,Methanococcus,1000000,0.7292431606041118,CZID-nr
59911,Methanocorpusculum,1000000,0.6130762439696699,CZID-nr
59913,Methanoculleus,1000000,0.5183767019873838,CZID-nr
59914,Methanofollis,1000000,0.5235721602174905,CZID-nr
59915,Methanogenium,1000000,0.4472684461004101,CZID-nr
59916,Methanohalobium,1000000,0.5914421419862481,CZID-nr
59917,Methanohalophilus,1000000,0.3252236240061535,CZID-nr
59918,Methanolacinia,1000000,0.6877973048814868,CZID-nr
59919,Methanolinea,1000000,0.4408277008519433,CZID-nr
59920,Methanolobus,1000000,0.2983902235414548,CZID-nr
59921,Methanomassiliicoccus,1000000,0.2443335065927765,CZID-nr
59922,Methanomethylophilus,1000000,0.0006510860751172,CZID-nr
59923,Methanomethylovorans,1000000,0.5925050934591042,CZID-nr
59924,Methanomicrobium,1000000,0.5701005815060249,CZID-nr
59926,Methanooceanicella,1000000,0.4628438555990221,CZID-nr
59927,Methanoplanus,1000000,0.4437026058075182,CZID-nr
59928,Methanoregula,1000000,0.4996673684045893,CZID-nr
59929,Methanosalsum,1000000,0.2734751107842685,CZID-nr
59930,Methanosarcina,1000000,0.2529089550962439,CZID-nr
59931,Methanosphaera,1000000,0.5911156338351689,CZID-nr
59933,Methanospirillum,1000000,0.5424919331231364,CZID-nr
59934,Methanothermobacter,1000000,1.1943828322852663,CZID-nr
59935,Methanothermococcus,1000000,0.4478787878552677,CZID-nr
59936,Methanothrix,1000000,0.1773790472914668,CZID-nr
59939,Methylacidimicrobium,1000000,0.5076525020131192,CZID-nr
59940,Methylacidiphilum (ex Ratnadevi et al. 2023),1000000,0.7661487473216162,CZID-nr
59941,Methylibium,1000000,0.1949423751186366,CZID-nr
59942,Methylicorpusculum,1000000,0.501290236055016,CZID-nr
59943,Methylobacillus,1000000,0.2047915107762541,CZID-nr
59944,Methylobacter,1000000,1.2307828540131187,CZID-nr
59945,Methylobacterium,1000000,0.1169773660855992,CZID-nr
59946,Methylobrevis,1000000,0.5979291206659944,CZID-nr
59947,Methylocaldum,1000000,0.228902394576608,CZID-nr
59948,Methylocapsa,1000000,0.315710138508545,CZID-nr
59949,Methyloceanibacter,1000000,0.0534659257539777,CZID-nr
59950,Methylocella,1000000,0.5676892293610205,CZID-nr
59951,Methylococcus,1000000,0.2982988885496369,CZID-nr
59952,Methylocucumis,1000000,0.3389199914440847,CZID-nr
59953,Methylocystis,1000000,0.1910675106537769,CZID-nr
59954,Methyloferula,1000000,0.5846108682456974,CZID-nr
59955,Methylogaea,1000000,0.4142650281029421,CZID-nr
59956,Methyloglobulus,1000000,0.3999242407052782,CZID-nr
59957,Methylohalobius,1000000,0.2797942180947312,CZID-nr
59958,Methylohalomonas,1000000,0.512172835918494,CZID-nr
59959,Methyloligella,1000000,0.3323209516840825,CZID-nr
59960,Methylolobus,1000000,0.5050047832733237,CZID-nr
59961,Methylomagnum,1000000,0.3238702035966323,CZID-nr
59962,Methylomarinovum,1000000,0.4053723712623879,CZID-nr
59963,Methylomarinum,1000000,0.1792200017027484,CZID-nr
59964,Methylomicrobium,1000000,0.2883223837855511,CZID-nr
59965,Methylomonas,1000000,0.1391720660817526,CZID-nr
59966,Methylomusa,1000000,0.4751121362112127,CZID-nr
59967,Methylonatrum,1000000,0.7150731405881801,CZID-nr
59968,Methylophaga,1000000,0.0985770622542593,CZID-nr
59969,Methylophilus,1000000,0.2893751297821712,CZID-nr
59970,Methylopila,1000000,0.3585761231628731,CZID-nr
59971,Methyloprofundus,1000000,0.1699989682657942,CZID-nr
59972,Methyloradius,1000000,0.43558880516545,CZID-nr
59973,Methylorubrum,1000000,0.3793704661308966,CZID-nr
59974,Methylosarcina,1000000,0.5133123730650039,CZID-nr
59975,Methylosinus,1000000,0.2947439022935621,CZID-nr
59976,Methylotenera,1000000,0.1566364098960012,CZID-nr
59977,Methyloterricola,1000000,0.4022313297895281,CZID-nr
59978,Methylotetracoccus,1000000,0.5063335642943397,CZID-nr
59979,Methylotuvimicrobium,1000000,0.4977799319975448,CZID-nr
59980,Methyloversatilis,1000000,0.3403824827047748,CZID-nr
59981,Methylovirgula,1000000,0.6414422349595665,CZID-nr
59982,Methylovorus,1000000,0.5497512631630898,CZID-nr
59983,Methylovulum,1000000,0.20809046038297,CZID-nr
59985,Metrivirus,1000000,0.7892391807910674,CZID-nr
59987,Metschnikowia,1000000,0.4309517555499325,CZID-nr
59990,Meyerozyma,1000000,0.7093437315036875,CZID-nr
59991,Miamiensis,1000000,0.2660585486466327,CZID-nr
59993,Micavibrio,1000000,0.0796046616650385,CZID-nr
59996,Michthyops,1000000,0.3160337947325967,CZID-nr
59997,Micractinium,1000000,0.1232696033033714,CZID-nr
59999,Microaerobacter,1000000,0.2330835218715837,CZID-nr
60001,Microbacter,1000000,0.4697890488815325,CZID-nr
60002,Microbacterium,1000000,0.0760414361748152,CZID-nr
60003,Microbaculum,1000000,0.2110758632541776,CZID-nr
60004,Microbispora,1000000,0.4059869974072942,CZID-nr
60005,Microbotryum,1000000,0.551837538283121,CZID-nr
60006,Microbulbifer,1000000,0.0745893125930753,CZID-nr
60009,Microcella,1000000,0.447711133794491,CZID-nr
60010,Microchaete,1000000,0.0006659879137702,CZID-nr
60011,Microchloropsis,1000000,0.1435525685326362,CZID-nr
60013,Micrococcus,1000000,0.5270576534319978,CZID-nr
60015,Microcoleus,1000000,0.2648470652295008,CZID-nr
60017,Microctonus,1000000,0.3659972828040693,CZID-nr
60018,Microcystis,1000000,0.0990514219005761,CZID-nr
