Genus,read10000000_rep1,read10000000_rep2,read10000000_rep3,read10000000_rep4,read10000000_rep5,gut_combined_10000000_1,gut_combined_10000000_2,gut_combined_10000000_3,gut_combined_10000000_4,gut_combined_10000000_5,meta_mean,pam_mean,meta_std,pam_std
Niabella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0296594571880336e-07,2.0203265049664675e-07,0.0,0.0,1.0099971924309002e-07,0.0,1.4282930345002217e-07
Nitrospira,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,2.0203967129761797e-07,0.0,5.050816262416169e-07,4.0403130313327287e-07,0.0,2.8282799303808903e-07,0.0,1.9430114943320288e-07
Nocardia,0.0,0.0,0.0,0.0,0.0,0.0,3.0305950694642694e-07,0.0,3.0304897574497013e-07,3.0302347734995466e-07,0.0,1.8182639200827035e-07,0.0,1.6598402793809664e-07
Nosocomiicoccus,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,0.0,0.0,0.0,0.0,4.0398315269058335e-08,0.0,9.033337911808215e-08
Novosphingobium,0.0,0.0,0.0,0.0,0.0,2.2017081821636793e-05,2.111314565060108e-05,2.2520468631764384e-05,2.4546967035342582e-05,2.3029784278596554e-05,0.0,2.2645489483588283e-05,0.0,1.276900876612981e-06
Oceanimonas,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,3.0305950694642694e-07,3.0296594571880336e-07,4.040653009932935e-07,0.0,0.0,2.424164660007631e-07,0.0,1.5319438506001235e-07
Oceanococcus,0.0,0.0,0.0,0.0,0.0,0.0,8.081586851904719e-07,7.069205400105411e-07,0.0,6.060469546999093e-07,0.0,4.242252359801844e-07,0.0,3.9380031977716997e-07
Ochrobactrum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.877114588688887e-06,5.3538652381611395e-06,5.959461721215775e-06,0.0,3.83808830961316e-06,0.0,3.6253752176987004e-06
Oleibacter,0.0,0.0,0.0,0.0,0.0,1.0099578817264583e-06,1.0101983564880899e-06,8.079091885834757e-07,1.1111795777315571e-06,1.1110860836165003e-06,0.0,1.0100662176292161e-06,0.0,1.2379056759828345e-07
Oleispira,0.0,0.0,0.0,0.0,0.0,5.352776773150229e-06,4.94997194679164e-06,5.756352968657264e-06,5.959963189651079e-06,5.353414766515865e-06,0.0,5.474495928953216e-06,0.0,3.9361258258896703e-07
Olsenella,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,0.0,0.0,0.0,0.0,4.0398315269058335e-08,0.0,9.033337911808215e-08
Opiliones,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,2.0197729714586892e-07,2.0203265049664675e-07,0.0,0.0,1.2120030479756148e-07,0.0,1.1064023672290027e-07
Oricola,0.0,0.0,0.0,0.0,0.0,9.089620935538125e-07,9.091785208392809e-07,1.110875134302279e-06,1.1111795777315571e-06,8.080626062665457e-07,0.0,9.69651586538695e-07,0.0,1.3548567037998975e-07
Oscillibacter,0.0,0.0,0.0,0.0,0.0,9.695595664574e-06,1.101116208572018e-05,9.492932965855838e-06,7.7782570441209e-06,9.797759100981866e-06,0.0,9.555141372250557e-06,0.0,1.157559381841636e-06
Paenibacillus,0.0,0.0,0.0,0.0,0.0,5.049789408632291e-07,0.0,6.059318914376067e-07,2.0203265049664675e-07,3.0302347734995466e-07,0.0,3.2319339202948743e-07,0.0,2.411056636678373e-07
Paeniclostridium,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,9.091785208392809e-07,7.069205400105411e-07,8.08130601986587e-07,3.0302347734995466e-07,0.0,6.262472585753894e-07,0.0,2.614931995428513e-07
Paludibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197729714586892e-07,0.0,0.0,0.0,4.039545942917378e-08,0.0,9.032699326596742e-08
Pantoea,0.0,0.0,0.0,0.0,0.0,0.0025184309738730966,0.002540749886403195,0.0025432981256607815,0.00255581404510783,0.0025372155758511704,0.0,0.0025391017213792144,0.0,1.3513561416825907e-05
Paracraurococcus,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,0.0,0.0,0.0,0.0,4.0407934259523595e-08,0.0,9.035488783463738e-08
Parafilimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197729714586892e-07,0.0,0.0,0.0,4.039545942917378e-08,0.0,9.032699326596742e-08
Pedobacter,0.0,0.0,0.0,0.0,0.0,7.069705172085209e-06,6.667309152821393e-06,7.473159994397149e-06,6.465044815892696e-06,7.474579107965548e-06,0.0,7.0299596486324e-06,0.0,4.5998284400060215e-07
Peridiniphycidae,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,2.0197729714586892e-07,4.040653009932935e-07,2.0201565156663643e-07,0.0,2.0200996521021814e-07,0.0,1.4285865934581311e-07
Perlucidibaca,0.0,0.0,0.0,0.0,0.0,6.05974729035875e-07,5.050991782440449e-07,4.0395459429173784e-07,4.040653009932935e-07,5.050391289165911e-07,0.0,4.848265862963085e-07,0.0,8.44971325656748e-08
Petrimonas,0.0,0.0,0.0,0.0,0.0,1.0604557758127813e-05,9.09178520839281e-06,1.0098864857293446e-05,1.0000616199584014e-05,1.0302798229898457e-05,0.0,1.0019724450659308e-05,0.0,5.678600902900251e-07
Phascolarctobacterium,0.0,0.0,0.0,0.0,0.0,0.00019704278272483203,0.00020062539359853464,0.00020470399065733815,0.00019576963833125072,0.00020252069069555303,0.0,0.0002001324992015017,0.0,3.722426644980478e-06
Phaselicystis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049432428646723e-07,3.0304897574497013e-07,6.060469546999093e-07,0.0,2.828078346619103e-07,0.0,2.802667991329908e-07
Phytophthora,0.0,0.0,0.0,0.0,0.0,8.079663053811667e-07,7.071388495416629e-07,4.0395459429173784e-07,3.0304897574497013e-07,7.070547804832275e-07,0.0,5.858327010885531e-07,0.0,2.1897465229594087e-07
Pir4,0.0,0.0,0.0,0.0,0.0,0.0,4.0407934259523594e-07,3.0296594571880336e-07,4.040653009932935e-07,3.0302347734995466e-07,0.0,2.8282681333145747e-07,0.0,1.6598602574720773e-07
Planctomyces,0.0,0.0,0.0,0.0,0.0,5.049789408632291e-07,4.0407934259523594e-07,6.059318914376067e-07,9.091469272349104e-07,9.090704320498639e-07,0.0,6.666415068361692e-07,0.0,2.3256181728344657e-07
Planktomarina,0.0,0.0,0.0,0.0,0.0,1.0099578817264583e-06,0.0,0.0,6.060979514899403e-07,0.0,0.0,3.232111666432797e-07,0.0,4.650382668252009e-07
Platygloeaceae,0.0,0.0,0.0,0.0,0.0,1.3129452462443959e-06,0.0,0.0,1.2121959029798805e-06,2.2221721672330006e-06,0.0,9.494626632914555e-07,0.0,9.518267335418062e-07
Plesiomonas,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,2.0197729714586892e-07,0.0,0.0,0.0,8.080339368869738e-08,0.0,1.1064460581332812e-07
Polaribacter,0.0,0.0,0.0,0.0,0.0,1.21194945807175e-06,3.2326347407618875e-06,1.514829728594017e-06,2.121342830214791e-06,3.4342660766328192e-06,0.0,2.303004566855053e-06,0.0,9.985723154048277e-07
Polaromonas,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,0.0,3.0296594571880336e-07,3.0304897574497013e-07,2.0201565156663643e-07,0.0,2.424027451441987e-07,0.0,1.53170087512105e-07
Polynucleobacter,0.0,0.0,0.0,0.0,0.0,3.231865221524667e-06,4.242833097249978e-06,4.645477834354985e-06,4.949799937167846e-06,4.444344334466001e-06,0.0,4.302864084952695e-06,0.0,6.531785981092534e-07
Porphyra,0.0,0.0,0.0,0.0,0.0,7.069705172085208e-07,1.0101983564880899e-06,9.088978371564101e-07,8.08130601986587e-07,1.2120939093998187e-06,0.0,9.292582444478853e-07,0.0,1.943229275847501e-07
Porphyromonas,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,1.9193768773273707e-06,2.1207616200316238e-06,4.040653009932935e-07,5.050391289165911e-07,0.0,1.0504460583573633e-06,0.0,8.908686029497665e-07
Prevotella,0.0,0.0,0.0,0.0,0.0,2.1411107092600916e-05,2.111314565060108e-05,1.9288831877430482e-05,2.1920542578886175e-05,2.1615674717630097e-05,0.0,2.106986038342975e-05,0.0,1.038262846674839e-06
Prevotellaceae,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-06,2.8285553981666517e-06,2.8276821600421646e-06,2.929473432201378e-06,2.6262034703662736e-06,0.0,2.8483576211911686e-06,0.0,1.4974971721133399e-07
Propionibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0296594571880336e-07,0.0,0.0,0.0,6.059318914376067e-08,0.0,1.3549048989895115e-07
Prosthecobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0203265049664675e-07,2.0201565156663643e-07,0.0,8.080966041265663e-08,0.0,1.1065318484407537e-07
Proteiniphilum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126966837009631,0.0,2.5393367401926196e-05,0.0,5.6781295688334194e-05
Proteocatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151173867497733e-06,0.0,3.0302347734995466e-07,0.0,6.775810941328664e-07
Proteus,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,4.0407934259523594e-07,3.0296594571880336e-07,0.0,0.0,0.0,1.8180737293186616e-07,0.0,1.8069274475612557e-07
Pseudoalteromonas,0.0,0.0,0.0,0.0,0.0,4.544810467769063e-06,5.253031453738067e-06,4.443500537209116e-06,5.050816262416169e-06,5.65643824386582e-06,0.0,4.989719392999647e-06,0.0,5.034578147804624e-07
Pseudochrobactrum,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,0.0,2.0203265049664675e-07,0.0,0.0,8.081446435885295e-08,0.0,1.1065976278294221e-07
Pseudohongiella,0.0,0.0,0.0,0.0,0.0,1.0099578817264583e-06,0.0,8.079091885834757e-07,1.2121959029798805e-06,5.050391289165911e-07,0.0,7.070204204412811e-07,0.0,4.7376846512621863e-07
Pseudolabrys,0.0,0.0,0.0,0.0,0.0,0.0007574684112948437,0.0007632048583267519,0.0007607474896999153,0.0007458035293083715,0.0007629121081414024,0.0,0.0007580272793542569,0.0,7.2076490500178e-06
Pseudomonas,0.0,0.0,0.0,0.0,0.0,6.867713595739917e-06,5.960170303279731e-06,7.069205400105412e-06,7.071142767382637e-06,6.767524327482321e-06,0.0,6.747151278798004e-06,0.0,4.5906936592773255e-07
Pseudophaeobacter,0.0,0.0,0.0,0.0,0.0,1.3129452462443959e-06,7.071388495416629e-07,7.069205400105411e-07,9.091469272349104e-07,1.1110860836165003e-06,0.0,9.49447529329602e-07,0.0,2.6335080587125734e-07
Pseudoxanthomonas,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,4.0407934259523594e-07,4.0395459429173784e-07,3.0304897574497013e-07,0.0,0.0,3.0301321306450544e-07,0.0,1.7493960547937848e-07
Psychrobacter,0.0,0.0,0.0,0.0,0.0,2.0199157634529166e-06,1.7173372060297528e-06,1.9187843228857545e-06,1.5152448787248506e-06,1.7171330383164096e-06,0.0,1.7776830418819368e-06,0.0,1.9670280578727874e-07
Psychrosphaera,0.0,0.0,0.0,0.0,0.0,1.5149368225896874e-06,1.8183570416785619e-06,1.4138410800210823e-06,1.8182938544698208e-06,1.5151173867497733e-06,0.0,1.616109237101785e-06,0.0,1.8916290110704834e-07
Pterygota,0.0,0.0,0.0,0.0,0.0,2.4440980737780294e-05,2.2628443185333214e-05,2.2924423226056122e-05,2.4546967035342582e-05,2.3534823407513145e-05,0.0,2.3615127518405073e-05,0.0,8.670965298200101e-07
Pyropia,0.0,0.0,0.0,0.0,0.0,6.05974729035875e-07,8.081586851904719e-07,9.088978371564101e-07,6.060979514899403e-07,3.0302347734995466e-07,0.0,6.464305360445303e-07,0.0,2.3250638487897516e-07
RDI82,0.0,0.0,0.0,0.0,0.0,0.0,3.0305950694642694e-07,5.049432428646723e-07,6.060979514899403e-07,5.050391289165911e-07,0.0,3.838279660435261e-07,0.0,2.411495667717872e-07
Reticulamoeba,0.0,0.0,0.0,0.0,0.0,3.373259324966371e-05,3.576102181967838e-05,3.433614051479771e-05,3.373945263294001e-05,3.484769989524478e-05,0.0,3.448338162246491e-05,0.0,8.520395741092457e-07
Rheinheimera,0.0,0.0,0.0,0.0,0.0,4.241823103251125e-06,4.545892604196405e-06,3.837568645771509e-06,4.343701985677905e-06,3.93930520554941e-06,0.0,4.181658308889271e-06,0.0,2.914092056321421e-07
Rhizobacter,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,0.0,2.0197729714586892e-07,0.0,3.0302347734995466e-07,0.0,1.4139847016822306e-07,0.0,1.355092399732354e-07
Rhizobium,0.0,0.0,0.0,0.0,0.0,7.069705172085208e-07,5.050991782440449e-07,6.059318914376067e-07,8.08130601986587e-07,6.060469546999093e-07,0.0,6.464358287153337e-07,0.0,1.1517109778486564e-07
Rhodobacter,0.0,0.0,0.0,0.0,0.0,1.4139410344170417e-06,1.7173372060297528e-06,1.4138410800210823e-06,9.091469272349104e-07,7.070547804832275e-07,0.0,1.2322642056372029e-06,0.0,4.1277177804721055e-07
Rhodococcus,0.0,0.0,0.0,0.0,0.0,2.9288778570067293e-06,4.242833097249978e-06,3.9385572943444436e-06,2.8284571069530545e-06,2.7272112961495918e-06,0.0,3.3331873303407598e-06,0.0,7.034475668478035e-07
Rhodoferax,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,6.061190138928539e-07,4.0395459429173784e-07,0.0,3.0302347734995466e-07,0.0,3.030177323759676e-07,0.0,2.2587865510058424e-07
Rhodopirellula,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,0.0,0.0,0.0,0.0,0.0,8.079663053811667e-08,0.0,1.806667582361643e-07
Rhodoplanes,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,7.071388495416629e-07,8.079091885834757e-07,8.08130601986587e-07,3.0302347734995466e-07,0.0,6.060370540304528e-07,0.0,2.3688538398846628e-07
Rhodotorula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3227389171774926e-06,0.0,0.0,0.0,4.645477834354985e-07,0.0,1.0387604225586253e-06
Rhodovulum,0.0,0.0,0.0,0.0,0.0,0.0,5.050991782440449e-07,0.0,3.0304897574497013e-07,0.0,0.0,1.61629630797803e-07,0.0,2.3256352562456693e-07
Rhodymenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.088978371564101e-07,3.0304897574497013e-07,1.2120939093998187e-06,0.0,4.848081444602398e-07,0.0,5.504341288058245e-07
Rhynchostoma,0.0,0.0,0.0,0.0,0.0,0.0,4.0407934259523594e-07,0.0,0.0,0.0,0.0,8.081586851904719e-08,0.0,1.8070977566927476e-07
Rice,0.0,0.0,0.0,0.0,0.0,4.039831526905833e-06,3.838753754654741e-06,3.9385572943444436e-06,3.838620359436289e-06,4.54535216024932e-06,0.0,4.040223019118125e-06,0.0,2.9441680446012917e-07
Rikenellaceae,0.0,0.0,0.0,0.0,0.0,9.089620935538125e-07,1.2122380277857078e-06,7.069205400105411e-07,1.3132122282282039e-06,1.0100782578331821e-06,0.0,1.0302822294822897e-06,0.0,2.4127103783749244e-07
Rimostrombidium,0.0,0.0,0.0,0.0,0.0,1.4139410344170417e-06,1.2122380277857078e-06,1.9187843228857545e-06,1.5152448787248506e-06,1.8181408640997278e-06,0.0,1.5756698255826165e-06,0.0,2.9086500757382565e-07
Robinsoniella,0.0,0.0,0.0,0.0,0.0,1.504837243772423e-05,1.6163173703809438e-05,1.656213836596125e-05,1.7273791617463297e-05,1.535318951906437e-05,0.0,1.6080133128804518e-05,0.0,9.023611401056868e-07
Romboutsia,0.0,0.0,0.0,0.0,0.0,1.595733453127804e-05,1.4142776990833259e-05,1.605719512309658e-05,1.495041613675186e-05,1.5454197344847686e-05,0.0,1.5312384025361487e-05,0.0,7.88957716163784e-07
Rotylenchulus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0203265049664675e-07,0.0,0.0,4.040653009932935e-08,0.0,9.035174803699175e-08
Rubripirellula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0296594571880336e-07,0.0,3.0302347734995466e-07,0.0,1.211978846137516e-07,0.0,1.6595703955866573e-07
Ruminiclostridium,0.0,0.0,0.0,0.0,0.0,0.0002724866364897985,0.0002785116868837664,0.00027721384033270506,0.00026890545781103686,0.00026958988701567633,0.0,0.0002733415017065966,0.0,4.364908761155001e-06
Ruminobacter,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,2.0203967129761797e-07,0.0,0.0,2.0201565156663643e-07,0.0,1.4140853747643838e-07,0.0,1.3550813901509876e-07
Ruminococcaceae,0.0,0.0,0.0,0.0,0.0,0.0012486109291784204,0.0012531510612234754,0.0012629640390531183,0.001258865445244606,0.0012402750927933645,0.0,0.0012527733134985969,0.0,8.869027763902723e-06
SM1A02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0302347734995466e-07,0.0,6.060469546999093e-08,0.0,1.355162188265733e-07
Saccharicrinis,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,2.0203967129761797e-07,0.0,2.0203265049664675e-07,2.0201565156663643e-07,0.0,1.6161590994123857e-07,0.0,9.034604211921172e-08
Saccharomycetaceae,0.0,0.0,0.0,0.0,0.0,0.0005569917717721418,0.0005381326645012054,0.0005508930779653575,0.00040931814990620636,0.0004908980333069265,0.0,0.0005092467394903676,0.0,6.158490138536153e-05
Saccharomycodaceae,0.0,0.0,0.0,0.0,0.0,0.00016533010523862122,0.00016264193539458247,0.0001562294393423296,0.0001504133082947535,0.00016585484993620852,0.0,0.00016009392764129905,0.0,6.628476178109484e-06
Salinarchaeum,0.0,0.0,0.0,0.0,0.0,0.0,6.061190138928539e-07,6.059318914376067e-07,0.0,2.0201565156663643e-07,0.0,2.828133113794194e-07,0.0,3.063605694580047e-07
Sarcina,0.0,0.0,0.0,0.0,0.0,7.069705172085208e-07,1.9193768773273707e-06,1.2118637828752134e-06,2.6264244564564078e-06,6.060469546999093e-07,0.0,1.4141365177134844e-06,0.0,8.542418598946299e-07
Schizochytrium,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,0.0,3.0296594571880336e-07,2.0203265049664675e-07,2.0201565156663643e-07,0.0,2.0200032246000484e-07,0.0,1.236897037930782e-07
Selenomonas,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,2.0197729714586892e-07,0.0,0.0,0.0,8.080339368869738e-08,0.0,1.1064460581332812e-07
Semaeostomeae,0.0,0.0,0.0,0.0,0.0,1.817924187107625e-06,1.0101983564880899e-06,1.514829728594017e-06,1.5152448787248506e-06,1.0100782578331821e-06,0.0,1.373655081749553e-06,0.0,3.5413340972073265e-07
Serratia,0.0,0.0,0.0,0.0,0.0,0.0,3.0305950694642694e-07,0.0,0.0,0.0,0.0,6.061190138928538e-08,0.0,1.3553233175195607e-07
Silicofilosea,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,2.0203967129761797e-07,3.0296594571880336e-07,0.0,0.0,0.0,1.413994386723426e-07,0.0,1.3549906242620864e-07
Slackia,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,2.0203967129761797e-07,0.0,3.0304897574497013e-07,0.0,0.0,1.4141604467757596e-07,0.0,1.3552381610931896e-07
Solanum,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,3.0305950694642694e-07,2.0197729714586892e-07,4.040653009932935e-07,2.0201565156663643e-07,0.0,2.8282102423403266e-07,0.0,8.453056928006082e-08
Sordariaceae,0.0,0.0,0.0,0.0,0.0,1.262447352158073e-05,1.2021360442208269e-05,1.2017649180179201e-05,1.282907330653707e-05,1.0807837358815048e-05,0.0,1.2060078761864064e-05,0.0,7.876074472288787e-07
Sphaeropleales,0.0,0.0,0.0,0.0,0.0,0.0,8.081586851904719e-07,0.0,0.0,0.0,0.0,1.6163173703809438e-07,0.0,3.614195513385495e-07
Sphingomonas,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,4.0407934259523594e-07,0.0,4.040653009932935e-07,6.060469546999093e-07,0.0,3.636349501958044e-07,0.0,2.2129860851253125e-07
Spirochaeta,0.0,0.0,0.0,0.0,0.0,3.969134475184981e-05,4.222629130120216e-05,4.574785780353931e-05,4.0204497448832706e-05,4.464545899622665e-05,0.0,4.2503090060330134e-05,0.0,2.6638468232666637e-06
Spirosoma,0.0,0.0,0.0,0.0,0.0,0.0,2.0203967129761797e-07,4.0395459429173784e-07,0.0,3.0302347734995466e-07,0.0,1.818035485878621e-07,0.0,1.8066538092355635e-07
Spirotrichea,0.0,0.0,0.0,0.0,0.0,2.5248947043161457e-06,3.2326347407618875e-06,3.332625402906837e-06,2.8284571069530545e-06,2.5251956445829555e-06,0.0,2.8887615199041764e-06,0.0,3.819292362673008e-07
Spirotrichonympha,0.0,0.0,0.0,0.0,0.0,4.948793620459646e-06,5.556090960684494e-06,5.554375671511395e-06,5.858946864402756e-06,4.141320857116047e-06,0.0,5.211905594834868e-06,0.0,6.837015642266727e-07
Spirulina,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,0.0,2.0197729714586892e-07,0.0,2.0201565156663643e-07,0.0,1.6159522028061772e-07,0.0,1.6899886361330926e-07
Sporacetigenium,0.0,0.0,0.0,0.0,0.0,1.3129452462443959e-06,2.121416548624989e-06,2.3227389171774926e-06,2.2223591554631143e-06,1.919148689883046e-06,0.0,1.979721711478608e-06,0.0,4.0151933485144634e-07
Spumellaria,0.0,0.0,0.0,0.0,0.0,1.4947376649551584e-05,1.3031558798696359e-05,1.3734456205919086e-05,1.4445334510510244e-05,1.2019931268214868e-05,0.0,1.3635731486578428e-05,0.0,1.1577404331893313e-06
Staphylococcus,0.0,0.0,0.0,0.0,0.0,1.21194945807175e-06,1.7173372060297528e-06,1.4138410800210823e-06,1.0101632524832338e-06,1.0100782578331821e-06,0.0,1.2726738508878003e-06,0.0,2.996704012897232e-07
Stenotrophomonas,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,2.0203967129761797e-07,0.0,4.040653009932935e-07,0.0,0.0,1.6161930972724065e-07,0.0,1.6903060874865053e-07
Stolidobranchia,0.0,0.0,0.0,0.0,0.0,7.97866726563902e-06,7.98056701625591e-06,9.694910263001707e-06,7.879273369369224e-06,8.48465736579873e-06,0.0,8.403615056012918e-06,0.0,7.596867183921769e-07
Streptobacillus,0.0,0.0,0.0,0.0,0.0,2.0199157634529168e-07,2.0203967129761797e-07,0.0,0.0,0.0,0.0,8.080624952858193e-08,0.0,1.1064851544206103e-07
Streptomyces,0.0,0.0,0.0,0.0,0.0,0.0007985736970811106,0.0008029056537367338,0.0007966994485918799,0.0007845937982037277,0.0008034162462805131,0.0,0.000797237768778793,0.0,7.61976031597125e-06
Streptophyta,0.0,0.0,0.0,0.0,0.0,0.0006365764528521867,0.000429435321343087,0.0004366749164293686,0.00043315800266481065,0.0006346321693965883,0.0,0.0005140953725372082,0.0,0.00011095364298462906
Succiniclasticum,0.0,0.0,0.0,0.0,0.0,4.0398315269058336e-07,0.0,7.069205400105411e-07,3.0304897574497013e-07,6.060469546999093e-07,0.0,4.039999246292008e-07,0.0,2.7658223688702795e-07
Sudhausia,0.0,0.0,0.0,0.0,0.0,0.0,3.0305950694642694e-07,0.0,0.0,0.0,0.0,6.061190138928538e-08,0.0,1.3553233175195607e-07
Sulfitobacter,0.0,0.0,0.0,0.0,0.0,1.3129452462443959e-06,1.2122380277857078e-06,1.3128524314481479e-06,8.08130601986587e-07,0.0,0.0,9.292332614929677e-07,0.0,5.596048965448226e-07
Sulfurimonas,0.0,0.0,0.0,0.0,0.0,0.00024047097163906975,0.00024931695438126057,0.0002452004387350849,0.00024587373565441913,0.00024423692274406345,0.0,0.0002450198046307795,0.0,3.1832416058888437e-06
Sulfurovum,0.0,0.0,0.0,0.0,0.0,1.0099578817264583e-06,1.7173372060297528e-06,1.3128524314481479e-06,1.3132122282282039e-06,1.0100782578331821e-06,0.0,1.2726876010531491e-06,0.0,2.9110105752903494e-07
Sutterella,0.0,0.0,0.0,0.0,0.0,5.049789408632291e-07,3.0305950694642694e-07,6.059318914376067e-07,4.040653009932935e-07,0.0,0.0,3.636071280481113e-07,0.0,2.32497474264205e-07
Symphothece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040653009932935e-07,0.0,0.0,8.08130601986587e-08,0.0,1.807034960739835e-07
Syndiniales,0.0,0.0,0.0,0.0,0.0,1.0402566181782521e-05,1.1213201757017798e-05,1.110875134302279e-05,9.596550898590722e-06,1.1615899965081595e-05,0.0,1.0787394029099086e-05,0.0,7.964302643475872e-07
Syntrophococcus,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,3.0305950694642694e-07,0.0,0.0,0.0,0.0,1.212093742928729e-07,0.0,1.6597277316309153e-07
Tenacibaculum,0.0,0.0,0.0,0.0,0.0,1.21194945807175e-06,1.9193768773273707e-06,7.069205400105411e-07,2.2223591554631143e-06,0.0,0.0,1.2121212061745551e-06,0.0,9.007298234776905e-07
Termite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197729714586892e-07,0.0,0.0,0.0,4.039545942917378e-08,0.0,9.032699326596742e-08
Terrimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0201565156663643e-07,0.0,4.0403130313327284e-08,0.0,9.034414588438218e-08
Terrisporobacter,0.0,0.0,0.0,0.0,0.0,2.2219073397982086e-06,1.4142776990833259e-06,1.8177956743128202e-06,1.9193101797181444e-06,3.6362817281994555e-06,0.0,2.201914524222391e-06,0.0,8.522900420665641e-07
Thorsellia,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-06,1.7173372060297528e-06,2.423727565750427e-06,2.5254081312080846e-06,2.4241878187996373e-06,0.0,2.4241068733934553e-06,0.0,4.681716671709764e-07
Tomato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0203265049664675e-07,0.0,0.0,4.040653009932935e-08,0.0,9.035174803699175e-08
Toxocara,0.0,0.0,0.0,0.0,0.0,3.029873645179375e-07,4.0407934259523594e-07,6.059318914376067e-07,2.0203265049664675e-07,7.070547804832275e-07,0.0,4.4441720590613094e-07,0.0,2.0943095829813627e-07
Tremellaceae,0.0,0.0,0.0,0.0,0.0,2.9793757510930523e-05,3.1720228393726025e-05,3.433614051479771e-05,3.313335468145007e-05,3.6867856410911146e-05,0.0,3.31702675023631e-05,0.0,2.6709651491974616e-06
Trichocephalida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0296594571880336e-07,0.0,0.0,0.0,6.059318914376067e-08,0.0,1.3549048989895115e-07
Trichocomaceae,0.0,0.0,0.0,0.0,0.0,0.0002517824999144061,0.0002497210337238558,0.0002506538257580233,0.0002480960948098822,0.00024938832185901266,0.0,0.000249928355213036,0.0,1.3834699575308584e-06
Tricladida,0.0,0.0,0.0,0.0,0.0,5.352776773150229e-06,4.747932275494022e-06,3.130648105760968e-06,3.5355713836913184e-06,4.444344334466001e-06,0.0,4.242254574512508e-06,0.0,9.034489243414171e-07
Triplonchida,0.0,0.0,0.0,0.0,0.0,2.009816184635652e-05,2.0203967129761797e-05,2.241947998319145e-05,2.242562420512779e-05,2.222172167233001e-05,0.0,2.1473790967353514e-05,0.0,1.2108388232653162e-06
Triticum,0.0,0.0,0.0,0.0,0.0,9.089620935538125e-07,5.050991782440449e-07,5.049432428646723e-07,6.060979514899403e-07,4.0403130313327287e-07,0.0,5.858267538571487e-07,0.0,1.942524381655753e-07
